"run_id","det_tag","include","LRinclude","p","r","q_tag","qY","qK","cell_id","status","logLik","T_eff","T_eff_common","k_gamma","k_pi","k_det","k_sigma","k_total","AIC","BIC","HQ","AICc","theta_hat","alpha_y","alpha_k","Pi_11","Pi_12","Pi_21","Pi_22","SR_norm_total","share_Y","share_K","stability_margin","unit_root_count","unstable_count","unit_root_mismatch","fail_code","fail_msg","dBIC","dAIC","dHQ","eta","IC_eta"
2,"SR_const__LR_both","const","both",1,1,"sym",1,1,"p01_sym_const_both","computed",288.173133897556,63,57,4,5,2,3,14,-548.346267795112,-519.743550045428,-537.230277000952,-538.346267795112,0.862934401694622,0.0958441699789628,0.0981492745815344,0.0958441699789628,-0.082707231476714,0.0981492745815344,-0.0846963855377776,0.454404402448898,0.101167569710285,0.994869399890717,0.0576560021762645,1,0,0,NA,NA,7.73593941453714,3.64983687886797,5.23783556374792,1,-519.743550045428
2,"SR_const__LR_both","const","both",1,1,"sym",1,1,"p01_sym_const_both","computed",288.173133897556,63,57,4,5,2,3,14,-548.346267795112,-519.743550045428,-537.230277000952,-538.346267795112,0.862934401694622,0.0958441699789628,0.0981492745815344,0.0958441699789628,-0.082707231476714,0.0981492745815344,-0.0846963855377776,0.454404402448898,0.101167569710285,0.994869399890717,0.0576560021762645,1,0,0,NA,NA,7.73593941453714,3.64983687886797,5.23783556374792,1.5,-509.635921875842
2,"SR_const__LR_both","const","both",1,1,"sym",1,1,"p01_sym_const_both","computed",288.173133897556,63,57,4,5,2,3,14,-548.346267795112,-519.743550045428,-537.230277000952,-538.346267795112,0.862934401694622,0.0958441699789628,0.0981492745815344,0.0958441699789628,-0.082707231476714,0.0981492745815344,-0.0846963855377776,0.454404402448898,0.101167569710285,0.994869399890717,0.0576560021762645,1,0,0,NA,NA,7.73593941453714,3.64983687886797,5.23783556374792,2,-499.528293706255
2,"SR_const__LR_both","const","both",1,1,"sym",1,1,"p01_sym_const_both","computed",288.173133897556,63,57,4,5,2,3,14,-548.346267795112,-519.743550045428,-537.230277000952,-538.346267795112,0.862934401694622,0.0958441699789628,0.0981492745815344,0.0958441699789628,-0.082707231476714,0.0981492745815344,-0.0846963855377776,0.454404402448898,0.101167569710285,0.994869399890717,0.0576560021762645,1,0,0,NA,NA,7.73593941453714,3.64983687886797,5.23783556374792,3,-479.313037367083
2,"SR_const__LR_both","const","both",1,1,"sym",1,1,"p01_sym_const_both","computed",288.173133897556,63,57,4,5,2,3,14,-548.346267795112,-519.743550045428,-537.230277000952,-538.346267795112,0.862934401694622,0.0958441699789628,0.0981492745815344,0.0958441699789628,-0.082707231476714,0.0981492745815344,-0.0846963855377776,0.454404402448898,0.101167569710285,0.994869399890717,0.0576560021762645,1,0,0,NA,NA,7.73593941453714,3.64983687886797,5.23783556374792,4,-459.09778102791
2,"SR_const__LR_both","const","both",1,1,"sym",1,1,"p01_sym_const_both","computed",288.173133897556,63,57,4,5,2,3,14,-548.346267795112,-519.743550045428,-537.230277000952,-538.346267795112,0.862934401694622,0.0958441699789628,0.0981492745815344,0.0958441699789628,-0.082707231476714,0.0981492745815344,-0.0846963855377776,0.454404402448898,0.101167569710285,0.994869399890717,0.0576560021762645,1,0,0,NA,NA,7.73593941453714,3.64983687886797,5.23783556374792,6,-418.667268349564
2,"SR_const__LR_both","const","both",1,1,"sym",1,1,"p01_sym_const_both","computed",288.173133897556,63,57,4,5,2,3,14,-548.346267795112,-519.743550045428,-537.230277000952,-538.346267795112,0.862934401694622,0.0958441699789628,0.0981492745815344,0.0958441699789628,-0.082707231476714,0.0981492745815344,-0.0846963855377776,0.454404402448898,0.101167569710285,0.994869399890717,0.0576560021762645,1,0,0,NA,NA,7.73593941453714,3.64983687886797,5.23783556374792,8,-378.236755671219
2,"SR_const__LR_both","const","both",1,1,"Y_only",1,0,"p01_Y_only_const_both","computed",282.60011033965,63,57,2,5,2,3,12,-541.200220679299,-516.683605465285,-531.67222857002,-534.10931158839,0.862934401694622,0.0668474782633321,0.110266226485796,0.0668474782633321,-0.0576849886599628,0.110266226485796,-0.0951525201796444,0.0802588998714782,1,0,0.0328852848729604,1,0,0,NA,NA,10.7958839946803,10.7958839946803,10.7958839946803,1,-516.683605465285
2,"SR_const__LR_both","const","both",1,1,"Y_only",1,0,"p01_Y_only_const_both","computed",282.60011033965,63,57,2,5,2,3,12,-541.200220679299,-516.683605465285,-531.67222857002,-534.10931158839,0.862934401694622,0.0668474782633321,0.110266226485796,0.0668474782633321,-0.0576849886599628,0.110266226485796,-0.0951525201796444,0.0802588998714782,1,0,0.0328852848729604,1,0,0,NA,NA,10.7958839946803,10.7958839946803,10.7958839946803,1.5,-506.575977295699
2,"SR_const__LR_both","const","both",1,1,"Y_only",1,0,"p01_Y_only_const_both","computed",282.60011033965,63,57,2,5,2,3,12,-541.200220679299,-516.683605465285,-531.67222857002,-534.10931158839,0.862934401694622,0.0668474782633321,0.110266226485796,0.0668474782633321,-0.0576849886599628,0.110266226485796,-0.0951525201796444,0.0802588998714782,1,0,0.0328852848729604,1,0,0,NA,NA,10.7958839946803,10.7958839946803,10.7958839946803,2,-496.468349126112
