"run_id","det_tag","cell_id","p","q_tag","eig_id","Re","Im","Mod"
2,"SR_const__LR_both","p01_sym_const_both",1,"sym",1,1,0,1
2,"SR_const__LR_both","p01_sym_const_both",1,"sym",2,0.942343997823735,0,0.942343997823735
2,"SR_const__LR_both","p01_sym_const_both",1,"sym",3,0.310654773140895,0,0.310654773140895
2,"SR_const__LR_both","p01_sym_const_both",1,"sym",4,-0.0606693543653113,0,0.0606693543653113
2,"SR_const__LR_both","p01_Y_only_const_both",1,"Y_only",1,0.999999999999998,0,0.999999999999998
2,"SR_const__LR_both","p01_Y_only_const_both",1,"Y_only",2,0.96711471512704,0,0.96711471512704
2,"SR_const__LR_both","p01_Y_only_const_both",1,"Y_only",3,-0.0751420609961521,0,0.0751420609961521
2,"SR_const__LR_both","p01_Y_only_const_both",1,"Y_only",4,0,0,0
2,"SR_const__LR_both","p01_K_only_const_both",1,"K_only",1,0.999999999999997,0,0.999999999999997
2,"SR_const__LR_both","p01_K_only_const_both",1,"K_only",2,0.950188194616082,0,0.950188194616082
2,"SR_const__LR_both","p01_K_only_const_both",1,"K_only",3,0.221377528218337,0,0.221377528218337
2,"SR_const__LR_both","p01_K_only_const_both",1,"K_only",4,0,0,0
2,"SR_const__LR_both","p01_Y_short_const_both",1,"Y_short",1,1,0,1
2,"SR_const__LR_both","p01_Y_short_const_both",1,"Y_short",2,0.942343997823735,0,0.942343997823735
2,"SR_const__LR_both","p01_Y_short_const_both",1,"Y_short",3,0.310654773140895,0,0.310654773140895
2,"SR_const__LR_both","p01_Y_short_const_both",1,"Y_short",4,-0.0606693543653113,0,0.0606693543653113
2,"SR_const__LR_both","p01_K_short_const_both",1,"K_short",1,1,0,1
2,"SR_const__LR_both","p01_K_short_const_both",1,"K_short",2,0.942343997823735,0,0.942343997823735
2,"SR_const__LR_both","p01_K_short_const_both",1,"K_short",3,0.310654773140895,0,0.310654773140895
2,"SR_const__LR_both","p01_K_short_const_both",1,"K_short",4,-0.0606693543653113,0,0.0606693543653113
2,"SR_const__LR_both","p02_sym_const_both",2,"sym",1,0.999999999999999,0,0.999999999999999
2,"SR_const__LR_both","p02_sym_const_both",2,"sym",2,0.96633010135871,0,0.96633010135871
2,"SR_const__LR_both","p02_sym_const_both",2,"sym",3,0.35167611819737,0.381376403517265,0.518771677397807
2,"SR_const__LR_both","p02_sym_const_both",2,"sym",4,0.35167611819737,-0.381376403517265,0.518771677397807
2,"SR_const__LR_both","p02_sym_const_both",2,"sym",5,-0.26356900681694,0.240557924638971,0.356842733513066
