"candidate_model_id","window_id","grid_id","n_effective","n_design_columns","rank_precheck","df_precheck","rank_status","df_status","precheck_status","notes"
"RDOLS_ME_NRC_OMEGA_INT_FORDIST_CORE_LL22","fordist_core","LL22",24,22,22,2,"PASS_RANK_PRECHECK","BLOCK_INSUFFICIENT_DF","BLOCK_INSUFFICIENT_DF","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_FORDIST_CORE_LL33","fordist_core","LL33",22,28,22,0,"BLOCK_RANK_DEFICIENT","BLOCK_INSUFFICIENT_DF","BLOCK_RANK_DEFICIENT","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_BRIDGE_1940_1978_LL00","bridge_1940_1978","LL00",38,10,10,28,"PASS_RANK_PRECHECK","PASS_RANK_PRECHECK","PASS_RANK_PRECHECK","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_BRIDGE_1940_1978_LL11","bridge_1940_1978","LL11",36,16,16,20,"PASS_RANK_PRECHECK","PASS_RANK_PRECHECK","PASS_RANK_PRECHECK","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_BRIDGE_1940_1978_LL22","bridge_1940_1978","LL22",34,22,22,12,"PASS_RANK_PRECHECK","WARN_LOW_DF","WARN_LOW_DF","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_BRIDGE_1940_1978_LL33","bridge_1940_1978","LL33",32,28,28,4,"PASS_RANK_PRECHECK","BLOCK_INSUFFICIENT_DF","BLOCK_INSUFFICIENT_DF","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_PRE_1974_ALT_1940_1973_LL00","pre_1974_alt_1940_1973","LL00",33,10,10,23,"PASS_RANK_PRECHECK","PASS_RANK_PRECHECK","PASS_RANK_PRECHECK","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_PRE_1974_ALT_1940_1973_LL11","pre_1974_alt_1940_1973","LL11",31,16,16,15,"PASS_RANK_PRECHECK","WARN_LOW_DF","WARN_LOW_DF","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_PRE_1974_ALT_1940_1973_LL22","pre_1974_alt_1940_1973","LL22",29,22,22,7,"PASS_RANK_PRECHECK","BLOCK_INSUFFICIENT_DF","BLOCK_INSUFFICIENT_DF","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_PRE_1974_ALT_1940_1973_LL33","pre_1974_alt_1940_1973","LL33",27,28,27,0,"BLOCK_RANK_DEFICIENT","BLOCK_INSUFFICIENT_DF","BLOCK_RANK_DEFICIENT","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_PRE_1974_ALT_1947_1973_LL00","pre_1974_alt_1947_1973","LL00",26,10,10,16,"PASS_RANK_PRECHECK","WARN_LOW_DF","WARN_LOW_DF","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_PRE_1974_ALT_1947_1973_LL11","pre_1974_alt_1947_1973","LL11",24,16,16,8,"PASS_RANK_PRECHECK","BLOCK_INSUFFICIENT_DF","BLOCK_INSUFFICIENT_DF","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_PRE_1974_ALT_1947_1973_LL22","pre_1974_alt_1947_1973","LL22",22,22,22,0,"PASS_RANK_PRECHECK","BLOCK_INSUFFICIENT_DF","BLOCK_INSUFFICIENT_DF","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_PRE_1974_ALT_1947_1973_LL33","pre_1974_alt_1947_1973","LL33",20,28,20,0,"BLOCK_RANK_DEFICIENT","BLOCK_INSUFFICIENT_DF","BLOCK_RANK_DEFICIENT","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_POST_1974_TIGHT_LL00","post_1974_tight","LL00",0,0,0,0,"BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_POST_1974_TIGHT_LL11","post_1974_tight","LL11",0,0,0,0,"BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_POST_1974_TIGHT_LL22","post_1974_tight","LL22",0,0,0,0,"BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_POST_1974_TIGHT_LL33","post_1974_tight","LL33",0,0,0,0,"BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_POST_1974_SUPPORT_LL00","post_1974_support","LL00",0,0,0,0,"BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_POST_1974_SUPPORT_LL11","post_1974_support","LL11",0,0,0,0,"BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_POST_1974_SUPPORT_LL22","post_1974_support","LL22",0,0,0,0,"BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_POST_1974_SUPPORT_LL33","post_1974_support","LL33",0,0,0,0,"BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_VOLCKER_EVENT_PROFILE_LL00","volcker_event_profile","LL00",0,0,0,0,"BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_VOLCKER_EVENT_PROFILE_LL11","volcker_event_profile","LL11",0,0,0,0,"BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_VOLCKER_EVENT_PROFILE_LL22","volcker_event_profile","LL22",0,0,0,0,"BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","RHS matrix precheck only; no dependent variable regression fit was run."
"RDOLS_ME_NRC_OMEGA_INT_VOLCKER_EVENT_PROFILE_LL33","volcker_event_profile","LL33",0,0,0,0,"BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","BLOCK_NOT_PRECHECKED","RHS matrix precheck only; no dependent variable regression fit was run."
