spec,basis,window,DSR,DLR,det_tag,include,LRinclude,p,r,m,status,PIC_star,logdet_Sigma,logLik_ML,Cn,T_eff,df_LR,df_SR,d_det,k_total,PIC_obs,BIC_obs,common_p_max,comparable_p,computed_comparable,r0_path,fail_code,fail_msg,runtime_sec
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,1,3,5,computed,-33.4662007751939,-35.18647949085158,493.43171273197555,3.8501476017100584,47,21,0,0,21,-877.864433192652,-906.0103258280399,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,1,4,5,computed,-33.3061137466018,-35.2721465644963,495.4448889626315,3.8501476017100584,47,24,0,0,24,-866.3195010437782,-898.4862354842217,7,TRUE,TRUE,NA,NA,NA,0.01999999999679858
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,2,0,5,computed,-31.582907845762026,-33.63085869773546,456.8746240936857,3.8501476017100584,47,0,25,0,25,-783.9885431024915,-817.49555814462,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,2,1,5,computed,-32.765841375077585,-35.595706755091264,492.34539272999405,3.828641396489095,46,9,25,0,34,-809.9311454222278,-854.5169779793589,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,2,2,5,computed,-32.70618227768661,-36.11866700064428,504.37347837769926,3.828641396489095,46,16,25,0,41,-798.0073908275111,-851.7726594993457,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,2,3,5,computed,-32.459636527988316,-36.28827792447741,508.27452962586204,3.828641396489095,46,21,25,0,46,-780.1095462594601,-840.4315550132258,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,2,4,5,computed,-32.302305919817876,-36.38064132042582,510.39888773267785,3.828641396489095,46,24,25,0,49,-768.9382942344658,-833.19434703739,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,3,0,5,computed,-30.647383641446023,-34.80895037676026,474.2499960284113,3.828641396489095,46,0,50,0,50,-691.5005214130575,-757.0679222323679,7,TRUE,TRUE,SP_Sigma0,NA,NA,0.01999999999679858
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,3,1,5,computed,-31.59658813435545,-36.5875456209432,503.9586064999424,3.8066624897703196,45,9,50,0,59,-707.6917711201538,-783.3241261034359,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,3,2,5,computed,-31.968138561008523,-37.55124354600499,525.6418098137686,3.8066624897703196,45,16,50,0,66,-715.4382100671603,-800.0438953026962,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,3,3,5,computed,-31.971236672264503,-37.97730415612434,535.228173541453,3.8066624897703196,45,21,50,0,71,-709.1681034649247,-800.1833103092133,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,3,4,5,computed,-31.830715869762518,-38.09056085294038,537.7764492198119,3.8066624897703196,45,24,50,0,74,-698.99895438708,-793.85987419662,7,TRUE,TRUE,NA,NA,NA,0.010000000002037268
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,4,0,5,computed,-29.163646619637582,-35.508084102588114,479.67072233718125,3.8066624897703196,45,0,75,0,75,-577.6989338102978,-673.8417579415885,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,4,1,5,computed,-31.467951459144267,-38.692313487533674,539.0644194208422,3.784189633918261,44,9,75,0,84,-655.0947783204164,-760.2569095925505,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,4,2,5,computed,-31.548055120429062,-39.37444731785092,554.0713636878269,3.784189633918261,44,16,75,0,91,-649.8558284776133,-763.781470689092,7,TRUE,TRUE,NA,NA,NA,0.01999999999679858
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,4,3,5,computed,-31.472905866244268,-39.72931961297502,561.8785541805084,3.784189633918261,44,21,75,0,96,-640.2896106224248,-760.4749035048638,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,4,4,5,computed,-31.331407055502556,-39.845833731818644,564.4418647950871,3.784189633918261,44,24,75,0,99,-630.307872547251,-754.2489558322663,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,5,0,5,computed,-29.049573120980863,-37.65000410715873,516.1336130524642,3.784189633918261,44,0,100,0,100,-528.6552492938949,-653.8482627131023,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,5,1,5,computed,-31.968931729752313,-41.50313667418483,587.2456538562318,3.7612001156935624,43,9,100,0,109,-631.3873580248222,-764.5204951018653,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,5,2,5,computed,-32.05345157617644,-42.19994491153582,602.2270309592612,3.7612001156935624,43,16,100,0,116,-626.4718769298399,-768.1548484980692,7,TRUE,TRUE,NA,NA,NA,0.010000000002037268
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,5,3,5,computed,-32.11550084623322,-42.69934303225464,612.9640905548168,3.7612001156935624,43,21,100,0,121,-623.0329709059216,-770.8229671107126,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,5,4,5,computed,-32.06375609721173,-42.910007593630375,617.4933786243206,3.7612001156935624,43,24,100,0,124,-617.1437319159115,-768.5979429026395,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,6,0,5,computed,-28.583782747525262,-39.517504014076316,544.5545516636362,3.7612001156935624,43,0,125,0,125,-466.28347295153674,-618.9590888655771,7,TRUE,TRUE,SP_Sigma0,NA,NA,0.01999999999679858
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,6,1,5,computed,-33.3634297398458,-45.28837566484512,653.0787969881634,3.7376696182833684,42,9,125,0,134,-645.80873517697,-805.3098651263554,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,6,2,5,computed,-33.78385705716572,-46.3317479185456,674.9896143160921,3.7376696182833684,42,16,125,0,141,-655.1345339253983,-822.9678124542293,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,6,3,5,computed,-33.9718922731726,-46.964743803395734,688.2825278978635,3.7376696182833684,42,21,125,0,146,-657.0804782979202,-830.8652915263551,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,6,4,5,computed,-33.90167408638145,-47.16150201791054,692.4144504024201,3.7376696182833684,42,24,125,0,149,-650.5603936324211,-827.9161276806184,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,7,0,5,computed,-29.71659500824606,-43.065415073543804,606.3966245714369,3.7376696182833684,42,0,150,0,150,-473.5967654122504,-652.1428064003685,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,7,1,5,computed,-65.79512481667079,-80.19653844120701,NA,3.713572066704308,41,9,150,0,159,NA,NA,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,7,2,5,computed,-101.42613427278717,-116.4615723965168,NA,3.713572066704308,41,16,150,0,166,NA,NA,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,7,3,5,runtime_fail,NA,NA,NA,NA,NA,21,150,0,171,NA,NA,7,FALSE,FALSE,NA,VECM_ML_FAIL,sistema es computacionalmente singular: número de condición recíproco = 5.59679e-19,0
Q2,raw,fordism,none,none,SR_none__LR_none,none,none,7,4,5,runtime_fail,NA,NA,NA,NA,NA,24,150,0,174,NA,NA,7,FALSE,FALSE,NA,VECM_ML_FAIL,sistema es computacionalmente singular: número de condición recíproco = 7.5732e-20,0.01999999999679858
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,1,0,5,runtime_fail,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,7,FALSE,FALSE,SP_Sigma0,R0_VAR_DIFF_FAIL,'x' must be a matrix,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,1,1,5,computed,-36.1321037658174,-36.857953955362625,544.0456469596112,3.871201010907891,48,9,0,0,9,-1040.9320012029048,-1053.2504848210513,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,1,2,5,computed,-35.997554727790494,-37.28795506475979,554.3656735851332,3.871201010907891,48,16,0,0,16,-1024.8926045634796,-1046.79213099574,7,TRUE,TRUE,NA,NA,NA,0.01999999999679858
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,1,3,5,computed,-35.86924226859695,-37.56289271086915,560.9641770917536,3.871201010907891,48,21,0,0,21,-1011.8900045120997,-1040.6331329544416,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,1,4,5,computed,-35.71432189244926,-37.64992239790321,563.0528895805778,3.871201010907891,48,24,0,0,24,-1000.3476652509755,-1033.1969548993661,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,2,0,5,computed,-34.187677001713936,-36.20392752822846,528.3490127083617,3.871201010907891,48,0,25,0,25,-925.6999900936191,-959.9180001440261,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,2,1,5,computed,-34.986836112569435,-37.77204927125331,554.1926025713775,3.8501476017100584,47,9,25,0,34,-931.9106462273182,-977.480186684613,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,2,2,5,computed,-34.87243324042261,-38.23107263765905,564.979651681926,3.8501476017100584,47,16,25,0,41,-917.151747024649,-972.1032516937397,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,2,3,5,computed,-34.65251650922773,-38.420746076858855,569.436977503111,3.8501476017100584,47,21,25,0,46,-900.114257650043,-961.7671653275594,7,TRUE,TRUE,NA,NA,NA,0.01999999999679858
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,2,4,5,computed,-34.57556062470258,-38.589544294570516,573.4037356193361,3.8501476017100584,47,24,25,0,49,-892.4764892723075,-958.1502387548793,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,3,0,5,computed,-33.06470811516494,-37.16060981911181,539.8237754460295,3.8501476017100584,47,0,50,0,50,-820.1261407222989,-887.140170806556,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,3,1,5,computed,-34.027867236444024,-38.93851598411482,569.2300049975549,3.828641396489095,46,9,50,0,59,-835.2006346354669,-912.5701676022533,7,TRUE,TRUE,NA,NA,NA,0.010000000002037268
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,3,2,5,computed,-33.96932765202142,-39.46259574263621,581.283839443511,3.828641396489095,46,16,50,0,66,-823.3283776372522,-909.8773467187418,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,3,3,5,computed,-33.745808331830524,-39.65523309597673,585.7144985703466,3.828641396489095,46,21,50,0,71,-806.4897488265467,-899.5954579899674,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,3,4,5,computed,-33.648082586510675,-39.80720135477574,589.20976852275,3.828641396489095,46,24,50,0,74,-798.0603204927277,-895.100073705307,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,4,0,5,computed,-31.575175625016534,-37.817525727987885,543.4472291066465,3.828641396489095,46,0,75,0,75,-701.3952522476454,-799.7463534766109,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,4,1,5,computed,-33.01278842899734,-40.11855840990194,583.4063942516628,3.8066624897703196,45,9,75,0,84,-739.3731763355731,-847.0531393626188,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,4,2,5,computed,-32.9406099436994,-40.63852742301271,595.1056970466797,3.8066624897703196,45,16,75,0,91,-727.1518142449609,-843.8051075242602,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,4,3,5,computed,-32.86455382124569,-40.985433799422374,602.9110905157836,3.8066624897703196,45,21,75,0,96,-717.3197671255643,-840.3825820136165,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,4,4,5,computed,-32.85662524860531,-41.23128272610002,608.4426913660324,3.8066624897703196,45,24,75,0,99,-713.1172683914992,-840.0257962448031,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,5,0,5,computed,-30.959749362256126,-39.4189993395235,567.6663151682292,3.8066624897703196,45,0,100,0,100,-626.4759491843721,-754.6663813594264,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,5,1,5,computed,-33.772880731166396,-43.14735050610027,637.0752338282488,3.784189633918261,44,9,100,0,109,-725.2134129324711,-861.6737975594071,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,5,2,5,computed,-33.91318735780194,-43.88968730176826,653.4066433331662,3.784189633918261,44,16,100,0,116,-722.6233935655337,-867.8472891318143,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,5,3,5,computed,-33.98457949652912,-44.39110098980434,664.4377444697527,3.784189633918261,44,21,100,0,121,-719.504996998155,-870.9885432353958,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,5,4,5,computed,-33.94395256101439,-44.60848698387495,669.2202363393134,3.784189633918261,44,24,100,0,124,-713.9616214329452,-869.2009580727624,7,TRUE,TRUE,NA,NA,NA,0.020000000004074536
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,6,0,5,computed,-30.233158543530344,-40.98369727625268,589.4748627725312,3.784189633918261,44,0,125,0,125,-549.4347545312706,-705.9260213052798,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,6,1,5,computed,-35.55095160622233,-47.27190080396506,711.2740826459601,3.7612001156935624,43,9,125,0,134,-754.8790895291316,-918.5473497889828,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,6,2,5,computed,-36.75111428142595,-49.08435187009554,750.2417805680766,3.7612001156935624,43,16,125,0,141,-797.9362500723236,-970.1543448233609,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,6,3,5,computed,-37.0437879194097,-49.81437435874133,765.9372640734367,3.7612001156935624,43,21,125,0,146,-804.4141918680142,-982.7393112556133,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,6,4,5,computed,-37.027899415421295,-50.06089516515015,771.2374614107878,3.7612001156935624,43,24,125,0,149,-800.0667714136987,-982.0561055832347,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,7,0,5,computed,-31.357898782623117,-44.47836430248438,651.2130478644095,3.7612001156935624,43,0,150,0,150,-555.0353392779364,-738.2460783747847,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,7,1,5,computed,-67.45165803532304,-81.60140730453864,NA,3.7376696182833684,42,9,150,0,159,NA,NA,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,7,2,5,computed,-98.15452170508338,-112.92721591067955,NA,3.7376696182833684,42,16,150,0,166,NA,NA,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,7,3,5,computed,-130.33154625922936,-145.5492011336688,NA,3.7376696182833684,42,21,150,0,171,NA,NA,7,TRUE,TRUE,NA,NA,NA,0
Q2,raw,post_fordism,none,none,SR_none__LR_none,none,none,7,4,5,computed,-136.59405429610425,-152.07868557184963,NA,3.7376696182833684,42,24,150,0,174,NA,NA,7,TRUE,TRUE,NA,NA,NA,0
