spec,basis,window,DSR,DLR,det_tag,include,LRinclude,p,r,m,status,PIC_star,logdet_Sigma,logLik_ML,Cn,T_eff,df_LR,df_SR,d_det,k_total,PIC_obs,BIC_obs,common_p_max,comparable_p,computed_comparable,r0_path,fail_code,fail_msg,runtime_sec
Q1,raw,full,const,none,SR_const__LR_none,const,none,1,0,4,computed,-20.917549413447798,-21.104690943189453,477.9059512000516,4.584967478670572,98,0,4,1,4,-927.8842600389017,-937.472032485421,7,TRUE,TRUE,SP_Sigma0,NA,NA,0.010000000002037268
Q1,raw,full,const,none,SR_const__LR_none,const,none,1,1,4,computed,-22.84242433774104,-23.361205995097095,582.470339878797,4.574710978503383,97,7,4,1,11,-1088.4241611484333,-1114.6188589940566,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,1,2,4,computed,-22.76915396492061,-23.523745466529412,590.3535042432645,4.574710978503383,97,12,4,1,16,-1069.410254145932,-1107.5116328304748,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,1,3,4,computed,-22.68812669599358,-23.584204104154036,593.2857481680583,4.574710978503383,97,15,4,1,19,-1054.4066005566574,-1099.6519877445523,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,2,0,4,computed,-21.998241932438646,-22.941481309449653,562.1136926248953,4.574710978503383,97,0,20,1,20,-985.1064423240441,-1032.733165679723,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,2,1,4,computed,-22.21723947426958,-23.500962403119907,583.1737985991595,4.564348191467836,96,7,20,1,27,-979.2392432132151,-1043.1101960286874,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,2,2,4,computed,-22.16498074049671,-23.686430137652653,592.0762498567303,4.564348191467836,96,12,20,1,32,-962.3944505459301,-1038.09335758649,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,2,3,4,computed,-22.057746454424468,-23.721831732563782,593.775526412465,4.564348191467836,96,15,20,1,35,-945.0031865479434,-1027.7988661235556,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,3,0,4,computed,-21.514250673836028,-23.225881245636465,569.9699030399561,4.564348191467836,96,0,36,1,36,-890.4620007664404,-975.62327118707,7,TRUE,TRUE,SP_Sigma0,NA,NA,0.010000000002037268
Q1,raw,full,const,none,SR_const__LR_none,const,none,3,1,4,computed,-21.81450762273863,-23.875736110515717,594.9008226317278,4.553876891600541,95,7,36,1,43,-892.9476434795113,-993.9849389246324,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,3,2,4,computed,-21.7108295684439,-24.011735787357857,601.3608072817283,4.553876891600541,95,12,36,1,48,-871.3497055953328,-984.1355237666306,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,3,3,4,computed,-21.618915785305184,-24.063628642901264,603.8257179200398,4.553876891600541,95,15,36,1,51,-855.568782561448,-975.403714368452,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,4,0,4,computed,-21.049955969696818,-23.54260437352027,579.0770651244369,4.553876891600541,95,0,52,1,52,-799.1678955334063,-921.3525318856457,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,4,1,4,computed,-21.330419174036425,-24.182061643759088,603.036008771719,4.543294782270004,94,7,52,1,59,-800.3308242799422,-938.0176253895079,7,TRUE,TRUE,NA,NA,NA,0.01999999999679858
Q1,raw,full,const,none,SR_const__LR_none,const,none,4,2,4,computed,-21.168799458406106,-24.262106544206958,606.798119092769,4.543294782270004,94,12,52,1,64,-773.4701980353052,-922.8253721202577,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,4,3,4,computed,-21.063617074314507,-24.301922929762277,608.6694892138688,4.543294782270004,94,15,52,1,67,-756.5820301454628,-912.9382280156474,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,5,0,4,computed,-20.548819475472342,-23.835458254135748,586.7456494594232,4.543294782270004,94,0,68,1,68,-705.8573812592242,-864.5472537244862,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,5,1,4,computed,-20.967598902968657,-24.622921074866444,617.1206956291567,4.532599493153256,93,7,68,1,75,-720.4840610502957,-894.2964292718191,7,TRUE,TRUE,NA,NA,NA,0.010000000002037268
Q1,raw,full,const,none,SR_const__LR_none,const,none,5,2,4,computed,-20.84812712825592,-24.747137444946894,622.8967568378952,4.532599493153256,93,12,68,1,80,-697.7856947872383,-883.1855542235298,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,5,3,4,computed,-20.770263618137392,-24.815486821704276,626.0750028571155,4.532599493153256,93,15,68,1,83,-683.5918936173582,-875.9442477825107,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,6,0,4,computed,-20.143397603205877,-24.237358435731398,599.1920329093716,4.532599493153256,93,0,84,1,84,-622.9758559857636,-817.6457083938697,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,6,1,4,computed,-20.708331437313497,-25.180970138525048,636.1552461528331,4.5217885770490405,92,7,84,1,91,-651.4210201044109,-860.8277317942036,7,TRUE,TRUE,NA,NA,NA,0.020000000004074536
Q1,raw,full,const,none,SR_const__LR_none,const,none,6,2,4,computed,-20.59859622519762,-25.31698430559662,642.4118978381256,4.5217885770490405,92,12,84,1,96,-629.8195173100917,-850.7320922795433,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,6,3,4,computed,-20.51576993132295,-25.381607639234417,645.3845711854642,4.5217885770490405,92,15,84,1,99,-615.2959803058264,-843.1120732430734,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,7,0,4,computed,-20.05537951180722,-24.970367095556178,626.4675061762648,4.5217885770490405,92,0,100,1,100,-570.6388890544468,-800.7561546476256,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,7,1,4,computed,-20.548365957038794,-25.852343618547618,659.7880085574154,4.51085950651685,91,7,100,1,107,-592.4516938555765,-836.9140499175279,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,7,2,4,computed,-20.486491666015723,-26.03831875095954,668.2498770821583,4.51085950651685,91,12,100,1,112,-575.397658790144,-831.2834894344294,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,full,const,none,SR_const__LR_none,const,none,7,3,4,computed,-20.421217713658262,-26.121754452663072,672.0462015096685,4.51085950651685,91,15,100,1,115,-562.6036443762133,-825.3435597698993,7,TRUE,TRUE,NA,NA,NA,0.010000000002037268
Q1,raw,fordism,const,none,SR_const__LR_none,const,none,1,0,4,computed,-22.270348397956397,-22.59294848219872,269.79456519747225,3.871201010907891,48,0,4,1,4,-518.6294447432479,-524.1043263513129,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q1,raw,fordism,const,none,SR_const__LR_none,const,none,1,1,4,computed,-24.525431898668856,-25.426530273537168,330.7630171856451,3.8501476017100584,47,7,4,1,11,-604.431324133943,-619.1744107524795,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,fordism,const,none,SR_const__LR_none,const,none,1,2,4,computed,-24.469549961150285,-25.780238506413284,339.07516065823427,3.8501476017100584,47,12,4,1,16,-595.1034700621453,-616.5479596891076,7,TRUE,TRUE,NA,NA,NA,0.010000000002037268
Q1,raw,fordism,const,none,SR_const__LR_none,const,none,1,3,4,computed,-24.346769639534966,-25.903212287034776,341.9650445028389,3.8501476017100584,47,15,4,1,19,-585.311953141169,-610.7772845731868,7,TRUE,TRUE,NA,NA,NA,0
Q1,raw,fordism,const,none,SR_const__LR_none,const,none,2,0,4,computed,-23.0064004985857,-24.644761180164448,312.391443491386,3.8501476017100584,47,0,20,1,20,-520.974322914868,-547.7799349485708,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q1,raw,fordism,const,none,SR_const__LR_none,const,none,2,1,4,computed,-23.52807585880165,-25.775321895871336,331.74771349538247,3.828641396489095,46,7,20,1,27,-524.7157128431318,-560.1221092855594,7,TRUE,TRUE,NA,NA,NA,0.01999999999679858
Q1,raw,fordism,const,none,SR_const__LR_none,const,none,2,2,4,computed,-23.45238294337476,-26.11578565397587,339.57837993178595,3.828641396489095,46,12,20,1,32,-514.6770986515622,-556.6402351759209,7,TRUE,TRUE,NA,NA,NA,0
