spec,basis,window,DSR,DLR,det_tag,include,LRinclude,p,r,m,status,PIC_star,logdet_Sigma,logLik_ML,Cn,T_eff,df_LR,df_SR,d_det,k_total,PIC_obs,BIC_obs,common_p_max,comparable_p,computed_comparable,r0_path,fail_code,fail_msg,runtime_sec
Q2,ortho,full,const,none,SR_const__LR_none,const,none,5,1,5,computed,-28.007251180822987,-33.563340882107624,900.8889330778186,4.532599493153256,93,9,105,1,114,-1020.8667242394504,-1285.061523936166,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,const,none,SR_const__LR_none,const,none,5,2,5,computed,-27.893916061006422,-33.79116916500152,911.4829482323751,4.532599493153256,93,16,105,1,121,-994.104070395815,-1274.521357793206,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,const,none,SR_const__LR_none,const,none,5,3,5,computed,-27.780329581509207,-33.92127083029749,917.5326756686378,4.532599493153256,93,21,105,1,126,-971.9530365878061,-1263.9578151999654,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,const,none,SR_const__LR_none,const,none,5,4,5,computed,-27.691340686157446,-33.97849482182164,920.193591274514,4.532599493153256,93,24,105,1,129,-956.7245745912378,-1255.6818479322578,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,const,none,SR_const__LR_none,const,none,6,0,5,computed,-26.56645836131149,-32.90235012593432,870.152862915773,4.532599493153256,93,0,130,1,130,-849.7930201376488,-1151.0677917216226,7,TRUE,TRUE,SP_Sigma0,NA,NA,0.01999999999679858
Q2,ortho,full,const,none,SR_const__LR_none,const,none,6,1,5,computed,-27.532287996612947,-34.364120738024,928.0378286749839,4.5217885770490405,92,9,130,1,139,-907.6840459656327,-1227.547045140151,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,const,none,SR_const__LR_none,const,none,6,2,5,computed,-27.364049665069096,-34.539931537342575,936.1251254436409,4.5217885770490405,92,16,130,1,146,-876.0979108720809,-1212.0691186381218,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,const,none,SR_const__LR_none,const,none,6,3,5,computed,-27.23317064544454,-34.65480189690547,941.4091619835309,4.5217885770490405,92,21,130,1,151,-852.5511777869567,-1200.0282488326566,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,const,none,SR_const__LR_none,const,none,6,4,5,computed,-27.14760923797688,-34.716690116950275,944.2560201055977,4.5217885770490405,92,24,130,1,154,-837.7760103321477,-1192.1565993456431,7,TRUE,TRUE,NA,NA,NA,0.010000000002037268
Q2,ortho,full,const,none,SR_const__LR_none,const,none,7,0,5,computed,-26.20592510054824,-33.82415585535912,903.1994440723705,4.5217885770490405,92,0,155,1,155,-748.8398970327128,-1105.5216587021398,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,full,const,none,SR_const__LR_none,const,none,7,1,5,computed,-27.074220844890778,-35.20368193355851,956.1504953688228,4.51085950651685,91,9,155,1,164,-797.8300653683214,-1172.5200316688824,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,const,none,SR_const__LR_none,const,none,7,2,5,computed,-27.031178390572713,-35.50762867204943,969.9800719701808,4.51085950651685,91,16,155,1,171,-777.9203376101516,-1168.6031683259803,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,const,none,SR_const__LR_none,const,none,7,3,5,computed,-26.97667103800414,-35.70097074291585,978.7771361946025,4.51085950651685,91,21,155,1,176,-761.5366939440764,-1163.6429992422395,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,const,none,SR_const__LR_none,const,none,7,4,5,computed,-26.923315312534626,-35.79632467150733,983.1157399455153,4.51085950651685,91,24,155,1,179,-749.8272381769511,-1158.7876282245145,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,1,0,5,computed,-31.123145425431968,-31.526395530734874,416.0882447685153,3.871201010907891,48,0,5,1,5,-805.9768824724098,-812.8204844824912,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,1,1,5,computed,-33.54983501262682,-34.69668748973194,481.9216007056021,3.8501476017100584,47,9,5,1,14,-891.1772065636715,-909.9411349872634,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,1,2,5,computed,-33.79828087542151,-35.518559591079196,501.2355950872545,3.8501476017100584,47,16,5,1,21,-893.4721979032099,-921.6180905385978,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,1,3,5,computed,-33.70648538140636,-35.83635426745873,508.7037699821733,3.8501476017100584,47,21,5,1,26,-882.4564066760714,-917.3037023198851,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,1,4,5,computed,-33.58072506089005,-35.95634804917924,511.52362385260454,3.8501476017100584,47,24,5,1,29,-872.5248298067484,-911.39296725561735,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,2,0,5,computed,-31.29465432495581,-33.752195347323934,459.72603535901465,3.8501476017100584,47,0,30,1,30,-763.7392246161734,-803.9476426667276,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,2,1,5,computed,-32.448326486912784,-35.69434854045789,494.61415379345533,3.828641396489095,46,9,30,1,39,-788.7687204847739,-839.911293123836,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,2,2,5,computed,-32.44754394989821,-36.27618534638731,507.99640032982677,3.828641396489095,46,16,30,1,46,-779.5532876673897,-839.8752964211551,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,2,3,5,computed,-32.48888493581508,-36.7336830058356,518.5188464971374,3.828641396489095,46,21,30,1,51,-774.8982329376342,-841.7769817733308,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,2,4,5,computed,-32.32826256794283,-36.8227546420822,520.56749413081,3.828641396489095,46,24,30,1,54,-763.5755599663537,-834.3883528512089,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,3,0,5,computed,-30.331385794862655,-34.90910920370831,476.5536490482164,3.828641396489095,46,0,55,1,55,-670.4078803882912,-742.5320212895326,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,3,1,5,computed,-31.90547131845723,-37.319391303908354,520.4251343668847,3.8066624897703196,45,9,55,1,64,-715.1819927964341,-797.2238693884689,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,3,2,5,computed,-32.34454543189791,-38.35061291575775,543.6276206334898,3.8066624897703196,45,16,55,1,71,-725.9669976489982,-816.9822044932869,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,3,3,5,computed,-32.40584013784853,-38.834870120571736,554.5234077418065,3.8066624897703196,45,21,55,1,76,-722.3157378080275,-819.7404662610688,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,3,4,5,computed,-32.324788840504226,-39.00759632254545,558.4097472862132,3.8066624897703196,45,24,55,1,79,-714.8227164622783,-816.0931578805712,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,4,0,5,computed,-28.962134142281897,-35.7295341240958,484.65334782110403,3.8066624897703196,45,0,80,1,80,-562.221350720539,-664.7736964605825,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,4,1,5,computed,-31.53633423748904,-39.19071781518734,550.0293146290138,3.784189633918261,44,9,80,1,89,-651.8439698962078,-763.2657518393023,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,4,2,5,computed,-31.81993853504595,-40.0763522817767,569.5132728939774,3.784189633918261,44,16,80,1,96,-655.5590480493627,-775.7443409318017,7,TRUE,TRUE,NA,NA,NA,0.010000000002037268
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,4,3,5,computed,-32.01222618947028,-40.69866148550993,583.2040753761094,3.784189633918261,44,21,80,1,101,-657.7600541730749,-784.2049977264744,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,4,4,5,computed,-31.99180903104105,-40.93625725666603,588.4311823415405,3.784189633918261,44,24,80,1,104,-653.1059087996064,-783.306642755582,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,5,0,5,computed,-28.80075026030088,-37.83120279578764,520.1199842023001,3.784189633918261,44,0,105,1,105,-511.44739275301504,-642.9000568431827,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,5,1,5,computed,-32.85576878477477,-42.82732257986933,615.7156508282324,3.7612001156935624,43,9,105,1,114,-663.4143267537938,-802.6544884673986,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,5,2,5,computed,-33.50214925331162,-44.08599143933304,642.7770313067706,3.7612001156935624,43,16,105,1,121,-682.6588524098291,-830.4488486146201,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,5,3,5,computed,-33.64878325952108,-44.66997429620454,655.332662729518,3.7612001156935624,43,21,105,1,126,-682.8570900402946,-836.7541108816472,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,5,4,5,computed,-33.5754348550177,-44.85903520209838,659.39747220624,3.7612001156935624,43,24,105,1,129,-676.0388938647209,-833.6001294880105,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,6,0,5,computed,-28.664650194900588,-40.03572031211368,555.6962020714395,3.7612001156935624,43,0,130,1,130,-463.65374855211405,-622.436389102716,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,6,1,5,computed,-34.12543590731724,-46.49534250115982,678.4251005411134,3.7376696182833684,42,9,130,1,139,-671.8614594918491,-837.3141241408385,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,6,2,5,computed,-35.33472073873867,-48.32757226896181,716.9019256647066,3.7376696182833684,42,16,130,1,146,-714.3192738316064,-888.1040870600414,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,6,3,5,computed,-35.804228429495765,-49.242040628562165,736.1057612154096,3.7376696182833684,42,21,130,1,151,-728.0870621419917,-907.8234100700306,7,TRUE,TRUE,NA,NA,NA,0.010000000002037268
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,6,4,5,computed,-35.73365694004799,-49.438445540420346,740.2302643643419,3.7376696182833684,42,24,130,1,154,-721.5521387652439,-904.8594075130451,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,7,0,5,computed,-30.14570536968678,-43.93948610382778,624.752116207402,3.7376696182833684,42,0,155,1,155,-485.66786589315984,-670.1654415808819,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,7,1,5,computed,-70.2102978513582,-85.06458611817544,NA,3.713572066704308,41,9,155,1,164,NA,NA,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,7,2,5,runtime_fail,NA,NA,NA,NA,NA,16,155,1,171,NA,NA,7,FALSE,FALSE,NA,VECM_ML_FAIL,"Lapack routine dgesv: system is exactly singular: U[2,2] = 0",0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,7,3,5,runtime_fail,NA,NA,NA,NA,NA,21,155,1,176,NA,NA,7,FALSE,FALSE,NA,VECM_ML_FAIL,sistema es computacionalmente singular: número de condición recíproco = 2.76363e-20,0
Q2,ortho,fordism,const,none,SR_const__LR_none,const,none,7,4,5,runtime_fail,NA,NA,NA,NA,NA,24,155,1,179,NA,NA,7,FALSE,FALSE,NA,VECM_ML_FAIL,sistema es computacionalmente singular: número de condición recíproco = 2.45718e-20,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,1,0,5,computed,-34.1905413688018,-34.587665889017174,499.75787364577633,3.8918202981106265,49,0,5,1,5,-973.0732220078165,-980.0566458009995,7,TRUE,TRUE,SP_Sigma0,NA,NA,0.010000000002037268
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,1,1,5,computed,-36.09997440146679,-37.229074696314925,552.9525447424577,3.871201010907891,48,9,5,1,14,-1032.546189703977,-1051.708275332205,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,1,2,5,computed,-35.9095867675433,-37.603237209815504,561.932445066477,3.871201010907891,48,16,5,1,21,-1013.8265404615465,-1042.5696689038884,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,1,3,5,computed,-35.84323835522469,-37.9401389027998,570.018085698102,3.871201010907891,48,21,5,1,26,-1003.7982146601756,-1039.3849451125989,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,1,4,5,computed,-35.83495857012747,-38.17380918088432,575.6261723721286,3.871201010907891,48,24,5,1,29,-999.2946237694563,-1038.9875154279284,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,2,0,5,computed,-34.06489815211636,-36.4843987839338,535.080322845289,3.871201010907891,48,0,30,1,30,-912.9630033028527,-954.0246153633411,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,2,1,5,computed,-34.83397215146714,-38.0287754805457,560.2256684897459,3.8501476017100584,47,9,30,1,39,-918.0246370470791,-970.2955805127995,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,2,2,5,computed,-34.7188041246216,-38.48703369225272,570.9947364648318,3.8501476017100584,47,16,30,1,46,-903.2297755734845,-964.8826832510009,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,2,3,5,computed,-34.63427645270351,-38.81209619072932,578.6337051789948,3.8501476017100584,47,21,30,1,51,-892.5555719848344,-960.9098826707766,7,TRUE,TRUE,NA,NA,NA,0.01999999999679858
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,2,4,5,computed,-34.55627734570979,-38.97985118597241,582.5759475672091,3.8501476017100584,47,24,30,1,54,-884.8687721510776,-957.2439246420752,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,3,0,5,computed,-32.84323070270003,-37.34872257704159,544.2444252573795,3.8501476017100584,47,0,55,1,55,-803.015299328023,-876.7307324207057,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,3,1,5,computed,-34.20286605859841,-39.529671479800626,582.8265813983804,3.828641396489095,46,9,55,1,64,-836.6938403727415,-920.6201134214588,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,3,2,5,computed,-34.16712212260549,-40.0765468867517,595.4047157583304,3.828641396489095,46,16,55,1,71,-825.8701832025145,-918.9758923659351,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,3,3,5,computed,-34.1959835357458,-40.52156497342344,605.6401317518942,3.828641396489095,46,21,55,1,76,-820.6410681252653,-920.3035173706171,7,TRUE,TRUE,NA,NA,NA,0.010000000002037268
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,3,4,5,computed,-34.12015236000728,-40.695427801803774,609.6389768046529,3.828641396489095,46,24,55,1,79,-813.2187899921569,-916.8152832866672,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,4,0,5,computed,-31.428992841599722,-38.0874996181025,549.6566285792833,3.828641396489095,46,0,80,1,80,-688.1141041285423,-793.0219454394389,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,4,1,5,computed,-33.535555520051894,-41.06428799981986,604.6853100250411,3.8066624897703196,45,9,80,1,89,-756.4881738247254,-870.5776584605237,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,4,2,5,computed,-33.49476769761548,-41.61564767579216,617.0909027343876,3.8066624897703196,45,16,80,1,96,-745.6793915627723,-868.7422064508244,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,4,3,5,computed,-33.54643165954763,-42.09027413658768,627.7699981023118,3.8066624897703196,45,21,80,1,101,-741.5947482410164,-871.0670847378212,7,TRUE,TRUE,NA,NA,NA,0.01999999999679858
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,4,4,5,computed,-33.49368421687094,-42.29130419322901,632.2931743767389,3.8066624897703196,45,24,80,1,104,-735.375400355308,-868.6934498173646,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,5,0,5,computed,-30.822760222910524,-39.70497269904127,574.1007157573778,3.8066624897703196,45,0,105,1,105,-613.9019163050649,-748.501870088872,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,5,1,5,computed,-34.00623836131091,-43.81072968555368,651.6695757781722,3.784189633918261,44,9,105,1,114,-729.2214979917662,-871.9415332896626,7,TRUE,TRUE,NA,NA,NA,0.010000000002037268
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,5,2,5,computed,-34.88469394691407,-45.29121544018929,684.2402623800156,3.784189633918261,44,16,105,1,121,-759.1100328186807,-910.5935790559215,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,5,3,5,computed,-34.87562251303872,-45.71216555562283,693.5011649196052,3.784189633918261,44,21,105,1,126,-752.4512390573083,-910.1944359655096,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,5,4,5,computed,-34.77850116542046,-45.8730571375899,697.0407797229294,3.784189633918261,44,24,105,1,129,-744.4221093596257,-905.9210966704031,7,TRUE,TRUE,NA,NA,NA,0.01999999999679858
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,6,0,5,computed,-30.390063795264023,-41.57062407729525,602.3872523954662,3.784189633918261,44,0,130,1,130,-550.078934936589,-712.8298523815586,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,6,1,5,computed,-37.57917482477794,-49.73747287318271,764.2838821313069,3.7612001156935624,43,9,130,1,139,-835.9856632847958,-1005.7609481812086,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,6,2,5,computed,-38.52891150646241,-51.29949794579404,797.8674211919857,3.7612001156935624,43,16,130,1,146,-868.2745061051122,-1046.5996254927113,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,6,3,5,computed,-38.801833010980225,-52.009768300973896,813.1382338283556,3.7612001156935624,43,21,130,1,151,-873.9031061628227,-1058.3352501869833,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,6,4,5,computed,-38.821426628390114,-52.291771228781016,819.2012967762155,3.7612001156935624,43,24,130,1,154,-871.0814169295247,-1059.1777757356224,7,TRUE,TRUE,NA,NA,NA,0.010000000002037268
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,7,0,5,computed,-33.1446953802956,-46.702509750818905,699.0321750036034,3.7612001156935624,43,0,155,1,155,-625.7605683412946,-815.0783320747046,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,7,1,5,computed,-71.06815916460327,-85.66286910266214,NA,3.7376696182833684,42,9,155,1,164,NA,NA,7,TRUE,TRUE,NA,NA,NA,0.020000000004074536
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,7,2,5,computed,-99.28880973233427,-114.5064646067737,NA,3.7376696182833684,42,16,155,1,171,NA,NA,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,7,3,5,computed,-134.85442000611891,-150.5170355494016,NA,3.7376696182833684,42,21,155,1,176,NA,NA,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,post_fordism,const,none,SR_const__LR_none,const,none,7,4,5,computed,-178.82135218631993,-194.75094413090858,NA,3.7376696182833684,42,24,155,1,179,NA,NA,7,TRUE,TRUE,NA,NA,NA,0
