spec,basis,window,DSR,DLR,det_tag,include,LRinclude,p,r,m,status,PIC_star,logdet_Sigma,logLik_ML,Cn,T_eff,df_LR,df_SR,d_det,k_total,PIC_obs,BIC_obs,common_p_max,comparable_p,computed_comparable,r0_path,fail_code,fail_msg,runtime_sec
Q2,ortho,full,none,const,SR_none__LR_const,none,const,1,0,5,runtime_fail,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,7,FALSE,FALSE,SP_Sigma0,R0_VAR_DIFF_FAIL,'x' must be a matrix,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,1,1,5,computed,-30.92077697565546,-31.345234695310413,832.0586941182944,4.574710978503383,97,9,0,0,10,-1594.5569167737156,-1618.370278451555,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,1,2,5,computed,-30.923626512423283,-31.678218014032087,848.2083850762559,4.574710978503383,97,16,0,0,18,-1571.20792151934,-1614.071972539451,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,1,3,5,computed,-30.946091001383955,-31.936492347245512,860.7346902371102,4.574710978503383,97,21,0,0,24,-1554.5242489633247,-1611.6763169901392,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,1,4,5,computed,-30.88327927606126,-32.01516652847447,864.5503880267146,4.574710978503383,97,24,0,0,28,-1534.3314559573842,-1601.0088686553345,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,2,0,5,computed,-29.733807509445555,-30.912856730709315,811.0883628351354,4.574710978503383,97,0,25,0,25,-1448.2755470130878,-1507.8089512076863,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,2,1,5,computed,-30.064377798535237,-31.680917783013427,839.5935576463828,4.564348191467836,96,9,25,0,35,-1436.6392490157791,-1519.4349285913913,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,2,2,5,computed,-30.043349586125,-31.992706626231055,854.5594221208164,4.564348191467836,96,16,25,0,43,-1411.1314656727636,-1512.8518720085158,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,2,3,5,computed,-30.039906379965135,-32.226989888376806,865.805018703804,4.564348191467836,96,21,25,0,49,-1392.0430246198268,-1507.956976025684,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,2,4,5,computed,-29.977291769222287,-32.30701115861733,869.6460396753491,4.564348191467836,96,24,25,0,53,-1372.0053104169758,-1497.381625202903,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,3,0,5,computed,-28.928369911418137,-31.305634594474302,821.579964596524,4.564348191467836,96,0,50,0,50,-1296.6629773687814,-1414.9425196196562,7,TRUE,TRUE,SP_Sigma0,NA,NA,0.010000000002037268
Q2,ortho,full,none,const,SR_none__LR_const,none,const,3,1,5,computed,-29.3446063150069,-32.172803542421974,854.2123649928299,4.553876891600541,95,9,50,0,60,-1294.2098437755049,-1435.1921164896273,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,3,2,5,computed,-29.284216364779496,-32.447962415786186,867.2824114776289,4.553876891600541,95,16,50,0,68,-1265.1212852504157,-1424.901194326421,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,3,3,5,computed,-29.277491341886837,-32.6809151240304,878.3476651192233,4.553876891600541,95,21,50,0,74,-1245.830303912589,-1419.7084402600067,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,3,4,5,computed,-29.20203496998326,-32.749265390808944,881.5943027912047,4.553876891600541,95,24,50,0,78,-1224.7092535092079,-1407.9862080375672,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,4,0,5,computed,-28.113386439645847,-31.708552406698907,832.1604360459785,4.553876891600541,95,0,75,0,75,-1146.5522643292634,-1322.7801052219165,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,4,1,5,computed,-28.682919432915458,-32.74288498302908,872.0144835961502,4.543294782270004,94,9,75,0,85,-1159.4865701177725,-1357.84891069935,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,4,2,5,computed,-28.593041254121108,-32.991337266744196,883.6917409307534,4.543294782270004,94,16,75,0,93,-1127.8253297682,-1344.8570671103967,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,4,3,5,computed,-28.49297570206911,-33.13293633077039,890.3468969399908,4.543294782270004,94,21,75,0,99,-1099.8738255225903,-1330.9076104352512,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,4,4,5,computed,-28.4094761218208,-33.194435520168994,893.2373588417262,4.543294782270004,94,24,75,0,103,-1078.1468718166716,-1318.5153551096419,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,5,0,5,computed,-27.347746094824867,-32.1810384163887,845.6076949640728,4.543294782270004,94,0,100,0,100,-1003.518452193407,-1236.8859117011452,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,5,1,5,computed,-28.091342379052776,-33.40374393554423,893.4676750626749,4.532599493153256,93,9,100,0,110,-1033.4245991535906,-1288.3494058784916,7,TRUE,TRUE,NA,NA,NA,0.01999999999679858
Q2,ortho,full,none,const,SR_none__LR_const,none,const,5,2,5,computed,-27.980503030089114,-33.634067989291026,904.1777435619197,4.532599493153256,93,16,100,0,118,-1000.043954263225,-1273.508746931755,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,5,3,5,computed,-27.915912979305716,-33.813166083300814,912.5058049333825,4.532599493153256,93,21,100,0,124,-975.5994905895093,-1262.9692727157612,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,5,4,5,computed,-27.898085064235886,-33.94155105510689,918.4757061223702,4.532599493153256,93,24,100,0,128,-960.138902023057,-1256.7786771211236,7,TRUE,TRUE,NA,NA,NA,0.010000000002037268
Q2,ortho,full,none,const,SR_none__LR_const,none,const,6,0,5,computed,-26.645040452375234,-32.73724407220488,862.4754314173546,4.532599493153256,93,0,125,0,125,-868.6886458213465,-1158.375926190552,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,6,1,5,computed,-27.488226288821366,-34.07430965104497,914.7065186738281,4.5217885770490405,92,9,125,0,135,-908.3132708952445,-1218.9715794460358,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,6,2,5,computed,-27.461160465270343,-34.391292958356374,929.2877508101365,4.5217885770490405,92,16,125,0,143,-882.8920453040145,-1211.95973510226,7,TRUE,TRUE,NA,NA,NA,0
Q2,ortho,full,none,const,SR_none__LR_const,none,const,6,3,5,computed,-27.381681514959567,-34.557563387233046,936.9361905384786,4.5217885770490405,92,21,125,0,149,-857.2511573628138,-1200.1258830966503,7,TRUE,TRUE,NA,NA,NA,0.020000000004074536
