spec,basis,window,DSR,DLR,det_tag,include,LRinclude,p,r,m,status,PIC_star,logdet_Sigma,logLik_ML,Cn,T_eff,df_LR,df_SR,d_det,k_total,PIC_obs,BIC_obs,common_p_max,comparable_p,computed_comparable,r0_path,fail_code,fail_msg,runtime_sec
Q3,raw,full,none,none,SR_none__LR_none,none,none,1,0,6,runtime_fail,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,7,FALSE,FALSE,SP_Sigma0,R0_VAR_DIFF_FAIL,'x' must be a matrix,0
Q3,raw,full,none,none,SR_none__LR_none,none,none,1,1,6,computed,-44.05895353665391,-44.57773519400996,1336.1979305734767,4.574710978503383,97,11,0,0,11,-2595.879342537793,-2622.074040383416,7,TRUE,TRUE,NA,NA,NA,0
Q3,raw,full,none,none,SR_none__LR_none,none,none,1,2,6,computed,-43.919112437157175,-44.86235181416818,1350.0018366466745,4.574710978503383,97,20,0,0,20,-2560.8827303676026,-2608.5094537232812,7,TRUE,TRUE,NA,NA,NA,0
Q3,raw,full,none,none,SR_none__LR_none,none,none,1,3,6,computed,-43.78006850300915,-45.053441661974006,1359.269694296094,4.574710978503383,97,27,0,0,27,-2530.7261156424306,-2595.0221921725965,7,TRUE,TRUE,NA,NA,NA,0
Q3,raw,full,none,none,SR_none__LR_none,none,none,1,4,6,computed,-43.62475105689191,-45.13393406010952,1363.173575608875,4.574710978503383,97,32,0,0,32,-2503.7536425365556,-2579.956399905642,7,TRUE,TRUE,NA,NA,NA,0.010000000002037268
Q3,raw,full,none,none,SR_none__LR_none,none,none,1,5,6,computed,-43.54364825313634,-45.1943171629056,1366.1021560964512,4.574710978503383,97,35,0,0,35,-2488.742662072846,-2572.089427945284,7,TRUE,TRUE,NA,NA,NA,0
Q3,raw,full,none,none,SR_none__LR_none,none,none,2,0,6,computed,-42.21239411712816,-43.910224995747974,1303.8236859687518,4.574710978503383,97,0,36,0,36,-2357.22967467116,-2442.957776711382,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q3,raw,full,none,none,SR_none__LR_none,none,none,2,1,6,computed,-42.918785464714375,-45.15341426678717,1350.0552896815368,4.564348191467836,96,11,36,0,47,-2374.4034446482633,-2485.586214364085,7,TRUE,TRUE,NA,NA,NA,0
Q3,raw,full,none,none,SR_none__LR_none,none,none,2,2,6,computed,-42.837544977843685,-45.500081422866586,1366.6953131719117,4.564348191467836,96,20,36,0,56,-2345.314040300645,-2477.7871276216247,7,TRUE,TRUE,NA,NA,NA,0.01999999999679858
Q3,raw,full,none,none,SR_none__LR_none,none,none,2,3,6,computed,-42.75599470372654,-45.75134820437731,1378.75611860535,4.564348191467836,96,27,36,0,63,-2320.926077912124,-2469.9583011482264,7,TRUE,TRUE,NA,NA,NA,0
Q3,raw,full,none,none,SR_none__LR_none,none,none,2,4,6,computed,-42.59998750783482,-45.8330674767912,1382.6786436817974,4.564348191467836,96,32,36,0,68,-2294.1214328825927,-2454.981610343782,7,TRUE,TRUE,NA,NA,NA,0
Q3,raw,full,none,none,SR_none__LR_none,none,none,2,5,6,computed,-42.493687286552266,-45.86940313649202,1384.4227553493513,4.564348191467836,96,35,36,0,71,-2276.819839108244,-2444.7767891044864,7,TRUE,TRUE,NA,NA,NA,0
Q3,raw,full,none,none,SR_none__LR_none,none,none,3,0,6,computed,-41.21970968317904,-44.642970826779916,1325.5540045596608,4.564348191467836,96,0,72,0,72,-2152.152398492378,-2322.4749393336374,7,TRUE,TRUE,SP_Sigma0,NA,NA,0
Q3,raw,full,none,none,SR_none__LR_none,none,none,3,1,6,computed,-41.880620531702505,-45.859270868574555,1369.5204024097116,4.553876891600541,95,11,72,0,83,-2166.0435455620423,-2361.069022816578,7,TRUE,TRUE,NA,NA,NA,0
Q3,raw,full,none,none,SR_none__LR_none,none,none,3,2,6,computed,-41.83060601695412,-46.24067626987254,1387.6371589822527,4.553876891600541,95,20,72,0,92,-2140.1448257756015,-2356.3176439372555,7,TRUE,TRUE,NA,NA,NA,0.010000000002037268
