term,estimate,se,t_stat,p_value
(Intercept),0.004604684878579799,0.0012103698519051187,3.8043618414090847,7.771023378012399e-4
"d(L(g_Kn, 1))",0.5014427162492727,0.13185079734029845,3.8031071966526016,7.796279136176875e-4
d(r),-1.040062536671334,0.3954953651163706,-2.629771745530585,0.014162888453440011
"d(L(r, 1))",-0.2174265847357552,0.3468298769853865,-0.626896928908222,0.5361932518396622
d(mu),0.34796406068512353,0.12733095416231854,2.7327531076343545,0.011142679179344736
"d(L(mu, 1))",-0.016869896066053408,0.10162500606587573,-0.16600142739591026,0.8694399564731132
d(pi),1.088068087984541,0.32766630092081467,3.320659112416594,0.002667027649942187
"d(L(pi, 1))",0.29452240499384924,0.2522308811808301,1.1676698888535357,0.253536884743264
ect,-0.5979293550560308,0.09556945556499867,-6.256490125648642,1.274700995535804e-6
