term,estimate,se,t_stat,p_value
(Intercept),0.04407102543060965,0.008344023931049138,5.281747247466052,6.836363257913246e-6
"d(L(g_Kn, 1))",0.4816035732235043,0.12403141660496235,3.8829160095575004,4.374498418220067e-4
d(r),0.2664626430390312,0.08627946230423612,3.0883669870291777,0.003926244016943067
"d(L(r, 1))",-0.2600618225867493,0.07600921689242877,-3.4214511505203244,0.0016007815327864104
d(pi),-0.04099181094938919,0.1074063330383562,-0.3816517126113083,0.7050270377979131
"d(L(pi, 1))",0.25424952169225784,0.10222568204893431,2.487139401726382,0.017792519244487104
ect,-0.5106921792078524,0.09836830452731805,-5.1916334398752095,8.984141541187332e-6
