"year","CORP_COMPENSATION_SHARE_GVA","CORP_COMPENSATION_SHARE_NVA","CORP_NET_OPERATING_SURPLUS_SHARE_GVA","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","DELTA_G_TOT","DLOG_G_TOT","DLOG_N_TOT","G_TOT_GPIM_2017","GROWTH_ARITH_G_TOT","GROWTH_ARITH_N_TOT","I_TOT_REAL_2017","L1_DLOG_G_TOT","L1_DLOG_N_TOT","L1_LOG_G_TOT","L1_LOG_N_TOT","LOG_G_TOT_GPIM_2017","LOG_I_TOT_REAL_2017","LOG_N_TOT_GPIM_2017","N_TOT_GPIM_2017","NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_NVA","NFC_NET_OPERATING_SURPLUS_SHARE_GVA","NFC_NET_OPERATING_SURPLUS_SHARE_NVA","y_real_nfc_gva_baseline","Y_REAL_NFC_GVA_BASELINE","y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","y_real_nfc_gva_proxy_gdpbyind_va_finance_insurance","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING","y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","y_real_nfc_gva_proxy_nonfarm_business_output_bls","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS"
1960,0.635886474211265,0.70263568062316,0.176264426652083,0.1947669598476,-1986686.8946768,-0.0552813377710137,-0.0436883534807748,34953558.2796876,-0.0537810966142562,-0.0427477646808345,1604675.97545006,-0.0485110670994331,-0.0419306376570496,17.4248121698104,17.0490909864149,17.3695308320394,14.2884324097101,17.0054026329341,24285806.2552785,0.638652100649948,0.707697196027051,0.169620226278302,0.187957979633146,14.0666411915782,1285478,14.2221461052967,1501756.68668341,14.4160299855449,1823065.50500161,,,,,14.2451210522839,1536658.86960779,14.2447261205218,1536052.11403401
1961,0.633416361922592,0.700395766551459,0.177213672832808,0.195952794541645,-1701601.163627,-0.0499066480720423,-0.0406602084183199,33251957.1160606,-0.0486817722536662,-0.0398446727775892,1490654.87669333,-0.0552813377710137,-0.0436883534807748,17.3695308320394,17.0054026329341,17.3196241839673,14.2147260959227,16.9647424245158,23318146.251897,0.635335355670866,0.704638755971725,0.171208891857739,0.189884632569436,14.0902889853204,1316239,14.2425394478043,1532696.94045389,14.4331542553239,1854553.00127714,,,,,14.2650887950547,1567650.8690489,14.2647774299903,1567162.83331759
1962,0.628060723321923,0.69153496725814,0.187179639827355,0.206096737612827,-612928.825055301,-0.0186048668464522,-0.0168732306612682,32639028.2910053,-0.0184328646556343,-0.0167316749901875,1509388.95534065,-0.0499066480720423,-0.0406602084183199,17.3196241839673,16.9647424245158,17.3010193171209,14.2272154615547,16.9478691938545,22927994.6074366,0.628948763920103,0.694310484208179,0.182631120426252,0.201610542748028,14.1716341499364,1427784,14.3200548558872,1656230.60073978,14.5080518767936,1998788.64353312,,,,,14.3431792525329,1694976.19175004,14.3429102671753,1694520.32928591
1963,0.623085274875336,0.68524308654361,0.193386538020271,0.2126784142596,-275977.921794999,-0.00849140783620328,-0.0102192794671829,32363050.3692103,-0.00845545766051662,-0.0101672400500779,1493615.79111113,-0.0186048668464522,-0.0168732306612682,17.3010193171209,16.9478691938545,17.2925279092847,14.2167104436706,16.9376499143873,22694880.1823959,0.621930029689577,0.685525418530518,0.191564371323954,0.211152765678377,14.2314176252315,1515745,14.3775252006904,1754203.03510366,14.5608785903718,2107216.81636727,,,,,14.3993768946477,1792957.22322471,14.3990830935002,1792430.52771072
1964,0.619666202050873,0.680319708735103,0.19897819069283,0.218454361862502,-30259.8047849983,-0.000935448293272856,-0.00281029478002637,32332790.5644253,-0.000935010897915451,-0.00280634959822371,1608112.48471385,-0.00849140783620328,-0.0102192794671829,17.2925279092847,16.9376499143873,17.2915924609914,14.2905716794547,16.9348396196073,22631190.4145143,0.619047357779893,0.681185494655433,0.196794166623231,0.216547781121801,14.2991982567992,1622045,14.4424080462196,1871794.29759673,14.6218234844259,2239635.04546572,,,,,14.4628220390172,1910397.77789424,14.4625312286135,1909842.29511933
1965,0.61320930583774,0.672113636304854,0.209914648506172,0.230078859498703,188889.055340201,0.00582502914301486,0.00696861699348617,32521679.6197655,0.00584202761477783,0.00699295430450723,1839662.20714749,-0.000935448293272856,-0.00281029478002637,17.2915924609914,16.9348396196073,17.2974174901344,14.4250925296597,16.9418082366008,22789449.2949396,0.61236559273945,0.672489059035989,0.208341547283657,0.228797000928989,14.3798460477069,1758279,14.5220100144132,2026883.63120092,14.6984055958894,2417889.46542778,,,,,14.5444273179659,2072834.01437956,14.5442171534025,2072398.42389843
1966,0.620370250919177,0.680121632133513,0.208108108108108,0.228152181599604,284048.223976899,0.00869619735641791,0.0120655465414821,32805727.8437424,0.00873411912600802,0.0121386288784972,1991143.3473894,0.00582502914301486,0.00696861699348617,17.2974174901344,16.9418082366008,17.3061136874908,14.5042195781389,16.9538737831423,23066081.9622762,0.620003181239775,0.680956255240985,0.206471550627159,0.226769955676237,14.4511229009046,1888178,14.5912180127801,2172128.26634747,14.7643771593043,2582780.67961735,,,,,14.6155646227987,2225661.25524705,14.6152947048183,2225060.59032474
1967,0.627922601451223,0.691402361929357,0.195998550405968,0.215813000475255,139494.8525635,0.00424313445535773,0.00561447390174052,32945222.6963059,0.00425214929624275,0.00563026459866022,1887839.0495999,0.00869619735641791,0.0120655465414821,17.3061136874908,16.9538737831423,17.3103568219462,14.4509433729011,16.959488257044,23195950.1069782,0.628388720851657,0.693440447516195,0.192931209803299,0.2129037330341,14.479343751313,1942223,14.6162638207037,2227217.97709869,14.7869801415004,2641823.98904922,,,,,14.6361675181734,2271991.95565802,14.6358918121221,2271365.64007062
1968,0.627513553497346,0.691259634356731,0.192008647675476,0.211513881805011,-19163.7454305999,-0.000581854352674327,0.00138293163896464,32926058.9508753,-0.000581685108255428,0.00138388832988322,1870152.88581411,0.00424313445535773,0.00561447390174052,17.3103568219462,16.959488257044,17.3097749675935,14.4415307426087,16.960871188683,23228050.7116318,0.627992500156573,0.693243196529344,0.188764326423248,0.208377623948908,14.542228385457,2068281,14.6759536510618,2364208.02591333,14.8433778941015,2795098.46827133,,,,,14.6962697730461,2412730.79284129,14.6960259052031,2412142.47712573
1969,0.639045260076559,0.705588757059084,0.177090440580171,0.195530788916327,184643.361621998,0.00559215319687567,0.00580349341678499,33110702.3124973,0.00560781847282363,0.0058203663094854,1916580.27563958,-0.000581854352674327,0.00138293163896464,17.3097749675935,16.960871188683,17.3153671207904,14.4660530495102,16.9666746820998,23363246.4754288,0.641990534144692,0.710506623884296,0.17109939148073,0.189359880752124,14.581441548648,2150996,14.7133701462627,2454344.17802536,14.8775581775372,2892287.23404255,,,,,14.7345094837753,2506779.66101695,14.7342624103143,2506160.37879729
1970,0.650208208427336,0.723229812310225,0.155765061825406,0.173258250154909,74161.6676812023,0.0022373049289186,0.000689656089999602,33184863.9801785,0.00223980956312155,0.000689893957440756,1815754.13790128,0.00559215319687567,0.00580349341678499,17.3153671207904,16.9666746820998,17.3176044257193,14.4120114423595,16.9673643381898,23379364.6379984,0.653676971146293,0.729094873741799,0.148189006615581,0.165286295582423,14.572686442227,2132246,14.703729869505,2430797.30244943,14.8584812895511,2837634.35534202,,,,,14.7239597488185,2480472.80914444,14.7236125316054,2479611.69579379
1971,0.63797240824182,0.710683597897867,0.164689630546418,0.183459688320619,-83379.3972190022,-0.00251573492888113,-0.00499969030725111,33101484.5829595,-0.00251257311974535,-0.00498721265911966,1704432.31498443,0.0022373049289186,0.000689656089999602,17.3176044257193,16.9673643381898,17.3150886907904,14.3487426601703,16.9623646478825,23262766.7747136,0.64098353494678,0.715965050192911,0.157999472574693,0.176482068797268,14.6113505991523,2216302,14.738399263383,2516549.47030741,14.8850038087652,2913902.50801433,,,,,14.7578155632754,2565888.99497696,14.7575945246531,2565321.89708629
1972,0.638789360651219,0.70992718306741,0.169193152699815,0.188035095274633,-28382.8901140988,-0.000857818490509032,-0.00170183178935801,33073101.6928454,-0.000857450669409256,-0.00170038449477109,1790098.8882297,-0.00251573492888113,-0.00499969030725111,17.3150886907904,16.9623646478825,17.3142308722999,14.3977814211121,16.9606628160932,23223211.1267844,0.641336309259143,0.7144395309219,0.163528192329167,0.182168081447185,14.6842986963939,2384020,14.8088483334488,2700232.21666601,14.9467945918462,3099633.98102124,,,,,14.8317969752754,2762915.37439078,14.8316412820104,2762485.24056062
1973,0.641378772213877,0.71260369425164,0.168297553791233,0.186986947122027,289264.9979848,0.00870820460823296,0.00629800600829,33362366.6908302,0.00874623132330453,0.00631788014870944,1895896.86498827,-0.000857818490509032,-0.00170183178935801,17.3142308722999,16.9606628160932,17.3229390769081,14.4552025642143,16.9669608221014,23369932.5913516,0.64395880536602,0.716852624598571,0.163211235656926,0.181686160154519,14.7434701431856,2529343,14.8722847628888,2877075.14924312,15.0075514360941,3293796.58983806,,,,,14.9109257278065,2990423.95954881,14.9106373812923,2989561.80552963
1974,0.648983395516306,0.727528199622199,0.154672041493785,0.173391603941331,200168.967377596,0.00598191576659346,0.00105192725827408,33562535.6582078,0.00599984315359177,0.00105248072780514,1763511.18158344,0.00870820460823296,0.00629800600829,17.3229390769081,16.9669608221014,17.3289209926747,14.3828173692015,16.9680127493597,23394528.9950141,0.654104621464026,0.735028213403804,0.146129102211942,0.164207696140016,14.7282650446872,2491175,14.855113936709,2828095.10924842,14.997958701323,3262351.13783752,,,,,14.8892081124983,2926179.22865402,14.8882193300745,2923287.30404156
1975,0.629506651683764,0.713375953165913,0.165413315795742,0.187451366091999,-70103.4175344966,-0.00209092466291239,-0.00841642326525616,33492432.2406733,-0.00208874020271924,-0.0083811043307899,1585687.98937596,0.00598191576659346,0.00105192725827408,17.3289209926747,16.9680127493597,17.3268300680118,14.2765289338133,16.9595963260945,23198457.0067372,0.6334561606626,0.71977317229899,0.157346261744668,0.178786828510567,14.7143266945716,2456693,14.8423981612254,2792361.35944665,14.988371267984,3231223.02158273,,,,,14.8665993957664,2860764.33121019,14.8665682798894,2860675.31740408
1976,0.627960062834082,0.709550234858877,0.172978585644546,0.195453506255975,-162966.2230778,-0.0048776389304841,-0.010496440682072,33329466.0175955,-0.00486576256709996,-0.010441545285221,1563883.11173408,-0.00209092466291239,-0.00841642326525616,17.3268300680118,16.9595963260945,17.3219524290813,14.2626824605515,16.9490998854124,22956229.2673541,0.630753371060034,0.713976220278137,0.167268835262047,0.189338616724342,14.7930344793811,2657867,14.9131601151514,2997113.19538889,15.0566293552639,3459481.75929083,,,,,14.9353746847944,3064437.80012685,14.9351988848038,3063899.11934169
1977,0.626112863168844,0.706640550957225,0.178779394070193,0.201773157775696,-232151.374568202,-0.00698972063460346,-0.00931307161578232,33097314.6430273,-0.00696534935320124,-0.00926983927703762,1646565.48948887,-0.0048776389304841,-0.010496440682072,17.3219524290813,16.9490998854124,17.3149627084467,14.314202154978,16.9397868137966,22743428.7116389,0.630403843120234,0.71274810536823,0.171591274541333,0.194004775132262,14.864403050489,2854488,14.9787073546837,3200147.16150783,15.1193016800434,3683233.82126348,,,,,14.9979298171565,3262256.90890481,14.997881923596,3262100.67154748
1978,0.62883238917044,0.709111952895687,0.180692164988023,0.203760137350174,-51571.3131906986,-0.00155938734076244,-0.00162778221354642,33045743.3298366,-0.00155817212806911,-0.00162645809463511,1803086.64189652,-0.00698972063460346,-0.00931307161578232,17.3149627084467,16.9397868137966,17.313403321106,14.4050105553273,16.9381590315831,22706437.4779111,0.636152526475711,0.718940975698119,0.169912364994773,0.19202464250086,14.9269551591977,3038745,15.0399811231141,3402364.27564274,15.1792164366683,3910658.90891641,,,,,15.0627639001453,3480769.33344011,15.0629558525904,3481437.53975448
1979,0.64207996266832,0.727327167283489,0.167195425590739,0.189393506024245,-53264.6409568004,-0.00161314617139041,0.000289683074395697,32992478.6888798,-0.00161184575045429,0.000289725036589323,1882974.2863846,-0.00155938734076244,-0.00162778221354642,17.313403321106,16.9381590315831,17.3117901749346,14.448363151882,16.9384487146575,22713016.1013402,0.649784944902043,0.737470282858668,0.156326922360904,0.177422485018179,14.9530149801683,3118975,15.0656454417954,3490813.78004441,15.2058992674118,4016410.96649128,,,,,15.0889473718503,3573111.60384331,15.0886829810762,3572167.03097405
1980,0.647330415459289,0.739453919464159,0.152560443285023,0.174271770718912,-113360.689155899,-0.00344187196803958,-0.00232971413223382,32879117.9997239,-0.00343595551655558,-0.00232700245448616,1811837.55876175,-0.00161314617139041,0.000289683074395697,17.3117901749346,16.9384487146575,17.3083483029665,14.409852114084,16.9361190005252,22660162.8571236,0.654602937898175,0.749229282958739,0.141909919613954,0.162423755167493,14.9597639306655,3140096,15.0624799346003,3479781.05520438,15.2016061489815,3999204.99860303,,,,,15.0800457451293,3541446.24381466,15.0799064016945,3540952.80091085
1981,0.630741087162103,0.722121579647981,0.162924454687799,0.186528620026623,-81107.3527759984,-0.00246988245920576,-0.000451287295209823,32798010.6469479,-0.00246683480915393,-0.000451185480416122,1840026.44490376,-0.00344187196803958,-0.00232971413223382,17.3083483029665,16.9361190005252,17.3058784205073,14.4252905017122,16.93566771323,22649938.9206586,0.637119794842787,0.730681039472866,0.152862916816419,0.175310884798104,15.0045386442226,3283888,15.1020330619405,3620175.49511552,15.238921609749,4151256.46796761,,,,,15.116552241942,3673120.90664586,15.1160969674174,3671449.00888633
1982,0.631693306878897,0.730287020093984,0.153391146680934,0.177332199341941,-218160.213961001,-0.00667385014131128,-0.00586028199610666,32579850.4329869,-0.0066516294634261,-0.00584314403766838,1737933.57827129,-0.00246988245920576,-0.000451287295209823,17.3058784205073,16.93566771323,17.299204570366,14.3682073667419,16.9298074312339,22517592.0651008,0.637923812080797,0.739084348908575,0.142763258271105,0.165402337691703,14.9953531565195,3253862,15.0827426693271,3551010.14664861,15.2151020109037,4053543.56520029,,,,,15.0927039570087,3586559.54521724,15.092436282094,3585599.64167375
1983,0.622788790924917,0.717160912509316,0.163943172099386,0.188785727385775,-383788.558655601,-0.0118498693702982,-0.0130844062488151,32196061.8743313,-0.0117799361738941,-0.012999177532715,1555633.69521199,-0.00667385014131128,-0.00586028199610666,17.299204570366,16.9298074312339,17.2873547009957,14.257393541618,16.9167230249851,22224881.8882373,0.62949324210345,0.726266395473609,0.152653785514772,0.176121532600973,15.0437510065455,3415215,15.1159905417903,3671058.29341461,15.2449286031949,4176268.08546433,,,,,15.1268091503781,3710989.64756886,15.1267307907648,3710698.86724812
1984,0.616513134467756,0.704196688980015,0.178626625764906,0.204031790070318,-242416.625639997,-0.00755787642513539,-0.00544668605429877,31953645.2486913,-0.00752938749422851,-0.00543187975376345,1716795.13610415,-0.0118498693702982,-0.0130844062488151,17.2873547009957,16.9167230249851,17.2797968245706,14.3559698177372,16.9112763389308,22104159.0022788,0.623632973944295,0.712980368229237,0.167941599281222,0.192002457052933,15.1391789678183,3757179,15.2020804139886,4001102.13142675,15.3236325110828,4518237.3596931,,,,,15.2136265414907,4047567.09578878,15.2134033600707,4046663.85481386
1985,0.621155236627583,0.710415192983119,0.172842671496714,0.19768014915839,-130507.716579501,-0.00409264603993265,-0.00254436972921823,31823137.5321118,-0.00408428257758309,-0.00254113556411309,1744674.43722419,-0.00755787642513539,-0.00544668605429877,17.2797968245706,16.9112763389308,17.2757041785307,14.3720785272866,16.9087319692016,22047989.3377233,0.628950706261489,0.719783555994163,0.161880662596316,0.185259413512486,15.1860870378421,3937620,15.2383266726484,4148787.46600382,15.3548102816673,4661324.91244639,,,,,15.2459027645709,4180338.42679183,15.2456713308696,4179371.06754111
1986,0.636681996119363,0.731193548825069,0.152923112844377,0.175623614708109,-301142.338073302,-0.0095080582767757,-0.0115699839870231,31521995.1940385,-0.00946299961056411,-0.0115033091124394,1523072.35113551,-0.00409264603993265,-0.00254436972921823,17.2757041785307,16.9087319692016,17.2661961202539,14.236240136419,16.8971619852146,21794364.5010637,0.640257827171573,0.735049032735843,0.147792188508532,0.16967306075588,15.21944909114,4071203,15.2644579326218,4258629.41377225,15.3744991744541,4754010.68487338,,,,,15.2712585921694,4287689.60478709,15.2711296649174,4287136.84038283
1987,0.638188297394282,0.732074643370957,0.152958430579873,0.175460736234969,-487417.530442297,-0.0155835709072427,-0.0176546741462076,31034577.6635962,-0.0154627753554914,-0.017499743476571,1409752.00688364,-0.0095080582767757,-0.0115699839870231,17.2661961202539,16.8971619852146,17.2506125493466,14.1589243652426,16.8795073110683,21412968.7130602,0.637971431188591,0.730517811555949,0.153265336867151,0.175498545862752,15.2712694126733,4287736,15.3151875471454,4480241.67005711,15.4193628315925,4972149.65935183,,,,,15.3222475292643,4511984.01448261,15.3219534567123,4510657.35890519
1988,0.637163221944563,0.730055372826807,0.155402466223946,0.178058622202145,-517363.9942201,-0.0168110843704738,-0.0180620519367771,30517213.6693761,-0.0166705666121235,-0.0178999107451469,1376725.54030589,-0.0155835709072427,-0.0176546741462076,17.2506125493466,16.8795073110683,17.2338014649762,14.1352184407101,16.8614452591316,21029678.4843078,0.635130978444682,0.725564334175508,0.158864166841806,0.181484099108482,15.3295888893738,4545230,15.3680658786854,4723524.89524444,15.4688748907621,5224527.3414776,,,,,15.3762091425646,4762146.84584666,15.3760464400134,4761372.09543455
1989,0.638324748874071,0.732572669399471,0.152439937147361,0.174947519857421,-383332.634300902,-0.0126407525042964,-0.0148708456957216,30133881.0350752,-0.012561193772601,-0.014760820733143,1378538.0986811,-0.0168110843704738,-0.0180620519367771,17.2338014649762,16.8614452591316,17.2211607124719,14.1365341468451,16.8465744134358,20719263.1701253,0.640624353315478,0.732872408243319,0.151338663862449,0.173130993961106,15.3493870733034,4636114,15.3814884296499,4787354.06571793,15.4800662796594,5283325.46138371,,,,,15.3899939052599,4828246.44701293,15.3897271058018,4826958.44530398
1990,0.644565927434182,0.741847949660216,0.142256805298594,0.16372711439475,-239694.002078898,-0.00798610662389976,-0.0100495459704,29894187.0329963,-0.00795430239469982,-0.00999921801542262,1441230.49731903,-0.0126407525042964,-0.0148708456957216,17.2211607124719,16.8465744134358,17.213174605848,14.1810078186917,16.8365248674654,20512086.7405683,0.644643570706082,0.738748756831309,0.144595321854642,0.165703373333483,15.3671278137947,4719096,15.3942106107313,4848648.72519225,15.4887796973683,5329562.43149819,,,,,15.4016812039194,4885006.6458533,15.4015025662678,4884134.07767733
1991,0.640791606148147,0.74073785011003,0.137652520031946,0.1591226083057,-383701.6580901,-0.0129184112529934,-0.0163066506512024,29510485.3749062,-0.012835326736485,-0.0161744169619823,1304991.45728219,-0.00798610662389976,-0.0100495459704,17.213174605848,16.8365248674654,17.200256194595,14.0817070525736,16.8202182168142,20180315.696866,0.640968458828616,0.737662505106527,0.139522727673643,0.160570591887041,15.3636312087624,4702624,15.3878048865284,4817688.88466714,15.4776028182334,5270326.21105856,,,,,15.3932808588696,4844142.78004318,15.3929785264683,4842678.46009098
1992,0.646778708116392,0.745218390174682,0.134043579394313,0.15444500444425,-447632.009905402,-0.0152847945613246,-0.0185360117665923,29062853.3650008,-0.0151685749732208,-0.0183652764452765,1234884.03992531,-0.0129184112529934,-0.0163066506512024,17.200256194595,16.8202182168142,17.1849714000337,14.0264876288385,16.8016822050477,19809698.6203401,0.648208483525974,0.744384906699952,0.132998785427619,0.152732170278327,15.4014830994388,4884039,15.415711846396,4954029.51287178,15.4990464413402,5384561.53220534,,,,,15.4205444364458,4978028.24792121,15.4203235879802,4976928.97941089
1993,0.64195609798046,0.739558599807448,0.138351098264981,0.159385890774398,-433182.528637201,-0.0150172201835517,-0.0167356578408011,28629670.8363636,-0.0149050240592985,-0.0165963946882074,1256118.05003702,-0.0152847945613246,-0.0185360117665923,17.1849714000337,16.8016822050477,17.1699541798501,14.0435366104766,16.7849465472069,19480929.0433825,0.64244868931149,0.737559968977867,0.138264172250926,0.158733483767292,15.4344949573413,5047961,15.4387286490752,5069377.81486501,15.5214661900849,5506645.48088606,,,,,15.4432873621946,5092540.40971562,15.4430594998346,5091380.14363495
1994,0.629206773734972,0.723280075554928,0.151393380418685,0.174028348388164,-391384.528158598,-0.0137648942393014,-0.0147147751883807,28238286.308205,-0.013670591268604,-0.0146070419547297,1277889.16386455,-0.0150172201835517,-0.0167356578408011,17.1699541798501,16.7849465472069,17.1561892856108,14.0607201839181,16.7702317720185,19196370.2955287,0.628488369808008,0.719408163381601,0.153229269698617,0.175396065839469,15.4970635294479,5373895,15.4977349815152,5377504.52458283,15.5770074027017,5821144.2254896,,,,,15.501673463857,5398725.4929697,15.5014239810167,5397378.77159859
1995,0.623099115110705,0.717824586410643,0.158946161039481,0.183109652289353,-266542.953301299,-0.00948389291836804,-0.0091377599382767,27971743.3549037,-0.00943906263971308,-0.00909613748507292,1383510.21083371,-0.0137648942393014,-0.0147147751883807,17.1561892856108,16.7702317720185,17.1467053926924,14.1401344586182,16.7610940120802,19021757.4721062,0.624660582765844,0.717071279451238,0.157720699762414,0.181053498643716,15.5417359884693,5619403,15.5372917695287,5594484.5552783,15.6135114331573,6037565.5447497,,,,,15.5413634532356,5617309.96427926,15.5410860905242,5615752.14800662
1996,0.619197078532264,0.712786564646166,0.165980288058899,0.19106763165763,-262023.5482435,-0.00941158753701288,-0.00791977564369262,27709719.8066602,-0.00936743716396087,-0.00788849684871863,1429524.35413822,-0.00948389291836804,-0.0091377599382767,17.1467053926924,16.7610940120802,17.1372938051554,14.1728523274222,16.7531742364365,18871704.3982304,0.620922242011602,0.712871760722058,0.163582347459103,0.187806504850633,15.5945465931737,5924143,15.5828598872912,5855312.2688101,15.6565313992644,6302969.30931283,,,,,15.5887696512792,5890018.23341513,15.5885056042642,5888463.1969928
1997,0.617632293335957,0.71015166669722,0.171021711580093,0.196640225633331,-210626.119008202,-0.00763019987436664,-0.00620585878960966,27499093.687652,-0.00760116379659591,-0.00618664222027289,1471364.25198043,-0.00941158753701288,-0.00791977564369262,17.1372938051554,16.7531742364365,17.1296636052811,14.2017005909428,16.7469683776469,18754951.9150318,0.621030977666497,0.713010129420553,0.165596125963883,0.190122102521682,15.6596856748391,6322882,15.6384637467899,6190112.05319353,15.7097463037829,6647466.10902798,15.7695618356372,7057220.5040267,15.3407720549626,4596345.34268022,15.6418154324188,6210894.17091115,15.6416459038188,6209841.33596282
1998,0.629740616676098,0.724343192018923,0.160966607397351,0.185147762623391,-128944.098616898,-0.00470005884123736,-0.00333713323606233,27370149.5890351,-0.00468903084885296,-0.00333157119575548,1519042.1276998,-0.00763019987436664,-0.00620585878960966,17.1296636052811,16.7469683776469,17.1249635464398,14.2335905150313,16.7436312444108,18692468.4574539,0.634609294105485,0.729491544606563,0.1526806416835,0.175508361077839,15.7127780319731,6667650,15.6918533695927,6529581.23368917,15.7546431516297,6952717.52306793,15.824651139881,7456905.99284163,15.4091616988883,4921685.93205795,15.6945480221717,6547199.91405012,15.6940499397627,6543939.68094503
1999,0.635000562731071,0.732114054664259,0.154119717114315,0.177689938596252,-120503.690464001,-0.00441246199856948,-0.00259640695666619,27249645.8985711,-0.00440274139065271,-0.00259303920743393,1540376.23376638,-0.00470005884123736,-0.00333713323606233,17.1249635464398,16.7436312444108,17.1205510844412,14.2475372521921,16.7410348374542,18643998.15386,0.640439844250045,0.737318253019241,0.146005327880589,0.168091342615446,15.7619381445543,7003623,15.7447279683689,6884120.69172722,15.7989794259669,7267910.73111052,15.914341367613,8156627.68492653,15.4859261972611,5314376.20178713,15.7461334289682,6893802.85447512,15.7455250258553,6889609.91898576
2000,0.644917063345876,0.745488771719334,0.143007211813024,0.165308497387859,-36252.5254782997,-0.00133127094327889,0.00103950061649982,27213393.3730928,-0.00133038519521462,0.00104004108451851,1622616.14289573,-0.00441246199856948,-0.00259640695666619,17.1205510844412,16.7410348374542,17.119219813498,14.2995503076769,16.7420743380707,18663388.6779197,0.652779358011841,0.753629904458832,0.131766842013672,0.152124039062836,15.808877329356,7340205,15.7907052946243,7208023.18351657,15.8407442358924,7577881.5214103,15.9684269828257,8609932.03655964,15.5794340647061,5835287.32832834,15.7908166601212,7208825.95329976,15.7904477566742,7206167.08302057
2001,0.647118229424371,0.755326345890645,0.133942046495716,0.156339215834975,-109669.521521501,-0.00403812559104111,-0.00521749899350965,27103723.8515713,-0.0040299833254142,-0.0052039114868407,1512385.30119835,-0.00133127094327889,0.00103950061649982,17.119219813498,16.7420743380707,17.1151816879069,14.2291986320931,16.7368568390772,18566266.0551953,0.654881386402621,0.764029750696195,0.121547699636409,0.141805921773149,15.7846140778416,7164251,15.7664273632921,7035134.47363209,15.8110698991321,7356316.56804734,15.9380906027554,8352659.94808368,15.588432123899,5888030.52646308,15.7666181365613,7036476.71726267,15.766891205323,7038398.42161373
2002,0.630740139778425,0.737885713341108,0.145062506549137,0.169704676099513,-335420.223664198,-0.0124526428191878,-0.0194986899097351,26768303.6279071,-0.0123754294982146,-0.0193098200195176,1237250.56014515,-0.00403812559104111,-0.00521749899350965,17.1151816879069,16.7368568390772,17.1027290450877,14.028402185548,16.7173581491674,18207754.799235,0.638661211919941,0.747162620965836,0.131873053932398,0.15427681339015,15.7948394564507,7237884,15.7724062514204,7077322.74943265,15.8089847020859,7340993.18016288,15.9297284827101,8283105.22069151,15.6156773403527,6050656.52321025,15.7723725763059,7077084.42379135,15.7719187062982,7073873.07625164
2003,0.619295933302171,0.722564283120208,0.157435689162369,0.183688281740481,-375232.117708202,-0.0141169542108308,-0.0208969206064786,26393071.5101989,-0.0140177772534307,-0.0206800929310912,1211885.78314743,-0.0124526428191878,-0.0194986899097351,17.1027290450877,16.7173581491674,17.0886120908769,14.0076882028435,16.6964612285609,17831216.7379203,0.626869045229268,0.731211062358816,0.144779248040939,0.168877676403383,15.8173317161896,7402525,15.7914536263452,7213419.19466112,15.8231659491435,7445839.2852505,15.9069078433556,8096219.99435188,15.6727883186395,6406273.60282452,15.792085035366,7217975.2508277,15.7920583585871,7217782.70106597
2004,0.609224012386193,0.708235885988862,0.169169202104365,0.196662799394822,-392023.188359797,-0.0149646756332515,-0.0212055449953183,26001048.3218391,-0.0148532613268717,-0.0209822883040587,1202681.55661761,-0.0141169542108308,-0.0208969206064786,17.0886120908769,16.6964612285609,17.0736474152437,14.0000642521995,16.6752556835656,17457077.0075131,0.613230053731544,0.71214600332318,0.16117881695391,0.187177470535935,15.8656191906368,7768745,15.8340315751906,7527184.12150806,15.8640472203688,7756542.35744907,15.9481829192915,8437384.45031364,15.7555882056468,6959291.32250159,15.8366062079844,7546588.8258671,15.8363789708531,7544874.15549692
2005,0.593551234778269,0.68954467114621,0.184907005379649,0.21481151541159,-279334.254222002,-0.0108013167550673,-0.0155590632922618,25721714.0676171,-0.0107431919961235,-0.0154386464005862,1279366.86963607,-0.0149646756332515,-0.0212055449953183,17.0736474152437,16.6752556835656,17.0628460984886,14.0618758804277,16.6596966202734,17187563.3684063,0.597479837743853,0.69388947457567,0.176032985330914,0.204437753348291,15.9019201413558,8055939,15.8730206521314,7826458.38520871,15.9027458741988,8062593.80057874,15.9917612285701,8813200.6433454,15.8027050399069,7295038.66336798,15.8732427860175,7828197.09993095,15.8728366473227,7825018.4117164
