term,estimate,se,t_stat,p_value
(Intercept),0.014332022401639702,0.0018493293263404829,7.749848660000653,3.1924356538181e-8
d(r),-0.013730167638532124,0.09854028635287705,-0.13933557681539302,0.8902586808366045
d(mu),0.21620859928852437,0.05074179293678353,4.260957029206419,2.3607035831998022e-4
ect,-0.46097512575957533,0.05920390981703255,-7.786227753947358,2.9282709586000102e-8
