term,estimate,se,t_stat,p_value
(Intercept),0.015263527663827095,0.0024474746503959964,6.236439532216396,3.773706426596835e-7
"d(L(g_K, 1))",0.4232412057830065,0.07839642758068206,5.398730769299734,4.793317102278777e-6
d(mu),0.012128900549976625,0.02376313195776849,0.5104083321816307,0.6129696344570239
"d(L(mu, 1))",-0.0870419477711695,0.02324363563687026,-3.744764766192559,6.48752979773805e-4
d(pi),0.018397895013199602,0.08770507819450188,0.20977000866926931,0.8350634931538331
"d(L(pi, 1))",0.15645467669842442,0.08981642469117676,1.7419383730356164,0.090302375972586807
ect,-0.6666774254085649,0.09650620720028934,-6.908130002715163,5.021280946822878e-8
