term,estimate,se,t_stat,p_value
(Intercept),-0.029115605909066537,0.07488707917248696,-0.3887934504963765,0.7002689556913899
"L(g_Kn, 1)",0.6655012789548621,0.12673179043706614,5.251257609947079,1.2617383824892122e-5
mu,0.005815159652267134,0.026598546813809416,0.21862696834430154,0.8284719577418799
B_real,0.07842456710232681,0.055975431717572056,1.4010533674491952,0.1718089819758574
PyPK,-0.13644943186416056,0.05985182307406572,-2.2797873958710744,0.030158895167724374
"L(PyPK, 1)",0.15630858059199798,0.046554562529908895,3.3575351608465405,0.0022117546862591834
pi,-0.09404346071409667,0.09127868415567035,-1.0302893998089537,0.3113908694019214
