regime,variable,mean,sd,min,max
pre_1973,m,13.563598386106081,0.5256288065420932,12.25524835032554,14.491618843527757
pre_1973,k_ME,16.587661237184143,0.38866046227592344,16.12072301022605,17.400275916107695
pre_1973,nrs,14.334118957879088,0.597777576503241,13.06731798123307,15.413301590663314
pre_1973,omega,0.5649774329803914,0.0686734010503893,0.4184994409605206,0.6903477385078481
post_1973,m,16.111556953648044,1.1638257637782947,14.232917401769344,17.681481201359816
post_1973,k_ME,19.023043502117304,1.3295168101392778,17.412781128689378,21.13636569662708
post_1973,nrs,16.49639323295673,0.6499115980052127,15.388015901142332,17.395720357630992
post_1973,omega,0.4141891912179297,0.06963336630383367,0.3049138991284411,0.6064176749716583
