"TableName","SeriesCode","LineNumber","LineDescription","TimePeriod","METRIC_NAME","CL_UNIT","UNIT_MULT","DataValue","NoteRef"
"T11400","W321RC","7","Taxes on production and imports less subsidies","2020","Current Dollars","Level","6","578,408","T11400"
"T11400","W321RC","7","Taxes on production and imports less subsidies","2021","Current Dollars","Level","6","764,921","T11400"
"T11400","W321RC","7","Taxes on production and imports less subsidies","2022","Current Dollars","Level","6","1,179,906","T11400"
"T11400","W321RC","7","Taxes on production and imports less subsidies","2023","Current Dollars","Level","6","1,194,608","T11400"
"T11400","W321RC","7","Taxes on production and imports less subsidies","2024","Current Dollars","Level","6","1,250,767","T11400"
"T11400","W321RC","7","Taxes on production and imports less subsidies","2025","Current Dollars","Level","6","1,412,928","T11400"
"T11400","W322RC","8","Net operating surplus","1929","Current Dollars","Level","6","12,337","T11400"
"T11400","W322RC","8","Net operating surplus","1930","Current Dollars","Level","6","9,253","T11400"
"T11400","W322RC","8","Net operating surplus","1931","Current Dollars","Level","6","4,883","T11400"
"T11400","W322RC","8","Net operating surplus","1932","Current Dollars","Level","6","1,666","T11400"
"T11400","W322RC","8","Net operating surplus","1933","Current Dollars","Level","6","1,399","T11400"
"T11400","W322RC","8","Net operating surplus","1934","Current Dollars","Level","6","4,261","T11400"
"T11400","W322RC","8","Net operating surplus","1935","Current Dollars","Level","6","5,752","T11400"
"T11400","W322RC","8","Net operating surplus","1936","Current Dollars","Level","6","7,838","T11400"
"T11400","W322RC","8","Net operating surplus","1937","Current Dollars","Level","6","8,426","T11400"
"T11400","W322RC","8","Net operating surplus","1938","Current Dollars","Level","6","6,339","T11400"
"T11400","W322RC","8","Net operating surplus","1939","Current Dollars","Level","6","7,932","T11400"
"T11400","W322RC","8","Net operating surplus","1940","Current Dollars","Level","6","11,073","T11400"
"T11400","W322RC","8","Net operating surplus","1941","Current Dollars","Level","6","16,721","T11400"
"T11400","W322RC","8","Net operating surplus","1942","Current Dollars","Level","6","21,820","T11400"
"T11400","W322RC","8","Net operating surplus","1943","Current Dollars","Level","6","25,979","T11400"
"T11400","W322RC","8","Net operating surplus","1944","Current Dollars","Level","6","25,913","T11400"
"T11400","W322RC","8","Net operating surplus","1945","Current Dollars","Level","6","21,462","T11400"
"T11400","W322RC","8","Net operating surplus","1946","Current Dollars","Level","6","18,179","T11400"
"T11400","W322RC","8","Net operating surplus","1947","Current Dollars","Level","6","24,046","T11400"
"T11400","W322RC","8","Net operating surplus","1948","Current Dollars","Level","6","30,715","T11400"
"T11400","W322RC","8","Net operating surplus","1949","Current Dollars","Level","6","28,441","T11400"
"T11400","W322RC","8","Net operating surplus","1950","Current Dollars","Level","6","35,351","T11400"
"T11400","W322RC","8","Net operating surplus","1951","Current Dollars","Level","6","40,249","T11400"
"T11400","W322RC","8","Net operating surplus","1952","Current Dollars","Level","6","38,565","T11400"
"T11400","W322RC","8","Net operating surplus","1953","Current Dollars","Level","6","39,431","T11400"
"T11400","W322RC","8","Net operating surplus","1954","Current Dollars","Level","6","38,376","T11400"
"T11400","W322RC","8","Net operating surplus","1955","Current Dollars","Level","6","49,048","T11400"
"T11400","W322RC","8","Net operating surplus","1956","Current Dollars","Level","6","48,272","T11400"
"T11400","W322RC","8","Net operating surplus","1957","Current Dollars","Level","6","47,789","T11400"
"T11400","W322RC","8","Net operating surplus","1958","Current Dollars","Level","6","43,321","T11400"
"T11400","W322RC","8","Net operating surplus","1959","Current Dollars","Level","6","53,984","T11400"
"T11400","W322RC","8","Net operating surplus","1960","Current Dollars","Level","6","52,858","T11400"
"T11400","W322RC","8","Net operating surplus","1961","Current Dollars","Level","6","54,711","T11400"
"T11400","W322RC","8","Net operating surplus","1962","Current Dollars","Level","6","62,883","T11400"
"T11400","W322RC","8","Net operating surplus","1963","Current Dollars","Level","6","69,109","T11400"
"T11400","W322RC","8","Net operating surplus","1964","Current Dollars","Level","6","76,802","T11400"
"T11400","W322RC","8","Net operating surplus","1965","Current Dollars","Level","6","88,957","T11400"
"T11400","W322RC","8","Net operating surplus","1966","Current Dollars","Level","6","96,789","T11400"
"T11400","W322RC","8","Net operating surplus","1967","Current Dollars","Level","6","96,269","T11400"
"T11400","W322RC","8","Net operating surplus","1968","Current Dollars","Level","6","104,090","T11400"
"T11400","W322RC","8","Net operating surplus","1969","Current Dollars","Level","6","104,599","T11400"
"T11400","W322RC","8","Net operating surplus","1970","Current Dollars","Level","6","95,348","T11400"
"T11400","W322RC","8","Net operating surplus","1971","Current Dollars","Level","6","108,847","T11400"
"T11400","W322RC","8","Net operating surplus","1972","Current Dollars","Level","6","124,002","T11400"
"T11400","W322RC","8","Net operating surplus","1973","Current Dollars","Level","6","138,039","T11400"
"T11400","W322RC","8","Net operating surplus","1974","Current Dollars","Level","6","137,593","T11400"
"T11400","W322RC","8","Net operating surplus","1975","Current Dollars","Level","6","159,714","T11400"
"T11400","W322RC","8","Net operating surplus","1976","Current Dollars","Level","6","188,081","T11400"
"T11400","W322RC","8","Net operating surplus","1977","Current Dollars","Level","6","220,349","T11400"
"T11400","W322RC","8","Net operating surplus","1978","Current Dollars","Level","6","254,214","T11400"
"T11400","W322RC","8","Net operating surplus","1979","Current Dollars","Level","6","261,553","T11400"
"T11400","W322RC","8","Net operating surplus","1980","Current Dollars","Level","6","259,716","T11400"
"T11400","W322RC","8","Net operating surplus","1981","Current Dollars","Level","6","315,280","T11400"
"T11400","W322RC","8","Net operating surplus","1982","Current Dollars","Level","6","309,630","T11400"
"T11400","W322RC","8","Net operating surplus","1983","Current Dollars","Level","6","356,159","T11400"
"T11400","W322RC","8","Net operating surplus","1984","Current Dollars","Level","6","434,916","T11400"
"T11400","W322RC","8","Net operating surplus","1985","Current Dollars","Level","6","449,649","T11400"
"T11400","W322RC","8","Net operating surplus","1986","Current Dollars","Level","6","413,928","T11400"
"T11400","W322RC","8","Net operating surplus","1987","Current Dollars","Level","6","442,835","T11400"
"T11400","W322RC","8","Net operating surplus","1988","Current Dollars","Level","6","488,358","T11400"
"T11400","W322RC","8","Net operating surplus","1989","Current Dollars","Level","6","506,123","T11400"
"T11400","W322RC","8","Net operating surplus","1990","Current Dollars","Level","6","493,252","T11400"
"T11400","W322RC","8","Net operating surplus","1991","Current Dollars","Level","6","489,313","T11400"
"T11400","W322RC","8","Net operating surplus","1992","Current Dollars","Level","6","501,640","T11400"
"T11400","W322RC","8","Net operating surplus","1993","Current Dollars","Level","6","542,179","T11400"
"T11400","W322RC","8","Net operating surplus","1994","Current Dollars","Level","6","637,379","T11400"
"T11400","W322RC","8","Net operating surplus","1995","Current Dollars","Level","6","711,162","T11400"
"T11400","W322RC","8","Net operating surplus","1996","Current Dollars","Level","6","791,760","T11400"
"T11400","W322RC","8","Net operating surplus","1997","Current Dollars","Level","6","879,591","T11400"
"T11400","W322RC","8","Net operating surplus","1998","Current Dollars","Level","6","881,203","T11400"
"T11400","W322RC","8","Net operating surplus","1999","Current Dollars","Level","6","894,212","T11400"
"T11400","W322RC","8","Net operating surplus","2000","Current Dollars","Level","6","888,960","T11400"
"T11400","W322RC","8","Net operating surplus","2001","Current Dollars","Level","6","830,788","T11400"
"T11400","W322RC","8","Net operating surplus","2002","Current Dollars","Level","6","913,682","T11400"
"T11400","W322RC","8","Net operating surplus","2003","Current Dollars","Level","6","1,027,260","T11400"
"T11400","W322RC","8","Net operating surplus","2004","Current Dollars","Level","6","1,177,419","T11400"
"T11400","W322RC","8","Net operating surplus","2005","Current Dollars","Level","6","1,384,109","T11400"
"T11400","W322RC","8","Net operating surplus","2006","Current Dollars","Level","6","1,574,260","T11400"
"T11400","W322RC","8","Net operating surplus","2007","Current Dollars","Level","6","1,439,784","T11400"
"T11400","W322RC","8","Net operating surplus","2008","Current Dollars","Level","6","1,226,760","T11400"
"T11400","W322RC","8","Net operating surplus","2009","Current Dollars","Level","6","1,290,752","T11400"
"T11400","W322RC","8","Net operating surplus","2010","Current Dollars","Level","6","1,580,572","T11400"
"T11400","W322RC","8","Net operating surplus","2011","Current Dollars","Level","6","1,651,835","T11400"
"T11400","W322RC","8","Net operating surplus","2012","Current Dollars","Level","6","1,856,116","T11400"
"T11400","W322RC","8","Net operating surplus","2013","Current Dollars","Level","6","1,875,859","T11400"
"T11400","W322RC","8","Net operating surplus","2014","Current Dollars","Level","6","2,061,056","T11400"
"T11400","W322RC","8","Net operating surplus","2015","Current Dollars","Level","6","2,117,610","T11400"
"T11400","W322RC","8","Net operating surplus","2016","Current Dollars","Level","6","2,093,040","T11400"
"T11400","W322RC","8","Net operating surplus","2017","Current Dollars","Level","6","2,106,659","T11400"
"T11400","W322RC","8","Net operating surplus","2018","Current Dollars","Level","6","2,273,961","T11400"
"T11400","W322RC","8","Net operating surplus","2019","Current Dollars","Level","6","2,339,171","T11400"
"T11400","W322RC","8","Net operating surplus","2020","Current Dollars","Level","6","2,380,724","T11400"
"T11400","W322RC","8","Net operating surplus","2021","Current Dollars","Level","6","3,100,089","T11400"
"T11400","W322RC","8","Net operating surplus","2022","Current Dollars","Level","6","3,350,735","T11400"
"T11400","W322RC","8","Net operating surplus","2023","Current Dollars","Level","6","3,523,348","T11400"
"T11400","W322RC","8","Net operating surplus","2024","Current Dollars","Level","6","3,683,673","T11400"
"T11400","W322RC","8","Net operating surplus","2025","Current Dollars","Level","6","3,837,914","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1929","Current Dollars","Level","6","1,381","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1930","Current Dollars","Level","6","1,538","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1931","Current Dollars","Level","6","1,522","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1932","Current Dollars","Level","6","1,397","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1933","Current Dollars","Level","6","1,168","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1934","Current Dollars","Level","6","1,414","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1935","Current Dollars","Level","6","1,525","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1936","Current Dollars","Level","6","1,359","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1937","Current Dollars","Level","6","1,304","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1938","Current Dollars","Level","6","1,321","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1939","Current Dollars","Level","6","1,336","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1940","Current Dollars","Level","6","1,120","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1941","Current Dollars","Level","6","1,000","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1942","Current Dollars","Level","6","981","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1943","Current Dollars","Level","6","925","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1944","Current Dollars","Level","6","692","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1945","Current Dollars","Level","6","603","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1946","Current Dollars","Level","6","54","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1947","Current Dollars","Level","6","277","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1948","Current Dollars","Level","6","7","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1949","Current Dollars","Level","6","-47","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1950","Current Dollars","Level","6","-133","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1951","Current Dollars","Level","6","-222","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1952","Current Dollars","Level","6","-249","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1953","Current Dollars","Level","6","-45","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1954","Current Dollars","Level","6","160","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1955","Current Dollars","Level","6","140","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1956","Current Dollars","Level","6","18","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1957","Current Dollars","Level","6","164","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1958","Current Dollars","Level","6","555","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1959","Current Dollars","Level","6","-193","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1960","Current Dollars","Level","6","-187","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1961","Current Dollars","Level","6","432","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1962","Current Dollars","Level","6","760","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1963","Current Dollars","Level","6","396","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1964","Current Dollars","Level","6","817","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1965","Current Dollars","Level","6","1,237","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1966","Current Dollars","Level","6","2,321","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1967","Current Dollars","Level","6","4,041","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1968","Current Dollars","Level","6","4,266","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1969","Current Dollars","Level","6","8,491","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1970","Current Dollars","Level","6","12,459","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1971","Current Dollars","Level","6","12,642","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1972","Current Dollars","Level","6","12,434","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1973","Current Dollars","Level","6","14,744","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1974","Current Dollars","Level","6","23,076","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1975","Current Dollars","Level","6","27,239","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1976","Current Dollars","Level","6","22,707","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1977","Current Dollars","Level","6","27,672","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1978","Current Dollars","Level","6","30,608","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1979","Current Dollars","Level","6","36,126","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1980","Current Dollars","Level","6","60,018","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1981","Current Dollars","Level","6","84,794","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1982","Current Dollars","Level","6","97,829","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1983","Current Dollars","Level","6","93,826","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1984","Current Dollars","Level","6","107,313","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1985","Current Dollars","Level","6","103,791","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1986","Current Dollars","Level","6","100,551","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1987","Current Dollars","Level","6","95,117","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1988","Current Dollars","Level","6","102,750","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1989","Current Dollars","Level","6","120,906","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1990","Current Dollars","Level","6","116,018","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1991","Current Dollars","Level","6","83,390","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1992","Current Dollars","Level","6","59,484","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1993","Current Dollars","Level","6","56,643","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1994","Current Dollars","Level","6","49,055","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1995","Current Dollars","Level","6","50,534","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1996","Current Dollars","Level","6","46,413","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1997","Current Dollars","Level","6","62,911","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1998","Current Dollars","Level","6","95,975","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","1999","Current Dollars","Level","6","95,329","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2000","Current Dollars","Level","6","135,807","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2001","Current Dollars","Level","6","127,588","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2002","Current Dollars","Level","6","78,483","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2003","Current Dollars","Level","6","58,798","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2004","Current Dollars","Level","6","-2,596","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2005","Current Dollars","Level","6","24,285","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2006","Current Dollars","Level","6","71,332","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2007","Current Dollars","Level","6","113,396","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2008","Current Dollars","Level","6","176,513","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2009","Current Dollars","Level","6","117,315","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2010","Current Dollars","Level","6","93,221","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2011","Current Dollars","Level","6","95,115","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2012","Current Dollars","Level","6","150,590","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2013","Current Dollars","Level","6","128,425","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2014","Current Dollars","Level","6","156,103","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2015","Current Dollars","Level","6","218,459","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2016","Current Dollars","Level","6","231,573","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2017","Current Dollars","Level","6","268,838","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2018","Current Dollars","Level","6","302,183","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2019","Current Dollars","Level","6","264,641","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2020","Current Dollars","Level","6","288,979","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2021","Current Dollars","Level","6","250,238","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2022","Current Dollars","Level","6","240,968","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2023","Current Dollars","Level","6","168,012","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2024","Current Dollars","Level","6","88,225","T11400"
"T11400","A453RC","9","Net interest and miscellaneous payments","2025","Current Dollars","Level","6","43,823","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1929","Current Dollars","Level","6","355","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1930","Current Dollars","Level","6","354","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1931","Current Dollars","Level","6","406","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1932","Current Dollars","Level","6","425","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1933","Current Dollars","Level","6","404","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1934","Current Dollars","Level","6","390","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1935","Current Dollars","Level","6","368","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1936","Current Dollars","Level","6","353","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1937","Current Dollars","Level","6","342","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1938","Current Dollars","Level","6","311","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1939","Current Dollars","Level","6","328","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1940","Current Dollars","Level","6","347","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1941","Current Dollars","Level","6","419","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1942","Current Dollars","Level","6","428","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1943","Current Dollars","Level","6","526","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1944","Current Dollars","Level","6","672","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1945","Current Dollars","Level","6","749","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1946","Current Dollars","Level","6","572","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1947","Current Dollars","Level","6","591","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1948","Current Dollars","Level","6","577","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1949","Current Dollars","Level","6","555","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1950","Current Dollars","Level","6","694","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1951","Current Dollars","Level","6","1,017","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1952","Current Dollars","Level","6","1,038","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1953","Current Dollars","Level","6","981","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1954","Current Dollars","Level","6","719","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1955","Current Dollars","Level","6","1,095","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1956","Current Dollars","Level","6","1,428","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1957","Current Dollars","Level","6","1,577","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1958","Current Dollars","Level","6","1,432","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1959","Current Dollars","Level","6","1,381","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1960","Current Dollars","Level","6","1,502","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1961","Current Dollars","Level","6","1,650","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1962","Current Dollars","Level","6","1,852","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1963","Current Dollars","Level","6","2,286","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1964","Current Dollars","Level","6","2,747","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1965","Current Dollars","Level","6","3,138","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1966","Current Dollars","Level","6","2,874","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1967","Current Dollars","Level","6","3,137","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1968","Current Dollars","Level","6","3,713","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1969","Current Dollars","Level","6","4,287","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1970","Current Dollars","Level","6","3,745","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1971","Current Dollars","Level","6","3,413","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1972","Current Dollars","Level","6","3,890","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1973","Current Dollars","Level","6","4,804","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1974","Current Dollars","Level","6","6,282","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1975","Current Dollars","Level","6","8,247","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1976","Current Dollars","Level","6","7,584","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1977","Current Dollars","Level","6","6,006","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1978","Current Dollars","Level","6","7,906","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1979","Current Dollars","Level","6","10,823","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1980","Current Dollars","Level","6","12,044","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1981","Current Dollars","Level","6","14,271","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1982","Current Dollars","Level","6","16,632","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1983","Current Dollars","Level","6","19,486","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1984","Current Dollars","Level","6","26,904","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1985","Current Dollars","Level","6","30,878","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1986","Current Dollars","Level","6","29,286","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1987","Current Dollars","Level","6","24,915","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1988","Current Dollars","Level","6","26,350","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1989","Current Dollars","Level","6","33,630","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1990","Current Dollars","Level","6","33,991","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1991","Current Dollars","Level","6","33,652","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1992","Current Dollars","Level","6","33,956","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1993","Current Dollars","Level","6","31,750","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1994","Current Dollars","Level","6","32,199","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1995","Current Dollars","Level","6","36,897","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1996","Current Dollars","Level","6","43,745","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1997","Current Dollars","Level","6","34,368","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1998","Current Dollars","Level","6","52,822","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","1999","Current Dollars","Level","6","53,845","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2000","Current Dollars","Level","6","72,406","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2001","Current Dollars","Level","6","84,817","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2002","Current Dollars","Level","6","61,611","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2003","Current Dollars","Level","6","50,318","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2004","Current Dollars","Level","6","54,603","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2005","Current Dollars","Level","6","55,496","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2006","Current Dollars","Level","6","46,542","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2007","Current Dollars","Level","6","68,360","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2008","Current Dollars","Level","6","94,819","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2009","Current Dollars","Level","6","96,549","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2010","Current Dollars","Level","6","98,666","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2011","Current Dollars","Level","6","106,842","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2012","Current Dollars","Level","6","53,156","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2013","Current Dollars","Level","6","65,135","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2014","Current Dollars","Level","6","96,997","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2015","Current Dollars","Level","6","121,223","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2016","Current Dollars","Level","6","137,067","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2017","Current Dollars","Level","6","111,478","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2018","Current Dollars","Level","6","127,201","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2019","Current Dollars","Level","6","136,233","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2020","Current Dollars","Level","6","125,481","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2021","Current Dollars","Level","6","152,062","T11400"
"T11400","W323RC","10","Business current transfer payments (net)","2022","Current Dollars","Level","6","196,648","T11400"
