"year","date","K_ME","K_NRC","K_cap","k_ME","k_NRC","k_Kcap","g_K_ME","g_K_NRC","g_Kcap","ME_NRC_gap","ME_share","NRC_share","omega_NFC","omega_CORP","pi_res_NFC","pi_res_CORP","e_NFC","e_CORP","ln_e_NFC","ln_e_CORP","IPP_stock","IPP_growth","IPP_share_total_fixed_assets","IPP_share_capital_plus_IPP","IPP_to_Kcap","GOV_TRANS_stock","GOV_TRANS_growth","GOV_TRANS_to_Kcap","GOV_TRANS_to_NRC","GOV_TRANS_to_ME","y_t","Delta_ME_NRC_gap","Delta_ME_share","Delta_NRC_share","q_omega_h1_Kcap","q_omega_h3_Kcap","q_omega_h5_Kcap","q_e_h1_Kcap","q_e_h3_Kcap","q_e_h5_Kcap","q_omega_h1_Kcap__full_long_sample","q_omega_h1_Kcap__pre_1974_full","q_omega_h1_Kcap__post_1973_full","q_omega_h1_Kcap__fordist_core","q_omega_h1_Kcap__bridge_1940_1978","q_omega_h1_Kcap__pre_1974_alt_1940_1973","q_omega_h1_Kcap__pre_1974_alt_1947_1973","g_ME_minus_NRC","q_omega_h1_ME","q_omega_h1_NRC","q_omega_h1_ME_minus_NRC","q_omega_h1_ME_share","q_omega_h1_NRC_share","q_omega_h1_ME_NRC_gap"
1957,"1957-12-31",125642,247076,372718,11.7411918720232,12.4174512605902,12.8285773805179,0.0970978036176167,0.0579153142808053,0.070952801279125,-0.676259388567058,0.337096678990551,0.662903321009449,0.638957571161781,0.636319512651866,0.361042428838219,0.363680487348134,0.565049144314473,0.571537537537537,-0.570842570530769,-0.559425115423891,19457,0.107492840613336,0.0496131819039508,0.0496130553961879,0.0522030060260036,79571,0.0291498172567746,0.213488481908574,0.322050705046221,0.633315292656914,14.561761094406,0.039182489336811,0.00869917791764802,-0.00869917791764796,0.83030783733973,0.931775968226198,0.968417211564214,0.782717677999045,0.867546958339789,0.910404642735843,0.83030783733973,0.83030783733973,,0.748037129878111,0.892786668326236,0.892786668326236,0.568815323605969,0.0391824893368114,1.03019376192617,0.748668043321883,0.28152571860429,0.0577702646534735,-0.0577702646534735,0.281525718604292
1958,"1958-12-31",129650,249763,379413,11.7725937909668,12.4282677472082,12.8463806005244,0.0314019189436312,0.0108164866179532,0.0178032200064706,-0.65567395624138,0.341712065743662,0.658287934256338,0.640702916019947,0.638462646643123,0.359297083980053,0.361537353356877,0.560785779175177,0.566262341669868,-0.578416301687458,-0.568697806978934,21159,0.0838584444049122,0.052821832724622,0.0528219645906354,0.0557677254074056,86078,0.0786041570817559,0.22687150941059,0.344638717504194,0.663925954492865,14.5160797999659,0.020585432325678,0.00461538675311096,-0.00461538675311102,0.841683339553923,0.943035626267715,0.979752390511309,0.792777372229743,0.877896714873032,0.920567376734847,0.841683339553923,0.841683339553923,,0.759412632092304,0.90416217054043,0.90416217054043,0.580190825820162,0.020585432325678,1.05025825578422,0.755579319339794,0.29467893644442,0.0607193009632136,-0.0607193009632135,0.294678936444423
1959,"1959-12-31",136492,257563,394055,11.824021283831,12.4590196293557,12.8842457724464,0.0514274928642138,0.0307518821474879,0.0378651719219842,-0.634998345524654,0.346378043674106,0.653621956325894,0.628716570650273,0.627209980309345,0.371283429349727,0.372790019690655,0.590541822312259,0.594362384837677,-0.526714820599096,-0.520266070155581,23282,0.0956151829318976,0.0557870497942909,0.0557870497942909,0.059083122914314,86534,0.00528353834958217,0.219598786971362,0.33597216991571,0.633985874630015,14.6170172525893,0.0206756107167261,0.00466597793044404,-0.00466597793044399,0.865943665619935,0.967208701732007,1.00383535305234,0.814011622169615,0.899344950260943,0.942244038794254,0.865943665619935,0.865943665619935,,0.783672958158316,0.928422496606442,0.928422496606442,0.604451151886174,0.0206756107167259,1.08320800042591,0.775282139904792,0.30792586052112,0.0637088066293338,-0.0637088066293337,0.307925860521122
1960,"1960-12-31",141937,259345,401282,11.8631385761645,12.4659145006271,12.9024197010253,0.0391172923334508,0.00689487127137944,0.0181739285788769,-0.602775924462582,0.353708863093784,0.646291136906216,0.638652100649948,0.635886474211265,0.361347899350052,0.364113525788735,0.565797715191593,0.572607753986858,-0.569518658313717,-0.557554344693328,25168,0.0778928164898733,0.0590174698088873,0.0590174698088873,0.0627189856509886,90109,0.0404826483455309,0.22455280824956,0.347448379571613,0.634852082261849,14.6425916883176,0.032222421062072,0.007330819419678,-0.00733081941967806,0.877369915671289,0.978769604515543,1.01534588862098,0.824744087071158,0.909742719725159,0.952768026874627,0.877369915671289,0.877369915671289,,0.795099208209671,0.939848746657796,0.939848746657796,0.615877401937528,0.0322224210620714,1.10780169031492,0.779617059725608,0.328184630589315,0.0683178142749302,-0.0683178142749301,0.328184630589317
1961,"1961-12-31",145180,265060,410240,11.8857296308388,12.4877114944347,12.9244976332744,0.022591054674356,0.0217969938076124,0.0220779322491342,-0.601981863595839,0.353890405616225,0.646109594383775,0.635335355670866,0.633416361922592,0.364664644329134,0.366583638077408,0.573971904875458,0.578740399071356,-0.555174830070479,-0.546901262796864,27234,0.0788928463864611,0.0622529847556306,0.0622528424546373,0.0663855304212169,96367,0.067143770721005,0.234903958658346,0.363566739606127,0.66377600220416,14.6597159580966,0.000794060866742941,0.000181542522440958,-0.000181542522440958,0.891470033480206,0.992811696259327,1.02939877812791,0.837235730693873,0.922379578526797,0.965377399043288,0.891470033480206,0.891470033480206,,0.809199326018588,0.953948864466713,0.953948864466713,0.629977519746445,0.0007940608667436,1.1222295148386,0.793537755608694,0.328691759229904,0.0684337567882444,-0.0684337567882443,0.328691759229907
1962,"1962-12-31",151576,270815,422391,11.9288424283122,12.509191209919,12.953686704329,0.0431127974733663,0.0214797154843307,0.0291890710546259,-0.580348781606803,0.358852342971323,0.641147657028677,0.628948763920103,0.628060723321923,0.371051236079897,0.371939276678077,0.589954631228169,0.592202732740276,-0.527709641262481,-0.523906248768934,29096,0.0661345149823038,0.0644448234389916,0.0644448234389916,0.0688840434573653,104767,0.0835750174449803,0.248033220404791,0.38685818732345,0.691184620256505,14.7346135795663,0.021633081989036,0.00496193735509803,-0.00496193735509798,0.910014882320399,1.01132441727239,1.04797683091297,0.853989437408642,0.939214973072878,0.98205105088644,0.910014882320399,0.910014882320399,,0.82774417485878,0.972493713306906,0.972493713306906,0.648522368586638,0.0216330819890356,1.14962059935531,0.80718457828564,0.342436021069665,0.0715862510225621,-0.0715862510225621,0.342436021069668
1963,"1963-12-31",158515,276357,434872,11.9736045050456,12.5294487871378,12.9828070138964,0.0447620767334307,0.0202575772188176,0.0291203095673733,-0.55584428209219,0.364509556835115,0.635490443164885,0.621930029689577,0.623085274875336,0.378069970310423,0.376914725124664,0.607897918193674,0.604916759106648,-0.497748308820142,-0.502664418670902,31624,0.0833156183096975,0.0677905062422829,0.0677905062422829,0.0727202487168638,113625,0.0811647156937312,0.261283780054821,0.411152965186335,0.716809134782197,14.7874402931444,0.0245044995146131,0.00565721386379198,-0.00565721386379203,0.928330065027769,1.02979578121252,1.06645282696159,0.871169098900712,0.956005008294181,0.998830475252977,0.928330065027769,0.928330065027769,,0.846059357566151,0.990808896014276,0.990808896014276,0.666837551294008,0.0245044995146131,1.17777365218729,0.819925556437432,0.357848095749862,0.0751443486894258,-0.0751443486894258,0.357848095749864
1964,"1964-12-31",168477,289099,457576,12.0345545209415,12.5745244689877,13.0336982701199,0.060950015895834,0.0450756818499141,0.0508912562234691,-0.53996994804627,0.368194573141948,0.631805426858052,0.619047357779893,0.619666202050873,0.380952642220107,0.380333797949127,0.615385297154531,0.613772054519609,-0.485506707906202,-0.48813166647485,34153,0.0769341038946294,0.069455064588553,0.0694549233419221,0.0746389670786929,119850,0.0533374083827507,0.261923702292078,0.414563869124418,0.711373065759718,14.8483851871986,0.01587433404592,0.00368501630683299,-0.00368501630683304,0.959980865521771,1.06179305040031,1.09855078523041,0.902105787613219,0.986061799056398,1.02863406404719,0.959980865521771,0.959980865521771,,0.877710158060153,1.02245969650828,1.02245969650828,0.69848835178801,0.0158743340459199,1.21568029738297,0.847959476588627,0.367720820794343,0.077436170990541,-0.077436170990541,0.367720820794346
1965,"1965-12-31",182329,306244,488573,12.1135680264572,12.6321374488124,13.0992441763526,0.0790135055157872,0.0576129798246843,0.0655459062327139,-0.518569422355167,0.373186811387449,0.626813188612551,0.61236559273945,0.61320930583774,0.38763440726055,0.38679069416226,0.63301140994295,0.630764553766586,-0.457266831814077,-0.46082261797911,37500,0.0934905030873505,0.0712828827938328,0.0712828827938328,0.0767541390948743,131815,0.0951584635134974,0.269795915861089,0.430424759342224,0.722951368131235,14.9249672986621,0.021400525691103,0.00499223824550105,-0.00499223824550099,1.00055688558842,1.10264838512733,1.13976491853736,0.942441774597501,1.0256785716795,1.06734557414982,1.00055688558842,1.00055688558842,,0.918286178126803,1.06303571657493,1.06303571657493,0.739064371854661,0.0214005256911029,1.26459339920145,0.883624639522924,0.380968759678521,0.0805266028858261,-0.0805266028858261,0.380968759678524
1966,"1966-12-31",204315,326713,531028,12.2274181995496,12.6968373886555,13.1825700295307,0.113850173092302,0.0646999398430435,0.0833258531780903,-0.469419189105908,0.384753722967527,0.615246277032473,0.620003181239775,0.620370250919177,0.379996818760225,0.379629749080823,0.612894949991021,0.611940608883713,-0.489561728056097,-0.491120045486573,41645,0.104840380410939,0.0727202562016086,0.0727203831855177,0.0784233599734854,146799,0.107664879774223,0.276443050083988,0.449320963659236,0.718493502679686,14.990938862077,0.049150233249259,0.011566911580078,-0.0115669115800779,1.05158277106034,1.15412551347984,1.19172070613375,0.995187990402463,1.0772376828136,1.11767807516177,1.05158277106034,1.05158277106034,,0.969312063598725,1.11406160204685,1.11406160204685,0.790090257326582,0.0491502332492585,1.3343113279306,0.923244656535116,0.411066671395486,0.0876097815517254,-0.0876097815517254,0.411066671395488
1967,"1967-12-31",225392,349863,575255,12.3255963875001,12.765296928266,13.2625686997329,0.0981781879505359,0.0684595396105472,0.0799986702022757,-0.439700540765919,0.391812326707286,0.608187673292714,0.628388720851657,0.627922601451223,0.371611279148343,0.372077398548777,0.591371657092598,0.592552963834796,-0.52531059781772,-0.523315019529464,46791,0.116509563350494,0.0752210042006472,0.0752211251257946,0.0813395798385064,161719,0.0967959570582551,0.28112576161876,0.462235217785247,0.717501064811528,15.0135418442731,0.029718648339989,0.00705860373975897,-0.00705860373975908,1.10118220108071,1.2034957896571,1.24135659985471,1.04421877137544,1.12687130195549,1.16662356885733,1.10118220108071,1.10118220108071,,1.01891149361909,1.16366103206721,1.16366103206721,0.839689687346945,0.0297186483399887,1.39518211678829,0.965689788879866,0.429492327908425,0.091986138325487,-0.091986138325487,0.429492327908428
1968,"1968-12-31",249908,381916,631824,12.4288481291158,12.8529559681202,13.3563661533333,0.103251741615679,0.0876590398542323,0.093797453600363,-0.424107839004472,0.395534199397301,0.604465800602699,0.627992500156573,0.627513553497346,0.372007499843427,0.372486446502654,0.592375704726851,0.593591077717222,-0.523614209031701,-0.521564618041758,52548,0.116036160869463,0.0767826901411949,0.0767828023355719,0.0831687305325534,175348,0.0809123095348632,0.277526652991972,0.45912713790467,0.701650207276278,15.0699395968742,0.015592701761447,0.003721872690015,-0.00372187269001489,1.16012346296778,1.26167389458474,1.29954356659534,1.09968792694215,1.18431530180649,1.22403813889428,1.16012346296778,1.16012346296778,,1.07785275550616,1.22260229395429,1.22260229395429,0.89863094923402,0.0155927017614467,1.46006434662787,1.02077374080495,0.439290605822922,0.0943249211443382,-0.0943249211443381,0.439290605822925
1969,"1969-12-31",276471,418872,695343,12.5298612119847,12.9453206629728,13.4521605279833,0.101013082868896,0.0923646948525434,0.095794374649989,-0.41545945098812,0.397603772526652,0.602396227473348,0.641990534144692,0.639045260076559,0.358009465855308,0.360954739923441,0.557655365327582,0.564834390415786,-0.584014132270595,-0.571222705110435,59291,0.120730486220415,0.0785693178008383,0.0785692136850447,0.0852687091119059,199542,0.129252169726922,0.286969164858207,0.476379419011058,0.721746584632746,15.1041198803099,0.00864838801635204,0.00206957312935102,-0.00206957312935108,1.22028161180516,1.32158958472352,1.35908546738479,1.1564341871343,1.24168471071636,1.2823776606145,1.22028161180516,1.22028161180516,,1.13801090434354,1.28276044279167,1.28276044279167,0.958789098071402,0.00864838801635261,1.52349980508723,1.0787780764516,0.444721728635635,0.0956245975480962,-0.0956245975480962,0.444721728635638
1970,"1970-12-31",303737,461190,764927,12.6239174743671,13.0415653845748,13.5475356834188,0.0940562623824466,0.0962447216019715,0.0953751554355442,-0.417647910207645,0.397079721332885,0.602920278667115,0.653676971146293,0.650208208427336,0.346323028853707,0.349791791572664,0.529807602440685,0.537968895253888,-0.635241352604455,-0.619954536004953,65365,0.0975294231861472,0.0787253159129559,0.0787253159129559,0.0854525987447168,232682,0.153647974013426,0.304188504262498,0.504525249897006,0.766064062001007,15.0850429923238,-0.00218845921952504,-0.000524051193767028,0.000524051193766972,1.28151155878736,1.38194208513091,1.41880444030366,1.20962065428189,1.29704689597553,1.33936067431737,1.28151155878736,1.28151155878736,,1.19924085132574,1.34399038977387,1.34399038977387,1.0200190450536,-0.0021884592195249,1.58388303521379,1.14056627668146,0.443316758532338,0.0952881616422906,-0.0952881616422906,0.443316758532341
1971,"1971-12-31",325138,511868,837006,12.6920049865729,13.1458220582823,13.6375865179047,0.0680875122057785,0.104256673707535,0.0900508344858686,-0.453817071709402,0.388453607262075,0.611546392737925,0.64098353494678,0.63797240824182,0.35901646505322,0.36202759175818,0.560102476084707,0.567465907743389,-0.579635518985715,-0.566574605892111,69750,0.0649304736876513,0.0769225679234546,0.0769225679234546,0.0833327359660504,248701,0.0665786572084208,0.297131681254376,0.485869403830675,0.764909054001685,15.1115655115379,-0.036169161501757,-0.00862611407080999,0.00862611407081004,1.34037571552328,1.43968448138346,1.47593362456493,1.25733027099863,1.34747052072881,1.39130389175161,1.34037571552328,1.34037571552328,,1.25810500806166,1.40285454650979,1.40285454650979,1.07888320178952,-0.0361691615017565,1.62839027396535,1.20871646337238,0.419673810592969,0.089649469523721,-0.089649469523721,0.419673810592971
1972,"1972-12-31",350432,555890,906322,12.7669219580755,13.2283257119328,13.717149930271,0.0749169715025975,0.082503653650555,0.0795634123663351,-0.461403753857359,0.386652867303232,0.613347132696768,0.641336309259143,0.638789360651219,0.358663690740857,0.361210639348781,0.559244324019603,0.565461264070744,-0.581168827935457,-0.570113484320735,75345,0.0771601451686426,0.0767520961792543,0.0767520961792543,0.0831327055947003,269509,0.0803504132576975,0.297365616193803,0.484824335749879,0.769076454205095,15.1733562946189,-0.00758668214795699,-0.001800739958843,0.001800739958843,1.39137455283428,1.49104666982483,1.52674333306504,1.30189393527076,1.39116583033207,1.43635767341077,1.39137455283428,1.39137455283428,,1.30910384537266,1.45385338382079,1.45385338382079,1.12988203910052,-0.00758668214795749,1.6764108191866,1.26159994693534,0.414810872251254,0.088495224859382,-0.0884952248593819,0.414810872251256
1973,"1973-12-31",388805,632896,1021701,12.870833211568,13.3580613906297,13.8369794433399,0.10391125349255,0.129735678696818,0.119829513068888,-0.487228179061628,0.380546754872512,0.619453245127488,0.64395880536602,0.641378772213877,0.35604119463398,0.358621227786123,0.552894364774793,0.559141093098939,-0.592588317813914,-0.581353434993771,84045,0.109274803815241,0.0760075786008528,0.0760075098621202,0.082259878379291,318487,0.166979872884982,0.311722314062529,0.503221698351704,0.819143272334461,15.2341131388668,-0.025824425204269,-0.00610611243072001,0.00610611243072001,1.4682255704862,1.56837652172036,1.60357753392357,1.36890791030457,1.4570382866762,1.50344267984498,1.4682255704862,1.4682255704862,,1.38595486302458,1.53070440147271,1.53070440147271,1.20673305675244,-0.025824425204268,1.743052878992,1.34480414828999,0.39824873070201,0.0845791532491426,-0.0845791532491426,0.398248730702012
1974,"1974-12-31",479384,775311,1254695,13.0802572253733,13.5610195181626,14.0424030731235,0.209424013805277,0.202958127532973,0.205423629783589,-0.480762292789324,0.382072137053228,0.617927862946772,0.654104621464026,0.648983395516306,0.345895378535974,0.351016604483694,0.528807421910254,0.540871472072777,-0.637130955160678,-0.614573603087845,95675,0.129604661626407,0.0708509519613143,0.0708509519613143,0.0762535915102874,425424,0.289504660811472,0.339065669345937,0.548713999930351,0.887438879895866,15.2245204040957,0.00646588627230404,0.00152538218071602,-0.00152538218071596,1.60050992571559,1.70027757244359,1.73595030874341,1.4824854776035,1.57154423666387,1.61682436785642,1.60050992571559,,0.132284355229392,,1.6629887567021,,,0.00646588627230402,1.877913316737,1.47550082163545,0.402412495101555,0.0855614365359631,-0.085561436535963,0.402412495101557
1975,"1975-12-31",550680,841114,1391794,13.2189091571769,13.6424824826818,14.1461041204194,0.138651931803567,0.0814629645191811,0.103701047295862,-0.423573325504938,0.395662001704275,0.604337998295725,0.6334561606626,0.629506651683764,0.3665438393374,0.370493348316236,0.578641210078363,0.588545565523834,-0.547072665197684,-0.530100928730516,103649,0.080053159670129,0.0693099431472434,0.0693098967998112,0.0744715094331489,420686,-0.0111996064916138,0.302261685278137,0.500153368033346,0.763939129803152,15.2149329707567,0.057188967284386,0.013589864651047,-0.0135898646510471,1.66834126000248,1.76731683369618,1.80302539556985,1.53732336107342,1.62826684674258,1.67346289722393,1.66834126000248,,0.200115689516274,,1.73082009098898,,,0.0571889672843859,1.96860618610463,1.5287861232056,0.439820062899027,0.0944506298092836,-0.0944506298092835,0.439820062899029
1976,"1976-12-31",608821,919108,1527929,13.3192795790214,13.7311589134754,14.2394237816604,0.100370421844554,0.0886764307936225,0.0933196612410647,-0.411879334454007,0.398461577730379,0.601538422269621,0.630753371060034,0.627960062834082,0.369246628939966,0.372039937165918,0.585405716214274,0.592457959009118,-0.535450140142245,-0.523475363749166,113361,0.0895672258153972,0.0690682329143539,0.0690682329143539,0.0741925835559113,416190,-0.010744825411793,0.272388311236975,0.452819472793186,0.683599941526327,15.2831910580366,0.011693991050931,0.00279957602610398,-0.00279957602610403,1.72745517432658,1.82739975155794,1.86300827697971,1.59132196277805,1.67991439540989,1.72534283926372,1.72745517432658,,0.259229603840374,,1.78993400531308,,,0.0116939910509315,2.03218644817037,1.58495875459739,0.447227693572973,0.0962240384902624,-0.0962240384902624,0.447227693572975
1977,"1977-12-31",686582,1010755,1697337,13.4394809435246,13.8262081343124,14.3445711102404,0.120201364503158,0.0950492208370086,0.105147328579926,-0.386727190787857,0.404505410534266,0.595494589465734,0.630403843120234,0.626112863168844,0.369596156879766,0.373887136831156,0.586284745743966,0.597156134021687,-0.533949693184369,-0.51557666875821,124877,0.0967518360591875,0.0685304078063322,0.0685303701980119,0.0735723076796181,421372,0.0123741672190416,0.248254766142493,0.416888365627674,0.613724216481061,15.3458633828161,0.02515214366615,0.00604383280388698,-0.00604383280388698,1.79377720628632,1.89463495441949,1.93037846824457,1.6528758099734,1.73924743287271,1.78433034416883,1.79377720628632,,0.325551635800119,,1.85625603727283,,,0.0251521436661494,2.10800386403675,1.64491137105697,0.463092492979783,0.100036206405437,-0.100036206405437,0.463092492979785
1978,"1978-12-31",783103,1143006,1926109,13.5710195116601,13.949172192107,14.471012463716,0.131538568135461,0.122964057794553,0.126441353475618,-0.378152680446949,0.406572525230919,0.593427474769081,0.636152526475711,0.62883238917044,0.363847473524289,0.37116761082956,0.57195005660043,0.590248875887591,-0.558703605050008,-0.527211007486619,139760,0.112597412969322,0.0676518851621835,0.0676519179096061,0.0725607948459822,445474,0.0556228298362917,0.231281822575981,0.389738986497009,0.568857481072094,15.405778139441,0.008574510340908,0.00206711469665305,-0.00206711469665299,1.87348632144667,1.9744874475622,2.01111574344732,1.72700644674737,1.81301886808722,1.85594757289063,1.87348632144667,,0.405260750960473,,1.93596515243318,,,0.008574510340908,2.19092628290788,1.72242838565631,0.468497897251565,0.101339323454378,-0.101339323454378,0.468497897251568
1979,"1979-12-31",906351,1311569,2217920,13.717181927217,14.0867346884187,14.6120803777118,0.146162415556933,0.137562496311661,0.141067913995773,-0.369552761201676,0.408649094647237,0.591350905352763,0.649784944902043,0.64207996266832,0.350215055097957,0.35792003733168,0.538970713073005,0.557438415994568,-0.618094045220981,-0.584403246333259,159871,0.134440574213691,0.067235065136059,0.067235093412331,0.072081499783581,515859,0.146694588510359,0.232586838118598,0.393314419599731,0.569160292204676,15.4324609701844,0.00859991924527298,0.00207656941631795,-0.00207656941631795,1.96322703133974,2.06370395666827,2.10097235164643,1.80769024814176,1.89500944499108,1.93638701270737,1.96322703133974,,0.495001460853542,,,,,0.00859991924527198,2.28390787284021,1.80993911523328,0.473968757606932,0.102660338334971,-0.102660338334971,0.473968757606935
1980,"1980-12-31",1053634,1489302,2542936,13.8677556992018,14.2138181117858,14.7488298769621,0.150573771984861,0.127083423367173,0.136749499250358,-0.346062412583988,0.414337600317114,0.585662399682886,0.654602937898175,0.647330415459289,0.345397062101825,0.352669584540711,0.52764361738253,0.544806139366227,-0.639334190247248,-0.607325255182747,182934,0.134758192012301,0.0671103170730813,0.0671103170730813,0.0719381061890665,624704,0.191444465226063,0.245662494061982,0.419460928676655,0.592904177351908,15.4281678517541,0.023490348617688,0.005688505669877,-0.005688505669877,2.05208479717552,2.15105686171839,2.18796009875863,1.8813942232651,1.97237344644384,2.01464198043391,2.05208479717552,,0.583859226689318,,,,,0.023490348617688,2.38174844297309,1.89251601048388,0.489232432489206,0.106356643678247,-0.106356643678247,0.489232432489209
1981,"1981-12-31",1171078,1701224,2872302,13.9734352500968,14.3468585499508,14.8706243568254,0.105679550894946,0.133040438164958,0.121794479863269,-0.373423299854,0.407714091345548,0.592285908654452,0.637119794842787,0.630741087162103,0.362880205157213,0.369258912837897,0.569563539062157,0.585436592531662,-0.562884932411148,-0.535397398082678,209699,0.136547737127495,0.0680398870733657,0.0680398870733657,0.0730072951938898,717092,0.137926207228618,0.249657591715634,0.421515332490019,0.612334959755029,15.4654833125217,-0.027360887270012,-0.00662350897156599,0.00662350897156594,2.1318118215138,2.2298392316522,2.26594991810429,1.94565830319738,2.03889614552516,2.08309668595769,2.1318118215138,,0.663586251027594,,,,,-0.027360887270012,2.45092658746468,1.97960467216592,0.471321915298756,0.102020875246265,-0.102020875246265,0.471321915298759
1982,"1982-12-31",1239639,1800007,3039646,14.0303307661627,14.4033011117477,14.9272516192335,0.0568955160658842,0.056442561796926,0.0566272624080781,-0.372970345585042,0.40782347681276,0.59217652318724,0.637923812080797,0.631693306878897,0.362076187919203,0.368306693121103,0.567585315146291,0.583046692295748,-0.566364205866219,-0.539488006137543,234876,0.113384546129099,0.0717283097416021,0.0717283316465731,0.0772708400912475,748439,0.0427855594315734,0.246225711809862,0.415797827452893,0.60375560949599,15.4416637136764,0.000452954268958028,0.000109385467212009,-0.000109385467211953,2.16789017132174,2.2664866532286,2.30228269502927,1.97791112718193,2.06978023671298,2.11474467388689,2.16789017132174,,0.699664600835537,,,,,0.000452954268958201,2.48717584698805,2.01556534555838,0.471610501429668,0.102090566892693,-0.102090566892693,0.47161050142967
1983,"1983-12-31",1276372,1830693,3107065,14.0595322364487,14.4202051416578,14.9491891086584,0.0292014702859742,0.0169040299100711,0.0219374894249835,-0.360672905209139,0.410796684330711,0.589203315669289,0.62949324210345,0.622788790924917,0.37050675789655,0.377211209075083,0.588579405012359,0.605680793507665,-0.530043433580244,-0.501402175077548,260873,0.104975983552642,0.0774577568061654,0.0774577798047351,0.083961230292897,724633,-0.0323243844205336,0.233221062320872,0.395824422773234,0.567728687247918,15.4714903059676,0.012297440375903,0.00297320751795099,-0.00297320751795105,2.18188461820321,2.28059718678559,2.31639106309938,1.99036252403073,2.08195402579309,2.1269231098623,2.18188461820321,,0.713659047717005,,,,,0.0122974403759031,2.50580416023124,2.02634882875814,0.4794553314731,0.103987246766652,-0.103987246766652,0.479455331473103
1984,"1984-12-31",1341996,1930935,3272931,14.1096686158834,14.4735148995287,15.0011964716846,0.0501363794347398,0.0533097578709256,0.0520073630261155,-0.363846283645325,0.410028809039971,0.589971190960029,0.623632973944295,0.616513134467756,0.376367026055705,0.383486865532244,0.60350725792335,0.622025459138536,-0.504997212131863,-0.474774255989718,290589,0.107876198840207,0.0815454714592674,0.0815454943426724,0.0887855564324454,722206,-0.00335490303537433,0.22066031945067,0.374018804361618,0.53815808690935,15.5501942138554,-0.00317337843618598,-0.000767875290739961,0.000767875290740072,2.21462290176777,2.31361383322025,2.3497686057897,2.0209729868169,2.11187088448033,2.15596758481321,2.21462290176777,,0.746397331281565,,,,,-0.0031733784361858,2.53736467226895,2.05990696107606,0.477457711192884,0.103503874460353,-0.103503874460353,0.477457711192887
1985,"1985-12-31",1417152,2012178,3429330,14.1641597817978,14.5147282754735,15.0478754647847,0.0544911659144418,0.041213375944773,0.0466789931001728,-0.350568493675656,0.413244569638967,0.586755430361033,0.628950706261489,0.621155236627583,0.371049293738511,0.378844763372417,0.589949721090298,0.609903516919968,-0.527717964204694,-0.494454503308473,319916,0.0961485636333794,0.0853280899679562,0.0853280899679562,0.0932881933205612,756640,0.0465771621387816,0.220637850542234,0.376030351191594,0.533915910219934,15.58137198444,0.013277789969669,0.00321576059899598,-0.00321576059899609,2.24373346105555,2.34303793695861,2.37948233133851,2.04914409794541,2.13925078985482,2.18263883309493,2.24373346105555,,0.775507890569351,,,,,0.0132777899696688,2.57134716012186,2.08560898128278,0.485738178839076,0.105509328806198,-0.105509328806198,0.485738178839079
1986,"1986-12-31",1492171,2062919,3555090,14.2157426644385,14.5396325280736,15.0838909373547,0.0515828826406945,0.0249042526001606,0.0360154725699839,-0.323889863635122,0.419728051891795,0.580271948108205,0.640257827171573,0.636681996119363,0.359742172828427,0.363318003880637,0.561870792611217,0.570642810846066,-0.576483361906705,-0.560991815246297,348147,0.0845663430413719,0.0891944073100334,0.0891944301614276,0.097929166350219,816975,0.0767209157410544,0.229804308751677,0.396028637091422,0.547507624796354,15.6010608772268,0.026678630040534,0.00648348225282802,-0.00648348225282791,2.26638541796479,2.36563256688195,2.40222336890266,2.070391415943,2.16064441735735,2.2036660002698,2.26638541796479,,0.798159847478584,,,,,0.0266786300405339,2.60379025058973,2.10127252854457,0.502517722045159,0.109587119548148,-0.109587119548148,0.502517722045162
1987,"1987-12-31",1553814,2160258,3714072,14.2562231116265,14.5857382169719,15.1276394068135,0.0404804471879565,0.0461056888982228,0.0437484694587855,-0.329515105345388,0.418358610172339,0.581641389827661,0.637971431188591,0.638188297394282,0.362028568811409,0.361811702605718,0.567468308317383,0.566935658461605,-0.56657037556059,-0.567509458833429,382178,0.0932616642873256,0.0932994812328349,0.0932994812328349,0.102899997630633,871566,0.06468309895339,0.234665886929494,0.403454587368731,0.560920419046295,15.6459245343652,-0.00562524171026602,-0.00136944171945602,0.00136944171945597,2.29439571796255,2.39323553984056,2.42987466393512,2.09497240315334,2.18624205182638,2.22914066834106,2.29439571796255,,0.826170147476348,,,,,-0.0056252417102663,2.62970817374922,2.1307920567388,0.498916117010429,0.108710323768411,-0.108710323768411,0.498916117010432
1988,"1988-12-31",1635924,2295030,3930954,14.307718340298,14.6462564732868,15.1843927024785,0.0514952286715626,0.0605182563148983,0.0567532956649917,-0.338538132988724,0.416164625686284,0.583835374313716,0.635130978444682,0.637163221944563,0.364869021555318,0.362836778055437,0.574478389400583,0.569456562398711,-0.554292798761878,-0.563072772228239,413067,0.0777233387431497,0.0950886287151927,0.0950886287151927,0.105080598755417,892950,0.0242389946774999,0.227158598141825,0.389079881308741,0.545838315227358,15.6954365935348,-0.00902302764333596,-0.00219398448605501,0.00219398448605501,2.33060269922261,2.42931512264673,2.46574622214781,2.12717809983579,2.21876715410957,2.26218669907894,2.33060269922261,,0.862377128736412,,,,,-0.0090230276433357,2.6625606584842,2.16940097533305,0.493159683151156,0.107310624345837,-0.107310624345837,0.493159683151159
