"run_timestamp","candidate_spec_id","s30_gate","fragility_flag","s30_tier2_evidence_class","dols_fragility_flag","dols_contradiction_windows","dols_veto","dols_veto_disabled","dols_reconstruction_basis","s40_admissibility_status","im_ols_robustness_metadata_status","dols_fragility_metadata_status"
"2026-06-02 10:40:49 -04","SPEC_B1_WAGE_BASELINE","pass_restricted_fragility_flag",TRUE,"mixed",TRUE,"fordist_core; pre_1974_alt_1947_1974",FALSE,TRUE,FALSE,"admissible_restricted_b1_under_fragility","const=estimated=ok; k_t=estimated=ok; omega_k_t=estimated=ok","const=estimated=ok; k_t=estimated=ok; omega_k_t=estimated=ok"
