"omega_mean","omega_min","omega_max","omega_range","beta1_hat","se_beta1","t_beta1","p_beta1","beta2_hat","se_beta2","t_beta2","p_beta2","const_hat","se_const","t_const","p_const","fit_ok","fit_message","corr_longrun_regressors","VIF_regressor_1","VIF_regressor_2","max_vif","condition_number_longrun_X","smallest_eigenvalue_XtX","rank_longrun_X","near_singularity_flag","design_flag","registry_type","sample_name","economic_start_year","economic_end_year","window_width","rolling_start_year","rolling_end_year","regression_start_year","regression_end_year","N","spec_id","intercept_flag","centered_flag","interaction_label","n_lead","n_lag","kernel","bandwidth"
0.628252512900247,0.594511097780444,0.677734147194899,0.083223049414455,0.46652659694781,0.0364398843835571,12.8026365846079,3.71410076175054e-10,1.27776710776548,0.0411082068863765,31.0830173472962,2.01953594406784e-16,-3.04056909069318,0.196181827091417,-15.4987296008633,1.84050347984346e-11,TRUE,"",0.312279359050763,1.1080558294847,1.1080558294847,1.1080558294847,925.984439936528,0.00678271777671734,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,25,1929,1953,1932,1951,20,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.628252512900247,0.594511097780444,0.677734147194899,0.083223049414455,1.26928699330275,0.0138647485655399,91.5477830198443,2.42130046951364e-24,1.2777671077655,0.041108206886017,31.0830173475685,2.01953594377202e-16,-3.04056909069309,0.196181827089519,-15.4987296010127,1.84050347956059e-11,TRUE,"",-0.274557663105675,1.08152761795978,1.08152761795978,1.08152761795978,785.220080776531,0.00677304582657902,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,25,1929,1953,1932,1951,20,"S2",TRUE,TRUE,"(omega_t-omega_bar)k_t",2,2,"ba",3
0.628252512900247,0.594511097780444,0.677734147194899,0.083223049414455,-0.0503456214494915,0.0433011159559143,-1.16268646518832,0.260140361617395,1.7651653835511,0.0780592487764131,22.6131484893879,1.14487764497159e-14,NA,NA,NA,NA,TRUE,"",0.312279359050763,1.1080558294847,1.1080558294847,1.1080558294847,68.3366055859092,1.24110573877465,2,FALSE,"moderate-condition-number","rolling","Full sample",1929,2024,25,1929,1953,1932,1951,20,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.628252512900247,0.594511097780444,0.677734147194899,0.083223049414455,1.05862396645101,0.00806443413549097,131.270706495337,2.72163622575834e-28,1.7651653835511,0.0780592487764803,22.6131484893685,1.14487764498871e-14,NA,NA,NA,NA,TRUE,"",-0.274557663105675,1.08152761795978,1.08152761795978,1.08152761795978,49.0027516400995,1.73077940569458,2,FALSE,"moderate-condition-number","rolling","Full sample",1929,2024,25,1929,1953,1932,1951,20,"S4",FALSE,TRUE,"(omega_t-omega_bar)k_t",2,2,"ba",3
0.626044334507648,0.594511097780444,0.664517937219731,0.070006839439287,0.439515300426999,0.0287218031013878,15.3024968131531,2.25448882547543e-11,1.30649476751895,0.035311452104834,36.9991798592757,1.08822618126542e-17,-2.87830444662631,0.159340364905329,-18.0638750785869,1.56937636921564e-12,TRUE,"",0.550171303756981,1.43407924238173,1.43407924238172,1.43407924238173,886.336134513261,0.00743928587870777,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,25,1930,1954,1933,1952,20,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.626044334507648,0.594511097780444,0.664517937219731,0.070006839439287,1.2574389476961,0.0105862171822717,118.780762386197,2.91241493634884e-26,1.30649476751902,0.0353114521049368,36.99917985917,1.08822618131766e-17,-2.87830444662589,0.159340364906122,-18.0638750784943,1.56937636934597e-12,TRUE,"",-0.0459793931605298,1.00211858350253,1.00211858350253,1.00211858350253,751.861031035582,0.00743709838845347,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,25,1930,1954,1933,1952,20,"S2",TRUE,TRUE,"(omega_t-omega_bar)k_t",2,2,"ba",3
0.626044334507648,0.594511097780444,0.664517937219731,0.070006839439287,-0.00808303015032702,0.0574588921958152,-0.140675008539683,0.889688993060193,1.73331307596993,0.103810397056913,16.6969121119888,2.11796845248838e-12,NA,NA,NA,NA,TRUE,"",0.550171303756981,1.43407924238173,1.43407924238172,1.43407924238173,80.9088143144685,0.889709710523221,2,FALSE,"moderate-condition-number","rolling","Full sample",1929,2024,25,1930,1954,1933,1952,20,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.626044334507648,0.594511097780444,0.664517937219731,0.070006839439287,1.07704780098867,0.0138978708373269,77.4973241293866,3.52739899428498e-24,1.73331307596991,0.103810397056834,16.6969121120012,2.11796845246156e-12,NA,NA,NA,NA,TRUE,"",-0.0459793931605298,1.00211858350253,1.00211858350253,1.00211858350253,58.1251825482688,1.23845387844954,2,FALSE,"moderate-condition-number","rolling","Full sample",1929,2024,25,1930,1954,1933,1952,20,"S4",FALSE,TRUE,"(omega_t-omega_bar)k_t",2,2,"ba",3
0.6250220318449,0.594511097780444,0.663415069811751,0.068903972031307,0.406157636949614,0.0689980775895106,5.88650656857373,1.79486803654672e-05,1.32118117188869,0.0667241978831159,19.8006302631478,3.52488560344692e-13,-2.65014290564674,0.398364312613616,-6.65256103956576,4.0787068454726e-06,TRUE,"",0.737498192578397,2.19251887329819,2.19251887329819,2.19251887329819,918.456175344902,0.00697043352262971,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,25,1931,1955,1934,1953,20,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.6250220318449,0.594511097780444,0.663415069811751,0.068903972031307,1.23192497743867,0.0285803655163231,43.1038916117107,8.32748535669036e-19,1.32118117188876,0.066724197889757,19.8006302611782,3.52488560917302e-13,-2.65014290564613,0.39836431265118,-6.65256103893693,4.0787068503005e-06,TRUE,"",0.269403368158756,1.07825799738721,1.07825799738722,1.07825799738722,778.414136761772,0.00698600505548425,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,25,1931,1955,1934,1953,20,"S2",TRUE,TRUE,"(omega_t-omega_bar)k_t",2,2,"ba",3
0.6250220318449,0.594511097780444,0.663415069811751,0.068903972031307,-0.0430832643306879,0.0224734688301677,-1.91707228894074,0.0712415736964736,1.73606739333787,0.037643877334181,46.1181875056613,3.84356142734698e-20,NA,NA,NA,NA,TRUE,"",0.737498192578397,2.19251887329819,2.19251887329819,2.19251887329819,89.4708139082522,0.732040177656472,2,FALSE,"moderate-condition-number","rolling","Full sample",1929,2024,25,1931,1955,1934,1953,20,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.6250220318449,0.594511097780444,0.663415069811751,0.068903972031307,1.04199710527303,0.00210423546464536,495.190354302218,1.14697998590787e-38,1.73606739333787,0.0376438773343984,46.1181875053948,3.84356142774359e-20,NA,NA,NA,NA,TRUE,"",0.269403368158756,1.07825799738721,1.07825799738722,1.07825799738722,64.3247335834518,1.0182122312794,2,FALSE,"moderate-condition-number","rolling","Full sample",1929,2024,25,1931,1955,1934,1953,20,"S4",FALSE,TRUE,"(omega_t-omega_bar)k_t",2,2,"ba",3
0.626020897559772,0.594511097780444,0.663415069811751,0.068903972031307,0.735035258021433,0.485078109764179,1.51529257500152,0.148070716128212,0.986799351922876,0.4281863650891,2.30460246373688,0.0340724457677429,-4.22300201168443,3.0361975094073,-1.39088514452698,0.182199127620295,TRUE,"",0.760583841361675,2.37241045914237,2.37241045914236,2.37241045914237,941.117745226421,0.00669093687758592,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,25,1932,1956,1935,1954,20,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.626020897559772,0.594511097780444,0.663415069811751,0.068903972031307,1.35279227402358,0.219225083566623,6.17079146243071,1.02617669773869e-05,0.986799351922904,0.428186365188481,2.30460246320205,0.0340724458041435,-4.2230020116842,3.03619751009774,-1.39088514421062,0.182199127714589,TRUE,"",0.336570342864448,1.1277511999792,1.1277511999792,1.1277511999792,797.030388795212,0.00670945245013965,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,25,1932,1956,1935,1954,20,"S2",TRUE,TRUE,"(omega_t-omega_bar)k_t",2,2,"ba",3
0.626020897559772,0.594511097780444,0.663415069811751,0.068903972031307,0.0631955911707663,0.0452329699507098,1.39711346037261,0.179366089972431,1.57300762875832,0.0767756217739611,20.4883736844162,6.34853112120854e-14,NA,NA,NA,NA,TRUE,"",0.760583841361675,2.37241045914237,2.37241045914236,2.37241045914237,87.4194130394409,0.77284374396254,2,FALSE,"moderate-condition-number","rolling","Full sample",1929,2024,25,1932,1956,1935,1954,20,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.626020897559772,0.594511097780444,0.663415069811751,0.068903972031307,1.04793123879442,0.00426342172383206,245.795820042056,3.42200440613863e-33,1.57300762875827,0.0767756217741555,20.4883736843637,6.34853112148989e-14,NA,NA,NA,NA,TRUE,"",0.336570342864448,1.1277511999792,1.1277511999792,1.1277511999792,62.7907054535009,1.07598005119443,2,FALSE,"moderate-condition-number","rolling","Full sample",1929,2024,25,1932,1956,1935,1954,20,"S4",FALSE,TRUE,"(omega_t-omega_bar)k_t",2,2,"ba",3
0.626335921988864,0.594511097780444,0.663415069811751,0.068903972031307,-0.26632086417495,0.136809266064695,-1.94665808709923,0.0682938287892355,1.7103389508278,0.155664731437429,10.987324714046,3.82895223929861e-09,3.17293269965564,0.720384860744911,4.40449664138511,0.000387428262383982,TRUE,"",0.733886896379346,2.16726978057138,2.16726978057137,2.16726978057138,921.834638067779,0.00702353643300401,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,25,1933,1957,1936,1955,20,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.626335921988864,0.594511097780444,0.663415069811751,0.068903972031307,0.804925859505238,0.0516810129545507,15.5748855041426,1.70217463818521e-11,1.71033895082779,0.155664731435297,10.9873247141964,3.82895223851209e-09,3.17293269965576,0.720384860740811,4.40449664141035,0.000387428262363001,TRUE,"",0.265770254448089,1.0760021510238,1.0760021510238,1.0760021510238,780.842165500078,0.00703864140986401,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,25,1933,1957,1936,1955,20,"S2",TRUE,TRUE,"(omega_t-omega_bar)k_t",2,2,"ba",3
