"omega_mean","omega_min","omega_max","omega_range","beta1_hat","se_beta1","t_beta1","p_beta1","beta2_hat","se_beta2","t_beta2","p_beta2","const_hat","se_const","t_const","p_const","fit_ok","fit_message","corr_longrun_regressors","VIF_regressor_1","VIF_regressor_2","max_vif","condition_number_longrun_X","smallest_eigenvalue_XtX","rank_longrun_X","near_singularity_flag","design_flag","registry_type","sample_name","economic_start_year","economic_end_year","window_width","rolling_start_year","rolling_end_year","regression_start_year","regression_end_year","N","spec_id","intercept_flag","centered_flag","interaction_label","n_lead","n_lag","kernel","bandwidth"
0.635240525296527,0.61236559273945,0.654602937898175,0.042237345158725,0.940230808038117,0.0213692873229372,43.9991654297661,1.13303397686829e-26,-0.106131413296158,0.029305847633119,-3.62150976231162,0.00119354775395522,1.11517809118341,0.0886676625549323,12.5770552538533,8.40917978642157e-13,TRUE,"",0.896573895543772,5.09800273441267,5.09800273441263,5.09800273441267,762.848018235654,0.0180009806356251,3,FALSE,"moderate-VIF","rolling","Full sample",1929,2024,35,1951,1985,1954,1983,30,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.635240525296527,0.61236559273945,0.654602937898175,0.042237345158725,1.05718391576928,0.0702988236983093,15.0384296657115,6.12211382595039e-15,-0.188513632962025,0.10436851318938,-1.80623089475234,0.0816430381115931,NA,NA,NA,NA,TRUE,"",0.896573895543772,5.09800273441267,5.09800273441263,5.09800273441267,135.762438576728,0.566719790905609,2,FALSE,"moderate-VIF","rolling","Full sample",1929,2024,35,1951,1985,1954,1983,30,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.635553261857021,0.61236559273945,0.654602937898175,0.042237345158725,0.795849810996405,0.0357787797282673,22.2436264467577,6.76557195432855e-19,-0.0719541055725746,0.0468341148681348,-1.5363609577157,0.136087028185333,3.28440959993187,0.618227538538115,5.31262261092139,1.31618199436736e-05,TRUE,"",0.895849295367456,5.06446968647744,5.06446968647743,5.06446968647744,918.151300760254,0.0129923526069314,3,FALSE,"moderate-VIF","rolling","Full sample",1929,2024,35,1959,1993,1962,1991,30,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.635553261857021,0.61236559273945,0.654602937898175,0.042237345158725,0.916102542704895,0.0548547415064125,16.7005169935547,4.32441827998627e-16,0.0276023674532702,0.0849719654221832,0.324840873294243,0.747716170653633,NA,NA,NA,NA,TRUE,"",0.895849295367456,5.06446968647744,5.06446968647743,5.06446968647744,136.515265028542,0.586088815890889,2,FALSE,"moderate-VIF","rolling","Full sample",1929,2024,35,1959,1993,1962,1991,30,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.635581372267309,0.61236559273945,0.654602937898175,0.042237345158725,0.850356792554465,0.0331311413608556,25.6663899167434,1.68036928235862e-20,0.0065958850102452,0.0463392700730747,0.142338992389043,0.887869107102172,1.34210585141942,0.1513868176919,8.86540764831227,1.76015708875727e-09,TRUE,"",0.895387011337668,5.04331959548616,5.04331959548611,5.04331959548616,737.042600213568,0.0190629880334887,3,FALSE,"moderate-VIF","rolling","Full sample",1929,2024,35,1949,1983,1952,1981,30,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.635581372267309,0.61236559273945,0.654602937898175,0.042237345158725,0.954658923420842,0.0873452117726053,10.9297224661405,1.30526300339304e-11,-0.0387295903208259,0.129885777912719,-0.298181917552601,0.767765870493507,NA,NA,NA,NA,TRUE,"",0.895387011337668,5.04331959548616,5.04331959548611,5.04331959548616,134.519485863719,0.570619754523705,2,FALSE,"moderate-VIF","rolling","Full sample",1929,2024,35,1949,1983,1952,1981,30,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.632633420610431,0.609475288313768,0.654104621464026,0.0446293331502581,0.840498503662327,0.0351766866883954,23.8936233849336,1.07260641704009e-19,0.0039856126017942,0.0499636395967287,0.0797702616135105,0.937008297729352,1.43945792401115,0.125124742586681,11.5041828998286,6.47653529598716e-12,TRUE,"",0.894700559273466,5.01225724362967,5.01225724362964,5.01225724362967,693.152457732926,0.0208432995564115,3,FALSE,"moderate-VIF","rolling","Full sample",1929,2024,35,1944,1978,1947,1976,30,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.632633420610431,0.609475288313768,0.654104621464026,0.0446293331502581,0.840498503662327,0.0351766866883954,23.8936233849336,1.07260641704009e-19,0.0039856126017942,0.0499636395967287,0.0797702616135105,0.937008297729352,1.43945792401115,0.125124742586681,11.5041828998286,6.47653529598716e-12,TRUE,"",0.894700559273466,5.01225724362967,5.01225724362964,5.01225724362967,693.152457732926,0.0208432995564115,3,FALSE,"moderate-VIF","rolling","Deep comparison",1940,1978,35,1944,1978,1947,1976,30,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.632633420610431,0.609475288313768,0.654104621464026,0.0446293331502581,0.945719160226632,0.13100399161768,7.2190102648674,7.39042013466822e-08,-0.0352879375300532,0.192250566520645,-0.18355179996967,0.855687839859427,NA,NA,NA,NA,TRUE,"",0.894700559273466,5.01225724362967,5.01225724362964,5.01225724362967,125.599595217109,0.632915489867173,2,FALSE,"moderate-VIF","rolling","Full sample",1929,2024,35,1944,1978,1947,1976,30,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.632633420610431,0.609475288313768,0.654104621464026,0.0446293331502581,0.945719160226632,0.13100399161768,7.2190102648674,7.39042013466822e-08,-0.0352879375300532,0.192250566520645,-0.18355179996967,0.855687839859427,NA,NA,NA,NA,TRUE,"",0.894700559273466,5.01225724362967,5.01225724362964,5.01225724362967,125.599595217109,0.632915489867173,2,FALSE,"moderate-VIF","rolling","Deep comparison",1940,1978,35,1944,1978,1947,1976,30,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.63619525251055,0.61236559273945,0.654602937898175,0.042237345158725,0.800139432337601,0.0343441516307939,23.2976909995987,2.05767280033848e-19,-0.107019187355602,0.0578049933877053,-1.8513830913847,0.0750816994755426,3.60485246238701,0.69390559834676,5.19501856012636,1.80400380764571e-05,TRUE,"",0.894649680251924,5.00997110438094,5.00997110438096,5.00997110438096,954.892825573131,0.0120813291132067,3,FALSE,"moderate-VIF","rolling","Full sample",1929,2024,35,1960,1994,1963,1992,30,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.63619525251055,0.61236559273945,0.654602937898175,0.042237345158725,0.887836479002802,0.0565117241765769,15.7106599018049,2.03994517131243e-15,0.072013797925386,0.0876867477219083,0.821262046960302,0.418435021537158,NA,NA,NA,NA,TRUE,"",0.894649680251924,5.00997110438094,5.00997110438096,5.00997110438096,134.610959666341,0.606288783396394,2,FALSE,"moderate-VIF","rolling","Full sample",1929,2024,35,1960,1994,1963,1992,30,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.635726480025238,0.61236559273945,0.654602937898175,0.042237345158725,0.937098111787575,0.0222090835834345,42.1943619720783,3.4559995521255e-26,-0.103558130610851,0.0305002263052434,-3.3953233518483,0.00213567409708983,1.13800105797056,0.0902249290002789,12.6129338152989,7.87124158939866e-13,TRUE,"",0.894605920572042,5.00800662878667,5.00800662878663,5.00800662878667,747.665189885676,0.0186383266280959,3,FALSE,"moderate-VIF","rolling","Full sample",1929,2024,35,1950,1984,1953,1982,30,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.635726480025238,0.61236559273945,0.654602937898175,0.042237345158725,1.05811314308486,0.0765923334546668,13.8148701751088,5.0148044507562e-14,-0.190231310608178,0.113632308956917,-1.67409526704508,0.105248262200128,NA,NA,NA,NA,TRUE,"",0.894605920572042,5.00800662878667,5.00800662878663,5.00800662878667,134.934878103725,0.57058648244265,2,FALSE,"moderate-VIF","rolling","Full sample",1929,2024,35,1950,1984,1953,1982,30,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.635365491751762,0.61236559273945,0.654602937898175,0.042237345158725,0.795412112179961,0.0332263478295605,23.9391977794293,1.02110012962081e-19,-0.0649932433817236,0.0395815073222097,-1.64201031690511,0.112186081252988,3.20580560472397,0.542059237626358,5.91412410710311,2.6537058402187e-06,TRUE,"",0.893402619066008,4.95462160554503,4.95462160554502,4.95462160554503,881.495506701208,0.0140187165350019,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1958,1992,1961,1990,30,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.635365491751762,0.61236559273945,0.654602937898175,0.042237345158725,0.928536925358736,0.0503715230209504,18.433767130141,3.40469967363486e-17,0.00672814293977258,0.0776557973675357,0.0866405750484935,0.931573840098146,NA,NA,NA,NA,TRUE,"",0.893402619066008,4.95462160554503,4.95462160554502,4.95462160554503,136.78116951515,0.580629237450466,2,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1958,1992,1961,1990,30,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.635260803124682,0.61236559273945,0.654602937898175,0.042237345158725,0.855521960035057,0.0560540933278123,15.262435073775,2.35048535817291e-11,-0.0905485206113845,0.018258876082582,-4.9591508372064,0.000119366234959649,2.42676840497732,0.822896793458332,2.94905560973025,0.00897741747523331,TRUE,"",0.892871473406427,4.93143986876035,4.93143986876036,4.93143986876036,1378.47181049894,0.00372176574623761,3,TRUE,"near-singular","rolling","Full sample",1929,2024,25,1958,1982,1961,1980,20,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.635260803124682,0.61236559273945,0.654602937898175,0.042237345158725,1.01855453256679,0.0122290653925958,83.2896464175813,9.67090035735347e-25,-0.12612317518756,0.0180900960211015,-6.9719461433727,1.63932596052805e-06,NA,NA,NA,NA,TRUE,"",0.892871473406427,4.93143986876035,4.93143986876036,4.93143986876036,117.638774243617,0.509582432862317,2,FALSE,"high-condition-number","rolling","Full sample",1929,2024,25,1958,1982,1961,1980,20,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.635798777491313,0.61236559273945,0.654602937898175,0.042237345158725,0.878109426153839,0.0204102950971585,43.0228677230683,8.5957837775366e-19,-0.129805618466216,0.0194354866873042,-6.67879433917178,3.88237323981081e-06,2.47493186652445,0.49740519778709,4.97568557291962,0.000115300730548858,TRUE,"",0.890359781830347,4.82487026315756,4.82487026315759,4.82487026315759,1451.88834603371,0.00339617714071794,3,TRUE,"near-singular","rolling","Full sample",1929,2024,25,1960,1984,1963,1982,20,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.635798777491313,0.61236559273945,0.654602937898175,0.042237345158725,0.97194650157153,0.00692318571468174,140.390066311577,8.13360578045756e-29,-0.0531308426287471,0.0105059816176878,-5.05719927581981,8.20443797625543e-05,NA,NA,NA,NA,TRUE,"",0.890359781830347,4.82487026315756,4.82487026315759,4.82487026315759,119.180762457454,0.502608694873061,2,FALSE,"high-condition-number","rolling","Full sample",1929,2024,25,1960,1984,1963,1982,20,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.634626980626559,0.61236559273945,0.654602937898175,0.042237345158725,0.921978208476262,0.0351438458899847,26.2344141663508,9.51224169175141e-21,-0.0933491660569359,0.0472959794988399,-1.97372307426735,0.0587273741051854,1.282359019466,0.145478620698882,8.81475926363287,1.97726741737679e-09,TRUE,"",0.889069077267021,4.77199011651849,4.77199011651848,4.77199011651849,766.816888357785,0.0179085204485906,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1952,1986,1955,1984,30,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.634626980626559,0.61236559273945,0.654602937898175,0.042237345158725,1.0784507613562,0.0746144815715737,14.4536387393069,1.64429847899905e-14,-0.221134166944495,0.110747373445319,-1.99674412191526,0.0556577405887833,NA,NA,NA,NA,TRUE,"",0.889069077267021,4.77199011651849,4.77199011651848,4.77199011651849,134.027251195474,0.584546048823995,2,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1952,1986,1955,1984,30,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.634768849994384,0.61236559273945,0.654602937898175,0.042237345158725,0.790825963587935,0.0271432318964284,29.1352911328144,6.15275630333978e-22,0.00526120521842882,0.0323490157372672,0.162638803639634,0.872013964430352,2.42911578584408,0.305520425536887,7.95074758610793,1.51517765217219e-08,TRUE,"",0.888440713289144,4.74669051192476,4.74669051192475,4.74669051192476,821.930451571496,0.0159426898068201,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1956,1990,1959,1988,30,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.634768849994384,0.61236559273945,0.654602937898175,0.042237345158725,0.925316678361785,0.0506839375925654,18.256605984329,4.37311983223395e-17,0.00691876696408068,0.0772354027471499,0.0895802535882547,0.929258487379053,NA,NA,NA,NA,TRUE,"",0.888440713289144,4.74669051192476,4.74669051192475,4.74669051192476,137.644682108271,0.566894599917759,2,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1956,1990,1959,1988,30,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.63687920783128,0.61236559273945,0.654602937898175,0.042237345158725,0.81266758550593,0.0393878083570841,20.6324652069596,4.61990702325893e-18,-0.143971520807658,0.0828970199520383,-1.73675146453944,0.0938292184640057,3.79095938790602,0.826935148808699,4.58434907908723,9.30574575480414e-05,TRUE,"",0.887204074971447,4.69772645089375,4.69772645089378,4.69772645089378,964.276259478569,0.0119150293644604,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1961,1995,1964,1993,30,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.63687920783128,0.61236559273945,0.654602937898175,0.042237345158725,0.856728384418616,0.0637768239118021,13.4332243575409,9.94782495850849e-14,0.120408579894327,0.0994271691771056,1.21102291145238,0.236009365352192,NA,NA,NA,NA,TRUE,"",0.887204074971447,4.69772645089375,4.69772645089378,4.69772645089378,138.597680165557,0.575187218247265,2,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1961,1995,1964,1993,30,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.635165776083225,0.61236559273945,0.654602937898175,0.042237345158725,0.79784369457924,0.0279142450906696,28.5819549118282,1.01646386923026e-21,-0.045544443287557,0.0329244277683716,-1.38330250135155,0.177904468507283,2.9150127414145,0.40147220185726,7.26080841445383,8.25956186303041e-08,TRUE,"",0.885865528877953,4.64592770003171,4.64592770003169,4.64592770003171,838.212485728458,0.0154180166994955,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1957,1991,1960,1989,30,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.635165776083225,0.61236559273945,0.654602937898175,0.042237345158725,0.93112310084909,0.0472700709020818,19.6979417013754,6.04437517783967e-18,-3.74231920662473e-05,0.0726523531382531,-0.000515099517768312,0.999592662514033,NA,NA,NA,NA,TRUE,"",0.885865528877953,4.64592770003171,4.64592770003169,4.64592770003171,138.177712557396,0.565792473365946,2,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1957,1991,1960,1989,30,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.634954581246893,0.61236559273945,0.654602937898175,0.042237345158725,0.80125796785888,0.035173664094932,22.7800540113286,3.66883809888632e-19,0.0362097369288155,0.0471628852479504,0.767759155073938,0.449293037930917,1.87165326144317,0.273336543830071,6.84743150409756,2.34667723790425e-07,TRUE,"",0.883297948221711,4.54990653247002,4.54990653247,4.54990653247002,796.790795024538,0.0168745169055767,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1955,1989,1958,1987,30,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.634954581246893,0.61236559273945,0.654602937898175,0.042237345158725,0.912248961356524,0.0678191672574761,13.4511967375412,9.62895304879456e-14,0.0259276739045905,0.102412444126913,0.253169174172429,0.801987074282105,NA,NA,NA,NA,TRUE,"",0.883297948221711,4.54990653247002,4.54990653247,4.54990653247002,136.643846432542,0.572167002648712,2,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1955,1989,1958,1987,30,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.634987452579333,0.61236559273945,0.654602937898175,0.042237345158725,0.824838090661185,0.0396564828411446,20.7995775612605,3.76225622507069e-18,0.021837315450091,0.0563959887222843,0.387213983562314,0.701633252383075,1.62612716964389,0.249981768288459,6.50498306647493,5.65657133996032e-07,TRUE,"",0.878298356681775,4.37460634954208,4.37460634954208,4.37460634954208,775.775601191714,0.0177030856138521,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1954,1988,1957,1986,30,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.634987452579333,0.61236559273945,0.654602937898175,0.042237345158725,0.906537820864052,0.0790364865013303,11.4698648813139,4.29252473952034e-12,0.0341968974220804,0.118431509133643,0.288748304165332,0.774900978460363,NA,NA,NA,NA,TRUE,"",0.878298356681775,4.37460634954208,4.37460634954208,4.37460634954208,136.16633691294,0.573004395437692,2,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1954,1988,1957,1986,30,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.634830042619027,0.61236559273945,0.654602937898175,0.042237345158725,0.861215391515053,0.040212430293211,21.4166461772008,1.7846430312175e-18,-0.0310835554901518,0.0560171985066078,-0.554893074249066,0.583535957203139,1.62203680706711,0.204813339335581,7.91958576686965,1.63364209552913e-08,TRUE,"",0.875479960497752,4.28201635901671,4.28201635901669,4.28201635901671,758.397792768767,0.0184164069794952,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1953,1987,1956,1985,30,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.634830042619027,0.61236559273945,0.654602937898175,0.042237345158725,0.974336650851803,0.0903345836420666,10.7858652973088,1.76565981799241e-11,-0.0668950073056421,0.134178371051521,-0.498552835165633,0.62198843370497,NA,NA,NA,NA,TRUE,"",0.875479960497752,4.28201635901671,4.28201635901669,4.28201635901671,136.388556218429,0.567822100600097,2,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1953,1987,1956,1985,30,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
0.600978359126991,0.567108862532718,0.654881386402621,0.087772523869903,1.58442216281763,0.110854151979853,14.2928535785072,6.64537119684705e-11,0.051663575128749,0.0324606447075867,1.59157575563107,0.129902783059644,-11.3204910186896,1.93256589476782,-5.85775162923989,1.90042418309004e-05,TRUE,"",-0.874602271190399,4.25403629037346,4.25403629037345,4.25403629037346,4392.88889096349,0.000306689135563988,3,TRUE,"near-singular","rolling","Full sample",1929,2024,25,1995,2019,1998,2017,20,"S2",TRUE,TRUE,"(omega_t-omega_bar)k_t",2,2,"ba",3
0.600978359126991,0.567108862532718,0.654881386402621,0.087772523869903,1.58442216281763,0.110854151979853,14.2928535785072,6.64537119684705e-11,0.051663575128749,0.0324606447075867,1.59157575563107,0.129902783059644,-11.3204910186896,1.93256589476782,-5.85775162923989,1.90042418309004e-05,TRUE,"",-0.874602271190399,4.25403629037346,4.25403629037345,4.25403629037346,4392.88889096349,0.000306689135563988,3,TRUE,"near-singular","rolling","Post-1973",1974,2024,25,1995,2019,1998,2017,20,"S2",TRUE,TRUE,"(omega_t-omega_bar)k_t",2,2,"ba",3
0.600978359126991,0.567108862532718,0.654881386402621,0.087772523869903,0.935317791467588,0.00623669751318775,149.970042556949,2.48127977528299e-29,0.0553509181153809,0.0655827440515397,0.843986004487433,0.409754209714764,NA,NA,NA,NA,TRUE,"",-0.874602271190399,4.25403629037346,4.25403629037345,4.25403629037346,34.3245411550785,5.00632838100614,2,FALSE,"moderate-condition-number","rolling","Full sample",1929,2024,25,1995,2019,1998,2017,20,"S4",FALSE,TRUE,"(omega_t-omega_bar)k_t",2,2,"ba",3
0.600978359126991,0.567108862532718,0.654881386402621,0.087772523869903,0.935317791467588,0.00623669751318775,149.970042556949,2.48127977528299e-29,0.0553509181153809,0.0655827440515397,0.843986004487433,0.409754209714764,NA,NA,NA,NA,TRUE,"",-0.874602271190399,4.25403629037346,4.25403629037345,4.25403629037346,34.3245411550785,5.00632838100614,2,FALSE,"moderate-condition-number","rolling","Post-1973",1974,2024,25,1995,2019,1998,2017,20,"S4",FALSE,TRUE,"(omega_t-omega_bar)k_t",2,2,"ba",3
0.627803921118456,0.594511097780444,0.663415069811751,0.068903972031307,0.609380292239923,0.441476072672224,1.38032461997631,0.178808890366483,0.351226638812962,0.510218123745263,0.688385265961895,0.497082755817602,2.09303714228157,2.05210417353753,1.01994682788129,0.31680630383192,TRUE,"",0.872967588836794,4.20295941665881,4.20295941665881,4.20295941665881,646.357519986767,0.0219086044161979,3,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1931,1965,1934,1963,30,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.627803921118456,0.594511097780444,0.663415069811751,0.068903972031307,0.609380292239923,0.441476072672224,1.38032461997631,0.178808890366483,0.351226638812962,0.510218123745263,0.688385265961895,0.497082755817602,2.09303714228157,2.05210417353753,1.01994682788129,0.31680630383192,TRUE,"",0.872967588836794,4.20295941665881,4.20295941665881,4.20295941665881,646.357519986767,0.0219086044161979,3,FALSE,"high-condition-number","rolling","Pre-1974",1929,1973,35,1931,1965,1934,1963,30,"S1",TRUE,FALSE,"omega_t k_t",2,2,"ba",3
0.627803921118456,0.594511097780444,0.663415069811751,0.068903972031307,1.03519948609882,0.151365343549827,6.83907862804839,1.97627559750081e-07,-0.114717362041482,0.239614235031819,-0.47875854298159,0.635827995909685,NA,NA,NA,NA,TRUE,"",0.872967588836794,4.20295941665881,4.20295941665881,4.20295941665881,101.743289027836,0.881301302241127,2,FALSE,"high-condition-number","rolling","Full sample",1929,2024,35,1931,1965,1934,1963,30,"S3",FALSE,FALSE,"omega_t k_t",2,2,"ba",3
