"p","q","case","s","neg2logL","k_total","T_eff","logLik","AIC","BIC","HQ","AICc","ICOMP","ICOMP_Misspec","boundsF_stat","boundsF_p","boundsT_stat","boundsT_p","theta_hat","theta_se","a_hat","den","s_K","admissible","failed","error_msg","spec_idx"
3,4,2,"s2",-276.917636698067,11,61,138.458818349033,-254.917636698067,-231.69802419216,-245.817652949646,-249.529881596026,-247.084829200756,-244.478588186946,4.91102988416641,0.0209158739746394,NA,NA,0.423715650598323,1.02024683738662,5.49537568894645,0.045018160650526,0.571428571428571,TRUE,FALSE,"",293
4,4,2,"s2",-277.344071065617,12,61,138.672035532809,-253.344071065617,-228.013584695537,-243.41681606734,-246.844071065617,-246.445304717046,-243.268955915674,4.81239865266712,0.0231170691127572,NA,NA,0.625496274950805,0.409495930366129,3.28364077039629,0.0766579668133119,0.5,TRUE,FALSE,"",294
5,4,2,"s2",-278.450951203259,13,60,139.22547560163,-252.450951203259,-225.224471894372,-241.801178396107,-244.537907724999,-246.568116636941,-243.806743623916,4.72418591731976,0.0256273070533378,NA,NA,0.790726135138967,0.145510202713328,1.65257484709219,0.117961213100635,0.444444444444444,TRUE,FALSE,"",295
1,5,2,"s2",-278.736664701567,10,60,139.368332350784,-258.736664701567,-237.793219079346,-250.544531772988,-254.2468687832,-249.655763321816,-247.738004007539,5.7805717189805,0.00750049984072241,NA,NA,0.766142474014111,0.11938568369194,1.99624453408167,0.110169177966466,0.833333333333333,TRUE,FALSE,"",296
2,5,2,"s2",-278.767150076193,11,60,139.383575038096,-256.767150076193,-233.729359891749,-247.755803854756,-251.267150076193,-248.673014778677,-245.966193979795,5.50232181119662,0.0107903452519579,NA,NA,0.759178185963886,0.137109194004996,2.09037384201978,0.105165725992992,0.714285714285714,TRUE,FALSE,"",297
3,5,2,"s2",-279.985675298997,12,60,139.992837649499,-255.985675298997,-230.853540552332,-246.155115784702,-249.347377426657,-248.889947187249,-245.561482160324,5.81400870106827,0.00713980912095419,NA,NA,0.661775868149207,0.325823066788427,3.26602340420071,0.0709607880286171,0.625,TRUE,FALSE,"",298
4,5,2,"s2",-279.998229632567,13,60,139.999114816283,-253.998229632567,-226.771750323679,-243.348456825414,-246.085186154306,-247.464646583879,-242.950641269398,5.46983692801012,0.0112812924367846,NA,NA,0.679294605824968,0.332981585709447,3.04781821917875,0.0759039153430566,0.555555555555556,TRUE,FALSE,"",299
5,5,2,"s2",-281.952856742269,14,60,140.976428371135,-253.952856742269,-224.63203287116,-242.483870642259,-244.619523408936,-248.296346150453,-243.372298622541,5.76344699331408,0.00768522732630227,NA,NA,0.779096675206019,0.130724376040115,1.78898914726424,0.136282592141449,0.5,TRUE,FALSE,"",300
1,1,3,"s2",-270.624010389505,6,64,135.312005194753,-258.624010389505,-245.670711889347,-253.521051805748,-257.150326178979,-248.921567513045,-247.764959584778,2.63763286298208,0.398146843208708,-2.18228236608715,0.337850868454504,0.796128741912622,0.0686356485200472,1.20352922314804,0.180022868635019,0.5,FALSE,FALSE,"",301
2,1,3,"s2",-266.8646352434,7,63,133.4323176217,-252.8646352434,-237.862692158659,-246.964297700879,-250.828271607037,-244.672980755602,-243.307283687572,2.32316120051532,0.471053610569343,-2.0949109169441,0.374773596504212,0.821595265770926,0.0638780206879659,0.981464964419743,0.198865932338958,0.333333333333333,FALSE,FALSE,"",302
3,1,3,"s2",-268.525558231557,8,62,134.262779115778,-252.525558231557,-235.508483151196,-245.844225229233,-249.808577099481,-245.70956644985,-243.463958780339,1.41836448919674,0.709785106511728,-0.774497296211876,0.872042109154056,0.642377342335696,0.331961607602283,2.6156744646015,0.0821412451022314,0.25,FALSE,FALSE,"",303
4,1,3,"s2",-264.437179806875,9,61,132.218589903437,-246.437179806875,-227.439315029315,-238.991738558167,-242.907768042169,-240.259825589248,-237.156818214468,1.03288111873276,0.809231901149628,-0.243478652117241,0.951972184307235,0.227838712871964,2.71322624755904,6.69360216600161,0.0294128327031784,0.2,FALSE,FALSE,"",304
5,1,3,"s2",-260.376813775561,10,60,130.18840688778,-240.376813775561,-219.43336815334,-232.184680846982,-235.887017857194,-235.557343031287,-231.575056935957,0.852346555601953,0.851153971293707,0.0197713164961173,0.972254880917528,8.05820946478374,362.875935321155,-71.321120030523,-0.00256707601479444,0.166666666666667,FALSE,FALSE,"",305
1,2,3,"s2",-274.17829942501,7,63,137.089149712505,-260.17829942501,-245.176356340269,-254.277961882489,-258.141935788646,-250.09363964079,-247.008168203074,1.22703546433134,0.760117959952621,-1.4059731202692,0.683911860602429,0.779218393202224,0.111416697904764,1.5524974520314,0.116052875507538,0.666666666666667,FALSE,FALSE,"",306
2,2,3,"s2",-275.353586438657,8,63,137.676793219328,-259.353586438657,-242.208508627524,-252.610343532918,-256.68691977199,-250.650525569604,-247.793062234859,1.6663609677919,0.642336413441843,-1.70358536480558,0.554192966408104,0.804567606761904,0.0806477524939151,1.26235245889741,0.154854896705711,0.5,FALSE,FALSE,"",307
3,2,3,"s2",-277.806866155059,9,62,138.903433077529,-259.806866155059,-240.662656689653,-252.290366527445,-256.34532769352,-252.746340199262,-249.943837711687,1.44321381048082,0.70293197259154,-0.442890711843191,0.928388890162683,0.436668302907484,1.01557588452726,4.91751603975254,0.0443638540428141,0.4,FALSE,FALSE,"",308
4,2,3,"s2",-272.798930313048,10,61,136.399465156524,-252.798930313048,-231.690191671315,-244.526217814484,-248.398930313048,-246.254034157806,-243.30323350149,0.981206430857601,0.82197507689766,-0.471122061324402,0.924372962451816,0.566374470265725,0.705711303965877,3.70985917425682,0.0538253877743909,0.333333333333333,FALSE,FALSE,"",309
5,2,3,"s2",-273.071218384278,11,60,136.535609192139,-251.071218384278,-228.033428199835,-242.059872162841,-245.571218384278,-245.580466862607,-241.880769924647,0.413977690793148,0.93854444456208,-0.459403806843985,0.926039891725679,0.700266990032448,0.471919933949246,2.68576847076604,0.0547566259125087,0.285714285714286,FALSE,FALSE,"",310
1,3,3,"s2",-279.59032594433,8,62,139.795162972165,-263.59032594433,-246.573250863969,-256.908992942007,-260.873344812255,-254.024776085214,-250.610278872658,1.79152634764029,0.607771739544316,-1.17246112377829,0.768734567868314,0.673343605584234,0.197849872655544,2.68511071294213,0.0920536396266444,0.75,FALSE,FALSE,"",311
2,3,3,"s2",-279.612706797866,9,62,139.806353398933,-261.612706797866,-242.46849733246,-254.096207170252,-258.151168336328,-252.596989589478,-250.043543165068,1.74034055172182,0.621659013031358,-1.10774986318044,0.787426401832394,0.684835790263905,0.197934341346594,2.55461359349992,0.0972957961125867,0.6,FALSE,FALSE,"",312
3,3,3,"s2",-281.213851882451,10,62,140.606925941225,-261.213851882451,-239.942508032,-252.862185629546,-256.900126392255,-253.330128548405,-251.273368676567,1.60748290618458,0.65884852373703,-0.456405641263939,0.926466382717287,0.425101684140918,1.01000800979555,5.28150292292547,0.0449044780716132,0.5,FALSE,FALSE,"",313
4,3,3,"s2",-275.935833387179,11,61,137.967916693589,-253.935833387179,-230.716220881272,-244.835849638758,-248.548078285138,-246.913559836943,-243.351541978113,1.18965354490739,0.770076859979907,-0.503697644257321,0.91973260378799,0.554830918726709,0.681649085858992,3.97410421043329,0.0566511813500383,0.428571428571429,FALSE,FALSE,"",314
5,3,3,"s2",-277.294538385605,12,60,138.647269192803,-253.294538385605,-228.16240363894,-243.46397887131,-246.656240513265,-247.118626974611,-243.541799959332,0.666008517652871,0.891492241026108,-0.833118321182691,0.858950858472828,0.784639623647634,0.17838683609287,1.72137844210953,0.0988273801776964,0.375,FALSE,FALSE,"",315
1,4,3,"s2",-274.500906608261,9,61,137.250453304131,-256.500906608261,-237.503041830702,-249.055465359554,-252.971494843556,-247.021648669217,-244.374636070929,1.5104645499669,0.68419978104392,-1.18178263635981,0.76552239010994,0.696964588268701,0.173523960744099,2.49137197721126,0.100789723093897,0.8,FALSE,FALSE,"",316
2,4,3,"s2",-274.517463006607,10,61,137.258731503304,-254.517463006607,-233.408724364874,-246.244750508043,-250.117463006607,-245.840316128148,-243.280685251687,1.48865832416237,0.690357918735807,-1.14351417470009,0.777356878035904,0.705075131178068,0.177356511626234,2.39954704499875,0.104342431833879,0.666666666666667,FALSE,FALSE,"",317
3,4,3,"s2",-276.917636698067,11,61,138.458818349033,-254.917636698067,-231.69802419216,-245.817652949646,-249.529881596026,-247.084829200756,-244.478588186946,1.40874004775859,0.712309664541196,-0.452020142823652,0.927090222704959,0.423715650598323,1.02024683738662,5.49537568894645,0.045018160650526,0.571428571428571,FALSE,FALSE,"",318
4,4,3,"s2",-277.344071065617,12,61,138.672035532809,-253.344071065617,-228.013584695537,-243.41681606734,-246.844071065617,-246.445304717046,-243.268955915674,1.40000640281614,0.714590188893536,-0.673293791891369,0.892522322048204,0.625496274950805,0.409495930366129,3.28364077039629,0.0766579668133119,0.5,FALSE,FALSE,"",319
5,4,3,"s2",-278.450951203259,13,60,139.22547560163,-252.450951203259,-225.224471894372,-241.801178396107,-244.537907724999,-246.568116636941,-243.806743623916,0.86269931651823,0.848802449120782,-0.979720534513217,0.823213192740685,0.790726135138967,0.145510202713328,1.65257484709219,0.117961213100635,0.444444444444444,FALSE,FALSE,"",320
1,5,3,"s2",-278.736664701567,10,60,139.368332350784,-258.736664701567,-237.793219079346,-250.544531772988,-254.2468687832,-249.655763321816,-247.738004007539,1.16509135713923,0.776226154822007,-1.3338510706356,0.711512184897915,0.766142474014111,0.11938568369194,1.99624453408167,0.110169177966466,0.833333333333333,FALSE,FALSE,"",321
2,5,3,"s2",-278.767150076193,11,60,139.383575038096,-256.767150076193,-233.729359891749,-247.755803854756,-251.267150076193,-248.673014778677,-245.966193979795,1.03961283303569,0.807598287025922,-1.17852572020977,0.766644718007539,0.759178185963886,0.137109194004996,2.09037384201978,0.105165725992992,0.714285714285714,FALSE,FALSE,"",322
3,5,3,"s2",-279.985675298997,12,60,139.992837649499,-255.985675298997,-230.853540552332,-246.155115784702,-249.347377426657,-248.889947187249,-245.561482160324,0.972436959167362,0.824024019192044,-0.741697833316831,0.878891734624958,0.661775868149207,0.325823066788427,3.26602340420071,0.0709607880286171,0.625,FALSE,FALSE,"",323
4,5,3,"s2",-279.998229632567,13,60,139.999114816283,-253.998229632567,-226.771750323679,-243.348456825414,-246.085186154306,-247.464646583879,-242.950641269398,0.957105256219533,0.827606193321154,-0.697848365579656,0.888020089265004,0.679294605824968,0.332981585709447,3.04781821917875,0.0759039153430566,0.555555555555556,FALSE,FALSE,"",324
5,5,3,"s2",-281.952856742269,14,60,140.976428371135,-253.952856742269,-224.63203287116,-242.483870642259,-244.619523408936,-248.296346150453,-243.372298622541,1.29147343385328,0.742959117928812,-1.14796430552831,0.776061551125349,0.779096675206019,0.130724376040115,1.78898914726424,0.136282592141449,0.5,FALSE,FALSE,"",325
1,1,4,"s2",-271.658964298853,7,64,135.829482149426,-257.658964298853,-242.546782715335,-251.705512617803,-255.658964298853,-235.863843273868,-235.698689708707,2.06602660643205,0.668203328106651,NA,NA,0.549845094094662,0.26621059149613,3.00804337159464,0.200125423436331,0.5,FALSE,FALSE,"",326
2,1,4,"s2",-267.40242974775,8,63,133.701214873875,-251.40242974775,-234.257351936617,-244.659186842011,-248.735763081083,-230.682108943657,-229.932183073877,1.69132886195883,0.795049173346599,NA,NA,0.644402403333045,0.260913773797883,2.28288627968764,0.216251334852831,0.333333333333333,FALSE,FALSE,"",327
3,1,4,"s2",-269.744009136612,9,62,134.872004568306,-251.744009136612,-232.599799671206,-244.227509508998,-248.282470675074,-231.842242154762,-232.2433599141,1.29711185261903,0.907724865437747,NA,NA,0.176402058170495,0.72694919855361,5.94401624870621,0.114817043013897,0.25,FALSE,FALSE,"",328
4,1,4,"s2",-265.052068288159,10,61,132.526034144079,-245.052068288159,-223.943329646426,-236.779355789595,-240.652068288159,-225.520597812993,-224.285630845157,0.854416299274872,0.98073504045144,NA,NA,-0.151131517045516,1.95310951131247,8.69663824691766,0.0648715994841349,0.2,FALSE,FALSE,"",329
5,1,4,"s2",-260.530416251548,11,60,130.265208125774,-238.530416251548,-215.492626067105,-229.519070030111,-233.030416251548,-219.648319244382,-217.486742225981,0.600161419536277,0.993174431343495,NA,NA,-1.2350451770975,13.6841813713779,18.3074756742809,0.0209025566772659,0.166666666666667,FALSE,FALSE,"",330
1,2,4,"s2",-274.266264592623,8,63,137.133132296312,-258.266264592623,-241.121186781491,-251.523021686885,-255.599597925957,-236.862982236086,-233.716884497536,0.830154857780159,0.982730032118074,NA,NA,0.661205643451535,0.432629850508747,2.40310819726479,0.122751405163072,0.666666666666667,FALSE,FALSE,"",331
2,2,4,"s2",-275.485748766441,9,63,137.74287438322,-257.485748766441,-238.197536228917,-249.899600497485,-254.089522351346,-237.461925337273,-233.963207370722,1.13079980441836,0.942432010765301,NA,NA,0.696068113890843,0.325243912033132,2.04825584024528,0.163757322428181,0.5,FALSE,FALSE,"",332
3,2,4,"s2",-278.429599404869,10,62,139.214799702434,-258.429599404869,-237.158255554418,-250.077933151965,-254.115873914673,-239.33290348176,-237.839393590717,1.12849291551434,0.942825736391507,NA,NA,-0.020105230885315,1.40276537504693,7.87748297358068,0.0674766463219337,0.4,FALSE,FALSE,"",333
4,2,4,"s2",-273.254751099318,11,61,136.627375549659,-251.254751099318,-228.035138593411,-242.154767350898,-245.866995997277,-232.510457565429,-229.992461865073,0.771129198408319,0.987583647208919,NA,NA,0.205765300147484,1.03133614694957,6.0368379133445,0.0820916140665156,0.333333333333333,FALSE,FALSE,"",334
5,2,4,"s2",-273.093661669035,12,60,136.546830834518,-249.093661669035,-223.96152692237,-239.263102154741,-242.455363796695,-230.753917577145,-227.754617980183,0.276439918726725,0.999999,NA,NA,0.862783186214028,1.44362636196566,1.64729445909115,0.046941270641732,0.285714285714286,FALSE,FALSE,"",335
1,3,4,"s2",-280.055728499238,9,62,140.027864249619,-262.055728499238,-242.911519033832,-254.539228871624,-258.594190037699,-241.326962203236,-238.766048762099,1.31417944886259,0.903480357082677,NA,NA,0.362743908637254,0.584898220702068,4.89547531880481,0.103844027558065,0.75,FALSE,FALSE,"",336
2,3,4,"s2",-280.123393716693,10,62,140.061696858346,-260.123393716693,-238.852049866242,-251.771727463789,-255.809668226497,-240.140141248141,-237.64253577417,1.2911133297186,0.909216626796853,NA,NA,0.389962737485592,0.540392787703012,4.62870958447405,0.113745010432507,0.6,FALSE,FALSE,"",337
3,3,4,"s2",-281.516460889689,11,62,140.758230444844,-259.516460889689,-236.117982654193,-250.329628011494,-254.236460889689,-240.641426076893,-238.93090359503,1.1393652481198,0.940970113454505,NA,NA,0.0803611004079257,1.40030937546391,7.43115371282302,0.060737063830767,0.5,FALSE,FALSE,"",338
4,3,4,"s2",-276.192262615085,12,61,138.096131307542,-252.192262615085,-226.861776245005,-242.265007616808,-245.692262615085,-233.832293282173,-230.269333532425,0.849320421544459,0.98115406887597,NA,NA,0.276664243382659,1.00406014549875,5.71415314329224,0.077361611904702,0.428571428571429,FALSE,FALSE,"",339
5,3,4,"s2",-277.327901618689,13,60,138.663950809344,-251.327901618689,-224.101422309802,-240.678128811536,-243.414858140428,-233.336941282433,-229.857927159178,0.443711308221827,0.996682220588394,NA,NA,0.893489629396297,0.755677921725521,0.981907787915766,0.0896782067200824,0.375,FALSE,FALSE,"",340
1,4,4,"s2",-274.883686865997,10,61,137.441843432999,-254.883686865997,-233.774948224264,-246.610974367433,-250.483686865997,-234.459581535808,-231.794813177749,1.10084013705629,0.947545342739167,NA,NA,0.424067039593231,0.534497565984552,4.41569416466695,0.115637351600439,0.8,FALSE,FALSE,"",341
2,4,4,"s2",-274.911736670681,11,61,137.455868335341,-252.911736670681,-229.692124164775,-243.811752922261,-247.52398156864,-233.459360800373,-230.525762814792,1.08736245568278,0.949845630598437,NA,NA,0.439857461412806,0.523690272654417,4.26536491161954,0.12050266053398,0.666666666666667,FALSE,FALSE,"",342
3,4,4,"s2",-277.062212831001,12,61,138.5311064155,-253.062212831001,-227.731726460921,-243.134957832724,-246.562212831001,-234.474454705296,-232.006105645656,0.961318357580064,0.96869672707533,NA,NA,0.156291092904532,1.41013375614947,7.10173467151739,0.0572382818726875,0.571428571428571,FALSE,FALSE,"",343
4,4,4,"s2",-277.585350508998,13,61,138.792675254499,-251.585350508998,-224.143990274745,-240.830824260865,-243.840669657934,-233.888234530399,-230.208482968493,0.981325178302903,0.965938981015791,NA,NA,0.396478801784921,0.721662492785081,4.76850181868153,0.0963757172171439,0.5,FALSE,FALSE,"",344
5,4,4,"s2",-278.477724914797,14,60,139.238862457398,-250.477724914797,-221.156901043687,-239.008738814786,-241.144391581463,-233.244861085417,-229.802322603579,0.569990941785894,0.993850887732545,NA,NA,0.870063539224174,0.606732952030437,1.11163925946722,0.109786251637859,0.444444444444444,FALSE,FALSE,"",345
1,5,4,"s2",-278.902025607123,11,60,139.451012803561,-256.902025607123,-233.86423542268,-247.890679385686,-251.402025607123,-236.831785804901,-236.116378442952,0.80837077406727,0.984521313377348,NA,NA,0.981556159060475,0.665986491990906,0.478813695975429,0.0999543483591058,0.833333333333333,FALSE,FALSE,"",346
2,5,4,"s2",-278.952913827667,12,60,139.476456913834,-254.952913827667,-229.820779081002,-245.122354313373,-248.314615955327,-235.915039590731,-234.418833898777,0.730649863798061,0.990248732170006,NA,NA,1.00361972044835,0.74427911160661,0.389797022190519,0.0927641406050007,0.714285714285714,FALSE,FALSE,"",347
3,5,4,"s2",-280.250189738976,13,60,140.125094869488,-254.250189738976,-227.023710430089,-243.600416931824,-246.337146260716,-236.282897602596,-234.144377025961,0.706810040939637,0.990783248083868,NA,NA,1.11634533300838,1.37386099424884,0.266850211491084,0.055172716519194,0.625,FALSE,FALSE,"",348
4,5,4,"s2",-280.250380162763,14,60,140.125190081382,-252.250380162763,-222.929556291654,-240.781394062753,-242.91704682943,-234.876802013916,-231.181777206884,0.69169823484109,0.991122071945725,NA,NA,1.11126622234072,1.4271950444211,0.282905219353849,0.0558743701028286,0.555555555555556,FALSE,FALSE,"",349
5,5,4,"s2",-282.015537909593,15,60,141.007768954796,-252.015537909593,-220.600369476261,-239.727338516724,-241.106447000502,-235.43588038203,-231.229402751164,0.858824125521477,0.980372589744137,NA,NA,0.882171283659639,0.531564191203869,1.09210739448532,0.124228458097102,0.5,FALSE,FALSE,"",350
1,1,5,"s2",-271.658964298853,7,64,135.829482149426,-257.658964298853,-242.546782715335,-251.705512617803,-255.658964298853,-235.863843273868,-235.698689708707,2.91514923900571,0.594469603210066,-2.35063342172233,0.513128138471651,0.549845094094662,0.26621059149613,3.00804337159464,0.200125423436331,0.5,FALSE,FALSE,"",351
2,1,5,"s2",-267.40242974775,8,63,133.701214873875,-251.40242974775,-234.257351936617,-244.659186842011,-248.735763081083,-230.682108943657,-229.932183073877,2.42923634793233,0.702315735057372,-2.19138603595624,0.592440678746838,0.644402403333045,0.260913773797883,2.28288627968764,0.216251334852831,0.333333333333333,FALSE,FALSE,"",352
3,1,5,"s2",-269.744009136612,9,62,134.872004568306,-251.744009136612,-232.599799671206,-244.227509508998,-248.282470675074,-231.842242154762,-232.2433599141,1.10313318576335,0.934639315353874,-1.03727765961481,0.945240676907523,0.176402058170495,0.72694919855361,5.94401624870621,0.114817043013897,0.25,FALSE,FALSE,"",353
4,1,5,"s2",-265.052068288159,10,61,132.526034144079,-245.052068288159,-223.943329646426,-236.779355789595,-240.652068288159,-225.520597812993,-224.285630845157,0.497097648399287,0.982813918066792,-0.495165662779087,0.984416275631753,-0.151131517045516,1.95310951131247,8.69663824691766,0.0648715994841349,0.2,FALSE,FALSE,"",354
5,1,5,"s2",-260.530416251548,11,60,130.265208125774,-238.530416251548,-215.492626067105,-229.519070030111,-233.030416251548,-219.648319244382,-217.486742225981,0.1863404748125,0.994683721359608,-0.142410220908222,0.99076417712673,-1.2350451770975,13.6841813713779,18.3074756742809,0.0209025566772659,0.166666666666667,FALSE,FALSE,"",355
1,2,5,"s2",-274.266264592623,8,63,137.133132296312,-258.266264592623,-241.121186781491,-251.523021686885,-255.599597925957,-236.862982236086,-233.716884497536,1.00350105023788,0.9449793163345,-1.41633683059172,0.880004937901336,0.661205643451535,0.432629850508747,2.40310819726479,0.122751405163072,0.666666666666667,FALSE,FALSE,"",356
2,2,5,"s2",-275.485748766441,9,63,137.74287438322,-257.485748766441,-238.197536228917,-249.899600497485,-254.089522351346,-237.461925337273,-233.963207370722,1.47392782139723,0.887127055662822,-1.71693046594307,0.793814113723781,0.696068113890843,0.325243912033132,2.04825584024528,0.163757322428181,0.5,FALSE,FALSE,"",357
3,2,5,"s2",-278.429599404869,10,62,139.214799702434,-258.429599404869,-237.158255554418,-250.077933151965,-254.115873914673,-239.33290348176,-237.839393590717,0.604351802161426,0.976854022607759,-0.639245268949767,0.978173490327633,-0.020105230885315,1.40276537504693,7.87748297358068,0.0674766463219337,0.4,FALSE,FALSE,"",358
4,2,5,"s2",-273.254751099318,11,61,136.627375549659,-251.254751099318,-228.035138593411,-242.154767350898,-245.866995997277,-232.510457565429,-229.992461865073,0.442035241042789,0.985509106953215,-0.662690283622783,0.976733718023818,0.205765300147484,1.03133614694957,6.0368379133445,0.0820916140665156,0.333333333333333,FALSE,FALSE,"",359
5,2,5,"s2",-273.093661669035,12,60,136.546830834518,-249.093661669035,-223.96152692237,-239.263102154741,-242.455363796695,-230.753917577145,-227.754617980183,0.0724521518731519,0.997937354367894,-0.350873097722398,0.989989586154197,0.862783186214028,1.44362636196566,1.64729445909115,0.046941270641732,0.285714285714286,FALSE,FALSE,"",360
1,3,5,"s2",-280.055728499238,9,62,140.027864249619,-262.055728499238,-242.911519033832,-254.539228871624,-258.594190037699,-241.326962203236,-238.766048762099,1.02953810676086,0.94242333340412,-1.28000124467299,0.908862336836027,0.362743908637254,0.584898220702068,4.89547531880481,0.103844027558065,0.75,FALSE,FALSE,"",361
2,3,5,"s2",-280.123393716693,10,62,140.061696858346,-260.123393716693,-238.852049866242,-251.771727463789,-255.809668226497,-240.140141248141,-237.64253577417,0.970111031391027,0.94825711842178,-1.23903897971127,0.916260736493431,0.389962737485592,0.540392787703012,4.62870958447405,0.113745010432507,0.6,FALSE,FALSE,"",362
3,3,5,"s2",-281.516460889689,11,62,140.758230444844,-259.516460889689,-236.117982654193,-250.329628011494,-254.236460889689,-240.641426076893,-238.93090359503,0.412876020385817,0.98693638939916,-0.58373048242084,0.980995453214231,0.0803611004079257,1.40030937546391,7.43115371282302,0.060737063830767,0.5,FALSE,FALSE,"",363
4,3,5,"s2",-276.192262615085,12,61,138.096131307542,-252.192262615085,-226.861776245005,-242.265007616808,-245.692262615085,-233.832293282173,-230.269333532425,0.346710867838076,0.990102159432687,-0.633100485839251,0.978550845115372,0.276664243382659,1.00406014549875,5.71415314329224,0.077361611904702,0.428571428571429,FALSE,FALSE,"",364
5,3,5,"s2",-277.327901618689,13,60,138.663950809344,-251.327901618689,-224.101422309802,-240.678128811536,-243.414858140428,-233.336941282433,-229.857927159178,0.280496454515028,0.991993814303458,-0.676648397671316,0.975876541933256,0.893489629396297,0.755677921725521,0.981907787915766,0.0896782067200824,0.375,FALSE,FALSE,"",365
1,4,5,"s2",-274.883686865997,10,61,137.441843432999,-254.883686865997,-233.774948224264,-246.610974367433,-250.483686865997,-234.459581535808,-231.794813177749,0.933368186545101,0.951701682671973,-1.28831134991916,0.907114301117814,0.424067039593231,0.534497565984552,4.41569416466695,0.115637351600439,0.8,FALSE,FALSE,"",366
2,4,5,"s2",-274.911736670681,11,61,137.455868335341,-252.911736670681,-229.692124164775,-243.811752922261,-247.52398156864,-233.459360800373,-230.525762814792,0.897093466726986,0.954952475805998,-1.25337908107214,0.913735564306507,0.439857461412806,0.523690272654417,4.26536491161954,0.12050266053398,0.666666666666667,FALSE,FALSE,"",367
3,4,5,"s2",-277.062212831001,12,61,138.5311064155,-253.062212831001,-227.731726460921,-243.134957832724,-246.562212831001,-234.474454705296,-232.006105645656,0.272889216469418,0.992211142649054,-0.536518703991175,0.982819011492525,0.156291092904532,1.41013375614947,7.10173467151739,0.0572382818726875,0.571428571428571,FALSE,FALSE,"",368
4,4,5,"s2",-277.585350508998,13,61,138.792675254499,-251.585350508998,-224.143990274745,-240.830824260865,-243.840669657934,-233.888234530399,-230.208482968493,0.422578585012752,0.986461469292907,-0.781079753459337,0.969302252671805,0.396478801784921,0.721662492785081,4.76850181868153,0.0963757172171439,0.5,FALSE,FALSE,"",369
5,4,5,"s2",-278.477724914797,14,60,139.238862457398,-250.477724914797,-221.156901043687,-239.008738814786,-241.144391581463,-233.244861085417,-229.802322603579,0.393702072955477,0.987874913748242,-0.81692741240479,0.966439977816961,0.870063539224174,0.606732952030437,1.11163925946722,0.109786251637859,0.444444444444444,FALSE,FALSE,"",370
1,5,5,"s2",-278.902025607123,11,60,139.451012803561,-256.902025607123,-233.86423542268,-247.890679385686,-251.402025607123,-236.831785804901,-236.116378442952,0.831685236254429,0.96070974157391,-1.13808416229836,0.932101345371528,0.981556159060475,0.665986491990906,0.478813695975429,0.0999543483591058,0.833333333333333,FALSE,FALSE,"",371
2,5,5,"s2",-278.952913827667,12,60,139.476456913834,-254.952913827667,-229.820779081002,-245.122354313373,-248.314615955327,-235.915039590731,-234.418833898777,0.636770449473122,0.974804670029513,-0.970463701333677,0.952699812464839,1.00361972044835,0.74427911160661,0.389797022190519,0.0927641406050007,0.714285714285714,FALSE,FALSE,"",372
3,5,5,"s2",-280.250189738976,13,60,140.125094869488,-254.250189738976,-227.023710430089,-243.600416931824,-246.337146260716,-236.282897602596,-234.144377025961,0.232961945998556,0.99335180994296,-0.538241433672534,0.982752470936837,1.11634533300838,1.37386099424884,0.266850211491084,0.055172716519194,0.625,FALSE,FALSE,"",373
4,5,5,"s2",-280.250380162763,14,60,140.125190081382,-252.250380162763,-222.929556291654,-240.781394062753,-242.91704682943,-234.876802013916,-231.181777206884,0.192414422634232,0.994510197010374,-0.4704136985029,0.985372322001138,1.11126622234072,1.4271950444211,0.282905219353849,0.0558743701028286,0.555555555555556,FALSE,FALSE,"",374
5,5,5,"s2",-282.015537909593,15,60,141.007768954796,-252.015537909593,-220.600369476261,-239.727338516724,-241.106447000502,-235.43588038203,-231.229402751164,0.530145214010637,0.981196309323637,-0.939588474427298,0.955792463659091,0.882171283659639,0.531564191203869,1.09210739448532,0.124228458097102,0.5,FALSE,FALSE,"",375
1,1,1,"s3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,FALSE,TRUE,"The length of 'order' is not correct",376
2,1,1,"s3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,FALSE,TRUE,"The length of 'order' is not correct",377
3,1,1,"s3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,FALSE,TRUE,"The length of 'order' is not correct",378
4,1,1,"s3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,FALSE,TRUE,"The length of 'order' is not correct",379
5,1,1,"s3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,FALSE,TRUE,"The length of 'order' is not correct",380
1,2,1,"s3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,FALSE,TRUE,"The length of 'order' is not correct",381
2,2,1,"s3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,FALSE,TRUE,"The length of 'order' is not correct",382
