"asset_family","vintage_age","service_life_L","survival_shape_alpha","depreciation_value_parameter_d","lambda","survival_weight","net_value_weight","terminal_age_for_exit_flow","stage_id","survival_formula","net_value_formula"
"ME",10,14,1.7,0.11,15.6907663323043,0.628167397348983,0.195873398532718,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"ME",11,14,1.7,0.11,15.6907663323043,0.578839818366246,0.160638067795418,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"ME",12,14,1.7,0.11,15.6907663323043,0.530524698117408,0.131034509289358,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"ME",13,14,1.7,0.11,15.6907663323043,0.483701349015373,0.106327936344548,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"ME",14,14,1.7,0.11,15.6907663323043,0.438760516241415,0.0858395894478736,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"ME",15,14,1.7,0.11,15.6907663323043,0,0,"yes","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",0,30,1.6,0.024,33.4606966397767,1,1,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",1,30,1.6,0.024,33.4606966397767,0.996369599755467,0.972456729361336,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",2,30,1.6,0.024,33.4606966397767,0.989035215396583,0.942131209341615,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",3,30,1.6,0.024,33.4606966397767,0.97912791622151,0.910309103828478,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",4,30,1.6,0.024,33.4606966397767,0.967129779880113,0.87757456399303,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",5,30,1.6,0.024,33.4606966397767,0.953359240589135,0.844317262480149,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",6,30,1.6,0.024,33.4606966397767,0.938059430434097,0.810828975006074,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",7,30,1.6,0.024,33.4606966397767,0.921430611344112,0.77734061527709,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",8,30,1.6,0.024,33.4606966397767,0.903645331652726,0.744040456681535,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",9,30,1.6,0.024,33.4606966397767,0.884856548618275,0.711084526562653,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",10,30,1.6,0.024,33.4606966397767,0.865202390135684,0.67860317487717,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",11,30,1.6,0.024,33.4606966397767,0.844809130984814,0.646705558176895,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",12,30,1.6,0.024,33.4606966397767,0.823793146419238,0.615482893056993,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",13,30,1.6,0.024,33.4606966397767,0.802262246679933,0.585010936478297,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",14,30,1.6,0.024,33.4606966397767,0.78031662090607,0.555351954822934,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",15,30,1.6,0.024,33.4606966397767,0.758049526838959,0.526556339691364,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",16,30,1.6,0.024,33.4606966397767,0.735547811275237,0.498663969929809,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",17,30,1.6,0.024,33.4606966397767,0.712892316021791,0.471705384779528,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",18,30,1.6,0.024,33.4606966397767,0.690158205617672,0.445702811760099,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",19,30,1.6,0.024,33.4606966397767,0.667415241366482,0.420671079374074,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",20,30,1.6,0.024,33.4606966397767,0.644728018563486,0.396618435884853,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",21,30,1.6,0.024,33.4606966397767,0.622156178665666,0.37354728951299,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",22,30,1.6,0.024,33.4606966397767,0.599754604631668,0.351454881370234,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",23,30,1.6,0.024,33.4606966397767,0.577573605198189,0.33033389966158,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",24,30,1.6,0.024,33.4606966397767,0.555659092112751,0.31017304172656,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",25,30,1.6,0.024,33.4606966397767,0.534052753086642,0.290957529098985,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",26,30,1.6,0.024,33.4606966397767,0.512792222319413,0.272669579765045,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",27,30,1.6,0.024,33.4606966397767,0.491911249778873,0.255288841075962,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",28,30,1.6,0.024,33.4606966397767,0.471439869930669,0.238792786242737,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",29,30,1.6,0.024,33.4606966397767,0.451404570252012,0.223157076951041,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",30,30,1.6,0.024,33.4606966397767,0.431828459601726,0.208355894344507,"no","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
"NRC",31,30,1.6,0.024,33.4606966397767,0,0,"yes","S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S(a)=exp(-((a/(L/gamma(1+1/alpha)))^alpha)); ages 0:L; terminal L+1 set to zero for exit flows","V(a)=S(a)*(1-d)^a; terminal L+1 set to zero for CFC flow"
