"stage_id","asset_family","calendar_year","vintage_year","vintage_age","real_investment","survival_weight","net_value_weight","retirement_weight","cfc_weight","gross_stock_contribution","net_stock_contribution","retirement_contribution","cfc_contribution","support_status"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1910,1904,6,1738704.26855104,0.938059430434097,0.810828975006074,0.0152998101550386,0.0334882874740757,1631007.93585032,1409791.79990792,26601.8452245861,58226.2283776398,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1910,1903,7,1879751.54431674,0.921430611344112,0.77734061527709,0.0166288190899849,0.0334883597289838,1732060.61465481,1461207.22202723,31258.0483645629,62949.7959171918,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1910,1902,8,1680703.51963804,0.903645331652726,0.744040456681535,0.0177852796913857,0.0333001585955545,1518759.88941322,1250511.41429775,29891.7821750588,55967.6937560533,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1910,1901,9,1315562.44125393,0.884856548618275,0.711084526562653,0.0187887830344514,0.0329559301188825,1164084.04125978,935476.095702659,24717.8172769933,43355.583880991,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1911,1911,0,2363530.51820471,1,1,0,0,2363530.51820471,2363530.51820471,0,0,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1911,1910,1,2549396.5544941,0.996369599755467,0.972456729361336,0.00363040024453298,0.0275432706386642,2540141.22461925,2479177.83522839,9255.32987484693,70218.7192657091,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1911,1909,2,2169755.28888174,0.989035215396583,0.942131209341615,0.00733438435888445,0.0303255200197208,2145964.38949703,2044194.17428952,15913.819253381,65798.9574508782,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1911,1908,3,1886342.5385114,0.97912791622151,0.910309103828478,0.00990729917507283,0.031822105513137,1846970.63901266,1717154.78574585,18688.5598756988,60027.3912944285,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1911,1907,4,2152618.70397563,0.967129779880113,0.87757456399303,0.0119981363413966,0.0327345398354484,2081861.65334177,1889083.42058465,25827.41270134,70464.9827158215,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1911,1906,5,1954888.87813586,0.953359240589135,0.844317262480149,0.0137705392909778,0.0332573015128803,1863711.37629575,1650546.42604056,26919.8741058654,65014.3288443406,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1911,1905,6,1720249.484806,0.938059430434097,0.810828975006074,0.0152998101550386,0.0334882874740757,1613696.25192166,1394828.12651998,26319.4905368347,57608.209274314,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1911,1904,7,1738704.26855104,0.921430611344112,0.77734061527709,0.0166288190899849,0.0334883597289838,1602095.3371176,1351565.44590037,28912.5987327198,58226.3540075569,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1911,1903,8,1879751.54431674,0.903645331652726,0.744040456681535,0.0177852796913857,0.0333001585955545,1698628.70768882,1398611.19748125,33431.9069659873,62596.0245459859,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1911,1902,9,1680703.51963804,0.884856548618275,0.711084526562653,0.0187887830344514,0.0329559301188825,1487181.5156375,1195122.266554,31578.373775718,55389.1477437512,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1911,1901,10,1315562.44125393,0.865202390135684,0.67860317487717,0.0196541584825909,0.0324813516854828,1138227.76854564,892744.849384077,25856.2727141489,42731.2463185812,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1912,1912,0,2363530.51820471,1,1,0,0,2363530.51820471,2363530.51820471,0,0,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1912,1911,1,2363530.51820471,0.996369599755467,0.972456729361336,0.00363040024453298,0.0275432706386642,2354949.95643346,2298431.15747906,8580.56177125155,65099.3607256547,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1912,1910,2,2549396.5544941,0.989035215396583,0.942131209341615,0.00733438435888445,0.0303255200197208,2521442.97040538,2401866.05897687,18698.2542138754,77311.776251518,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1912,1909,3,2169755.28888174,0.97912791622151,0.910309103828478,0.00990729917507283,0.031822105513137,2124467.97471338,1975147.99254904,21496.414783648,69046.1817404818,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1912,1908,4,1886342.5385114,0.967129779880113,0.87757456399303,0.0119981363413966,0.0327345398354484,1824338.04404902,1655406.23077565,22632.5949636359,61748.5549702023,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1912,1907,5,2152618.70397563,0.953359240589135,0.844317262480149,0.0137705392909778,0.0332573015128803,2052218.93290018,1817493.13130427,29642.7204415902,71590.2892803832,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1912,1906,6,1954888.87813586,0.938059430434097,0.810828975006074,0.0152998101550386,0.0334882874740757,1833801.94758608,1585080.54530967,29909.428709675,65465.8807308871,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1912,1905,7,1720249.484806,0.921430611344112,0.77734061527709,0.0166288190899849,0.0334883597289838,1585090.53444919,1337219.79294919,28605.7174724787,57608.3335707824,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1912,1904,8,1738704.26855104,0.903645331652726,0.744040456681535,0.0177852796913857,0.0333001585955545,1571171.99540082,1293666.31800685,30923.3417167864,57899.1278935172,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1912,1903,9,1879751.54431674,0.884856548618275,0.711084526562653,0.0187887830344514,0.0329559301188825,1663310.46376398,1336662.23694588,35318.2439248422,61948.960535364,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1912,1902,10,1680703.51963804,0.865202390135684,0.67860317487717,0.0196541584825909,0.0324813516854828,1454148.70230029,1140530.74445361,33032.8133372143,54591.522100392,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1912,1901,11,1315562.44125393,0.844809130984814,0.646705558176895,0.0203932591508702,0.031897616700275,1111399.16275199,850781.542887681,26828.6057936429,41963.3064963959,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1913,1913,0,2381985.30194976,1,1,0,0,2381985.30194976,2381985.30194976,0,0,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1913,1912,1,2363530.51820471,0.996369599755467,0.972456729361336,0.00363040024453298,0.0275432706386642,2354949.95643346,2298431.15747906,8580.56177125155,65099.3607256547,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1913,1911,2,2363530.51820471,0.989035215396583,0.942131209341615,0.00733438435888445,0.0303255200197208,2337614.91516899,2226755.86543202,17335.0412644667,71675.2920470379,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1913,1910,3,2549396.5544941,0.97912791622151,0.910309103828478,0.00990729917507283,0.031822105513137,2496185.33602411,2320738.89282493,25257.6343812729,81127.1661519392,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1913,1909,4,2169755.28888174,0.967129779880113,0.87757456399303,0.0119981363413966,0.0327345398354484,2098434.95492991,1904122.05161196,26033.0197834694,71025.9409370741,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1913,1908,5,1886342.5385114,0.953359240589135,0.844317262480149,0.0137705392909778,0.0332573015128803,1798362.09000621,1592671.5682158,25975.9540428141,62734.6625598457,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1913,1907,6,2152618.70397563,0.938059430434097,0.810828975006074,0.0152998101550386,0.0334882874740757,2019284.27539316,1745405.61732346,32934.6575070123,72087.5139808082,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1913,1906,7,1954888.87813586,0.921430611344112,0.77734061527709,0.0166288190899849,0.0334883597289838,1801294.45409053,1519614.52332847,32507.4934955448,65466.0219812032,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1913,1905,8,1720249.484806,0.903645331652726,0.744040456681535,0.0177852796913857,0.0333001585955545,1554495.41622295,1279935.21228123,30595.1182262368,57284.5806679607,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1913,1904,9,1738704.26855104,0.884856548618275,0.711084526562653,0.0187887830344514,0.0329559301188825,1538503.85813794,1236365.70163508,32668.13726288,57300.6163717708,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1913,1903,10,1879751.54431674,0.865202390135684,0.67860317487717,0.0196541584825909,0.0324813516854828,1626365.52900409,1275605.3659536,36944.9347598962,61056.8709922815,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1913,1902,11,1680703.51963804,0.844809130984814,0.646705558176895,0.0203932591508702,0.031897616700275,1419873.67986853,1086920.30779739,34275.0224317582,53610.4366562174,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1913,1901,12,1315562.44125393,0.823793146419238,0.615482893056993,0.0210159845655761,0.0312226651199021,1083751.32279155,809706.177340089,27647.8399604442,41075.3655475924,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1914,1914,0,1894251.73154499,1,1,0,0,1894251.73154499,1894251.73154499,0,0,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1914,1913,1,2381985.30194976,0.996369599755467,0.972456729361336,0.00363040024453298,0.0275432706386642,2373337.74192709,2316377.63612084,8647.56002267238,65607.6658289226,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1914,1912,2,2363530.51820471,0.989035215396583,0.942131209341615,0.00733438435888445,0.0303255200197208,2337614.91516899,2226755.86543202,17335.0412644667,71675.2920470379,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1914,1911,3,2363530.51820471,0.97912791622151,0.910309103828478,0.00990729917507283,0.031822105513137,2314198.71121572,2151543.34789819,23416.203953269,75212.5175338297,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1914,1910,4,2549396.5544941,0.967129779880113,0.87757456399303,0.0119981363413966,0.0327345398354484,2465597.328575,2237285.56975549,30588.0074491069,83453.323069442,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1914,1909,5,2169755.28888174,0.953359240589135,0.844317262480149,0.0137705392909778,0.0332573015128803,2068556.25447256,1831961.84576046,29878.7004573529,72160.2058515067,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1914,1908,6,1886342.5385114,0.938059430434097,0.810828975006074,0.0152998101550386,0.0334882874740757,1769501.40727961,1529501.18701155,28860.6827265979,63170.3812042475,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1914,1907,7,2152618.70397563,0.921430611344112,0.77734061527709,0.0166288190899849,0.0334883597289838,1983488.76839503,1673317.94780539,35795.5069981286,72087.6695180748,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1914,1906,8,1954888.87813586,0.903645331652726,0.744040456681535,0.0177852796913857,0.0333001585955545,1766526.2086273,1454516.41364986,34768.2454632254,65098.1096786097,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1914,1905,9,1720249.484806,0.884856548618275,0.711084526562653,0.0187887830344514,0.0329559301188825,1522174.0218878,1223242.79047292,32321.3943351468,56692.4218083102,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1914,1904,10,1738704.26855104,0.865202390135684,0.67860317487717,0.0196541584825909,0.0324813516854828,1504331.08888948,1179890.23681122,34172.7692484594,56475.4648238565,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1914,1903,11,1879751.54431674,0.844809130984814,0.646705558176895,0.0203932591508702,0.031897616700275,1588031.26862159,1215645.77170124,38334.2603824997,59959.5942523654,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1914,1902,12,1680703.51963804,0.823793146419238,0.615482893056993,0.0210159845655761,0.0312226651199021,1384552.04064051,1034444.26463789,35321.6392280224,52476.0431594994,"partial_vintage_warmup"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","NRC",1914,1901,13,1315562.44125393,0.802262246679933,0.585010936478297,0.0215308997393044,0.0304719565786961,1055426.07976812,769618.415753636,28325.243023433,40087.7615864531,"partial_vintage_warmup"
