term,estimate,se,t_stat,p_value
(Intercept),-0.0816348551996006,0.01499314915336929,-5.444810450728789,1.0430249284927875e-5
"d(L(g_K, 1))",0.3935847197556268,0.1418914823274687,2.7738431743723697,0.010115667168812787
d(r),-1.045635735284375,0.4385056867327486,-2.3845431585512085,0.024683104527502664
"d(L(r, 1))",-0.20565993718345968,0.3918472724361952,-0.5248471832018364,0.6041363607642518
d(mu),0.3211152567698644,0.1421552493135088,2.258905375078184,0.03250378010613115
"d(L(mu, 1))",-0.011139830758948024,0.1157718305257678,-0.09622229093517345,0.9240818793330636
d(pi),1.0150906971881346,0.36058587985051743,2.8151149390789936,0.00917433555386265
"d(L(pi, 1))",0.26442715812171286,0.2809680981851511,0.9411287609864584,0.3553015189807338
ect,-0.6367737647656202,0.11545399225783201,-5.515389743678817,8.670790252787416e-6
