term,estimate,se,t_stat,p_value
(Intercept),0.014332022401639482,0.05962543066007333,0.24036761232546636,0.8121748172792841
"L(g_Kn, 1)",0.5390248742404239,0.09645002043038228,5.588644479650396,1.0964785533979175e-5
r,-0.01373016763853318,0.2381241349842611,-0.0576597061001006,0.9545177084151402
"L(r, 1)",0.20730017350540234,0.1568962544341775,1.3212563566478939,0.1994100863168279
mu,0.21620859928852457,0.08429360394601566,2.564946676464225,0.01731337347646321
"L(mu, 1)",-0.15240406477183602,0.065637680500131,-2.3218990008571656,0.02944872921297517
pi,-0.21624745075934593,0.17407166750172104,-1.2422897641122896,0.2266476487445543
