"asset","normalization","first_year","last_year","price_1947","price_2024","price_2024_over_1947","real_investment_1947","real_investment_2024","real_2024_over_1947","interpretation"
"ME","detected_S12D_B_seed",1901,2024,1.09555711880693,147.176933412101,134.339808382038,909126.491811446,699141.486471138,0.769025534695496,"Observed S12D_B normalization."
"ME","first_valid_100",1901,2024,793.612654418213,106613.771924104,134.339808382038,1255.02031054451,965.142665370201,0.769025534695496,"Diagnostic rescaling only; not an authorized replacement."
"ME","year_1947_100",1901,2024,100,13433.9808382038,134.339808382038,9960,7659.49432556714,0.769025534695496,"Diagnostic rescaling only; not an authorized replacement."
"NRC","detected_S12D_B_seed",1901,2024,0.434767473246916,174.747971167112,401.934325634034,1203631.90027052,360036.225770161,0.299124861753199,"Observed S12D_B normalization."
"NRC","first_valid_100",1901,2024,573.109978439396,230352.572698174,401.934325634034,913.088272210805,273.127403193525,0.299124861753199,"Diagnostic rescaling only; not an authorized replacement."
"NRC","year_1947_100",1901,2024,100,40193.4325634034,401.934325634034,5233,1565.32040155449,0.299124861753199,"Diagnostic rescaling only; not an authorized replacement."
