"run_id","det_tag","cell_id","p","r","q_tag","eig_id","Re","Im","Mod"
1772640368,"SR_none__LR_trend","p01_sym_r1_none_trend",1,1,"sym",1,1,0,1
1772640368,"SR_none__LR_trend","p01_sym_r1_none_trend",1,1,"sym",2,0.999999999999998,0,0.999999999999998
1772640368,"SR_none__LR_trend","p01_sym_r1_none_trend",1,1,"sym",3,0.980941067765894,0,0.980941067765894
1772640368,"SR_none__LR_trend","p01_sym_r1_none_trend",1,1,"sym",4,0.0753920371348259,0.404142173380953,0.411114163667976
1772640368,"SR_none__LR_trend","p01_sym_r1_none_trend",1,1,"sym",5,0.0753920371348259,-0.404142173380953,0.411114163667976
1772640368,"SR_none__LR_trend","p01_sym_r1_none_trend",1,1,"sym",6,0.360714210891219,0,0.360714210891219
1772640368,"SR_none__LR_trend","p01_sym_r2_none_trend",1,2,"sym",1,1,0,1
1772640368,"SR_none__LR_trend","p01_sym_r2_none_trend",1,2,"sym",2,0.980776568249286,0,0.980776568249286
1772640368,"SR_none__LR_trend","p01_sym_r2_none_trend",1,2,"sym",3,0.717208243675533,0,0.717208243675533
1772640368,"SR_none__LR_trend","p01_sym_r2_none_trend",1,2,"sym",4,0.458003029621532,0,0.458003029621532
1772640368,"SR_none__LR_trend","p01_sym_r2_none_trend",1,2,"sym",5,0.137981492784301,0.342207836224799,0.368978448591029
1772640368,"SR_none__LR_trend","p01_sym_r2_none_trend",1,2,"sym",6,0.137981492784301,-0.342207836224799,0.368978448591029
1772640368,"SR_none__LR_trend","p01_Y_only_r1_none_trend",1,1,"Y_only",1,1.04422103028186,0,1.04422103028186
1772640368,"SR_none__LR_trend","p01_Y_only_r1_none_trend",1,1,"Y_only",2,1,0,1
1772640368,"SR_none__LR_trend","p01_Y_only_r1_none_trend",1,1,"Y_only",3,1,0,1
1772640368,"SR_none__LR_trend","p01_Y_only_r1_none_trend",1,1,"Y_only",4,-0.0742375393477274,0,0.0742375393477274
1772640368,"SR_none__LR_trend","p01_Y_only_r1_none_trend",1,1,"Y_only",5,0,0,0
1772640368,"SR_none__LR_trend","p01_Y_only_r1_none_trend",1,1,"Y_only",6,0,0,0
1772640368,"SR_none__LR_trend","p01_Y_only_r2_none_trend",1,2,"Y_only",1,1.03107997534549,0,1.03107997534549
1772640368,"SR_none__LR_trend","p01_Y_only_r2_none_trend",1,2,"Y_only",2,1,0,1
1772640368,"SR_none__LR_trend","p01_Y_only_r2_none_trend",1,2,"Y_only",3,0.85333627015834,0,0.85333627015834
1772640368,"SR_none__LR_trend","p01_Y_only_r2_none_trend",1,2,"Y_only",4,-0.121511308446339,0,0.121511308446339
1772640368,"SR_none__LR_trend","p01_Y_only_r2_none_trend",1,2,"Y_only",5,0,0,0
1772640368,"SR_none__LR_trend","p01_Y_only_r2_none_trend",1,2,"Y_only",6,0,0,0
1772640368,"SR_none__LR_trend","p01_K_only_r1_none_trend",1,1,"K_only",1,1,0,1
1772640368,"SR_none__LR_trend","p01_K_only_r1_none_trend",1,1,"K_only",2,0.999999999999997,0,0.999999999999997
1772640368,"SR_none__LR_trend","p01_K_only_r1_none_trend",1,1,"K_only",3,0.97343740313186,0,0.97343740313186
1772640368,"SR_none__LR_trend","p01_K_only_r1_none_trend",1,1,"K_only",4,0.227291178749585,0,0.227291178749585
1772640368,"SR_none__LR_trend","p01_K_only_r1_none_trend",1,1,"K_only",5,0,0,0
1772640368,"SR_none__LR_trend","p01_K_only_r1_none_trend",1,1,"K_only",6,0,0,0
1772640368,"SR_none__LR_trend","p01_K_only_r2_none_trend",1,2,"K_only",1,0.999999999999999,0,0.999999999999999
1772640368,"SR_none__LR_trend","p01_K_only_r2_none_trend",1,2,"K_only",2,0.988848353067483,0,0.988848353067483
