"run_id","det_tag","cell_id","p","r","q_tag","relation","alpha_lnY","alpha_lnK","alpha_e","beta_lnY","beta_lnK","beta_e"
1772573679,"SR_none__LR_trend","p01_sym_r1_none_trend",1,1,"sym",1,0.15721233238156,0.1162898224824,0.0432919673165686,1,-0.868978426779789,-0.589186083227932
1772573679,"SR_none__LR_trend","p01_sym_r2_none_trend",1,2,"sym",1,0.137297538729913,0.110860656721194,0.0704896212660531,1,1.77635683940025e-15,-56.0460686001434
1772573679,"SR_none__LR_trend","p01_sym_r2_none_trend",1,2,"sym",2,-0.120483603259646,-0.0966558483626216,-0.0596492559610272,0,1,-63.8184801922234
1772573679,"SR_none__LR_trend","p01_Y_only_r1_none_trend",1,1,"Y_only",1,0.15721233238156,0.1162898224824,0.0432919673165686,1,-0.868978426779789,-0.589186083227932
1772573679,"SR_none__LR_trend","p01_Y_only_r2_none_trend",1,2,"Y_only",1,0.137297538729913,0.110860656721194,0.0704896212660531,1,1.77635683940025e-15,-56.0460686001434
1772573679,"SR_none__LR_trend","p01_Y_only_r2_none_trend",1,2,"Y_only",2,-0.120483603259646,-0.0966558483626216,-0.0596492559610272,0,1,-63.8184801922234
1772573679,"SR_none__LR_trend","p01_K_only_r1_none_trend",1,1,"K_only",1,0.15721233238156,0.1162898224824,0.0432919673165686,1,-0.868978426779789,-0.589186083227932
1772573679,"SR_none__LR_trend","p01_K_only_r2_none_trend",1,2,"K_only",1,0.137297538729913,0.110860656721194,0.0704896212660531,1,1.77635683940025e-15,-56.0460686001434
1772573679,"SR_none__LR_trend","p01_K_only_r2_none_trend",1,2,"K_only",2,-0.120483603259646,-0.0966558483626216,-0.0596492559610272,0,1,-63.8184801922234
1772573679,"SR_none__LR_trend","p01_E_only_r1_none_trend",1,1,"E_only",1,0.15721233238156,0.1162898224824,0.0432919673165686,1,-0.868978426779789,-0.589186083227932
1772573679,"SR_none__LR_trend","p01_E_only_r2_none_trend",1,2,"E_only",1,0.137297538729913,0.110860656721194,0.0704896212660531,1,1.77635683940025e-15,-56.0460686001434
1772573679,"SR_none__LR_trend","p01_E_only_r2_none_trend",1,2,"E_only",2,-0.120483603259646,-0.0966558483626216,-0.0596492559610272,0,1,-63.8184801922234
1772573679,"SR_none__LR_trend","p01_Y_short_r1_none_trend",1,1,"Y_short",1,0.15721233238156,0.1162898224824,0.0432919673165686,1,-0.868978426779789,-0.589186083227932
1772573679,"SR_none__LR_trend","p01_Y_short_r2_none_trend",1,2,"Y_short",1,0.137297538729913,0.110860656721194,0.0704896212660531,1,1.77635683940025e-15,-56.0460686001434
1772573679,"SR_none__LR_trend","p01_Y_short_r2_none_trend",1,2,"Y_short",2,-0.120483603259646,-0.0966558483626216,-0.0596492559610272,0,1,-63.8184801922234
1772573679,"SR_none__LR_trend","p01_K_short_r1_none_trend",1,1,"K_short",1,0.15721233238156,0.1162898224824,0.0432919673165686,1,-0.868978426779789,-0.589186083227932
1772573679,"SR_none__LR_trend","p01_K_short_r2_none_trend",1,2,"K_short",1,0.137297538729913,0.110860656721194,0.0704896212660531,1,1.77635683940025e-15,-56.0460686001434
1772573679,"SR_none__LR_trend","p01_K_short_r2_none_trend",1,2,"K_short",2,-0.120483603259646,-0.0966558483626216,-0.0596492559610272,0,1,-63.8184801922234
1772573679,"SR_none__LR_trend","p01_E_short_r1_none_trend",1,1,"E_short",1,0.15721233238156,0.1162898224824,0.0432919673165686,1,-0.868978426779789,-0.589186083227932
1772573679,"SR_none__LR_trend","p01_E_short_r2_none_trend",1,2,"E_short",1,0.137297538729913,0.110860656721194,0.0704896212660531,1,1.77635683940025e-15,-56.0460686001434
1772573679,"SR_none__LR_trend","p01_E_short_r2_none_trend",1,2,"E_short",2,-0.120483603259646,-0.0966558483626216,-0.0596492559610272,0,1,-63.8184801922234
1772573679,"SR_none__LR_trend","p02_sym_r1_none_trend",2,1,"sym",1,0.192517931630373,0.101014069591678,0.0720832756995459,1,-0.836888944376195,-1.27704844618912
1772573679,"SR_none__LR_trend","p02_sym_r2_none_trend",2,2,"sym",1,0.137752090495721,0.143123107732642,0.0803535227068595,1,0,15.2702902262449
1772573679,"SR_none__LR_trend","p02_sym_r2_none_trend",2,2,"sym",2,-0.112770848808128,-0.12170987547375,-0.0676263678205695,0,1,19.7724426683258
1772573679,"SR_none__LR_trend","p02_Y_only_r1_none_trend",2,1,"Y_only",1,0.192517931630373,0.101014069591678,0.0720832756995459,1,-0.836888944376195,-1.27704844618912
1772573679,"SR_none__LR_trend","p02_Y_only_r2_none_trend",2,2,"Y_only",1,0.137752090495721,0.143123107732642,0.0803535227068595,1,0,15.2702902262449
1772573679,"SR_none__LR_trend","p02_Y_only_r2_none_trend",2,2,"Y_only",2,-0.112770848808128,-0.12170987547375,-0.0676263678205695,0,1,19.7724426683258
1772573679,"SR_none__LR_trend","p02_K_only_r1_none_trend",2,1,"K_only",1,0.192517931630373,0.101014069591678,0.0720832756995459,1,-0.836888944376195,-1.27704844618912
1772573679,"SR_none__LR_trend","p02_K_only_r2_none_trend",2,2,"K_only",1,0.137752090495721,0.143123107732642,0.0803535227068595,1,0,15.2702902262449
1772573679,"SR_none__LR_trend","p02_K_only_r2_none_trend",2,2,"K_only",2,-0.112770848808128,-0.12170987547375,-0.0676263678205695,0,1,19.7724426683258
1772573679,"SR_none__LR_trend","p02_E_only_r1_none_trend",2,1,"E_only",1,0.192517931630373,0.101014069591678,0.0720832756995459,1,-0.836888944376195,-1.27704844618912
1772573679,"SR_none__LR_trend","p02_E_only_r2_none_trend",2,2,"E_only",1,0.137752090495721,0.143123107732642,0.0803535227068595,1,0,15.2702902262449
1772573679,"SR_none__LR_trend","p02_E_only_r2_none_trend",2,2,"E_only",2,-0.112770848808128,-0.12170987547375,-0.0676263678205695,0,1,19.7724426683258
1772573679,"SR_none__LR_trend","p02_Y_short_r1_none_trend",2,1,"Y_short",1,0.192517931630373,0.101014069591678,0.0720832756995459,1,-0.836888944376195,-1.27704844618912
1772573679,"SR_none__LR_trend","p02_Y_short_r2_none_trend",2,2,"Y_short",1,0.137752090495721,0.143123107732642,0.0803535227068595,1,0,15.2702902262449
1772573679,"SR_none__LR_trend","p02_Y_short_r2_none_trend",2,2,"Y_short",2,-0.112770848808128,-0.12170987547375,-0.0676263678205695,0,1,19.7724426683258
1772573679,"SR_none__LR_trend","p02_K_short_r1_none_trend",2,1,"K_short",1,0.192517931630373,0.101014069591678,0.0720832756995459,1,-0.836888944376195,-1.27704844618912
1772573679,"SR_none__LR_trend","p02_K_short_r2_none_trend",2,2,"K_short",1,0.137752090495721,0.143123107732642,0.0803535227068595,1,0,15.2702902262449
1772573679,"SR_none__LR_trend","p02_K_short_r2_none_trend",2,2,"K_short",2,-0.112770848808128,-0.12170987547375,-0.0676263678205695,0,1,19.7724426683258
1772573679,"SR_none__LR_trend","p02_E_short_r1_none_trend",2,1,"E_short",1,0.192517931630373,0.101014069591678,0.0720832756995459,1,-0.836888944376195,-1.27704844618912
1772573679,"SR_none__LR_trend","p02_E_short_r2_none_trend",2,2,"E_short",1,0.137752090495721,0.143123107732642,0.0803535227068595,1,0,15.2702902262449
1772573679,"SR_none__LR_trend","p02_E_short_r2_none_trend",2,2,"E_short",2,-0.112770848808128,-0.12170987547375,-0.0676263678205695,0,1,19.7724426683258
1772573679,"SR_none__LR_trend","p03_sym_r1_none_trend",3,1,"sym",1,0.132346797431024,0.0343861707648043,0.0760555806880705,1,-0.809601302596208,-1.57525875531973
1772573679,"SR_none__LR_trend","p03_sym_r2_none_trend",3,2,"sym",1,0.137076618846155,0.169094260520263,0.0398410053318462,1,-8.88178419700125e-16,-3.90699588635076
1772573679,"SR_none__LR_trend","p03_sym_r2_none_trend",3,2,"sym",2,-0.111437953181168,-0.150015497207456,-0.0287291066830132,0,1,-2.88010545876554
1772573679,"SR_none__LR_trend","p03_Y_only_r1_none_trend",3,1,"Y_only",1,0.132346797431024,0.0343861707648043,0.0760555806880705,1,-0.809601302596208,-1.57525875531973
1772573679,"SR_none__LR_trend","p03_Y_only_r2_none_trend",3,2,"Y_only",1,0.137076618846155,0.169094260520263,0.0398410053318462,1,-8.88178419700125e-16,-3.90699588635076
1772573679,"SR_none__LR_trend","p03_Y_only_r2_none_trend",3,2,"Y_only",2,-0.111437953181168,-0.150015497207456,-0.0287291066830132,0,1,-2.88010545876554
1772573679,"SR_none__LR_trend","p03_K_only_r1_none_trend",3,1,"K_only",1,0.132346797431024,0.0343861707648043,0.0760555806880705,1,-0.809601302596208,-1.57525875531973
1772573679,"SR_none__LR_trend","p03_K_only_r2_none_trend",3,2,"K_only",1,0.137076618846155,0.169094260520263,0.0398410053318462,1,-8.88178419700125e-16,-3.90699588635076
1772573679,"SR_none__LR_trend","p03_K_only_r2_none_trend",3,2,"K_only",2,-0.111437953181168,-0.150015497207456,-0.0287291066830132,0,1,-2.88010545876554
1772573679,"SR_none__LR_trend","p03_E_only_r1_none_trend",3,1,"E_only",1,0.132346797431024,0.0343861707648043,0.0760555806880705,1,-0.809601302596208,-1.57525875531973
1772573679,"SR_none__LR_trend","p03_E_only_r2_none_trend",3,2,"E_only",1,0.137076618846155,0.169094260520263,0.0398410053318462,1,-8.88178419700125e-16,-3.90699588635076
1772573679,"SR_none__LR_trend","p03_E_only_r2_none_trend",3,2,"E_only",2,-0.111437953181168,-0.150015497207456,-0.0287291066830132,0,1,-2.88010545876554
1772573679,"SR_none__LR_trend","p03_Y_short_r1_none_trend",3,1,"Y_short",1,0.132346797431024,0.0343861707648043,0.0760555806880705,1,-0.809601302596208,-1.57525875531973
1772573679,"SR_none__LR_trend","p03_Y_short_r2_none_trend",3,2,"Y_short",1,0.137076618846155,0.169094260520263,0.0398410053318462,1,-8.88178419700125e-16,-3.90699588635076
1772573679,"SR_none__LR_trend","p03_Y_short_r2_none_trend",3,2,"Y_short",2,-0.111437953181168,-0.150015497207456,-0.0287291066830132,0,1,-2.88010545876554
