"run_id","det_tag","include","LRinclude","p","r","q_tag","qY","qK","cell_id","status","logLik","T_eff","T_eff_common","k_gamma","k_pi","k_det","k_sigma","k_total","AIC","BIC","HQ","AICc","theta_hat","alpha_y","alpha_k","Pi_11","Pi_12","Pi_21","Pi_22","SR_norm_total","share_Y","share_K","stability_margin","unit_root_count","unstable_count","unit_root_mismatch","fail_code","fail_msg","dBIC","dAIC","dHQ","eta","IC_eta"
4,"SR_const__LR_trend","const","trend",1,1,"sym",1,1,"p01_sym_const_trend","computed",288.45561562007,63,57,4,4,2,3,13,-550.91123124014,-524.351564758291,-540.589239788421,-542.44611496107,0.750094854726913,0.113756916835742,0.14931263396022,0.113756916835742,-0.0853284780080878,0.14931263396022,-0.111998638479284,0.430121995735729,0.1642486128851,0.986418974455236,0.0984938233418882,1,0,0,NA,NA,7.26137569137325,3.17527315570419,4.76327184058414,1,-524.351564758291
4,"SR_const__LR_trend","const","trend",1,1,"sym",1,1,"p01_sym_const_trend","computed",288.45561562007,63,57,4,4,2,3,13,-550.91123124014,-524.351564758291,-540.589239788421,-542.44611496107,0.750094854726913,0.113756916835742,0.14931263396022,0.113756916835742,-0.0853284780080878,0.14931263396022,-0.111998638479284,0.430121995735729,0.1642486128851,0.986418974455236,0.0984938233418882,1,0,0,NA,NA,7.26137569137325,3.17527315570419,4.76327184058414,1.5,-516.265462222622
4,"SR_const__LR_trend","const","trend",1,1,"sym",1,1,"p01_sym_const_trend","computed",288.45561562007,63,57,4,4,2,3,13,-550.91123124014,-524.351564758291,-540.589239788421,-542.44611496107,0.750094854726913,0.113756916835742,0.14931263396022,0.113756916835742,-0.0853284780080878,0.14931263396022,-0.111998638479284,0.430121995735729,0.1642486128851,0.986418974455236,0.0984938233418882,1,0,0,NA,NA,7.26137569137325,3.17527315570419,4.76327184058414,2,-508.179359686953
4,"SR_const__LR_trend","const","trend",1,1,"sym",1,1,"p01_sym_const_trend","computed",288.45561562007,63,57,4,4,2,3,13,-550.91123124014,-524.351564758291,-540.589239788421,-542.44611496107,0.750094854726913,0.113756916835742,0.14931263396022,0.113756916835742,-0.0853284780080878,0.14931263396022,-0.111998638479284,0.430121995735729,0.1642486128851,0.986418974455236,0.0984938233418882,1,0,0,NA,NA,7.26137569137325,3.17527315570419,4.76327184058414,3,-492.007154615615
4,"SR_const__LR_trend","const","trend",1,1,"sym",1,1,"p01_sym_const_trend","computed",288.45561562007,63,57,4,4,2,3,13,-550.91123124014,-524.351564758291,-540.589239788421,-542.44611496107,0.750094854726913,0.113756916835742,0.14931263396022,0.113756916835742,-0.0853284780080878,0.14931263396022,-0.111998638479284,0.430121995735729,0.1642486128851,0.986418974455236,0.0984938233418882,1,0,0,NA,NA,7.26137569137325,3.17527315570419,4.76327184058414,4,-475.834949544276
4,"SR_const__LR_trend","const","trend",1,1,"sym",1,1,"p01_sym_const_trend","computed",288.45561562007,63,57,4,4,2,3,13,-550.91123124014,-524.351564758291,-540.589239788421,-542.44611496107,0.750094854726913,0.113756916835742,0.14931263396022,0.113756916835742,-0.0853284780080878,0.14931263396022,-0.111998638479284,0.430121995735729,0.1642486128851,0.986418974455236,0.0984938233418882,1,0,0,NA,NA,7.26137569137325,3.17527315570419,4.76327184058414,6,-443.4905394016
4,"SR_const__LR_trend","const","trend",1,1,"sym",1,1,"p01_sym_const_trend","computed",288.45561562007,63,57,4,4,2,3,13,-550.91123124014,-524.351564758291,-540.589239788421,-542.44611496107,0.750094854726913,0.113756916835742,0.14931263396022,0.113756916835742,-0.0853284780080878,0.14931263396022,-0.111998638479284,0.430121995735729,0.1642486128851,0.986418974455236,0.0984938233418882,1,0,0,NA,NA,7.26137569137325,3.17527315570419,4.76327184058414,8,-411.146129258924
4,"SR_const__LR_trend","const","trend",1,1,"Y_only",1,0,"p01_Y_only_const_trend","computed",283.361578825629,63,57,2,4,2,3,11,-544.723157651259,-522.249593705079,-535.989164884419,-538.856490984592,0.750094854726913,0.0738094132305223,0.166423166537723,0.0738094132305223,-0.0553640610946273,0.166423166537723,-0.124833160927306,0.0750181200170212,1,0,0.0536924080460016,1,0,0,NA,NA,9.36334674458544,9.36334674458544,9.36334674458544,1,-522.249593705079
4,"SR_const__LR_trend","const","trend",1,1,"Y_only",1,0,"p01_Y_only_const_trend","computed",283.361578825629,63,57,2,4,2,3,11,-544.723157651259,-522.249593705079,-535.989164884419,-538.856490984592,0.750094854726913,0.0738094132305223,0.166423166537723,0.0738094132305223,-0.0553640610946273,0.166423166537723,-0.124833160927306,0.0750181200170212,1,0,0.0536924080460016,1,0,0,NA,NA,9.36334674458544,9.36334674458544,9.36334674458544,1.5,-514.16349116941
4,"SR_const__LR_trend","const","trend",1,1,"Y_only",1,0,"p01_Y_only_const_trend","computed",283.361578825629,63,57,2,4,2,3,11,-544.723157651259,-522.249593705079,-535.989164884419,-538.856490984592,0.750094854726913,0.0738094132305223,0.166423166537723,0.0738094132305223,-0.0553640610946273,0.166423166537723,-0.124833160927306,0.0750181200170212,1,0,0.0536924080460016,1,0,0,NA,NA,9.36334674458544,9.36334674458544,9.36334674458544,2,-506.077388633741
4,"SR_const__LR_trend","const","trend",1,1,"Y_only",1,0,"p01_Y_only_const_trend","computed",283.361578825629,63,57,2,4,2,3,11,-544.723157651259,-522.249593705079,-535.989164884419,-538.856490984592,0.750094854726913,0.0738094132305223,0.166423166537723,0.0738094132305223,-0.0553640610946273,0.166423166537723,-0.124833160927306,0.0750181200170212,1,0,0.0536924080460016,1,0,0,NA,NA,9.36334674458544,9.36334674458544,9.36334674458544,3,-489.905183562402
4,"SR_const__LR_trend","const","trend",1,1,"Y_only",1,0,"p01_Y_only_const_trend","computed",283.361578825629,63,57,2,4,2,3,11,-544.723157651259,-522.249593705079,-535.989164884419,-538.856490984592,0.750094854726913,0.0738094132305223,0.166423166537723,0.0738094132305223,-0.0553640610946273,0.166423166537723,-0.124833160927306,0.0750181200170212,1,0,0.0536924080460016,1,0,0,NA,NA,9.36334674458544,9.36334674458544,9.36334674458544,4,-473.732978491064
4,"SR_const__LR_trend","const","trend",1,1,"Y_only",1,0,"p01_Y_only_const_trend","computed",283.361578825629,63,57,2,4,2,3,11,-544.723157651259,-522.249593705079,-535.989164884419,-538.856490984592,0.750094854726913,0.0738094132305223,0.166423166537723,0.0738094132305223,-0.0553640610946273,0.166423166537723,-0.124833160927306,0.0750181200170212,1,0,0.0536924080460016,1,0,0,NA,NA,9.36334674458544,9.36334674458544,9.36334674458544,6,-441.388568348388
