"year","spec_id","window_id","estimator","residual","standardized_residual","studentized_residual","mad_score","cook_distance","leverage","outlier_flag_residual","outlier_flag_influence","outlier_flag_consensus","recurs_across_estimators","recurs_across_specs","recurs_across_windows","outlier_priority","historical_prior_used"
1956,"SPEC_B1_WAGE_BASELINE","pre_1974","DOLS",0.0718895807247823,0.894482197097044,0.43281322894365,1.56649921222871,0.0017671385996667,0.0270032795142537,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","pre_1974","IM_OLS",-0.125059675758075,-0.772200218097471,0.43281322894365,0.875035035179401,0.0017671385996667,0.0270032795142537,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","pre_1974_alt_1940_1973","FM_OLS",0.0138105979939596,0.228791236032147,0.205870078767215,0.401567887797735,0.000521471951275381,0.0345361898860559,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","pre_1974_alt_1940_1973","DOLS",0.0400109523395084,1.41037305457856,0.205870078767215,1.88914579064486,0.000521471951275381,0.0345361898860559,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","pre_1974_alt_1940_1973","IM_OLS",-0.0589566031061782,-0.83523191107524,0.205870078767215,1.55371233121084,0.000521471951275381,0.0345361898860559,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","pre_1974_alt_1947_1974","DOLS",0.000804168886713185,0.116550026490693,1.02545370639341,0.324015845319593,0.0194495263311438,0.0526735413611047,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","pre_1974_alt_1947_1974","IM_OLS",-0.0165994929367384,-0.420713016315766,1.02545370639341,0.723822003604486,0.0194495263311438,0.0526735413611047,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","pre_1974_alt_1947_1974","FM_OLS",0.0313458823878676,0.97945989726084,1.02545370639341,1.33095683100763,0.0194495263311438,0.0526735413611047,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1956","FM_OLS",-0.0639441248833919,-0.473277992301037,-0.126499160624378,0.204092171030298,0.000974652638843575,0.149321396410818,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1956","IM_OLS",-0.231141534421199,-1.49549907378775,-0.126499160624378,1.53459871629079,0.000974652638843575,0.149321396410818,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1956","DOLS",,,-0.126499160624378,,0.000974652638843575,0.149321396410818,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1957","DOLS",,,-0.0798975490661233,,0.000322167739532081,0.127108398458969,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1957","IM_OLS",-0.213890279181762,-1.39009100841779,-0.0798975490661233,1.40034590843846,0.000322167739532081,0.127108398458969,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1957","FM_OLS",-0.0448422254006626,-0.334593876251854,-0.0798975490661233,0.0313050284524094,0.000322167739532081,0.127108398458969,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1958","FM_OLS",-0.0227035529900412,-0.168214710414852,0.0208888124744036,0.242995509844003,1.85264557731723e-05,0.109258370403697,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1958","IM_OLS",-0.197469387222075,-1.27484098033069,0.0208888124744036,1.22677477577432,1.85264557731723e-05,0.109258370403697,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1958","DOLS",-0.0466440568233724,-0.625575270595624,0.0208888124744036,0.743964967741434,1.85264557731723e-05,0.109258370403697,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1959","DOLS",-0.0381241963087997,-0.507020846984723,0.0814997023985602,0.716384017475699,0.000245442598734351,0.0965949099712343,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1959","FM_OLS",-0.0272779441020106,-0.203496990537132,0.0814997023985602,0.148385898515981,0.000245442598734351,0.0965949099712343,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1959","IM_OLS",-0.192571605456942,-1.22360965346867,0.0814997023985602,1.21406125334473,0.000245442598734351,0.0965949099712343,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1960","FM_OLS",-0.00233258399669545,-0.0175285299793612,0.12474208982962,0.34852377016407,0.000496470938420708,0.0846411863384544,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1960","IM_OLS",-0.18185720866161,-1.12447647607715,0.12474208982962,1.04781793291033,0.000496470938420708,0.0846411863384544,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1960","DOLS",0.00471354621967865,0.0580248949344079,0.12474208982962,0.841142152726082,0.000496470938420708,0.0846411863384544,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1961","DOLS",0.0234355728382297,0.285984593403648,0.180606021316857,0.818052469694337,0.000912147663720132,0.0750906841124809,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1961","IM_OLS",-0.175784716064168,-1.07602450151891,0.180606021316857,1.00285377448162,0.000912147663720132,0.0750906841124809,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1961","FM_OLS",0.00484220147692938,0.0365738870686666,0.180606021316857,0.42123545878541,0.000912147663720132,0.0750906841124809,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1962","FM_OLS",0.00664449488418128,0.050594142975299,0.220716389932389,0.486195551958733,0.00121387620534061,0.0675631855531429,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1962","DOLS",0.0374479933282066,0.461953811973469,0.220716389932389,1.05182401492776,0.00121387620534061,0.0675631855531429,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1962","IM_OLS",-0.174617388568695,-1.04819608304082,0.220716389932389,1,0.00121387620534061,0.0675631855531429,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1963","DOLS",0.0364955155782337,0.455708505534703,0.260568020401248,1.12809934893049,0.00153322900730438,0.0617139273334215,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1963","FM_OLS",0.0088848211589152,0.0679930625287934,0.260568020401248,0.385177505319845,0.00153322900730438,0.0617139273334215,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1963","IM_OLS",-0.17673610117569,-1.03007004667638,0.260568020401248,1.02717397775391,0.00153322900730438,0.0617139273334215,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1964","FM_OLS",0.0144008937614863,0.111039132791672,0.292350240036584,0.346016358377102,0.00176933344931038,0.0569449882868024,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1964","DOLS",0.0383731972592657,0.483815867550113,0.292350240036584,1.14399911634635,0.00176933344931038,0.0569449882868024,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1964","IM_OLS",-0.179844479820667,-1.01017992967293,0.292350240036584,1.17367077942788,0.00176933344931038,0.0569449882868024,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1965","DOLS",0.0367691142289752,0.470538096846502,0.318814720157795,1.54620733497304,0.00196300835733779,0.0533956409522317,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1965","FM_OLS",0.0162764235875805,0.126269105702697,0.318814720157795,0.53425806540904,0.00196300835733779,0.0533956409522317,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1965","IM_OLS",-0.184980912848129,-1.00257389343014,0.318814720157795,1.13164259857973,0.00196300835733779,0.0533956409522317,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1966","FM_OLS",0.0263940425099509,0.208138366600488,0.332369394466815,0.754071815186455,0.00197299905606552,0.0496271953956352,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1966","DOLS",0.0357908858586082,0.461518955827033,0.332369394466815,1.4797284850101,0.00197299905606552,0.0496271953956352,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1966","IM_OLS",-0.18554979275362,-0.966692661054182,0.332369394466815,1,0.00197299905606552,0.0496271953956352,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1967","IM_OLS",-0.179581317313417,-0.930616521284186,0.34761476414448,1.06968560732914,0.00196959717757017,0.0455329236668688,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1967","DOLS",0.0372025646577555,0.475209498572121,0.34761476414448,1.50268352981896,0.00196959717757017,0.0455329236668688,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1967","FM_OLS",0.0370752533203564,0.296382641168191,0.34761476414448,0.897461314947644,0.00196959717757017,0.0455329236668688,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1968","DOLS",0.0420059271019699,0.534878259148092,0.360535140458585,1.60990300694127,0.00194624537053145,0.0420190827875831,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1968","FM_OLS",0.0397045268493201,0.321118245447223,0.360535140458585,0.962707519259668,0.00194624537053145,0.0420190827875831,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1968","IM_OLS",-0.175396795503567,-0.915751047614125,0.360535140458585,1.01241920182059,0.00194624537053145,0.0420190827875831,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1969","DOLS",0.0432758213576571,0.54238142870349,0.361255295124527,1.48543755045675,0.00174994453254018,0.0378199295858513,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1969","FM_OLS",0.0488968330965314,0.399466433277138,0.361255295124527,1.05924579309135,0.00174994453254018,0.0378199295858513,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1969","IM_OLS",-0.159891980738152,-0.868061284202095,0.361255295124527,0.960831403578927,0.00174994453254018,0.0378199295858513,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1970","DOLS",0.055771545687131,0.683357885878378,0.373834651215791,1.51480320047216,0.00166071141419038,0.0336888787200322,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1970","IM_OLS",-0.137137965132073,-0.811150616405986,0.373834651215791,0.828483172486878,0.00166071141419038,0.0336888787200322,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1970","FM_OLS",0.0543000958251039,0.446335106754177,0.373834651215791,1.25246155081541,0.00166071141419038,0.0336888787200322,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1971","DOLS",0.0686048734335926,0.845787312249673,0.403179716096944,1.68558852711152,0.00177661321664802,0.0311032178051529,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1971","FM_OLS",0.0531990498728057,0.442189657825736,0.403179716096944,1.23054275627561,0.00177661321664802,0.0311032178051529,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1971","IM_OLS",-0.132099430442511,-0.789839882601305,0.403179716096944,0.841144470463395,0.00177661321664802,0.0311032178051529,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1972","DOLS",0.0722699844518864,0.897790899976943,0.42263614071284,1.92571774085913,0.00180951284070184,0.0289211351939946,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1972","FM_OLS",0.0558473564243567,0.468202231908402,0.42263614071284,1.30916443397482,0.00180951284070184,0.0289211351939946,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1972","IM_OLS",-0.128461516458965,-0.780208158580818,0.42263614071284,0.836303934541872,0.00180951284070184,0.0289211351939946,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1973","FM_OLS",0.0575602824531263,0.487390938194705,0.43281322894365,1.40678266632161,0.0017671385996667,0.0270032795142537,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1973","DOLS",0.0718895807247823,0.894482197097044,0.43281322894365,1.56649921222871,0.0017671385996667,0.0270032795142537,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1973","IM_OLS",-0.125059675758075,-0.772200218097471,0.43281322894365,0.875035035179401,0.0017671385996667,0.0270032795142537,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","bridge_1940_1978","DOLS",-0.000610111248992738,-0.0212089131692773,0.455748859192889,0.0269094690923341,0.00427480349359158,0.0569453580413963,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","bridge_1940_1978","FM_OLS",0.0382019256396777,0.629724785979254,0.455748859192889,1.0199047132084,0.00427480349359158,0.0569453580413963,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","bridge_1940_1978","IM_OLS",-0.00606529375642352,-0.111328123583115,0.455748859192889,0.189320071428699,0.00427480349359158,0.0569453580413963,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","fordist_core","FM_OLS",0.0324974617459048,1.03804493406136,0.980302959107353,1.89302674878848,0.019817430019439,0.0581787533958756,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","fordist_core","DOLS",-0.00204398651901521,-0.123279919066746,0.980302959107353,0.622784729626288,0.019817430019439,0.0581787533958756,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","fordist_core","IM_OLS",0.0313857150807612,1.0351969859107,0.980302959107353,1.2892310555729,0.019817430019439,0.0581787533958756,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","full_long_sample","IM_OLS",0.048982774768234,0.312207031642232,0.502157602156283,0.678035634587453,0.00285345624395169,0.0325778210690584,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","full_long_sample","DOLS",0.0721671175110776,0.530544557932466,0.502157602156283,1.07858416339876,0.00285345624395169,0.0325778210690584,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","full_long_sample","FM_OLS",0.0821446783685396,0.528377738808297,0.502157602156283,0.577374900669307,0.00285345624395169,0.0325778210690584,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974","FM_OLS",-0.0395962720445304,-0.261614642684508,-0.23873557501252,0.155381409536096,0.000962583365952592,0.047192021237515,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974","DOLS",0.0340918383198939,0.337602757197438,-0.23873557501252,0.802708779482142,0.000962583365952592,0.047192021237515,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974","IM_OLS",-0.0674982810652591,-0.450662786615443,-0.23873557501252,0.302979934877403,0.000962583365952592,0.047192021237515,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1940_1973","FM_OLS",0.0354644364226626,0.575269834408887,0.420953606769163,1,0.00369726229651323,0.0574331309612275,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1940_1973","DOLS",0.00805197245433073,0.290628205269684,0.420953606769163,0.428824926041922,0.00369726229651323,0.0574331309612275,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1940_1973","IM_OLS",0.0158755807605914,0.283548292035666,0.420953606769163,0.207917968697839,0.00369726229651323,0.0574331309612275,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1947_1974","DOLS",-0.00557596554589438,-0.326790001927795,0.991560490020979,1.08769932677937,0.0205687657935536,0.0590174641252118,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1947_1974","IM_OLS",0.0278399418482981,0.914449595080353,0.991560490020979,1.77905239420744,0.0205687657935536,0.0590174641252118,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1947_1974","FM_OLS",0.0315096680488143,1.00103244493972,0.991560490020979,1.41593065249669,0.0205687657935536,0.0590174641252118,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1956","FM_OLS",0.209652957656104,1.22138667731362,1.17718301364591,1.5050054894635,0.222059607606396,0.328024583638265,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1956","IM_OLS",0.161912934193056,0.994393844108613,1.17718301364591,1.263605327886,0.222059607606396,0.328024583638265,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1956","DOLS",,,1.17718301364591,,0.222059607606396,0.328024583638265,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1957","DOLS",,,0.674286366049368,,0.0450873194451698,0.225562651806032,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1957","IM_OLS",0.0912246728427162,0.53466151566276,0.674286366049368,0.684365522006321,0.0450873194451698,0.225562651806032,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1957","FM_OLS",0.125653825853885,0.730079542233222,0.674286366049368,0.969596133003478,0.0450873194451698,0.225562651806032,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1958","FM_OLS",0.087295960304786,0.51283460726856,0.489682082320749,0.791870253514429,0.0160814290763671,0.163551093549526,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1958","IM_OLS",0.0302403221598172,0.173914694225898,0.489682082320749,0.178397414568208,0.0160814290763671,0.163551093549526,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1958","DOLS",0.168722319945903,1.84884491442065,0.489682082320749,3.0723643857491,0.0160814290763671,0.163551093549526,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1959","DOLS",0.132335359711513,1.39158220982205,0.368116769611264,2.15624399713772,0.00663650712144421,0.124639705671495,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1959","FM_OLS",0.0597527630679622,0.355798336521888,0.368116769611264,0.643259551164629,0.00663650712144421,0.124639705671495,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1959","IM_OLS",-0.0185363116347919,-0.105280781841999,0.368116769611264,0.0255099595071622,0.00663650712144421,0.124639705671495,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1960","FM_OLS",0.0258466051948396,0.154521760105274,0.203925392288975,0.442276720251843,0.00156905829980964,0.0986538214476207,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1960","IM_OLS",-0.0599092930096602,-0.34556418209523,0.203925392288975,0.202504675759713,0.00156905829980964,0.0986538214476207,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1960","DOLS",0.108919555160207,1.14806091654609,0.203925392288975,1.60263256564163,0.00156905829980964,0.0986538214476207,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1961","DOLS",0.0933612008761012,0.974213811628215,0.10308390096904,1.41403809536447,0.00032590520660844,0.081705051577784,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1961","IM_OLS",-0.091500247259456,-0.527250268562412,0.10308390096904,0.518891136446919,0.00032590520660844,0.081705051577784,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1961","FM_OLS",0.00463913022576889,0.0279561458109652,0.10308390096904,0.215261841757235,0.00032590520660844,0.081705051577784,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1962","FM_OLS",-0.0115335569510258,-0.0700186501312842,0.0193684304669947,0.122104671926531,9.76720245073562e-06,0.0702781944402513,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1962","DOLS",0.0753081284134402,0.784877075642792,0.0193684304669947,1.01931196312791,9.76720245073562e-06,0.0702781944402513,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1962","IM_OLS",-0.111374054932369,-0.649509991127148,0.0193684304669947,0.73122000262113,9.76720245073562e-06,0.0702781944402513,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1963","DOLS",0.0767973844534561,0.808477610544048,-0.0312460846457094,1.20630538899894,2.23061798044133e-05,0.062267254650512,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1956,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1963","FM_OLS",-0.0203351309280535,-0.12475940422933,-0.0312460846457094,0.0765154927393806,2.23061798044133e-05,0.062267254650512,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
