"dummy_id","year","dummy_type","identification_basis","identified_by_specs","identified_by_estimators","identified_by_windows","priority","historical_prior_used","recommended_for_future_control_test","notes","n_identified_specs","n_identified_estimators","n_identified_windows","strict_high_recurrence"
"D_pulse_1946",1946,"pulse","endogenous_outlier_screen","SPEC_B1_WAGE_BASELINE | SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","DOLS | FM_OLS | IM_OLS","bridge_1940_1978 | pre_1974 | pre_1974_alt_1940_1973 | roll_fordist_1929_1960 | roll_fordist_1929_1961 | roll_fordist_1929_1962 | roll_fordist_1929_1963 | roll_fordist_1929_1964 | roll_fordist_1929_1965 | roll_fordist_1929_1966 | roll_fordist_1929_1967 | roll_fordist_1929_1968 | roll_fordist_1929_1969 | roll_fordist_1929_1970 | roll_fordist_1929_1971 | roll_fordist_1929_1972 | roll_fordist_1929_1973","high",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",2,3,17,TRUE
"D_pulse_1947",1947,"pulse","endogenous_outlier_screen","SPEC_B1_WAGE_BASELINE","IM_OLS","fordist_core","medium",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,1,1,FALSE
"D_pulse_1948",1948,"pulse","endogenous_outlier_screen","SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","DOLS | IM_OLS","pre_1974 | pre_1974_alt_1947_1974 | roll_fordist_1929_1970 | roll_fordist_1929_1971 | roll_fordist_1929_1972 | roll_fordist_1929_1973","high",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,2,6,FALSE
"D_pulse_1949",1949,"pulse","endogenous_outlier_screen","SPEC_B1_WAGE_BASELINE | SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","FM_OLS | IM_OLS","fordist_core","high",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",2,2,1,FALSE
"D_pulse_1952",1952,"pulse","endogenous_outlier_screen","SPEC_B1_WAGE_BASELINE","DOLS","roll_fordist_1929_1954","medium",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,1,1,FALSE
"D_pulse_1953",1953,"pulse","endogenous_outlier_screen","SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","DOLS | IM_OLS","pre_1974_alt_1947_1974 | roll_fordist_1929_1965","high",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,2,2,FALSE
"D_pulse_1958",1958,"pulse","endogenous_outlier_screen","SPEC_B1_WAGE_BASELINE | SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","DOLS | FM_OLS | IM_OLS","fordist_core | pre_1974_alt_1947_1974","high",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",2,3,2,FALSE
"D_pulse_1967",1967,"pulse","endogenous_outlier_screen","SPEC_B1_WAGE_BASELINE","DOLS","pre_1974_alt_1947_1974","medium",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,1,1,FALSE
"D_pulse_1968",1968,"pulse","endogenous_outlier_screen","SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","IM_OLS","roll_fordist_1929_1968","medium",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,1,1,FALSE
"D_pulse_1969",1969,"pulse","endogenous_outlier_screen","SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","IM_OLS","roll_fordist_1929_1969","medium",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,1,1,FALSE
"D_pulse_1971",1971,"pulse","endogenous_outlier_screen","SPEC_B1_WAGE_BASELINE","DOLS","pre_1974_alt_1947_1974","medium",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,1,1,FALSE
"D_pulse_1975",1975,"pulse","endogenous_outlier_screen","SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","FM_OLS | IM_OLS","bridge_1940_1978 | roll_post_1974_1998","high",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,2,2,FALSE
"D_pulse_1977",1977,"pulse","endogenous_outlier_screen","SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","DOLS","post_1973 | roll_post_1974_2019 | roll_post_1974_2021 | roll_post_1974_2022 | roll_post_1974_2023 | roll_post_1974_2024","high",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,1,6,FALSE
"D_pulse_1982",1982,"pulse","endogenous_outlier_screen","SPEC_B1_WAGE_BASELINE","IM_OLS","roll_post_1974_2006 | roll_post_1974_2007","high",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,1,2,FALSE
"D_pulse_1984",1984,"pulse","endogenous_outlier_screen","SPEC_B1_WAGE_BASELINE","DOLS","roll_post_1974_1998 | roll_post_1974_1999 | roll_post_1974_2000 | roll_post_1974_2001 | roll_post_1974_2002","high",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,1,5,FALSE
"D_pulse_1992",1992,"pulse","endogenous_outlier_screen","SPEC_B1_WAGE_BASELINE","IM_OLS","roll_post_1974_1999 | roll_post_1974_2006 | roll_post_1974_2007","high",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,1,3,FALSE
"D_pulse_1993",1993,"pulse","endogenous_outlier_screen","SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","DOLS","roll_post_1974_2012","medium",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,1,1,FALSE
"D_pulse_1998",1998,"pulse","endogenous_outlier_screen","SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","IM_OLS","roll_post_1974_1998","medium",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,1,1,FALSE
"D_pulse_1999",1999,"pulse","endogenous_outlier_screen","SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","FM_OLS | IM_OLS","roll_post_1974_1999","high",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,2,1,FALSE
"D_pulse_2000",2000,"pulse","endogenous_outlier_screen","SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","DOLS | FM_OLS | IM_OLS","full_long_sample | post_1973 | roll_post_1974_2000 | roll_post_1974_2001 | roll_post_1974_2002 | roll_post_1974_2006 | roll_post_1974_2007 | roll_post_1974_2008 | roll_post_1974_2009 | roll_post_1974_2010 | roll_post_1974_2011 | roll_post_1974_2012 | roll_post_1974_2013 | roll_post_1974_2014 | roll_post_1974_2015 | roll_post_1974_2016 | roll_post_1974_2017 | roll_post_1974_2018 | roll_post_1974_2019 | roll_post_1974_2020 | roll_post_1974_2021 | roll_post_1974_2022 | roll_post_1974_2023 | roll_post_1974_2024","high",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,3,24,FALSE
"D_pulse_2001",2001,"pulse","endogenous_outlier_screen","SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","DOLS","full_long_sample","medium",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,1,1,FALSE
"D_pulse_2002",2002,"pulse","endogenous_outlier_screen","SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","DOLS","full_long_sample","medium",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,1,1,FALSE
"D_pulse_2007",2007,"pulse","endogenous_outlier_screen","SPEC_B1_WAGE_BASELINE","IM_OLS","roll_post_1974_2007","medium",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,1,1,FALSE
"D_pulse_2009",2009,"pulse","endogenous_outlier_screen","SPEC_B1_WAGE_BASELINE","FM_OLS | IM_OLS","post_1973 | roll_post_1974_2009 | roll_post_1974_2010 | roll_post_1974_2011 | roll_post_1974_2012 | roll_post_1974_2013 | roll_post_1974_2014 | roll_post_1974_2015 | roll_post_1974_2016 | roll_post_1974_2017 | roll_post_1974_2018 | roll_post_1974_2019 | roll_post_1974_2020 | roll_post_1974_2021 | roll_post_1974_2022 | roll_post_1974_2023 | roll_post_1974_2024","high",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,2,17,FALSE
"D_pulse_2010",2010,"pulse","endogenous_outlier_screen","SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","IM_OLS","roll_post_1974_2023","medium",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,1,1,FALSE
"D_pulse_2020",2020,"pulse","endogenous_outlier_screen","SPEC_B1_WAGE_BASELINE","IM_OLS","post_1973 | roll_post_1974_2020 | roll_post_1974_2021 | roll_post_1974_2022 | roll_post_1974_2023 | roll_post_1974_2024","high",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,1,6,FALSE
"D_pulse_2021",2021,"pulse","endogenous_outlier_screen","SPEC_B1_WAGE_BASELINE","DOLS | IM_OLS","full_long_sample | post_1973 | roll_post_1974_2021 | roll_post_1974_2022 | roll_post_1974_2023 | roll_post_1974_2024","high",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,2,6,FALSE
"D_pulse_2022",2022,"pulse","endogenous_outlier_screen","SPEC_B1_WAGE_BASELINE","DOLS | FM_OLS | IM_OLS","post_1973 | roll_post_1974_2022 | roll_post_1974_2023 | roll_post_1974_2024","high",FALSE,TRUE,"candidate only; not imposed in S32 preferred estimation",1,3,4,FALSE
