"run_id","det_tag","cell_id","status","include","LRinclude","p","r","q_tag","qY","qK","qE","model_class","logLik","T_eff","T_eff_common","k_gamma","k_pi","k_det","k_sigma","k_total","ICOMP_pen","RICOMP_pen","ICOMP_flag","RICOMP_flag","ICOMP_stabilized","RICOMP_stabilized","AIC","BIC","HQ","AICc","stability_margin","unit_root_count","unstable_count","expected_unit_roots","unit_root_mismatch","fail_code","fail_msg","window_tag","window_start","window_end","dBIC","dAIC","dHQ"
1772630511,"SR_none__LR_both","p03_E_only_r1_none_both","computed","none","both",3,1,"E_only",0,0,3,"VECM_ranked_qrestricted",440.709076621153,61,57,9,7,0,6,22,0.816312813219742,0.816312813219742,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-837.418153242306,-792.471025349946,-819.950167708627,-807.653447359953,0.170895324949907,2,0,2,0,NA,NA,"shaikh_window",1947,2011,96.6110083873034,82.3096495124615,87.8676449095412
1772630511,"SR_none__LR_both","p03_K_only_r1_none_both","computed","none","both",3,1,"K_only",0,3,0,"VECM_ranked_qrestricted",443.195281971986,61,57,9,7,0,6,22,0.925102603721253,0.925102603721253,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-842.390563943971,-797.443436051611,-824.922578410292,-812.625858061618,0.300754414735345,2,0,2,0,NA,NA,"shaikh_window",1947,2011,91.6385976856382,77.3372388107963,82.895234207876
1772630511,"SR_none__LR_both","p01_K_only_r1_none_both","computed","none","both",1,1,"K_only",0,1,0,"VECM_ranked_qrestricted",447.449650350439,63,57,3,7,0,6,16,0.986590723375802,0.986590723375802,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-862.899300700877,-830.210480415524,-850.195311221838,-849.299300700877,-0.0448018248313438,2,1,2,0,NA,NA,"shaikh_window",1947,2011,58.8715533217251,56.8285020538905,57.6225013963304
1772630511,"SR_none__LR_both","p03_Y_only_r1_none_both","computed","none","both",3,1,"Y_only",3,0,0,"VECM_ranked_qrestricted",454.107727462012,61,57,9,7,0,6,22,1.08621358306616,1.08621358306616,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-864.215454924024,-819.268327031664,-846.747469390345,-834.450749041671,0.16633119646434,2,0,2,0,NA,NA,"shaikh_window",1947,2011,69.813706705585,55.5123478307431,61.0703432278228
1772630511,"SR_none__LR_both","p05_E_short_r1_none_both","computed","none","both",5,1,"E_short",5,5,1,"VECM_ranked_qrestricted",466.046588628102,59,57,33,7,0,6,46,1.09652911111103,1.09652911111103,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-840.093177256204,-746.112818935815,-803.569207503966,-407.693177256204,0.0913394165270917,2,0,2,0,NA,NA,"shaikh_window",1947,2011,142.969214801435,79.6346254985634,104.248605114202
1772630511,"SR_none__LR_both","p07_sym_r1_none_both","computed","none","both",7,1,"sym",7,7,7,"VECM_ranked_qrestricted",470.886402757184,57,57,63,7,0,6,76,1.13140157158818,1.13140157158818,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-789.772805514369,-634.500909158943,-729.428855488933,NA,-0.0494184486232578,2,2,2,0,NA,NA,"shaikh_window",1947,2011,254.581124578307,129.954997240399,178.388957129236
1772630511,"SR_none__LR_both","p04_E_short_r1_none_both","computed","none","both",4,1,"E_short",4,4,1,"VECM_ranked_qrestricted",472.895107017204,60,57,27,7,0,6,40,1.14478929513906,1.14478929513906,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-865.790214034408,-784.068163321026,-834.03024033681,-660.790214034408,0.0913799865145918,2,0,2,0,NA,NA,"shaikh_window",1947,2011,105.013870416223,53.9375887203591,73.7875722813579
1772630511,"SR_none__LR_both","p03_E_short_r1_none_both","computed","none","both",3,1,"E_short",3,3,1,"VECM_ranked_qrestricted",474.764940411629,61,57,21,7,0,6,34,1.17071127296633,1.17071127296633,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-881.529880823258,-812.066137716883,-854.533903180299,-773.34806264144,0.0792572435280238,2,0,2,0,NA,NA,"shaikh_window",1947,2011,77.0158960203663,38.1979219315098,53.2839094378688
1772630511,"SR_none__LR_both","p04_sym_r1_none_both","computed","none","both",4,1,"sym",4,4,4,"VECM_ranked_qrestricted",477.98857825516,60,57,36,7,0,6,49,1.19960595623168,1.19960595623168,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-857.97715651032,-757.867644386427,-819.071188730762,-157.97715651032,0.103292749798623,2,0,2,0,NA,NA,"shaikh_window",1947,2011,131.214389350823,61.7506462444478,88.746623887406
1772630511,"SR_none__LR_both","p03_sym_r1_none_both","computed","none","both",3,1,"sym",3,3,3,"VECM_ranked_qrestricted",480.934065078535,61,57,27,7,0,6,40,1.21489697443209,1.21489697443209,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-881.868130157069,-800.146079443687,-850.108156459472,-676.868130157069,0.0993199650514269,2,0,2,0,NA,NA,"shaikh_window",1947,2011,88.9359542935618,37.859672597698,57.7096561586968
