"term","coefficient_role","full_sample_no_trend_LL11_estimate","full_sample_no_trend_LL11_p_value","full_sample_no_trend_LL22_estimate","full_sample_no_trend_LL22_p_value","pre_1974_full_no_trend_LL00_estimate","pre_1974_full_no_trend_LL00_p_value","pre_1974_full_no_trend_LL11_estimate","pre_1974_full_no_trend_LL11_p_value","pre_1974_full_no_trend_LL22_estimate","pre_1974_full_no_trend_LL22_p_value","post_1973_full_no_trend_LL00_estimate","post_1973_full_no_trend_LL00_p_value","post_1973_full_no_trend_LL11_estimate","post_1973_full_no_trend_LL11_p_value","post_1973_full_no_trend_LL22_estimate","post_1973_full_no_trend_LL22_p_value","post_1973_full_no_trend_LL33_estimate","post_1973_full_no_trend_LL33_p_value","fordist_core_no_trend_LL00_estimate","fordist_core_no_trend_LL00_p_value","fordist_core_no_trend_LL11_estimate","fordist_core_no_trend_LL11_p_value","bridge_1940_1978_no_trend_LL00_estimate","bridge_1940_1978_no_trend_LL00_p_value","bridge_1940_1978_no_trend_LL11_estimate","bridge_1940_1978_no_trend_LL11_p_value","bridge_1940_1978_no_trend_LL22_estimate","bridge_1940_1978_no_trend_LL22_p_value","pre_1974_alt_1940_1973_no_trend_LL00_estimate","pre_1974_alt_1940_1973_no_trend_LL00_p_value","pre_1974_alt_1940_1973_no_trend_LL11_estimate","pre_1974_alt_1940_1973_no_trend_LL11_p_value","pre_1974_alt_1947_1973_no_trend_LL00_estimate","pre_1974_alt_1947_1973_no_trend_LL00_p_value","preliminary_status","allowed_interpretation"
"k_me_log","long_run_level",0.703005675293626,0.000198920870154767,0.637085015392651,0.00314059854206099,0.267321089294494,0.846138594323995,-1.74555524008546,0.275288474573819,-0.0670987378295028,0.97496163457731,0.39567424596725,0.0765868137530818,0.463444817032428,0.0279966060064763,0.464802773446835,0.085546020999152,0.203469792739326,0.552479893609736,-0.304039166197013,0.829432544349489,-2.13269342328775,0.138458198916428,-0.772907638972718,0.478079214446463,-1.49518398869689,0.251481990180512,-2.36964988479242,0.227222964267357,-0.185836440631906,0.916945754164801,-1.31184404019034,0.540379745764872,-1.34874477292851,0.35201691979428,"CONTROLLED_PRELIMINARY","DESIGN_STAGE_PRELIMINARY_ONLY"
"k_nrc_log","long_run_level",-1.6003904020005,0.0553108935399335,-1.7886463715124,0.0917017362145721,1.06841885718939,0.72067262519352,5.64589830775352,0.158613105340602,0.283607815172791,0.964253151929409,-2.55729077337767,0.000432855822400484,-2.3000356835655,0.00941532128258687,-1.84282213300582,0.146118322571596,-0.929229722884812,0.640498996319337,2.21398068015916,0.5840545285288,9.05858187299442,0.0563004374530531,3.82958480926788,0.275683985868612,6.34819668351963,0.177035231510574,8.73444666812073,0.254864020629856,2.68957642441744,0.595525343968095,7.16838465300041,0.289942599238417,6.7468802949646,0.147851750741924,"CONTROLLED_PRELIMINARY","DESIGN_STAGE_PRELIMINARY_ONLY"
"omega_nfc","long_run_level",-33.0845773596969,0.0452342732487535,-38.3348119024528,0.0772297369021046,12.1552839251494,0.806646056476955,92.8921797113526,0.18290668599549,-1.89999764376556,0.986935566578903,-58.7579142016589,0.00128779214150225,-51.0493315124296,0.0220926390084745,-39.4512150624081,0.23278679132145,-20.762950074765,0.68258473378273,36.6278386105994,0.608868917080896,165.479567238901,0.0560075542577447,66.6082909089435,0.294974526758625,112.910361390246,0.194916563862098,155.91194701523,0.281371899417464,49.1261291950361,0.583880008821308,132.718965716513,0.280006858491682,124.33819076766,0.144987369908042,"CONTROLLED_PRELIMINARY","DESIGN_STAGE_PRELIMINARY_ONLY"
"k_me_log_x_omega","long_run_level",-0.769777378964013,0.0107244386395012,-0.676093871129233,0.0515780272459945,-0.138065949309365,0.948520434221291,2.9446688746706,0.240081961366325,0.154705403518406,0.963594973281084,-0.1219996324309,0.729934755315413,-0.234890247825633,0.471040982189772,-0.223285952136787,0.581256601221643,0.167155157926766,0.731842042020197,0.884439090051258,0.687984295516429,3.74762646908843,0.0999104211416228,1.54476864625247,0.370548573867276,2.67678858198905,0.19563178405069,4.10081648837415,0.186357222220848,0.670615216322103,0.809854645360545,2.47828113756062,0.460810643108907,2.55849593508685,0.26188599014943,"CONTROLLED_PRELIMINARY","DESIGN_STAGE_PRELIMINARY_ONLY"
"k_nrc_log_x_omega","long_run_level",2.83215478838736,0.0371813360982276,3.13804151834775,0.0705900956140107,-1.01639277159689,0.826992391245724,-8.21043790381954,0.191958228263116,0.422131705943917,0.966578655448507,4.10395814323474,0.000608601916364171,3.70870614454355,0.0119363454507058,2.94952236533424,0.164622881987521,1.37015650207485,0.677321479932812,-3.28780361777204,0.602965912760787,-14.0751331161648,0.0590006624554518,-5.76752820593609,0.298121057082498,-9.71077243521476,0.190616668784099,-13.577354900317,0.261555112153307,-4.08034184209444,0.607704012025522,-11.1979176452146,0.293036675099455,-10.5498910756679,0.150839609066692,"CONTROLLED_PRELIMINARY","DESIGN_STAGE_PRELIMINARY_ONLY"
"(Intercept)","deterministic_intercept",31.0334578504507,0.00271997313503104,34.3838798954138,0.0106328865685625,-0.508918608757727,0.987263720342099,-51.6094170121856,0.241290596589704,7.43709643954969,0.918689372559574,48.1389800494629,4.19320514091343e-05,43.2023079571086,0.00211891234904854,36.1164440379623,0.0769168342564938,25.7858382436579,0.414341325148948,-12.7760188502745,0.779573525343096,-94.4530282056693,0.0810824152711006,-31.9239971951104,0.42601008862993,-61.4990577713791,0.262089014124102,-88.1458982926296,0.334258092129157,-20.0684002920245,0.724909791317165,-72.7112298350231,0.349417511880199,-67.5044516402073,0.208031216016455,"CONTROLLED_PRELIMINARY","DESIGN_STAGE_PRELIMINARY_ONLY"
