"asset_block","year","real_investment_object","nominal_investment_current_millions","sfc_implicit_price_index_2017_100","real_investment_2017_millions","price_status","source_role","real_flow_role"
"ME",1911,"I_REAL_NFC_ME_SFC_BASELINE",871,0.138046830869912,630945.306394454,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1912,"I_REAL_NFC_ME_SFC_BASELINE",1247,0.138046830869912,903316.644172082,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1913,"I_REAL_NFC_ME_SFC_BASELINE",1462,0.138046830869912,1059060.89316727,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1914,"I_REAL_NFC_ME_SFC_BASELINE",1079,0.138046830869912,781618.812399099,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1915,"I_REAL_NFC_ME_SFC_BASELINE",1142,0.138046830869912,827255.499313968,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1916,"I_REAL_NFC_ME_SFC_BASELINE",1863,0.138046830869912,1349542.02733969,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1917,"I_REAL_NFC_ME_SFC_BASELINE",2787,0.138046830869912,2018880.10209109,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1918,"I_REAL_NFC_ME_SFC_BASELINE",3575,0.138046830869912,2589700.88445485,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1919,"I_REAL_NFC_ME_SFC_BASELINE",3592,0.138046830869912,2602015.5460033,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1920,"I_REAL_NFC_ME_SFC_BASELINE",3963,0.138046830869912,2870764.92450197,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1921,"I_REAL_NFC_ME_SFC_BASELINE",2947,0.138046830869912,2134782.79901774,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1922,"I_REAL_NFC_ME_SFC_BASELINE",3010,0.138046830869912,2180419.48593261,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1923,"I_REAL_NFC_ME_SFC_BASELINE",4195,0.138046830869912,3038823.83504562,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1924,"I_REAL_NFC_ME_SFC_BASELINE",2987,0.138046830869912,2163758.47324941,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1925,"I_REAL_NFC_ME_SFC_BASELINE",3723,0.165751066045442,2246139.39977876,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1926,"I_REAL_NFC_ME_SFC_BASELINE",3311,0.175243989717178,1889365.7952798,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1927,"I_REAL_NFC_ME_SFC_BASELINE",2915,0.183225105851279,1590939.18186412,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1928,"I_REAL_NFC_ME_SFC_BASELINE",3083,0.191216837015222,1612305.71958188,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1929,"I_REAL_NFC_ME_SFC_BASELINE",3407,0.19262019995476,1768765.68542665,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1930,"I_REAL_NFC_ME_SFC_BASELINE",2778,0.189328078883266,1467294.24202991,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1931,"I_REAL_NFC_ME_SFC_BASELINE",1850,0.186916122457718,989748.757718044,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1932,"I_REAL_NFC_ME_SFC_BASELINE",1175,0.188340889928834,623868.773501062,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1933,"I_REAL_NFC_ME_SFC_BASELINE",1167,0.214587127078197,543835.045414787,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1934,"I_REAL_NFC_ME_SFC_BASELINE",1566,0.245747237114414,637240.124604496,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1935,"I_REAL_NFC_ME_SFC_BASELINE",1864,0.264797719173704,703933.555703037,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1936,"I_REAL_NFC_ME_SFC_BASELINE",2476,0.303224462214825,816556.811384773,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1937,"I_REAL_NFC_ME_SFC_BASELINE",3121,0.33753685745016,924639.763365942,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1938,"I_REAL_NFC_ME_SFC_BASELINE",2304,0.370209546678964,622350.239389684,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1939,"I_REAL_NFC_ME_SFC_BASELINE",2550,0.406645590668492,627081.679604101,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1940,"I_REAL_NFC_ME_SFC_BASELINE",3356,0.458483669433521,731978.08858634,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1941,"I_REAL_NFC_ME_SFC_BASELINE",4044,0.537675013141453,752127.196012379,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1942,"I_REAL_NFC_ME_SFC_BASELINE",3244,0.595196934772763,545029.688575011,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1943,"I_REAL_NFC_ME_SFC_BASELINE",2870,0.656587524330709,437108.518460738,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1944,"I_REAL_NFC_ME_SFC_BASELINE",3724,0.695315189234166,535584.445393993,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1945,"I_REAL_NFC_ME_SFC_BASELINE",5225,0.814024529826195,641872.549112937,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1946,"I_REAL_NFC_ME_SFC_BASELINE",6994,0.970962315133967,720316.318253301,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1947,"I_REAL_NFC_ME_SFC_BASELINE",9960,1.09555711880693,909126.49181145,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1948,"I_REAL_NFC_ME_SFC_BASELINE",10802,1.27089522825572,849952.046387453,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1949,"I_REAL_NFC_ME_SFC_BASELINE",9459,1.31091520748717,721556.966154316,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1950,"I_REAL_NFC_ME_SFC_BASELINE",10436,1.52154947904867,685879.765574565,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1951,"I_REAL_NFC_ME_SFC_BASELINE",12449,1.66204920723565,749015.128180555,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1952,"I_REAL_NFC_ME_SFC_BASELINE",13017,1.75164167021269,743131.44185588,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1953,"I_REAL_NFC_ME_SFC_BASELINE",14044,1.89487374369912,741157.559795182,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1954,"I_REAL_NFC_ME_SFC_BASELINE",13541,1.97837862872881,684449.366939466,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1955,"I_REAL_NFC_ME_SFC_BASELINE",15098,2.20645052513897,684266.419209608,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1956,"I_REAL_NFC_ME_SFC_BASELINE",18027,2.52481092686332,713994.058255907,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1957,"I_REAL_NFC_ME_SFC_BASELINE",20136,2.76646578559073,727860.077101958,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1958,"I_REAL_NFC_ME_SFC_BASELINE",17088,2.92915944180703,583375.549862805,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1959,"I_REAL_NFC_ME_SFC_BASELINE",19106,3.14490235778953,607522.836207516,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1960,"I_REAL_NFC_ME_SFC_BASELINE",20871,3.31711183671328,629191.930431859,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1961,"I_REAL_NFC_ME_SFC_BASELINE",20399,3.47387197431603,587212.198688362,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1962,"I_REAL_NFC_ME_SFC_BASELINE",22774,3.68728884522057,617635.367229758,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1963,"I_REAL_NFC_ME_SFC_BASELINE",24515,3.89492382466497,629408.971871452,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1964,"I_REAL_NFC_ME_SFC_BASELINE",27685,4.12167900285637,671692.288041208,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1965,"I_REAL_NFC_ME_SFC_BASELINE",33400,4.33471686694489,770523.220436779,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1966,"I_REAL_NFC_ME_SFC_BASELINE",39291,4.66579109862621,842107.997753453,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1967,"I_REAL_NFC_ME_SFC_BASELINE",39600,5.03555286166064,786408.187698791,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1968,"I_REAL_NFC_ME_SFC_BASELINE",43575,5.46754322156365,796975.867116018,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1969,"I_REAL_NFC_ME_SFC_BASELINE",48513,5.90662323377982,821332.224519679,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1970,"I_REAL_NFC_ME_SFC_BASELINE",48645,6.45177606178546,753978.432204573,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1971,"I_REAL_NFC_ME_SFC_BASELINE",49862,6.92884464603134,719629.354492161,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1972,"I_REAL_NFC_ME_SFC_BASELINE",57532,7.40321499541939,777121.83200943,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1973,"I_REAL_NFC_ME_SFC_BASELINE",69163,7.98874868830889,865755.110073952,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1974,"I_REAL_NFC_ME_SFC_BASELINE",77367,9.76980070965512,791899.469592468,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1975,"I_REAL_NFC_ME_SFC_BASELINE",78218,11.3959234238519,686368.248458812,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1976,"I_REAL_NFC_ME_SFC_BASELINE",88806,12.7426224526579,696920.907214642,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1977,"I_REAL_NFC_ME_SFC_BASELINE",110693,14.291156757353,774555.915097963,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1978,"I_REAL_NFC_ME_SFC_BASELINE",133246,16.0382162357921,830803.114517424,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1979,"I_REAL_NFC_ME_SFC_BASELINE",154049,18.2693885494454,843208.29667108,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1980,"I_REAL_NFC_ME_SFC_BASELINE",160983,21.3587275848104,753710.628878874,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1981,"I_REAL_NFC_ME_SFC_BASELINE",178582,23.9208649718923,746553.271421577,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1982,"I_REAL_NFC_ME_SFC_BASELINE",172988,25.8883549548797,668207.772573798,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1983,"I_REAL_NFC_ME_SFC_BASELINE",178185,27.2834660373431,653087.843590387,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1984,"I_REAL_NFC_ME_SFC_BASELINE",209990,28.8235459482314,728536.316722285,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1985,"I_REAL_NFC_ME_SFC_BASELINE",219164,30.6058906046278,716084.373531874,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1986,"I_REAL_NFC_ME_SFC_BASELINE",218377,32.701767587741,667783.475049416,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1987,"I_REAL_NFC_ME_SFC_BASELINE",217507,34.8660416807503,623836.230081967,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1988,"I_REAL_NFC_ME_SFC_BASELINE",235044,37.5139836648723,626550.360792775,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1989,"I_REAL_NFC_ME_SFC_BASELINE",252488,40.1218643421816,629302.760825473,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1990,"I_REAL_NFC_ME_SFC_BASELINE",260938,43.1312078558487,604986.535206934,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1991,"I_REAL_NFC_ME_SFC_BASELINE",258173,45.4156645533622,568466.855079602,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1992,"I_REAL_NFC_ME_SFC_BASELINE",278060,47.6907242254597,583048.390469939,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1993,"I_REAL_NFC_ME_SFC_BASELINE",309640,50.1355101970137,617606.161347978,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1994,"I_REAL_NFC_ME_SFC_BASELINE",348233,52.8223795046679,659252.769878014,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1995,"I_REAL_NFC_ME_SFC_BASELINE",392489,55.4884273153212,707334.878621849,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1996,"I_REAL_NFC_ME_SFC_BASELINE",419632,57.2334441544116,733193.688060889,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1997,"I_REAL_NFC_ME_SFC_BASELINE",452418,58.0870338479469,778862.286520404,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1998,"I_REAL_NFC_ME_SFC_BASELINE",472594,58.6550204045369,805717.902304992,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",1999,"I_REAL_NFC_ME_SFC_BASELINE",509512,59.5718904757276,855289.291528526,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2000,"I_REAL_NFC_ME_SFC_BASELINE",548834,60.6952109582979,904245.971526633,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2001,"I_REAL_NFC_ME_SFC_BASELINE",498324,61.2066231055583,814166.792277658,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2002,"I_REAL_NFC_ME_SFC_BASELINE",438110,61.7821584036625,709120.579986128,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2003,"I_REAL_NFC_ME_SFC_BASELINE",445329,62.2965193333916,714853.742657335,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2004,"I_REAL_NFC_ME_SFC_BASELINE",479955,65.5660584935848,732017.466090265,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2005,"I_REAL_NFC_ME_SFC_BASELINE",537595,67.6048534273354,795201.783223789,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2006,"I_REAL_NFC_ME_SFC_BASELINE",591246,70.9684351285501,833111.22603878,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2007,"I_REAL_NFC_ME_SFC_BASELINE",610903,72.9542616434327,837378.086267004,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2008,"I_REAL_NFC_ME_SFC_BASELINE",592308,76.6875302292563,772365.465714313,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2009,"I_REAL_NFC_ME_SFC_BASELINE",462764,78.44792241644,589899.624802582,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2010,"I_REAL_NFC_ME_SFC_BASELINE",547722,81.6009440222882,671220.175896981,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2011,"I_REAL_NFC_ME_SFC_BASELINE",629358,85.689054593157,734467.200027038,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2012,"I_REAL_NFC_ME_SFC_BASELINE",693911,88.862715290316,780879.807389388,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2013,"I_REAL_NFC_ME_SFC_BASELINE",703424,91.0829664578685,772289.295524182,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2014,"I_REAL_NFC_ME_SFC_BASELINE",771158,93.476171050928,824978.164306554,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2015,"I_REAL_NFC_ME_SFC_BASELINE",782557,94.8262272656852,825253.753697722,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2016,"I_REAL_NFC_ME_SFC_BASELINE",760222,96.9552622725813,784095.656265363,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2017,"I_REAL_NFC_ME_SFC_BASELINE",802342,100,802342,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
