"asset_block","year","price_object","sfc_implicit_price_index_2017_100","price_role","price_status","first_complete_vintage_year","first_recovery_year","L","alpha","d","sfc_reconstruction_residual_millions"
"NRC",1963,"P_K_SFC_IMPL_NFC_NRC",1.48378833799085,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.0000000000582076609134674
"NRC",1964,"P_K_SFC_IMPL_NFC_NRC",1.5590223333365,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.0000000000582076609134674
"NRC",1965,"P_K_SFC_IMPL_NFC_NRC",1.64796160452499,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0
"NRC",1966,"P_K_SFC_IMPL_NFC_NRC",1.74833611571348,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0
"NRC",1967,"P_K_SFC_IMPL_NFC_NRC",1.8689325596406,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.000000000174622982740402
"NRC",1968,"P_K_SFC_IMPL_NFC_NRC",2.04700618977567,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.0000000000582076609134674
"NRC",1969,"P_K_SFC_IMPL_NFC_NRC",2.24204918464737,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0
"NRC",1970,"P_K_SFC_IMPL_NFC_NRC",2.47001319198495,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.00000000023283064365387
"NRC",1971,"P_K_SFC_IMPL_NFC_NRC",2.75638895179917,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.0000000000582076609134674
"NRC",1972,"P_K_SFC_IMPL_NFC_NRC",3.00648467929145,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0
"NRC",1973,"P_K_SFC_IMPL_NFC_NRC",3.42050012359035,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.000000000116415321826935
"NRC",1974,"P_K_SFC_IMPL_NFC_NRC",4.19365055990375,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.000000000349245965480804
"NRC",1975,"P_K_SFC_IMPL_NFC_NRC",4.57968374607208,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.000000000116415321826935
"NRC",1976,"P_K_SFC_IMPL_NFC_NRC",5.05604509302659,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.00000000023283064365387
"NRC",1977,"P_K_SFC_IMPL_NFC_NRC",5.63434180574433,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.00000000023283064365387
"NRC",1978,"P_K_SFC_IMPL_NFC_NRC",6.41284134146282,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0
"NRC",1979,"P_K_SFC_IMPL_NFC_NRC",7.38829705529856,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.00000000023283064365387
"NRC",1980,"P_K_SFC_IMPL_NFC_NRC",8.40126051889065,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0
"NRC",1981,"P_K_SFC_IMPL_NFC_NRC",9.58203662796191,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.000000000465661287307739
"NRC",1982,"P_K_SFC_IMPL_NFC_NRC",10.1527886325211,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.000000000465661287307739
"NRC",1983,"P_K_SFC_IMPL_NFC_NRC",10.4332649505633,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0
"NRC",1984,"P_K_SFC_IMPL_NFC_NRC",11.0666353646514,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.00000000023283064365387
"NRC",1985,"P_K_SFC_IMPL_NFC_NRC",11.5525129198162,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.00000000023283064365387
"NRC",1986,"P_K_SFC_IMPL_NFC_NRC",11.9718615385912,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.000000000931322574615479
"NRC",1987,"P_K_SFC_IMPL_NFC_NRC",12.7400419937449,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0
"NRC",1988,"P_K_SFC_IMPL_NFC_NRC",13.7683840815737,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.000000000931322574615479
"NRC",1989,"P_K_SFC_IMPL_NFC_NRC",14.7252798187235,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.000000000465661287307739
"NRC",1990,"P_K_SFC_IMPL_NFC_NRC",15.5876760737109,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.000000000465661287307739
"NRC",1991,"P_K_SFC_IMPL_NFC_NRC",16.0289282458385,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0
"NRC",1992,"P_K_SFC_IMPL_NFC_NRC",16.860538402867,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.000000000465661287307739
"NRC",1993,"P_K_SFC_IMPL_NFC_NRC",18.0449263421801,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.000000000465661287307739
"NRC",1994,"P_K_SFC_IMPL_NFC_NRC",19.3498153622377,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.000000000931322574615479
"NRC",1995,"P_K_SFC_IMPL_NFC_NRC",20.6668290519974,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.000000000931322574615479
"NRC",1996,"P_K_SFC_IMPL_NFC_NRC",21.9950100521627,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.000000000465661287307739
"NRC",1997,"P_K_SFC_IMPL_NFC_NRC",23.7098244033038,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0
"NRC",1998,"P_K_SFC_IMPL_NFC_NRC",25.3451366943182,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.00000000186264514923096
"NRC",1999,"P_K_SFC_IMPL_NFC_NRC",26.9863558333319,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.000000000465661287307739
"NRC",2000,"P_K_SFC_IMPL_NFC_NRC",29.2148822939041,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.000000000465661287307739
"NRC",2001,"P_K_SFC_IMPL_NFC_NRC",31.6160338317632,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.00000000186264514923096
"NRC",2002,"P_K_SFC_IMPL_NFC_NRC",34.0416198197775,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.000000000931322574615479
"NRC",2003,"P_K_SFC_IMPL_NFC_NRC",36.4425198466878,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.000000000931322574615479
"NRC",2004,"P_K_SFC_IMPL_NFC_NRC",41.7609934464672,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.00000000186264514923096
"NRC",2005,"P_K_SFC_IMPL_NFC_NRC",48.1040468501846,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.000000000931322574615479
"NRC",2006,"P_K_SFC_IMPL_NFC_NRC",53.7355237780484,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.00000000279396772384644
"NRC",2007,"P_K_SFC_IMPL_NFC_NRC",57.7869575820396,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.00000000372529029846191
"NRC",2008,"P_K_SFC_IMPL_NFC_NRC",63.1640737681047,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.000000000931322574615479
"NRC",2009,"P_K_SFC_IMPL_NFC_NRC",61.7118242962689,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.000000000931322574615479
"NRC",2010,"P_K_SFC_IMPL_NFC_NRC",65.8692412984885,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.000000000931322574615479
"NRC",2011,"P_K_SFC_IMPL_NFC_NRC",71.6081402046303,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.000000000931322574615479
"NRC",2012,"P_K_SFC_IMPL_NFC_NRC",75.7779713770791,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.000000000931322574615479
"NRC",2013,"P_K_SFC_IMPL_NFC_NRC",81.0223679097379,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.00000000279396772384644
"NRC",2014,"P_K_SFC_IMPL_NFC_NRC",87.0863394157215,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.00000000186264514923096
"NRC",2015,"P_K_SFC_IMPL_NFC_NRC",90.0287262097741,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0
"NRC",2016,"P_K_SFC_IMPL_NFC_NRC",94.6711427339579,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.00000000186264514923096
"NRC",2017,"P_K_SFC_IMPL_NFC_NRC",100,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.00000000186264514923096
"NRC",2018,"P_K_SFC_IMPL_NFC_NRC",106.205105210977,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.00000000186264514923096
"NRC",2019,"P_K_SFC_IMPL_NFC_NRC",114.008560580414,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.00000000558793544769287
"NRC",2020,"P_K_SFC_IMPL_NFC_NRC",117.179340663453,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.00000000186264514923096
"NRC",2021,"P_K_SFC_IMPL_NFC_NRC",137.656471672191,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,-0.00000000558793544769287
"NRC",2022,"P_K_SFC_IMPL_NFC_NRC",161.686311530273,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.00000000186264514923096
"NRC",2023,"P_K_SFC_IMPL_NFC_NRC",168.37439158538,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0.00000000372529029846191
"NRC",2024,"P_K_SFC_IMPL_NFC_NRC",174.747971167112,"SFC_IMPLICIT_BASELINE_PRICE","RECOVERED_SFC_BASELINE_PRICE",1931,1931,30,1.6,0.024,0
