"year","line_number","line_desc","value","table_label","table_name","source"
1981,3,"Financial",22.733,"govt_net_chain","FAAt602","API"
1982,3,"Financial",24.808,"govt_net_chain","FAAt602","API"
1983,3,"Financial",27.025,"govt_net_chain","FAAt602","API"
1984,3,"Financial",29.962,"govt_net_chain","FAAt602","API"
1985,3,"Financial",33.317,"govt_net_chain","FAAt602","API"
1986,3,"Financial",36.783,"govt_net_chain","FAAt602","API"
1987,3,"Financial",39.991,"govt_net_chain","FAAt602","API"
1988,3,"Financial",43.313,"govt_net_chain","FAAt602","API"
1989,3,"Financial",46.964,"govt_net_chain","FAAt602","API"
1990,3,"Financial",49.91,"govt_net_chain","FAAt602","API"
1991,3,"Financial",51.799,"govt_net_chain","FAAt602","API"
1992,3,"Financial",53.517,"govt_net_chain","FAAt602","API"
1993,3,"Financial",55.505,"govt_net_chain","FAAt602","API"
1994,3,"Financial",57.785,"govt_net_chain","FAAt602","API"
1995,3,"Financial",59.768,"govt_net_chain","FAAt602","API"
1996,3,"Financial",62.459,"govt_net_chain","FAAt602","API"
1997,3,"Financial",65.322,"govt_net_chain","FAAt602","API"
1998,3,"Financial",69.556,"govt_net_chain","FAAt602","API"
1999,3,"Financial",74.022,"govt_net_chain","FAAt602","API"
2000,3,"Financial",77.707,"govt_net_chain","FAAt602","API"
2001,3,"Financial",80.215,"govt_net_chain","FAAt602","API"
2002,3,"Financial",82.264,"govt_net_chain","FAAt602","API"
2003,3,"Financial",83.79,"govt_net_chain","FAAt602","API"
2004,3,"Financial",85.645,"govt_net_chain","FAAt602","API"
2005,3,"Financial",87.224,"govt_net_chain","FAAt602","API"
2006,3,"Financial",89.024,"govt_net_chain","FAAt602","API"
2007,3,"Financial",91.355,"govt_net_chain","FAAt602","API"
2008,3,"Financial",92.136,"govt_net_chain","FAAt602","API"
2009,3,"Financial",90.966,"govt_net_chain","FAAt602","API"
2010,3,"Financial",90.334,"govt_net_chain","FAAt602","API"
2011,3,"Financial",90.399,"govt_net_chain","FAAt602","API"
2012,3,"Financial",91.285,"govt_net_chain","FAAt602","API"
2013,3,"Financial",92.229,"govt_net_chain","FAAt602","API"
2014,3,"Financial",93.592,"govt_net_chain","FAAt602","API"
2015,3,"Financial",95.6,"govt_net_chain","FAAt602","API"
2016,3,"Financial",98.048,"govt_net_chain","FAAt602","API"
2017,3,"Financial",100,"govt_net_chain","FAAt602","API"
2018,3,"Financial",102.204,"govt_net_chain","FAAt602","API"
2019,3,"Financial",105.348,"govt_net_chain","FAAt602","API"
2020,3,"Financial",106.588,"govt_net_chain","FAAt602","API"
2021,3,"Financial",107.849,"govt_net_chain","FAAt602","API"
2022,3,"Financial",107.847,"govt_net_chain","FAAt602","API"
2023,3,"Financial",108.85,"govt_net_chain","FAAt602","API"
2024,3,"Financial",110.483,"govt_net_chain","FAAt602","API"
1925,4,"Nonfinancial",10.047,"govt_net_chain","FAAt602","API"
1926,4,"Nonfinancial",10.361,"govt_net_chain","FAAt602","API"
1927,4,"Nonfinancial",10.62,"govt_net_chain","FAAt602","API"
1928,4,"Nonfinancial",10.879,"govt_net_chain","FAAt602","API"
1929,4,"Nonfinancial",11.198,"govt_net_chain","FAAt602","API"
1930,4,"Nonfinancial",11.394,"govt_net_chain","FAAt602","API"
1931,4,"Nonfinancial",11.358,"govt_net_chain","FAAt602","API"
1932,4,"Nonfinancial",11.192,"govt_net_chain","FAAt602","API"
1933,4,"Nonfinancial",11.011,"govt_net_chain","FAAt602","API"
1934,4,"Nonfinancial",10.899,"govt_net_chain","FAAt602","API"
1935,4,"Nonfinancial",10.834,"govt_net_chain","FAAt602","API"
1936,4,"Nonfinancial",10.881,"govt_net_chain","FAAt602","API"
1937,4,"Nonfinancial",11.024,"govt_net_chain","FAAt602","API"
1938,4,"Nonfinancial",11.034,"govt_net_chain","FAAt602","API"
1939,4,"Nonfinancial",11.065,"govt_net_chain","FAAt602","API"
1940,4,"Nonfinancial",11.185,"govt_net_chain","FAAt602","API"
1941,4,"Nonfinancial",11.373,"govt_net_chain","FAAt602","API"
1942,4,"Nonfinancial",11.359,"govt_net_chain","FAAt602","API"
1943,4,"Nonfinancial",11.27,"govt_net_chain","FAAt602","API"
1944,4,"Nonfinancial",11.287,"govt_net_chain","FAAt602","API"
1945,4,"Nonfinancial",11.464,"govt_net_chain","FAAt602","API"
1946,4,"Nonfinancial",11.796,"govt_net_chain","FAAt602","API"
1947,4,"Nonfinancial",12.289,"govt_net_chain","FAAt602","API"
1948,4,"Nonfinancial",12.768,"govt_net_chain","FAAt602","API"
1949,4,"Nonfinancial",13.081,"govt_net_chain","FAAt602","API"
1950,4,"Nonfinancial",13.437,"govt_net_chain","FAAt602","API"
1951,4,"Nonfinancial",13.873,"govt_net_chain","FAAt602","API"
1952,4,"Nonfinancial",14.337,"govt_net_chain","FAAt602","API"
1953,4,"Nonfinancial",14.857,"govt_net_chain","FAAt602","API"
1954,4,"Nonfinancial",15.295,"govt_net_chain","FAAt602","API"
1955,4,"Nonfinancial",15.791,"govt_net_chain","FAAt602","API"
1956,4,"Nonfinancial",16.43,"govt_net_chain","FAAt602","API"
1957,4,"Nonfinancial",17.063,"govt_net_chain","FAAt602","API"
1958,4,"Nonfinancial",17.428,"govt_net_chain","FAAt602","API"
1959,4,"Nonfinancial",17.859,"govt_net_chain","FAAt602","API"
1960,4,"Nonfinancial",18.394,"govt_net_chain","FAAt602","API"
1961,4,"Nonfinancial",18.891,"govt_net_chain","FAAt602","API"
1962,4,"Nonfinancial",19.469,"govt_net_chain","FAAt602","API"
1963,4,"Nonfinancial",20.087,"govt_net_chain","FAAt602","API"
1964,4,"Nonfinancial",20.85,"govt_net_chain","FAAt602","API"
1965,4,"Nonfinancial",21.897,"govt_net_chain","FAAt602","API"
1966,4,"Nonfinancial",23.191,"govt_net_chain","FAAt602","API"
1967,4,"Nonfinancial",24.353,"govt_net_chain","FAAt602","API"
1968,4,"Nonfinancial",25.532,"govt_net_chain","FAAt602","API"
1969,4,"Nonfinancial",26.785,"govt_net_chain","FAAt602","API"
1970,4,"Nonfinancial",27.851,"govt_net_chain","FAAt602","API"
1971,4,"Nonfinancial",28.774,"govt_net_chain","FAAt602","API"
1972,4,"Nonfinancial",29.871,"govt_net_chain","FAAt602","API"
1973,4,"Nonfinancial",31.206,"govt_net_chain","FAAt602","API"
1974,4,"Nonfinancial",32.473,"govt_net_chain","FAAt602","API"
1975,4,"Nonfinancial",33.27,"govt_net_chain","FAAt602","API"
1976,4,"Nonfinancial",34.148,"govt_net_chain","FAAt602","API"
1977,4,"Nonfinancial",35.288,"govt_net_chain","FAAt602","API"
1978,4,"Nonfinancial",36.747,"govt_net_chain","FAAt602","API"
1979,4,"Nonfinancial",38.389,"govt_net_chain","FAAt602","API"
1980,4,"Nonfinancial",39.866,"govt_net_chain","FAAt602","API"
1981,4,"Nonfinancial",41.369,"govt_net_chain","FAAt602","API"
1982,4,"Nonfinancial",42.511,"govt_net_chain","FAAt602","API"
1983,4,"Nonfinancial",43.488,"govt_net_chain","FAAt602","API"
1984,4,"Nonfinancial",45.011,"govt_net_chain","FAAt602","API"
1985,4,"Nonfinancial",46.586,"govt_net_chain","FAAt602","API"
1986,4,"Nonfinancial",47.778,"govt_net_chain","FAAt602","API"
1987,4,"Nonfinancial",48.751,"govt_net_chain","FAAt602","API"
1988,4,"Nonfinancial",49.732,"govt_net_chain","FAAt602","API"
1989,4,"Nonfinancial",50.812,"govt_net_chain","FAAt602","API"
1990,4,"Nonfinancial",52.07,"govt_net_chain","FAAt602","API"
1991,4,"Nonfinancial",53.024,"govt_net_chain","FAAt602","API"
1992,4,"Nonfinancial",53.983,"govt_net_chain","FAAt602","API"
1993,4,"Nonfinancial",55.216,"govt_net_chain","FAAt602","API"
1994,4,"Nonfinancial",56.63,"govt_net_chain","FAAt602","API"
1995,4,"Nonfinancial",58.508,"govt_net_chain","FAAt602","API"
1996,4,"Nonfinancial",60.657,"govt_net_chain","FAAt602","API"
1997,4,"Nonfinancial",63.085,"govt_net_chain","FAAt602","API"
1998,4,"Nonfinancial",65.634,"govt_net_chain","FAAt602","API"
1999,4,"Nonfinancial",68.412,"govt_net_chain","FAAt602","API"
2000,4,"Nonfinancial",71.497,"govt_net_chain","FAAt602","API"
2001,4,"Nonfinancial",73.709,"govt_net_chain","FAAt602","API"
2002,4,"Nonfinancial",74.824,"govt_net_chain","FAAt602","API"
2003,4,"Nonfinancial",75.966,"govt_net_chain","FAAt602","API"
2004,4,"Nonfinancial",77.235,"govt_net_chain","FAAt602","API"
2005,4,"Nonfinancial",78.81,"govt_net_chain","FAAt602","API"
2006,4,"Nonfinancial",80.868,"govt_net_chain","FAAt602","API"
2007,4,"Nonfinancial",83.097,"govt_net_chain","FAAt602","API"
2008,4,"Nonfinancial",85.085,"govt_net_chain","FAAt602","API"
2009,4,"Nonfinancial",85.54,"govt_net_chain","FAAt602","API"
2010,4,"Nonfinancial",86.381,"govt_net_chain","FAAt602","API"
2011,4,"Nonfinancial",87.782,"govt_net_chain","FAAt602","API"
2012,4,"Nonfinancial",89.602,"govt_net_chain","FAAt602","API"
2013,4,"Nonfinancial",91.416,"govt_net_chain","FAAt602","API"
2014,4,"Nonfinancial",93.81,"govt_net_chain","FAAt602","API"
2015,4,"Nonfinancial",95.94,"govt_net_chain","FAAt602","API"
2016,4,"Nonfinancial",97.967,"govt_net_chain","FAAt602","API"
2017,4,"Nonfinancial",100,"govt_net_chain","FAAt602","API"
2018,4,"Nonfinancial",102.589,"govt_net_chain","FAAt602","API"
2019,4,"Nonfinancial",104.917,"govt_net_chain","FAAt602","API"
2020,4,"Nonfinancial",106.399,"govt_net_chain","FAAt602","API"
2021,4,"Nonfinancial",108.277,"govt_net_chain","FAAt602","API"
2022,4,"Nonfinancial",110.588,"govt_net_chain","FAAt602","API"
2023,4,"Nonfinancial",113.366,"govt_net_chain","FAAt602","API"
2024,4,"Nonfinancial",116.027,"govt_net_chain","FAAt602","API"
1925,5,"Noncorporate",11.976,"govt_net_chain","FAAt602","API"
1926,5,"Noncorporate",12.545,"govt_net_chain","FAAt602","API"
1927,5,"Noncorporate",13.069,"govt_net_chain","FAAt602","API"
1928,5,"Noncorporate",13.537,"govt_net_chain","FAAt602","API"
1929,5,"Noncorporate",13.864,"govt_net_chain","FAAt602","API"
1930,5,"Noncorporate",13.992,"govt_net_chain","FAAt602","API"
1931,5,"Noncorporate",14.017,"govt_net_chain","FAAt602","API"
