"variable_id","n_obs","n_nonfinite","n_negative","n_zero","min_value","max_value","large_jump_flag","scale_review_flag","audit_status","notes"
"CORP_CFC","97","0","0","0","4008","2742753","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"CORP_COMP","97","0","0","0","18002","9891479","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"CORP_COMPENSATION_SHARE_GVA","97","0","0","0","0.553057731097018","0.68242345931589","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"CORP_COMPENSATION_SHARE_NVA","97","0","0","0","0.646222677913967","0.80491935142458","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"CORP_DIVIDENDS_NET","97","0","0","0","2040","1880004","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"CORP_GVA","97","0","0","0","26876","17885075","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"CORP_NET_INT","97","0","8","0","-2596","302183","TRUE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"CORP_NOS","97","0","0","0","1399","3837914","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"CORP_NVA","97","0","0","0","22868","15142321","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"CORP_PAT","97","0","2","0","-2345","2379983","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"CORP_PBT","97","0","2","0","-2000","2920184","TRUE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"CORP_TAX","97","0","0","0","383","695171","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"CORP_TRANSFERS_NET","97","0","0","0","311","251287","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"CORP_UNDISTRIBUTED","97","0","4","0","-3119","1148860","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"I_current_ME","100","0","0","0","89","127749","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"I_current_NRC","94","0","0","0","9","31589","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"I_real_ME_guardian","100","0","0","0","1.60370483443434","132719.615158057","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"I_real_NRC_guardian","94","0","0","0","3041.76877044257","179118.657050378","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"K_current_capacity_refrozen","94","0","0","0","690.901602187521","5379381.4280819","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"K_current_ME_refrozen","94","0","0","0","562.624963491055","1363879.05274535","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"K_current_NRC_refrozen","94","0","0","0","92","4015502.37533655","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"K_real_capacity_refrozen","94","0","0","0","78090.6529931078","3270790.50741909","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"K_real_ME_refrozen","94","0","0","0","15.40538214889","1380855.9516735","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"K_real_NRC_refrozen","94","0","0","0","78075.2476109589","2891478.59679933","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"NFC_CFC","97","0","0","0","3860","2413879","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"NFC_COMP","97","0","0","0","16597","8837921","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"NFC_COMPENSATION_SHARE_GVA","97","0","0","0","0.56475673366441","0.677734147194899","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"NFC_COMPENSATION_SHARE_NVA","97","0","0","0","0.646519668601996","0.805359205359205","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"NFC_DIVIDENDS_NET","97","0","0","0","1981","1539583","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"NFC_GVA","97","0","0","0","24976","15602020","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"NFC_NET_INT","97","0","0","0","660","372810","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"NFC_NOS","97","0","0","0","1114","3033067","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"NFC_NVA","97","0","0","0","21116","13188141","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"NFC_PAT","97","0","1","0","-1695","3041229","TRUE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"NFC_PBT","97","0","1","0","-1312","3721570","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"NFC_RETAINED","97","0","5","0","-4275","1285375","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"NFC_TAX","97","0","0","0","345","540201","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"NFC_TRANSFERS_NET","97","0","0","0","297","122876","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"NFC_UNDISTRIBUTED","97","0","6","0","-3539","883746","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"P_Y_NFC_GVA_IMPLICIT_SOURCE","97","0","0","0","9.4485091057661","127.576027512297","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"pKN_capacity","94","0","0","0","0.466501939990555","179.848617317501","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"pKN_ME","94","0","0","0","92.8827364433585","3887.61276026296","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"pKN_NRC","94","0","0","0","0.11070579658198","249.378361270986","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
"Y_REAL_NFC_GVA_BASELINE","97","0","0","0","264338","12229586","FALSE","FALSE","PASS","Descriptive sanity audit only; no smoothing, winsorizing, filling, or transformation performed."
