"year","theta_t","eps_hat","eps_tilde","mu_hat","yp_hat","omega_t"
1932,0.856206325677814,-0.162284105149515,-0.199193200788487,0.819391570941827,13.2838806209969,0.677734147194899
1933,0.856220692801612,-0.253887278836442,-0.290796374475413,0.74766790678847,13.3742451991374,0.664517937219731
1934,0.856266845950722,-0.182685191157462,-0.219594286796434,0.802844456492438,13.4812512787706,0.622061999745903
1935,0.856272828868957,-0.223880368632336,-0.260789464271308,0.77044310834245,13.6060283520501,0.616558357905585
1936,0.856276475053011,-0.178580177643765,-0.215489273282737,0.806146917521796,13.6887731879305,0.61320426040215
1937,0.856259217727016,-0.216759976696797,-0.253669072335769,0.775948542401591,13.8146196555209,0.629079145811021
1938,0.856253879909465,-0.224762588068426,-0.261671683707398,0.769763708191943,13.723378906063,0.633989364345709
1939,0.856257631838868,-0.116731058468561,-0.153640154107532,0.857580562337281,13.7244270656702,0.630537992484756
1940,0.856283099269102,-0.0888181855573096,-0.125727281196281,0.881855312518045,13.8237930956177,0.607110693449235
1941,0.856296796081662,0.0458685540049774,0.00895945836600558,1.00899971444752,13.890251939533,0.594511097780444
1942,0.856286040135755,0.244925569457327,0.208016473818355,1.23123345249805,13.845942946339,0.604405412159509
1943,0.856267021970727,0.374123209977107,0.337214114338136,1.40103901416677,13.8428710173654,0.621900080256822
1944,0.856260435408474,0.273736835710523,0.236827740071552,1.26722280726264,13.954827496918,0.627959009724536
1945,0.856249041487965,0.0703995815959842,0.0334904859570124,1.03405760561097,14.065857140845,0.638440192180252
1946,0.856221891710574,-0.105116602277445,-0.142025697916416,0.867598960713862,14.1626080111969,0.663415069811751
1947,0.856242471667743,-0.000158802256946715,-0.0370678978959186,0.963610705988399,14.1464126643894,0.644483720777999
1948,0.856264107182063,0.0822539770485131,0.0453448814095412,1.04638867768756,14.1456030691198,0.624581372598025
1949,0.856265884436508,0.0451828250590796,0.00827372942010772,1.00830805131075,14.1572730894092,0.622946489496739
1950,0.85628052875704,0.137095972252909,0.100186876613937,1.10537746797371,14.1808344863417,0.609475288313768
1951,0.856271110985209,0.0731386497296239,0.036229554090652,1.03689384239651,14.3134794081735,0.618138626346099
1952,0.856254335163732,0.0297798477807661,-0.00712924785820573,0.992896104944724,14.3850230098894,0.63357057934292
1953,0.856242919368748,0.0517540687798124,0.0148449731408405,1.01495570702326,14.4194070435448,0.644071883964771
1954,0.856245128941972,0.03484514226042,-0.00206395337855181,0.997938175108605,14.4124933182565,0.642039314043351
1955,0.856265979711777,0.140566742045795,0.103657646406823,1.10922064423134,14.4109510813449,0.622858846487424
1956,0.856252199100074,0.0422496026837795,0.00534050704480762,1.0053547929726,14.5449599351296,0.635535528362412
1957,0.85624847905381,0.00495039580590473,-0.0319586998330671,0.968546582388717,14.593719794239,0.638957571161781
1958,0.856246581718213,0.00680323981018293,-0.0301058558287889,0.970342811669211,14.5461856557947,0.640702916019947
1959,0.856259611876491,0.0802315140801769,0.043322418441205,1.0442745339458,14.5736948341481,0.628716570650273
1960,0.856248811125764,-0.00379178293316551,-0.0407008785721373,0.960116278351632,14.6832925668897,0.638652100649948
1961,0.856252416704504,0.00316174813092247,-0.0337473475080494,0.966815742189116,14.6934633056046,0.635335355670866
1962,0.856259359463019,0.0523906099533449,0.0154815143143731,1.01560197378597,14.7191320652519,0.628948763920103
1963,0.856266989413192,0.0576039006716188,0.020694805032647,1.02091042736232,14.7667454881118,0.621930029689577
1964,0.856270123118262,0.0591331559588242,0.0222240603198523,1.02247285440154,14.8261611268788,0.619047357779893
1965,0.856277386754789,0.0575907721777454,0.0206816765387735,1.02089702443401,14.9042856221233,0.61236559273945
1966,0.856269084058349,0.0369090956389718,0,1,14.990938862077,0.620003181239775
1967,0.856259968276598,0.0476574905867383,0.0107483949477665,1.0108063664588,15.0027934493254,0.628388720851657
1968,0.856260399001578,0.0897829317476572,0.0528738361086854,1.05429662256371,15.0170657607655,0.627992500156573
1969,0.856245181969795,0.0405670878861355,0.00365799224716364,1.00366469086615,15.1004618880627,0.641990534144692
1970,0.856232477836956,-0.00186204930850106,-0.0387711449474729,0.961970835843019,15.1238141372712,0.653676971146293
1971,0.856246276662008,0.0534025225649392,0.0164934269259674,1.01663019437856,15.0950720846119,0.64098353494678
1972,0.856245893166874,0.0358856881989855,-0.00102340743998636,0.998977116062807,15.1743797020588,0.641336309259143
1973,0.856243042294627,0.0175329067733332,-0.0193761888656386,0.980810322910132,15.2534893277325,0.64395880536602
1974,0.856232012945351,-0.00400016741895056,-0.0409092630579224,0.959916225859316,15.2654296671537,0.654104621464026
1975,0.856254459546391,0.0380791315393563,0.00117003590038447,1.00117072065943,15.2137629348563,0.6334561606626
1976,0.856257397704373,0.0445904582081659,0.00768136256919404,1.0077109399176,15.2755096954674,0.630753371060034
1977,0.856257777670429,0.019813586934189,-0.0170955087047828,0.983049790338907,15.3629588915209,0.630403843120234
1978,0.856251528371606,0.0178332749870141,-0.0190758206519577,0.98110497140409,15.4248539600929,0.636152526475711
1979,0.856236708794468,-0.00731617917276393,-0.0442252748117358,0.956738404130718,15.4766862449962,0.649784944902043
1980,0.856231471233778,-0.00595339268492872,-0.0428624883239005,0.958043123125043,15.471030340078,0.654602937898175
1981,0.856250476870124,0.0412495637896578,0.00434046815068593,1.0043499016262,15.461142844371,0.637119794842787
1982,0.856249602836251,-0.0264279034493042,-0.063336999088276,0.938627103905716,15.5050007127647,0.637923812080797
1983,0.856258767569769,-0.0107726981196497,-0.0476817937586215,0.953437128457422,15.5191720997262,0.62949324210345
1984,0.856265138170591,-0.0032746683470033,-0.0401837639859751,0.960612896876855,15.5903779778414,0.623632973944295
1985,0.856259357351531,-0.0368652876417815,-0.0737743832807534,0.92888124133993,15.6551463677208,0.628950706261489
1986,0.856247065566956,-0.0238497684965405,-0.0607588641355123,0.941050133356254,15.6618197413623,0.640257827171573
1987,0.856249551070304,0.0333139364289817,-0.00359515920999013,0.996411295637164,15.6495196935752,0.637971431188591
1988,0.856252638879615,0.0552139807736493,0.0183048851346775,1.01847344647243,15.6771317084001,0.635130978444682
1989,0.856246667122433,0.00973402897000797,-0.0271750666689639,0.973190853329167,15.7338030491011,0.640624353315478
1990,0.856242297897524,-0.0164199055499782,-0.0533290011889501,0.948068045652158,15.7686704013299,0.644643570706082
1991,0.856246293051007,-0.01969172952084,-0.0566008251598118,0.944971202819291,15.7607653461659,0.640968458828616
1992,0.856238422539618,-0.032057095482161,-0.0689661911211329,0.933358235340293,15.794574335234,0.648208483525974
1993,0.856244683916873,-0.0341428510576683,-0.0710519466966402,0.931413507015984,15.8190798395542,0.64244868931149
1994,0.856259859949862,0.0111064657100734,-0.0258026299288985,0.974527413173496,15.8293717354033,0.628488369808008
1995,0.856264021073997,-0.0135740821151542,-0.050483177754126,0.950769922623207,15.8905563136841,0.624660582765844
1996,0.856268084962549,-0.0155041317467683,-0.0524132273857401,0.948936659198087,15.9355063294228,0.620922242011602
1997,0.856267966757812,-0.00205277443020969,-0.0389618700691815,0.961787381333521,15.9752698766248,0.621030977666497
1998,0.856253205994052,-0.0163889633324382,-0.05329805897141,0.948097381433724,16.0345029133737,0.634609294105485
1999,0.856246867699194,-0.00465893782388107,-0.0415680334628529,0.959284069704252,16.0671091622024,0.640439844250045
2000,0.856233453617384,-0.0148282109749519,-0.0517373066139237,0.949578282015844,16.119043245279,0.652779358011841
