"timestamp","run_id","stage_tag","obj_type","file_path","caption","notes"
"2026-03-04 03:45:03","stage4_20260303_183218","S4_VECM_S2_m3_rank","table_tex","output/CriticalReplication/ResultsPack/tables/TAB_S4_rank_summary_by_branch.tex","Rank comparison for the trivariate VECM system ($\ln Y, \ln K, e$).",NA
"2026-03-04 03:45:03","stage4_20260303_183218","CROSSWALK_CORE","table_csv","output/CriticalReplication/ResultsPack/tables/TAB_crosswalk_core.csv","Crosswalk of representative specifications across ARDL and VECM systems.",NA
"2026-03-04 03:45:03","stage4_20260303_183218","CROSSWALK_CORE","table_tex","output/CriticalReplication/ResultsPack/tables/TAB_crosswalk_core.tex","Crosswalk of representative specifications across ARDL and VECM systems.",NA
"2026-03-04 03:45:03","stage4_20260303_183218","RESULTSPACK","fig_copy","output/CriticalReplication/ResultsPack/figs/FIG_SHAIKH_ARDL_u_shaikh_window.png","FIG_SHAIKH_ARDL_u_shaikh_window.png",NA
"2026-03-04 03:45:03","stage4_20260303_183218","RESULTSPACK","fig_copy","output/CriticalReplication/ResultsPack/figs/FIG_Frontier_ARDL_logLik_vs_RICOMP_pen.png","FIG_Frontier_ARDL_logLik_vs_RICOMP_pen.png",NA
"2026-03-04 03:45:03","stage4_20260303_183218","RESULTSPACK","fig_copy","output/CriticalReplication/ResultsPack/figs/FIG_stability_margin_surface.png","FIG_stability_margin_surface.png",NA
"2026-03-04 03:45:03","stage4_20260303_183218","RESULTSPACK","fig_copy","output/CriticalReplication/ResultsPack/figs/FIG_envelope_logLik_vs_RICOMP_pen.png","FIG_envelope_logLik_vs_RICOMP_pen.png",NA
"2026-03-04 03:45:03","stage4_20260303_183218","RESULTSPACK","fig_copy","output/CriticalReplication/ResultsPack/figs/FIG_envelope_logLik_vs_RICOMP_pen.png","FIG_envelope_logLik_vs_RICOMP_pen.png",NA
"2026-03-04 03:45:03","stage4_20260303_183218","RESULTSPACK","index_md","output/CriticalReplication/ResultsPack/INDEX_RESULTS_PACK.md","ResultsPack index",NA
"2026-03-04 04:33:31","stage4_20260303_183218","S1_ARDL_faithful","table_csv","output/CriticalReplication/ResultsPack/tables/TAB_S1_replication_key_stats.csv","Faithful replication anchor statistics.",NA
"2026-03-04 04:33:32","stage4_20260303_183218","S1_ARDL_faithful","table_tex","output/CriticalReplication/ResultsPack/tables/TAB_S1_replication_key_stats.tex","Faithful replication anchor statistics.",NA
"2026-03-04 04:33:32","stage4_20260303_183218","S2_ARDL_grid","table_csv","output/CriticalReplication/ResultsPack/tables/TAB_S2_frontier_summary_by_IC.csv","ARDL grid frontier representatives under alternative information criteria.",NA
"2026-03-04 04:33:32","stage4_20260303_183218","S2_ARDL_grid","table_tex","output/CriticalReplication/ResultsPack/tables/TAB_S2_frontier_summary_by_IC.tex","ARDL grid frontier representatives under alternative information criteria.",NA
"2026-03-04 04:33:32","stage4_20260303_183218","S3_VECM_S1_r1","table_csv","output/CriticalReplication/ResultsPack/tables/TAB_S3_confinement_winners_by_branch.csv","Bivariate VECM confinement representatives by deterministic branch.",NA
"2026-03-04 04:33:32","stage4_20260303_183218","S3_VECM_S1_r1","table_tex","output/CriticalReplication/ResultsPack/tables/TAB_S3_confinement_winners_by_branch.tex","Bivariate VECM confinement representatives by deterministic branch.",NA
"2026-03-04 04:33:33","stage4_20260303_183218","S4_VECM_S2_m3_rank","table_csv","output/CriticalReplication/ResultsPack/tables/TAB_S4_rank_summary_by_branch.csv","Rank comparison for the trivariate VECM system ($\ln Y, \ln K, e$).",NA
"2026-03-04 04:33:33","stage4_20260303_183218","S4_VECM_S2_m3_rank","table_tex","output/CriticalReplication/ResultsPack/tables/TAB_S4_rank_summary_by_branch.tex","Rank comparison for the trivariate VECM system ($\ln Y, \ln K, e$).",NA
"2026-03-04 04:33:33","stage4_20260303_183218","CROSSWALK_CORE","table_csv","output/CriticalReplication/ResultsPack/tables/TAB_crosswalk_core.csv","Crosswalk of representative specifications across ARDL and VECM systems.",NA
"2026-03-04 04:33:33","stage4_20260303_183218","CROSSWALK_CORE","table_tex","output/CriticalReplication/ResultsPack/tables/TAB_crosswalk_core.tex","Crosswalk of representative specifications across ARDL and VECM systems.",NA
"2026-03-04 04:33:33","stage4_20260303_183218","RESULTSPACK","fig_copy","output/CriticalReplication/ResultsPack/figs/FIG_SHAIKH_ARDL_u_shaikh_window.png","FIG_SHAIKH_ARDL_u_shaikh_window.png",NA
"2026-03-04 04:33:33","stage4_20260303_183218","RESULTSPACK","fig_copy","output/CriticalReplication/ResultsPack/figs/FIG_Frontier_ARDL_logLik_vs_RICOMP_pen.png","FIG_Frontier_ARDL_logLik_vs_RICOMP_pen.png",NA
"2026-03-04 04:33:33","stage4_20260303_183218","RESULTSPACK","fig_copy","output/CriticalReplication/ResultsPack/figs/FIG_stability_margin_surface.png","FIG_stability_margin_surface.png",NA
"2026-03-04 04:33:33","stage4_20260303_183218","RESULTSPACK","fig_copy","output/CriticalReplication/ResultsPack/figs/FIG_envelope_logLik_vs_RICOMP_pen.png","FIG_envelope_logLik_vs_RICOMP_pen.png",NA
"2026-03-04 04:33:33","stage4_20260303_183218","RESULTSPACK","fig_copy","output/CriticalReplication/ResultsPack/figs/FIG_envelope_logLik_vs_RICOMP_pen.png","FIG_envelope_logLik_vs_RICOMP_pen.png",NA
"2026-03-04 04:33:33","stage4_20260303_183218","RESULTSPACK","index_md","output/CriticalReplication/ResultsPack/INDEX_RESULTS_PACK.md","ResultsPack index",NA
"2026-03-04 10:22:24","stage4_20260304_101833","S1_ARDL_faithful","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/tables/TAB_S1_replication_key_stats.csv","Faithful replication anchor statistics.",NA
"2026-03-04 10:22:24","stage4_20260304_101833","S1_ARDL_faithful","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/tables/TAB_S1_replication_key_stats.tex","Faithful replication anchor statistics.",NA
"2026-03-04 10:22:24","stage4_20260304_101833","S2_ARDL_grid","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/tables/TAB_S2_frontier_summary_by_IC.csv","ARDL grid frontier representatives under alternative information criteria.",NA
"2026-03-04 10:22:24","stage4_20260304_101833","S2_ARDL_grid","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/tables/TAB_S2_frontier_summary_by_IC.tex","ARDL grid frontier representatives under alternative information criteria.",NA
"2026-03-04 10:22:25","stage4_20260304_101833","S3_VECM_S1_r1","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/tables/TAB_S3_confinement_winners_by_branch.csv","Bivariate VECM confinement representatives by deterministic branch.",NA
"2026-03-04 10:22:25","stage4_20260304_101833","S3_VECM_S1_r1","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/tables/TAB_S3_confinement_winners_by_branch.tex","Bivariate VECM confinement representatives by deterministic branch.",NA
"2026-03-04 10:25:30","stage4_20260304_101833","S1_ARDL_faithful","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/tables/TAB_S1_replication_key_stats.csv","Faithful replication anchor statistics.",NA
"2026-03-04 10:25:30","stage4_20260304_101833","S1_ARDL_faithful","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/tables/TAB_S1_replication_key_stats.tex","Faithful replication anchor statistics.",NA
"2026-03-04 10:25:31","stage4_20260304_101833","S2_ARDL_grid","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/tables/TAB_S2_frontier_summary_by_IC.csv","ARDL grid frontier representatives under alternative information criteria.",NA
"2026-03-04 10:25:31","stage4_20260304_101833","S2_ARDL_grid","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/tables/TAB_S2_frontier_summary_by_IC.tex","ARDL grid frontier representatives under alternative information criteria.",NA
"2026-03-04 10:25:32","stage4_20260304_101833","S3_VECM_S1_r1","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/tables/TAB_S3_confinement_winners_by_branch.csv","Bivariate VECM confinement representatives by deterministic branch.",NA
"2026-03-04 10:25:32","stage4_20260304_101833","S3_VECM_S1_r1","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/tables/TAB_S3_confinement_winners_by_branch.tex","Bivariate VECM confinement representatives by deterministic branch.",NA
"2026-03-04 10:27:14","stage4_20260304_101833","S2_VECM_lnY_lnK_e","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/tables/TAB_S2_VECM_lnYlnK_e_cointegration.csv","Trivariate VECM ($ln Y$, $ln K$, $e$): cointegration-relevant representatives by deterministic branch and rank.",NA
"2026-03-04 10:27:14","stage4_20260304_101833","S2_VECM_lnY_lnK_e","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/tables/TAB_S2_VECM_lnYlnK_e_cointegration.tex","Trivariate VECM ($ln Y$, $ln K$, $e$): cointegration-relevant representatives by deterministic branch and rank.",NA
"2026-03-04 10:27:14","stage4_20260304_101833","CROSSWALK_CORE","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/tables/TAB_crosswalk_core.csv","Crosswalk of representative specifications across ARDL and VECM systems.",NA
"2026-03-04 10:27:14","stage4_20260304_101833","CROSSWALK_CORE","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/tables/TAB_crosswalk_core.tex","Crosswalk of representative specifications across ARDL and VECM systems.",NA
"2026-03-04 10:27:14","stage4_20260304_101833","RESULTSPACK","fig_copy","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/figs/FIG_SHAIKH_ARDL_u_shaikh_window.png","FIG_SHAIKH_ARDL_u_shaikh_window.png",NA
"2026-03-04 10:27:15","stage4_20260304_101833","RESULTSPACK","fig_copy","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/figs/FIG_Frontier_ARDL_logLik_vs_RICOMP_pen.png","FIG_Frontier_ARDL_logLik_vs_RICOMP_pen.png",NA
"2026-03-04 10:27:16","stage4_20260304_101833","RESULTSPACK","fig_copy","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/figs/FIG_stability_margin_surface.png","FIG_stability_margin_surface.png",NA
"2026-03-04 10:27:16","stage4_20260304_101833","RESULTSPACK","fig_copy","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/figs/FIG_envelope_logLik_vs_RICOMP_pen.png","FIG_envelope_logLik_vs_RICOMP_pen.png",NA
"2026-03-04 10:27:16","stage4_20260304_101833","RESULTSPACK","fig_copy","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/figs/FIG_envelope_logLik_vs_RICOMP_pen.png","FIG_envelope_logLik_vs_RICOMP_pen.png",NA
"2026-03-04 10:27:16","stage4_20260304_101833","RESULTSPACK","index_md","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_101833/ResultsPack/INDEX_RESULTS_PACK.md","ResultsPack index",NA
"2026-03-04 13:06:30","stage4_20260304_130240","S1_ARDL_faithful","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_S1_replication_key_stats.csv","Faithful replication anchor statistics.",NA
"2026-03-04 13:06:30","stage4_20260304_130240","S1_ARDL_faithful","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_S1_replication_key_stats.tex","Faithful replication anchor statistics.",NA
"2026-03-04 13:06:30","stage4_20260304_130240","S1_ARDL_faithful","data_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/data/DATA_S1_ARDL_four_series.csv","S1 ARDL four-series reproducible dataset",NA
"2026-03-04 13:06:30","stage4_20260304_130240","S2_ARDL_grid","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_S2_frontier_summary_by_IC.csv","ARDL grid frontier representatives under alternative information criteria.",NA
"2026-03-04 13:06:30","stage4_20260304_130240","S2_ARDL_grid","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_S2_frontier_summary_by_IC.tex","ARDL grid frontier representatives under alternative information criteria.",NA
"2026-03-04 13:06:30","stage4_20260304_130240","S3_VECM_S1_r1","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_S3_confinement_winners_by_branch.csv","Bivariate VECM confinement representatives by deterministic branch.",NA
"2026-03-04 13:06:30","stage4_20260304_130240","S3_VECM_S1_r1","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_S3_confinement_winners_by_branch.tex","Bivariate VECM confinement representatives by deterministic branch.",NA
"2026-03-04 13:06:31","stage4_20260304_130240","S2_VECM_lnY_lnK_e","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_S2_VECM_lnYlnK_e_cointegration.csv","Trivariate VECM ($ln Y$, $ln K$, $e$): cointegration-relevant representatives by deterministic branch and rank.",NA
"2026-03-04 13:06:31","stage4_20260304_130240","S2_VECM_lnY_lnK_e","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_S2_VECM_lnYlnK_e_cointegration.tex","Trivariate VECM ($ln Y$, $ln K$, $e$): cointegration-relevant representatives by deterministic branch and rank.",NA
"2026-03-04 13:06:31","stage4_20260304_130240","CROSSWALK_CORE","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_crosswalk_core.csv","Crosswalk of representative specifications across ARDL and VECM systems.",NA
"2026-03-04 13:06:31","stage4_20260304_130240","CROSSWALK_CORE","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_crosswalk_core.tex","Crosswalk of representative specifications across ARDL and VECM systems.",NA
"2026-03-04 13:06:34",NA,"RESULTSPACK","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPackages/VECM_S1_lnY_lnK/tables/MANIFEST_S3_inputs_by_branch.csv","Stage 3 (Exercise C) input availability by deterministic branch.",NA
"2026-03-04 13:06:34",NA,"RESULTSPACK","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPackages/VECM_S1_lnY_lnK/tables/MANIFEST_S3_inputs_by_branch.tex","Stage 3 (Exercise C) input availability by deterministic branch.",NA
"2026-03-04 14:29:59","stage4_20260304_130240","S1_ARDL_faithful","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_S1_replication_key_stats.csv","Faithful replication anchor statistics.",NA
"2026-03-04 14:30:00","stage4_20260304_130240","S1_ARDL_faithful","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_S1_replication_key_stats.tex","Faithful replication anchor statistics.",NA
"2026-03-04 14:30:00","stage4_20260304_130240","S1_ARDL_faithful","data_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/data/DATA_S1_ARDL_four_series.csv","S1 ARDL four-series reproducible dataset",NA
"2026-03-04 14:30:00","stage4_20260304_130240","S2_ARDL_grid","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_S2_frontier_summary_by_IC.csv","ARDL grid frontier representatives under alternative information criteria.",NA
"2026-03-04 14:30:00","stage4_20260304_130240","S2_ARDL_grid","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_S2_frontier_summary_by_IC.tex","ARDL grid frontier representatives under alternative information criteria.",NA
"2026-03-04 14:30:01","stage4_20260304_130240","S3_VECM_S1_r1","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_S3_confinement_winners_by_branch.csv","Bivariate VECM confinement representatives by deterministic branch.",NA
"2026-03-04 14:30:01","stage4_20260304_130240","S3_VECM_S1_r1","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_S3_confinement_winners_by_branch.tex","Bivariate VECM confinement representatives by deterministic branch.",NA
"2026-03-04 14:30:02","stage4_20260304_130240","S2_VECM_lnY_lnK_e","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_S2_VECM_lnYlnK_e_cointegration.csv","Trivariate VECM ($ln Y$, $ln K$, $e$): cointegration-relevant representatives by deterministic branch and rank.",NA
"2026-03-04 14:30:02","stage4_20260304_130240","S2_VECM_lnY_lnK_e","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_S2_VECM_lnYlnK_e_cointegration.tex","Trivariate VECM ($ln Y$, $ln K$, $e$): cointegration-relevant representatives by deterministic branch and rank.",NA
"2026-03-04 14:30:03","stage4_20260304_130240","CROSSWALK_CORE","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_crosswalk_core.csv","Crosswalk of representative specifications across ARDL and VECM systems.",NA
"2026-03-04 14:30:03","stage4_20260304_130240","CROSSWALK_CORE","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/tables/TAB_crosswalk_core.tex","Crosswalk of representative specifications across ARDL and VECM systems.",NA
"2026-03-04 14:34:08","stage4_20260304_130240","RESULTSPACK","fig_copy","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/figs/FIG_S1_ARDL_u_compare_base2011_shaikh_window.png","FIG_S1_ARDL_u_compare_base2011_shaikh_window.png",NA
"2026-03-04 14:34:08","stage4_20260304_130240","RESULTSPACK","fig_copy","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/figs/FIG_S1_ARDL_u_compare_base1947_shaikh_window.png","FIG_S1_ARDL_u_compare_base1947_shaikh_window.png",NA
"2026-03-04 14:34:08","stage4_20260304_130240","RESULTSPACK","fig_copy","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/figs/FIG_Frontier_ARDL_logLik_vs_RICOMP_pen.png","FIG_Frontier_ARDL_logLik_vs_RICOMP_pen.png",NA
"2026-03-04 14:34:08","stage4_20260304_130240","RESULTSPACK","fig_copy","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/figs/FIG_stability_margin_surface.png","FIG_stability_margin_surface.png",NA
"2026-03-04 14:34:08","stage4_20260304_130240","RESULTSPACK","fig_copy","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/figs/FIG_envelope_logLik_vs_RICOMP_pen.png","FIG_envelope_logLik_vs_RICOMP_pen.png",NA
"2026-03-04 14:34:08","stage4_20260304_130240","RESULTSPACK","fig_copy","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/figs/FIG_envelope_logLik_vs_RICOMP_pen.png","FIG_envelope_logLik_vs_RICOMP_pen.png",NA
"2026-03-04 14:34:08","stage4_20260304_130240","RESULTSPACK","index_md","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPack/INDEX_RESULTS_PACK.md","ResultsPack index",NA
"2026-03-04 14:34:16",NA,"RESULTSPACK","table_csv","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPackages/VECM_S1_lnY_lnK/tables/MANIFEST_S3_inputs_by_branch.csv","Stage 3 (Exercise C) input availability by deterministic branch.",NA
"2026-03-04 14:34:16",NA,"RESULTSPACK","table_tex","C:/ReposGitHub/capacity_utilization/output/run_stage4_20260304_130240/ResultsPackages/VECM_S1_lnY_lnK/tables/MANIFEST_S3_inputs_by_branch.tex","Stage 3 (Exercise C) input availability by deterministic branch.",NA
"2026-03-04 14:53:34",NA,"RESULTSPACK","table_csv","output/CriticalReplication/run_stage4_20260304_145333/ResultsPackages/VECM_S1_lnY_lnK/tables/MANIFEST_S3_inputs_by_branch.csv","Stage 3 (Exercise C) input availability by deterministic branch.",NA
"2026-03-04 14:53:34",NA,"RESULTSPACK","table_tex","output/CriticalReplication/run_stage4_20260304_145333/ResultsPackages/VECM_S1_lnY_lnK/tables/MANIFEST_S3_inputs_by_branch.tex","Stage 3 (Exercise C) input availability by deterministic branch.",NA
"2026-03-04 14:55:56",NA,"RESULTSPACK","table_csv","output/CriticalReplication/run_stage4_20260304_145555/ResultsPackages/VECM_S1_lnY_lnK/tables/MANIFEST_S3_inputs_by_branch.csv","Stage 3 (Exercise C) input availability by deterministic branch.",NA
"2026-03-04 14:55:56",NA,"RESULTSPACK","table_tex","output/CriticalReplication/run_stage4_20260304_145555/ResultsPackages/VECM_S1_lnY_lnK/tables/MANIFEST_S3_inputs_by_branch.tex","Stage 3 (Exercise C) input availability by deterministic branch.",NA
"2026-03-04 15:01:13",NA,"RESULTSPACK","table_csv","output/CriticalReplication/run_stage4_20260304_150112/ResultsPackages/VECM_S1_lnY_lnK/tables/MANIFEST_S3_inputs_by_branch.csv","Stage 3 (Exercise C) input availability by deterministic branch.",NA
"2026-03-04 15:01:15",NA,"RESULTSPACK","table_tex","output/CriticalReplication/run_stage4_20260304_150112/ResultsPackages/VECM_S1_lnY_lnK/tables/MANIFEST_S3_inputs_by_branch.tex","Stage 3 (Exercise C) input availability by deterministic branch.",NA
"2026-03-04 15:05:49",NA,"RESULTSPACK","table_csv","output/CriticalReplication/run_stage4_20260304_150549/ResultsPackages/VECM_S1_lnY_lnK/tables/MANIFEST_S3_inputs_by_branch.csv","Stage 3 (Exercise C) input availability by deterministic branch.",NA
"2026-03-04 15:05:49",NA,"RESULTSPACK","table_tex","output/CriticalReplication/run_stage4_20260304_150549/ResultsPackages/VECM_S1_lnY_lnK/tables/MANIFEST_S3_inputs_by_branch.tex","Stage 3 (Exercise C) input availability by deterministic branch.",NA
"2026-03-04 15:05:49",NA,"RESULTSPACK","table_csv","output/CriticalReplication/run_stage4_20260304_150549/ResultsPackages/VECM_S1_lnY_lnK/tables/DATA_S3_specification_universe.csv","Stage 3 specification universe (Exercise C): pooled lattice cells across deterministic branches.",NA
"2026-03-04 15:05:49",NA,"RESULTSPACK","table_tex","output/CriticalReplication/run_stage4_20260304_150549/ResultsPackages/VECM_S1_lnY_lnK/tables/DATA_S3_specification_universe.tex","Stage 3 specification universe (Exercise C): pooled lattice cells across deterministic branches.",NA
"2026-03-04 15:05:49",NA,"RESULTSPACK","table_csv","output/CriticalReplication/run_stage4_20260304_150549/ResultsPackages/VECM_S1_lnY_lnK/tables/TAB_S3_confinement_winners_by_branch.csv","Stage 3 confinement winners by deterministic branch (Exercise C, VECM S1 r=1).",NA
"2026-03-04 15:05:49",NA,"RESULTSPACK","table_tex","output/CriticalReplication/run_stage4_20260304_150549/ResultsPackages/VECM_S1_lnY_lnK/tables/TAB_S3_confinement_winners_by_branch.tex","Stage 3 confinement winners by deterministic branch (Exercise C, VECM S1 r=1).",NA
"2026-03-04 15:05:49",NA,"RESULTSPACK","table_csv","output/CriticalReplication/run_stage4_20260304_150549/ResultsPackages/VECM_S1_lnY_lnK/tables/TAB_S3_metric_summary_by_branch.csv","Stage 3 metric summaries by branch (theta and stability margin where available).",NA
"2026-03-04 15:05:49",NA,"RESULTSPACK","table_tex","output/CriticalReplication/run_stage4_20260304_150549/ResultsPackages/VECM_S1_lnY_lnK/tables/TAB_S3_metric_summary_by_branch.tex","Stage 3 metric summaries by branch (theta and stability margin where available).",""
