"run_id","det_tag","cell_id","status","include","LRinclude","p","r","q_tag","qY","qK","qE","model_class","logLik","T_eff","T_eff_common","k_gamma","k_pi","k_det","k_sigma","k_total","ICOMP_pen","RICOMP_pen","ICOMP_flag","RICOMP_flag","ICOMP_stabilized","RICOMP_stabilized","AIC","BIC","HQ","AICc","stability_margin","unit_root_count","unstable_count","expected_unit_roots","unit_root_mismatch","fail_code","fail_msg","window_tag","window_start","window_end","dBIC","dAIC","dHQ"
1772573701,"SR_const__LR_none","p01_E_only_r1_const_none","computed","const","none",1,1,"E_only",0,0,1,"VECM_ranked_qrestricted",456.553337753721,63,57,3,5,3,6,17,0.873118429619154,0.873118429619154,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-879.106675507443,-844.374803954255,-865.608686685964,-863.414367815135,-0.0289071161276622,2,1,2,0,NA,NA,"shaikh_window",1947,2011,47.0771344951769,49.1201857630114,48.3261864205714
1772573701,"SR_const__LR_none","p01_E_only_r2_const_none","computed","const","none",1,2,"E_only",0,0,1,"VECM_ranked_qrestricted",459.326394025199,63,57,3,8,3,6,20,0.892270579135051,0.892270579135051,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-878.652788050398,-837.791762693707,-862.772801201599,-855.319454717065,-0.0215971909443053,1,1,1,0,NA,NA,"shaikh_window",1947,2011,53.6601757557249,49.5740732200558,51.1620719049356
1772573701,"SR_const__LR_none","p01_Y_short_r0_const_none","computed","const","none",1,0,"Y_short",1,1,1,"VAR_diff_r0",466.119789522594,63,57,9,0,3,6,18,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-896.239579045189,-859.464656224167,-881.94759088127,-878.239579045189,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,31.9872822252651,31.9872822252651,31.9872822252651
1772573701,"SR_const__LR_none","p01_Y_short_r1_const_none","computed","const","none",1,1,"Y_short",1,1,1,"VECM_ranked_qrestricted",474.879609065998,63,57,9,5,3,6,23,0.984921074121353,0.984921074121353,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-903.759218131997,-856.769038971802,-885.497233255878,-870.304672677451,0.0753446024699013,2,0,2,0,NA,NA,"shaikh_window",1947,2011,34.68289947763,24.4676431384572,28.437639850657
1772573701,"SR_const__LR_none","p01_Y_short_r2_const_none","computed","const","none",1,2,"Y_short",1,1,1,"VECM_ranked_qrestricted",477.575482343295,63,57,9,8,3,6,26,1.02532874836361,1.02532874836361,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-903.15096468659,-850.031631722892,-882.506981783152,-856.35096468659,0.0490844166422647,1,0,1,0,NA,NA,"shaikh_window",1947,2011,41.4203067265402,25.0758965838637,31.4278913233833
1772573701,"SR_const__LR_none","p01_K_short_r0_const_none","computed","const","none",1,0,"K_short",1,1,1,"VAR_diff_r0",466.119789522594,63,57,9,0,3,6,18,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-896.239579045189,-859.464656224167,-881.94759088127,-878.239579045189,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,31.9872822252651,31.9872822252651,31.9872822252651
1772573701,"SR_const__LR_none","p01_K_short_r1_const_none","computed","const","none",1,1,"K_short",1,1,1,"VECM_ranked_qrestricted",474.879609065998,63,57,9,5,3,6,23,0.984921074121353,0.984921074121353,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-903.759218131997,-856.769038971802,-885.497233255878,-870.304672677451,0.0753446024699013,2,0,2,0,NA,NA,"shaikh_window",1947,2011,34.68289947763,24.4676431384572,28.437639850657
1772573701,"SR_const__LR_none","p01_K_short_r2_const_none","computed","const","none",1,2,"K_short",1,1,1,"VECM_ranked_qrestricted",477.575482343295,63,57,9,8,3,6,26,1.02532874836361,1.02532874836361,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-903.15096468659,-850.031631722892,-882.506981783152,-856.35096468659,0.0490844166422647,1,0,1,0,NA,NA,"shaikh_window",1947,2011,41.4203067265402,25.0758965838637,31.4278913233833
1772573701,"SR_const__LR_none","p01_E_short_r0_const_none","computed","const","none",1,0,"E_short",1,1,1,"VAR_diff_r0",466.119789522594,63,57,9,0,3,6,18,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-896.239579045189,-859.464656224167,-881.94759088127,-878.239579045189,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,31.9872822252651,31.9872822252651,31.9872822252651
1772573701,"SR_const__LR_none","p01_E_short_r1_const_none","computed","const","none",1,1,"E_short",1,1,1,"VECM_ranked_qrestricted",474.879609065998,63,57,9,5,3,6,23,0.984921074121353,0.984921074121353,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-903.759218131997,-856.769038971802,-885.497233255878,-870.304672677451,0.0753446024699013,2,0,2,0,NA,NA,"shaikh_window",1947,2011,34.68289947763,24.4676431384572,28.437639850657
1772573701,"SR_const__LR_none","p01_E_short_r2_const_none","computed","const","none",1,2,"E_short",1,1,1,"VECM_ranked_qrestricted",477.575482343295,63,57,9,8,3,6,26,1.02532874836361,1.02532874836361,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-903.15096468659,-850.031631722892,-882.506981783152,-856.35096468659,0.0490844166422647,1,0,1,0,NA,NA,"shaikh_window",1947,2011,41.4203067265402,25.0758965838637,31.4278913233833
1772573701,"SR_const__LR_none","p02_sym_r0_const_none","computed","const","none",2,0,"sym",2,2,2,"VAR_diff_r0",471.036313856716,62,57,18,0,3,6,27,1.163423623523,1.163423623523,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-888.072627713432,-832.910243481899,-866.634645467553,-835.934696678949,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,58.5416949675331,40.1542335570221,47.3002276389816
1772573701,"SR_const__LR_none","p02_sym_r1_const_none","computed","const","none",2,1,"sym",2,2,2,"VECM_ranked_qrestricted",483.370824504553,62,57,18,5,3,6,32,0.772958203067098,0.772958203067098,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-902.741649009105,-837.3640084384,-877.333670051027,-814.741649009105,-0.00538822369039593,2,1,2,0,NA,NA,"shaikh_window",1947,2011,54.0879300110327,25.4852122613489,36.6012030555082
1772573701,"SR_const__LR_none","p02_sym_r2_const_none","computed","const","none",2,2,"sym",2,2,2,"VECM_ranked_qrestricted",486.363867659834,62,57,18,8,3,6,35,0.79946807707028,0.79946807707028,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-902.727735319667,-831.220940945458,-874.937758334269,-782.727735319667,0.00712251326048907,1,0,1,0,NA,NA,"shaikh_window",1947,2011,60.230997503974,25.4991259507866,38.9971147722657
1772573701,"SR_const__LR_none","p02_Y_only_r0_const_none","computed","const","none",2,0,"Y_only",2,0,0,"VAR_diff_r0",471.036313856716,62,57,6,0,3,6,15,1.163423623523,1.163423623523,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-912.072627713432,-881.426858695914,-900.162637576833,-900.365310640261,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,10.0250797535184,16.1542335570221,13.7722355297021
1772573701,"SR_const__LR_none","p02_Y_only_r1_const_none","computed","const","none",2,1,"Y_only",2,0,0,"VECM_ranked_qrestricted",458.549019707532,62,57,6,5,3,6,20,1.05881429494208,1.05881429494208,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-877.098039415064,-836.237014058373,-861.218052566265,-853.764706081731,-0.0606700684276253,2,1,2,0,NA,NA,"shaikh_window",1947,2011,55.2149243910593,51.1288218553901,52.71682054027
1772573701,"SR_const__LR_none","p02_Y_only_r2_const_none","computed","const","none",2,2,"Y_only",2,0,0,"VECM_ranked_qrestricted",460.331131044314,62,57,6,8,3,6,23,1.038804466469,1.038804466469,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-874.662262088628,-827.672082928433,-856.400277212509,-841.207716634082,0.0187111738785453,1,0,1,0,NA,NA,"shaikh_window",1947,2011,63.7798555209991,53.5645991818263,57.5345958940261
1772573701,"SR_const__LR_none","p02_K_only_r0_const_none","computed","const","none",2,0,"K_only",0,2,0,"VAR_diff_r0",471.036313856716,62,57,6,0,3,6,15,1.163423623523,1.163423623523,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-912.072627713432,-881.426858695914,-900.162637576833,-900.365310640261,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,10.0250797535184,16.1542335570221,13.7722355297021
1772573701,"SR_const__LR_none","p02_K_only_r1_const_none","computed","const","none",2,1,"K_only",0,2,0,"VECM_ranked_qrestricted",451.066549011652,62,57,6,5,3,6,20,0.842859358486265,0.842859358486265,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-862.133098023304,-821.272072666613,-846.253111174505,-838.799764689971,0.0375636492629863,2,0,2,0,NA,NA,"shaikh_window",1947,2011,70.1798657828189,66.0937632471497,67.6817619320295
1772573701,"SR_const__LR_none","p02_K_only_r2_const_none","computed","const","none",2,2,"K_only",0,2,0,"VECM_ranked_qrestricted",455.393789241813,62,57,6,8,3,6,23,0.831884734707256,0.831884734707256,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-864.787578483626,-817.797399323431,-846.525593607507,-831.333033029081,0.0196974594154924,1,0,1,0,NA,NA,"shaikh_window",1947,2011,73.6545391260007,63.4392827868279,67.4092794990277
1772573701,"SR_const__LR_none","p02_E_only_r0_const_none","computed","const","none",2,0,"E_only",0,0,2,"VAR_diff_r0",471.036313856716,62,57,6,0,3,6,15,1.163423623523,1.163423623523,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-912.072627713432,-881.426858695914,-900.162637576833,-900.365310640261,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,10.0250797535184,16.1542335570221,13.7722355297021
1772573701,"SR_const__LR_none","p02_E_only_r1_const_none","computed","const","none",2,1,"E_only",0,0,2,"VECM_ranked_qrestricted",456.442244297993,62,57,6,5,3,6,20,0.781706884757668,0.781706884757668,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-872.884488595986,-832.023463239295,-857.004501747188,-849.551155262653,-0.0416895003191884,2,1,2,0,NA,NA,"shaikh_window",1947,2011,59.4284752101368,55.3423726744676,56.9303713593474
1772573701,"SR_const__LR_none","p02_E_only_r2_const_none","computed","const","none",2,2,"E_only",0,0,2,"VECM_ranked_qrestricted",458.549065795454,62,57,6,8,3,6,23,0.767862259940234,0.767862259940234,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-871.098131590907,-824.107952430713,-852.836146714789,-837.643586136362,0.0342701978078465,1,0,1,0,NA,NA,"shaikh_window",1947,2011,67.3439860187194,57.1287296795466,61.0987263917464
1772573701,"SR_const__LR_none","p02_Y_short_r0_const_none","computed","const","none",2,0,"Y_short",1,2,2,"VAR_diff_r0",471.036313856716,62,57,15,0,3,6,24,1.163423623523,1.163423623523,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-894.072627713432,-845.039397285403,-875.016643494873,-856.572627713432,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,46.4125411640294,34.1542335570221,38.9182296116617
1772573701,"SR_const__LR_none","p02_Y_short_r1_const_none","computed","const","none",2,1,"Y_short",1,2,2,"VECM_ranked_qrestricted",482.611857501295,62,57,15,5,3,6,29,0.760736383239063,0.760736383239063,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-907.223715002589,-847.975228235387,-884.197734071831,-842.779270558145,-0.0180645405403355,2,1,2,0,NA,NA,"shaikh_window",1947,2011,43.4767102140448,21.0031462678647,29.7371390347041
1772573701,"SR_const__LR_none","p02_Y_short_r2_const_none","computed","const","none",2,2,"Y_short",1,2,2,"VECM_ranked_qrestricted",486.053900708489,62,57,15,8,3,6,32,0.795850806096791,0.795850806096791,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-908.107801416977,-842.730160846272,-882.699822458899,-820.107801416977,0.00619384387281241,1,0,1,0,NA,NA,"shaikh_window",1947,2011,48.7217776031606,20.1190598534769,31.2350506476362
1772573701,"SR_const__LR_none","p02_K_short_r0_const_none","computed","const","none",2,0,"K_short",2,1,2,"VAR_diff_r0",471.036313856716,62,57,15,0,3,6,24,1.163423623523,1.163423623523,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-894.072627713432,-845.039397285403,-875.016643494873,-856.572627713432,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,46.4125411640294,34.1542335570221,38.9182296116617
1772573701,"SR_const__LR_none","p02_K_short_r1_const_none","computed","const","none",2,1,"K_short",2,1,2,"VECM_ranked_qrestricted",478.435295987839,62,57,15,5,3,6,29,0.756035590294694,0.756035590294694,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-898.870591975677,-839.622105208476,-875.844611044919,-834.426147531233,0.282072118292787,3,0,2,1,NA,NA,"shaikh_window",1947,2011,51.8298332409566,29.3562692947766,38.0902620616159
1772573701,"SR_const__LR_none","p02_K_short_r2_const_none","computed","const","none",2,2,"K_short",2,1,2,"VECM_ranked_qrestricted",480.798026451807,62,57,15,8,3,6,32,0.791714403787697,0.791714403787697,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-897.596052903614,-832.218412332909,-872.188073945536,-809.596052903614,0.0166193628888688,1,0,1,0,NA,NA,"shaikh_window",1947,2011,59.2335261165236,30.6308083668399,41.7467991609992
1772573701,"SR_const__LR_none","p02_E_short_r0_const_none","computed","const","none",2,0,"E_short",2,2,1,"VAR_diff_r0",471.036313856716,62,57,15,0,3,6,24,1.163423623523,1.163423623523,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-894.072627713432,-845.039397285403,-875.016643494873,-856.572627713432,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,46.4125411640294,34.1542335570221,38.9182296116617
1772573701,"SR_const__LR_none","p02_E_short_r1_const_none","computed","const","none",2,1,"E_short",2,2,1,"VECM_ranked_qrestricted",480.882836406126,62,57,15,5,3,6,29,0.803157447689443,0.803157447689443,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-903.765672812253,-844.517186045051,-880.739691881494,-839.321228367808,-0.00975262988272041,2,1,2,0,NA,NA,"shaikh_window",1947,2011,46.9347524043816,24.4611884582015,33.1951812250409
1772573701,"SR_const__LR_none","p02_E_short_r2_const_none","computed","const","none",2,2,"E_short",2,2,1,"VECM_ranked_qrestricted",483.515362798013,62,57,15,8,3,6,32,0.819383500042363,0.819383500042363,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-903.030725596026,-837.65308502532,-877.622746637947,-815.030725596026,0.00396415496033753,1,0,1,0,NA,NA,"shaikh_window",1947,2011,53.7988534241121,25.1961356744283,36.3121264685876
1772573701,"SR_const__LR_none","p03_sym_r0_const_none","computed","const","none",3,0,"sym",3,3,3,"VAR_diff_r0",482.113430635227,61,57,27,0,3,6,36,1.18073253028248,1.18073253028248,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-892.226861270454,-818.67701562841,-863.642884942616,-759.026861270454,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,72.774922821022,36,50.2919881639191
1772573701,"SR_const__LR_none","p03_sym_r1_const_none","computed","const","none",3,1,"sym",3,3,3,"VECM_ranked_qrestricted",489.353141668097,61,57,27,5,3,6,41,0.931699592100493,0.931699592100493,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-896.706283336193,-812.941181354977,-864.152310296156,-667.106283336193,-0.0187797523138533,2,1,2,0,NA,NA,"shaikh_window",1947,2011,78.5107570944554,31.5205779342606,49.7825628103793
1772573701,"SR_const__LR_none","p03_sym_r2_const_none","computed","const","none",3,2,"sym",3,3,3,"VECM_ranked_qrestricted",494.152308190438,61,57,27,8,3,6,44,0.980438214464773,0.980438214464773,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-900.304616380877,-810.410360596156,-865.368645313519,-570.304616380877,-0.0114790721354534,1,1,1,0,NA,NA,"shaikh_window",1947,2011,81.0415778532758,27.9222448895774,48.5662277930161
1772573701,"SR_const__LR_none","p03_Y_only_r0_const_none","computed","const","none",3,0,"Y_only",3,0,0,"VAR_diff_r0",482.113430635227,61,57,9,0,3,6,18,1.18073253028248,1.18073253028248,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-928.226861270454,-891.451938449432,-913.934873106535,-910.226861270454,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,0,0,0
1772573701,"SR_const__LR_none","p03_Y_only_r1_const_none","computed","const","none",3,1,"Y_only",3,0,0,"VECM_ranked_qrestricted",459.376359088875,61,57,9,5,3,6,23,0.961446932721298,0.961446932721298,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-872.75271817775,-825.762539017555,-854.490733301631,-839.298172723204,-0.0999039631281418,2,1,2,0,NA,NA,"shaikh_window",1947,2011,65.689399431877,55.4741430927041,59.4441398049039
1772573701,"SR_const__LR_none","p03_Y_only_r2_const_none","computed","const","none",3,2,"Y_only",3,0,0,"VECM_ranked_qrestricted",461.141301721439,61,57,9,8,3,6,26,0.978553135161533,0.978553135161533,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-870.282603442878,-817.16327047918,-849.638620539439,-823.482603442878,-0.0580196943150084,1,1,1,0,NA,NA,"shaikh_window",1947,2011,74.2886679702525,57.9442578275761,64.2962525670956
1772573701,"SR_const__LR_none","p03_K_only_r0_const_none","computed","const","none",3,0,"K_only",0,3,0,"VAR_diff_r0",482.113430635227,61,57,9,0,3,6,18,1.18073253028248,1.18073253028248,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-928.226861270454,-891.451938449432,-913.934873106535,-910.226861270454,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,0,0,0
1772573701,"SR_const__LR_none","p03_K_only_r1_const_none","computed","const","none",3,1,"K_only",0,3,0,"VECM_ranked_qrestricted",449.237769216328,61,57,9,5,3,6,23,0.782571970505771,0.782571970505771,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-852.475538432655,-805.485359272461,-834.213553556536,-819.02099297811,-0.00790830741521065,2,1,2,0,NA,NA,"shaikh_window",1947,2011,85.9665791769715,75.7513228377987,79.7213195499985
1772573701,"SR_const__LR_none","p03_K_only_r2_const_none","computed","const","none",3,2,"K_only",0,3,0,"VECM_ranked_qrestricted",454.368428762473,61,57,9,8,3,6,26,0.812572467563768,0.812572467563768,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-856.736857524946,-803.617524561248,-836.092874621508,-809.936857524947,0.0152678133324842,1,0,1,0,NA,NA,"shaikh_window",1947,2011,87.834413888184,71.4900037455076,77.8419984850271
1772573701,"SR_const__LR_none","p03_E_only_r0_const_none","computed","const","none",3,0,"E_only",0,0,3,"VAR_diff_r0",482.113430635227,61,57,9,0,3,6,18,1.18073253028248,1.18073253028248,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-928.226861270454,-891.451938449432,-913.934873106535,-910.226861270454,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,0,0,0
1772573701,"SR_const__LR_none","p03_E_only_r1_const_none","computed","const","none",3,1,"E_only",0,0,3,"VECM_ranked_qrestricted",457.813234005207,61,57,9,5,3,6,23,0.729966617335741,0.729966617335741,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-869.626468010414,-822.63628885022,-851.364483134295,-836.171922555869,-0.0585967819620627,2,1,2,0,NA,NA,"shaikh_window",1947,2011,68.8156495992126,58.6003932600398,62.5703899722396
1772573701,"SR_const__LR_none","p03_E_only_r2_const_none","computed","const","none",3,2,"E_only",0,0,3,"VECM_ranked_qrestricted",460.293019936457,61,57,9,8,3,6,26,0.736661946983794,0.736661946983794,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-868.586039872915,-815.466706909217,-847.942056969476,-821.786039872915,0.0256774193064992,1,0,1,0,NA,NA,"shaikh_window",1947,2011,75.9852315402155,59.6408213975391,65.9928161370586
1772573701,"SR_const__LR_none","p03_Y_short_r0_const_none","computed","const","none",3,0,"Y_short",1,3,3,"VAR_diff_r0",482.113430635227,61,57,21,0,3,6,30,1.18073253028248,1.18073253028248,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-904.226861270454,-842.935323235418,-880.406880997256,-832.688399731992,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,48.5166152140147,24,33.5279921092794
1772573701,"SR_const__LR_none","p03_Y_short_r1_const_none","computed","const","none",3,1,"Y_short",1,3,3,"VECM_ranked_qrestricted",484.26678754597,61,57,21,5,3,6,35,0.866473422055705,0.866473422055705,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-898.53357509194,-827.026780717731,-870.743598106542,-778.53357509194,-0.0511635431964983,2,1,2,0,NA,NA,"shaikh_window",1947,2011,64.4251577317012,29.6932861785139,43.191274999993
1772573701,"SR_const__LR_none","p03_Y_short_r2_const_none","computed","const","none",3,2,"Y_short",1,3,3,"VECM_ranked_qrestricted",489.450993510813,61,57,21,8,3,6,38,0.910321551890995,0.910321551890995,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-902.901987021626,-825.266038843913,-872.730012008908,-738.235320354959,-0.00919782260858004,1,1,1,0,NA,NA,"shaikh_window",1947,2011,66.1858996055194,25.3248742488282,41.2048610976271
1772573701,"SR_const__LR_none","p03_K_short_r0_const_none","computed","const","none",3,0,"K_short",3,1,3,"VAR_diff_r0",482.113430635227,61,57,21,0,3,6,30,1.18073253028248,1.18073253028248,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-904.226861270454,-842.935323235418,-880.406880997256,-832.688399731992,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,48.5166152140147,24,33.5279921092794
1772573701,"SR_const__LR_none","p03_K_short_r1_const_none","computed","const","none",3,1,"K_short",3,1,3,"VECM_ranked_qrestricted",480.093276870068,61,57,21,5,3,6,35,0.861660379196618,0.861660379196618,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-890.186553740136,-818.679759365927,-862.396576754738,-770.186553740136,-0.0194904594762975,2,1,2,0,NA,NA,"shaikh_window",1947,2011,72.7721790835054,38.040307530318,51.5382963517972
