"run_id","det_tag","cell_id","p","r","q_tag","eig_id","Re","Im","Mod"
1772630521,"SR_const__LR_none","p01_K_short_r2_const_none",1,2,"K_short",6,0.360700189860616,0,0.360700189860616
1772630521,"SR_const__LR_none","p01_E_short_r1_const_none",1,1,"E_short",1,1,0,1
1772630521,"SR_const__LR_none","p01_E_short_r1_const_none",1,1,"E_short",2,0.999999999999999,0,0.999999999999999
1772630521,"SR_const__LR_none","p01_E_short_r1_const_none",1,1,"E_short",3,0.924655397530099,0,0.924655397530099
1772630521,"SR_const__LR_none","p01_E_short_r1_const_none",1,1,"E_short",4,0.386945941065419,0,0.386945941065419
1772630521,"SR_const__LR_none","p01_E_short_r1_const_none",1,1,"E_short",5,0.0567366579533673,0.372523432553015,0.376819261923801
1772630521,"SR_const__LR_none","p01_E_short_r1_const_none",1,1,"E_short",6,0.0567366579533673,-0.372523432553015,0.376819261923801
1772630521,"SR_const__LR_none","p01_E_short_r2_const_none",1,2,"E_short",1,1,0,1
1772630521,"SR_const__LR_none","p01_E_short_r2_const_none",1,2,"E_short",2,0.950915583357735,0,0.950915583357735
1772630521,"SR_const__LR_none","p01_E_short_r2_const_none",1,2,"E_short",3,0.747155423936188,0,0.747155423936188
1772630521,"SR_const__LR_none","p01_E_short_r2_const_none",1,2,"E_short",4,0.148638273963407,0.365520234336707,0.394586338076196
1772630521,"SR_const__LR_none","p01_E_short_r2_const_none",1,2,"E_short",5,0.148638273963407,-0.365520234336707,0.394586338076196
1772630521,"SR_const__LR_none","p01_E_short_r2_const_none",1,2,"E_short",6,0.360700189860616,0,0.360700189860616
1772630521,"SR_const__LR_none","p02_sym_r1_const_none",2,1,"sym",1,1.0053882236904,0,1.0053882236904
1772630521,"SR_const__LR_none","p02_sym_r1_const_none",2,1,"sym",2,1.00000000000005,0,1.00000000000005
1772630521,"SR_const__LR_none","p02_sym_r1_const_none",2,1,"sym",3,1,0,1
1772630521,"SR_const__LR_none","p02_sym_r1_const_none",2,1,"sym",4,0.234858792965437,0.614861883695513,0.658189781639594
1772630521,"SR_const__LR_none","p02_sym_r1_const_none",2,1,"sym",5,0.234858792965437,-0.614861883695513,0.658189781639594
1772630521,"SR_const__LR_none","p02_sym_r1_const_none",2,1,"sym",6,0.358875831090027,0.296886210240627,0.465760973001817
1772630521,"SR_const__LR_none","p02_sym_r1_const_none",2,1,"sym",7,0.358875831090027,-0.296886210240627,0.465760973001817
1772630521,"SR_const__LR_none","p02_sym_r1_const_none",2,1,"sym",8,-0.414661736363945,0.209051474988975,0.464377943920066
1772630521,"SR_const__LR_none","p02_sym_r1_const_none",2,1,"sym",9,-0.414661736363945,-0.209051474988975,0.464377943920066
1772630521,"SR_const__LR_none","p02_sym_r2_const_none",2,2,"sym",1,1.00000000000001,0,1.00000000000001
1772630521,"SR_const__LR_none","p02_sym_r2_const_none",2,2,"sym",2,0.992877486739511,0,0.992877486739511
1772630521,"SR_const__LR_none","p02_sym_r2_const_none",2,2,"sym",3,0.677555059731838,0.055470530421227,0.679821916911647
1772630521,"SR_const__LR_none","p02_sym_r2_const_none",2,2,"sym",4,0.677555059731838,-0.055470530421227,0.679821916911647
1772630521,"SR_const__LR_none","p02_sym_r2_const_none",2,2,"sym",5,0.251797051546948,0.609899105889415,0.659832307887727
1772630521,"SR_const__LR_none","p02_sym_r2_const_none",2,2,"sym",6,0.251797051546948,-0.609899105889415,0.659832307887727
1772630521,"SR_const__LR_none","p02_sym_r2_const_none",2,2,"sym",7,-0.410764304127475,0.223736333880449,0.467744867041417
1772630521,"SR_const__LR_none","p02_sym_r2_const_none",2,2,"sym",8,-0.410764304127475,-0.223736333880449,0.467744867041417
1772630521,"SR_const__LR_none","p02_sym_r2_const_none",2,2,"sym",9,0.256995330239803,0,0.256995330239803
1772630521,"SR_const__LR_none","p02_Y_only_r1_const_none",2,1,"Y_only",1,1.06067006842763,0,1.06067006842763
1772630521,"SR_const__LR_none","p02_Y_only_r1_const_none",2,1,"Y_only",2,1,0,1
1772630521,"SR_const__LR_none","p02_Y_only_r1_const_none",2,1,"Y_only",3,0.999999999999998,0,0.999999999999998
1772630521,"SR_const__LR_none","p02_Y_only_r1_const_none",2,1,"Y_only",4,-0.029817661590421,0.398359385675561,0.399473770225945
1772630521,"SR_const__LR_none","p02_Y_only_r1_const_none",2,1,"Y_only",5,-0.029817661590421,-0.398359385675561,0.399473770225945
1772630521,"SR_const__LR_none","p02_Y_only_r1_const_none",2,1,"Y_only",6,0,0,0
1772630521,"SR_const__LR_none","p02_Y_only_r1_const_none",2,1,"Y_only",7,0,0,0
1772630521,"SR_const__LR_none","p02_Y_only_r1_const_none",2,1,"Y_only",8,0,0,0
1772630521,"SR_const__LR_none","p02_Y_only_r1_const_none",2,1,"Y_only",9,0,0,0
1772630521,"SR_const__LR_none","p02_Y_only_r2_const_none",2,2,"Y_only",1,1,0,1
1772630521,"SR_const__LR_none","p02_Y_only_r2_const_none",2,2,"Y_only",2,0.980613634619545,0.0363958770888833,0.981288826121455
1772630521,"SR_const__LR_none","p02_Y_only_r2_const_none",2,2,"Y_only",3,0.980613634619545,-0.0363958770888833,0.981288826121455
1772630521,"SR_const__LR_none","p02_Y_only_r2_const_none",2,2,"Y_only",4,-0.0194331593094899,0.360929738263556,0.36145251921068
1772630521,"SR_const__LR_none","p02_Y_only_r2_const_none",2,2,"Y_only",5,-0.0194331593094899,-0.360929738263556,0.36145251921068
1772630521,"SR_const__LR_none","p02_Y_only_r2_const_none",2,2,"Y_only",6,0,0,0
1772630521,"SR_const__LR_none","p02_Y_only_r2_const_none",2,2,"Y_only",7,0,0,0
1772630521,"SR_const__LR_none","p02_Y_only_r2_const_none",2,2,"Y_only",8,0,0,0
1772630521,"SR_const__LR_none","p02_Y_only_r2_const_none",2,2,"Y_only",9,0,0,0
1772630521,"SR_const__LR_none","p02_K_only_r1_const_none",2,1,"K_only",1,1,0,1
1772630521,"SR_const__LR_none","p02_K_only_r1_const_none",2,1,"K_only",2,1,0,1
1772630521,"SR_const__LR_none","p02_K_only_r1_const_none",2,1,"K_only",3,0.962436350737014,0,0.962436350737014
1772630521,"SR_const__LR_none","p02_K_only_r1_const_none",2,1,"K_only",4,0.490817456747042,0,0.490817456747042
1772630521,"SR_const__LR_none","p02_K_only_r1_const_none",2,1,"K_only",5,-0.255630843711094,0,0.255630843711094
1772630521,"SR_const__LR_none","p02_K_only_r1_const_none",2,1,"K_only",6,0,0,0
1772630521,"SR_const__LR_none","p02_K_only_r1_const_none",2,1,"K_only",7,0,0,0
1772630521,"SR_const__LR_none","p02_K_only_r1_const_none",2,1,"K_only",8,0,0,0
1772630521,"SR_const__LR_none","p02_K_only_r1_const_none",2,1,"K_only",9,0,0,0
1772630521,"SR_const__LR_none","p02_K_only_r2_const_none",2,2,"K_only",1,1,0,1
1772630521,"SR_const__LR_none","p02_K_only_r2_const_none",2,2,"K_only",2,0.980302540584508,0,0.980302540584508
1772630521,"SR_const__LR_none","p02_K_only_r2_const_none",2,2,"K_only",3,0.702587056303375,0.100353091374499,0.709717771112899
1772630521,"SR_const__LR_none","p02_K_only_r2_const_none",2,2,"K_only",4,0.702587056303375,-0.100353091374499,0.709717771112899
1772630521,"SR_const__LR_none","p02_K_only_r2_const_none",2,2,"K_only",5,-0.291698348919387,0,0.291698348919387
1772630521,"SR_const__LR_none","p02_K_only_r2_const_none",2,2,"K_only",6,0,0,0
1772630521,"SR_const__LR_none","p02_K_only_r2_const_none",2,2,"K_only",7,0,0,0
1772630521,"SR_const__LR_none","p02_K_only_r2_const_none",2,2,"K_only",8,0,0,0
1772630521,"SR_const__LR_none","p02_K_only_r2_const_none",2,2,"K_only",9,0,0,0
1772630521,"SR_const__LR_none","p02_E_only_r1_const_none",2,1,"E_only",1,1.04168950031919,0,1.04168950031919
1772630521,"SR_const__LR_none","p02_E_only_r1_const_none",2,1,"E_only",2,1.00000000000001,0,1.00000000000001
1772630521,"SR_const__LR_none","p02_E_only_r1_const_none",2,1,"E_only",3,1,0,1
1772630521,"SR_const__LR_none","p02_E_only_r1_const_none",2,1,"E_only",4,0.0370400951862379,0.492159599579312,0.493551456394847
1772630521,"SR_const__LR_none","p02_E_only_r1_const_none",2,1,"E_only",5,0.0370400951862379,-0.492159599579312,0.493551456394847
1772630521,"SR_const__LR_none","p02_E_only_r1_const_none",2,1,"E_only",6,0,0,0
1772630521,"SR_const__LR_none","p02_E_only_r1_const_none",2,1,"E_only",7,0,0,0
1772630521,"SR_const__LR_none","p02_E_only_r1_const_none",2,1,"E_only",8,0,0,0
1772630521,"SR_const__LR_none","p02_E_only_r1_const_none",2,1,"E_only",9,0,0,0
1772630521,"SR_const__LR_none","p02_E_only_r2_const_none",2,2,"E_only",1,1,0,1
1772630521,"SR_const__LR_none","p02_E_only_r2_const_none",2,2,"E_only",2,0.964211137107909,0.0541381004392349,0.965729802192154
1772630521,"SR_const__LR_none","p02_E_only_r2_const_none",2,2,"E_only",3,0.964211137107909,-0.0541381004392349,0.965729802192154
1772630521,"SR_const__LR_none","p02_E_only_r2_const_none",2,2,"E_only",4,0.0285303168947036,0.495915778791796,0.496735783527607
1772630521,"SR_const__LR_none","p02_E_only_r2_const_none",2,2,"E_only",5,0.0285303168947036,-0.495915778791796,0.496735783527607
1772630521,"SR_const__LR_none","p02_E_only_r2_const_none",2,2,"E_only",6,0,0,0
1772630521,"SR_const__LR_none","p02_E_only_r2_const_none",2,2,"E_only",7,0,0,0
1772630521,"SR_const__LR_none","p02_E_only_r2_const_none",2,2,"E_only",8,0,0,0
1772630521,"SR_const__LR_none","p02_E_only_r2_const_none",2,2,"E_only",9,0,0,0
1772630521,"SR_const__LR_none","p02_Y_short_r1_const_none",2,1,"Y_short",1,1.01806454054034,0,1.01806454054034
1772630521,"SR_const__LR_none","p02_Y_short_r1_const_none",2,1,"Y_short",2,1.00000000000002,0,1.00000000000002
1772630521,"SR_const__LR_none","p02_Y_short_r1_const_none",2,1,"Y_short",3,1,0,1
1772630521,"SR_const__LR_none","p02_Y_short_r1_const_none",2,1,"Y_short",4,0.284377783584069,0.630813948583335,0.691951560099033
1772630521,"SR_const__LR_none","p02_Y_short_r1_const_none",2,1,"Y_short",5,0.284377783584069,-0.630813948583335,0.691951560099033
1772630521,"SR_const__LR_none","p02_Y_short_r1_const_none",2,1,"Y_short",6,0.493302361123823,0,0.493302361123823
1772630521,"SR_const__LR_none","p02_Y_short_r1_const_none",2,1,"Y_short",7,-0.382535252042528,0.227797999950443,0.445224828414434
1772630521,"SR_const__LR_none","p02_Y_short_r1_const_none",2,1,"Y_short",8,-0.382535252042528,-0.227797999950443,0.445224828414434
1772630521,"SR_const__LR_none","p02_Y_short_r1_const_none",2,1,"Y_short",9,0,0,0
1772630521,"SR_const__LR_none","p02_Y_short_r2_const_none",2,2,"Y_short",1,1,0,1
1772630521,"SR_const__LR_none","p02_Y_short_r2_const_none",2,2,"Y_short",2,0.993806156127188,0,0.993806156127188
1772630521,"SR_const__LR_none","p02_Y_short_r2_const_none",2,2,"Y_short",3,0.749886633870087,0.140327740241196,0.76290355769141
1772630521,"SR_const__LR_none","p02_Y_short_r2_const_none",2,2,"Y_short",4,0.749886633870087,-0.140327740241196,0.76290355769141
1772630521,"SR_const__LR_none","p02_Y_short_r2_const_none",2,2,"Y_short",5,0.284757763618307,0.633430246236832,0.694493240275637
1772630521,"SR_const__LR_none","p02_Y_short_r2_const_none",2,2,"Y_short",6,0.284757763618307,-0.633430246236832,0.694493240275637
1772630521,"SR_const__LR_none","p02_Y_short_r2_const_none",2,2,"Y_short",7,-0.409831391179291,0.241738745063193,0.475814449192834
1772630521,"SR_const__LR_none","p02_Y_short_r2_const_none",2,2,"Y_short",8,-0.409831391179291,-0.241738745063193,0.475814449192834
1772630521,"SR_const__LR_none","p02_Y_short_r2_const_none",2,2,"Y_short",9,0,0,0
1772630521,"SR_const__LR_none","p02_K_short_r1_const_none",2,1,"K_short",1,1.00027306616629,0,1.00027306616629
1772630521,"SR_const__LR_none","p02_K_short_r1_const_none",2,1,"K_short",2,0.999999999999999,0,0.999999999999999
1772630521,"SR_const__LR_none","p02_K_short_r1_const_none",2,1,"K_short",3,0.999999999999444,0,0.999999999999444
1772630521,"SR_const__LR_none","p02_K_short_r1_const_none",2,1,"K_short",4,0.254264943907835,0.671393909439274,0.717927881707213
1772630521,"SR_const__LR_none","p02_K_short_r1_const_none",2,1,"K_short",5,0.254264943907835,-0.671393909439274,0.717927881707213
1772630521,"SR_const__LR_none","p02_K_short_r1_const_none",2,1,"K_short",6,0.457640533383281,0,0.457640533383281
1772630521,"SR_const__LR_none","p02_K_short_r1_const_none",2,1,"K_short",7,-0.379491040283432,0,0.379491040283432
1772630521,"SR_const__LR_none","p02_K_short_r1_const_none",2,1,"K_short",8,-0.228281944197582,0,0.228281944197582
1772630521,"SR_const__LR_none","p02_K_short_r1_const_none",2,1,"K_short",9,0,0,0
1772630521,"SR_const__LR_none","p02_K_short_r2_const_none",2,2,"K_short",1,1,0,1
1772630521,"SR_const__LR_none","p02_K_short_r2_const_none",2,2,"K_short",2,0.983380637111131,0,0.983380637111131
1772630521,"SR_const__LR_none","p02_K_short_r2_const_none",2,2,"K_short",3,0.802886049130141,0,0.802886049130141
1772630521,"SR_const__LR_none","p02_K_short_r2_const_none",2,2,"K_short",4,0.258612297794766,0.671239606317033,0.719335060774417
1772630521,"SR_const__LR_none","p02_K_short_r2_const_none",2,2,"K_short",5,0.258612297794766,-0.671239606317033,0.719335060774417
1772630521,"SR_const__LR_none","p02_K_short_r2_const_none",2,2,"K_short",6,0.612860248076922,0,0.612860248076922
1772630521,"SR_const__LR_none","p02_K_short_r2_const_none",2,2,"K_short",7,-0.38480647843734,0,0.38480647843734
1772630521,"SR_const__LR_none","p02_K_short_r2_const_none",2,2,"K_short",8,-0.222582110554569,0,0.222582110554569
1772630521,"SR_const__LR_none","p02_K_short_r2_const_none",2,2,"K_short",9,0,0,0
1772630521,"SR_const__LR_none","p02_E_short_r1_const_none",2,1,"E_short",1,1.00975262988272,0,1.00975262988272
1772630521,"SR_const__LR_none","p02_E_short_r1_const_none",2,1,"E_short",2,1.00000000000001,0,1.00000000000001
1772630521,"SR_const__LR_none","p02_E_short_r1_const_none",2,1,"E_short",3,1,0,1
1772630521,"SR_const__LR_none","p02_E_short_r1_const_none",2,1,"E_short",4,0.359077912333548,0.450777959503635,0.576313903962138
1772630521,"SR_const__LR_none","p02_E_short_r1_const_none",2,1,"E_short",5,0.359077912333548,-0.450777959503635,0.576313903962138
1772630521,"SR_const__LR_none","p02_E_short_r1_const_none",2,1,"E_short",6,-0.485425529312112,0,0.485425529312112
1772630521,"SR_const__LR_none","p02_E_short_r1_const_none",2,1,"E_short",7,0.0800659592331637,0.321731969200193,0.331544895652701
1772630521,"SR_const__LR_none","p02_E_short_r1_const_none",2,1,"E_short",8,0.0800659592331637,-0.321731969200193,0.331544895652701
1772630521,"SR_const__LR_none","p02_E_short_r1_const_none",2,1,"E_short",9,0,0,0
1772630521,"SR_const__LR_none","p02_E_short_r2_const_none",2,2,"E_short",1,0.999999999999983,0,0.999999999999983
1772630521,"SR_const__LR_none","p02_E_short_r2_const_none",2,2,"E_short",2,0.996035845039662,0,0.996035845039662
1772630521,"SR_const__LR_none","p02_E_short_r2_const_none",2,2,"E_short",3,0.760559137839337,0,0.760559137839337
1772630521,"SR_const__LR_none","p02_E_short_r2_const_none",2,2,"E_short",4,0.322928128918806,0.44650503746255,0.551043850275488
1772630521,"SR_const__LR_none","p02_E_short_r2_const_none",2,2,"E_short",5,0.322928128918806,-0.44650503746255,0.551043850275488
1772630521,"SR_const__LR_none","p02_E_short_r2_const_none",2,2,"E_short",6,-0.481198847886367,0,0.481198847886367
1772630521,"SR_const__LR_none","p02_E_short_r2_const_none",2,2,"E_short",7,0.382537730555585,0,0.382537730555585
1772630521,"SR_const__LR_none","p02_E_short_r2_const_none",2,2,"E_short",8,0.0231080373173351,0,0.0231080373173351
1772630521,"SR_const__LR_none","p02_E_short_r2_const_none",2,2,"E_short",9,0,0,0
1772630521,"SR_const__LR_none","p03_sym_r1_const_none",3,1,"sym",1,1.01877975231385,0,1.01877975231385
1772630521,"SR_const__LR_none","p03_sym_r1_const_none",3,1,"sym",2,1.00000000000001,0,1.00000000000001
1772630521,"SR_const__LR_none","p03_sym_r1_const_none",3,1,"sym",3,1,0,1
1772630521,"SR_const__LR_none","p03_sym_r1_const_none",3,1,"sym",4,0.441837030698297,0.667073879027029,0.800129690598002
1772630521,"SR_const__LR_none","p03_sym_r1_const_none",3,1,"sym",5,0.441837030698297,-0.667073879027029,0.800129690598002
1772630521,"SR_const__LR_none","p03_sym_r1_const_none",3,1,"sym",6,0.655400781006942,0,0.655400781006942
1772630521,"SR_const__LR_none","p03_sym_r1_const_none",3,1,"sym",7,-0.490000723833045,0.425460458788636,0.648935521719642
1772630521,"SR_const__LR_none","p03_sym_r1_const_none",3,1,"sym",8,-0.490000723833045,-0.425460458788636,0.648935521719642
1772630521,"SR_const__LR_none","p03_sym_r1_const_none",3,1,"sym",9,-0.275154062194557,0.519154724789562,0.587563942233942
1772630521,"SR_const__LR_none","p03_sym_r1_const_none",3,1,"sym",10,-0.275154062194557,-0.519154724789562,0.587563942233942
1772630521,"SR_const__LR_none","p03_sym_r1_const_none",3,1,"sym",11,0.1598604534017,0.50508469633876,0.529779119102871
1772630521,"SR_const__LR_none","p03_sym_r1_const_none",3,1,"sym",12,0.1598604534017,-0.50508469633876,0.529779119102871
1772630521,"SR_const__LR_none","p03_sym_r2_const_none",3,2,"sym",1,1.01147907213545,0,1.01147907213545
1772630521,"SR_const__LR_none","p03_sym_r2_const_none",3,2,"sym",2,0.999999999999999,0,0.999999999999999
1772630521,"SR_const__LR_none","p03_sym_r2_const_none",3,2,"sym",3,0.847159784271761,0.217115816562214,0.874539294651106
1772630521,"SR_const__LR_none","p03_sym_r2_const_none",3,2,"sym",4,0.847159784271761,-0.217115816562214,0.874539294651106
1772630521,"SR_const__LR_none","p03_sym_r2_const_none",3,2,"sym",5,0.441894871509452,0.666189771555354,0.799424723905466
1772630521,"SR_const__LR_none","p03_sym_r2_const_none",3,2,"sym",6,0.441894871509452,-0.666189771555354,0.799424723905466
1772630521,"SR_const__LR_none","p03_sym_r2_const_none",3,2,"sym",7,-0.496622765893975,0.452453775802951,0.671824821543927
1772630521,"SR_const__LR_none","p03_sym_r2_const_none",3,2,"sym",8,-0.496622765893975,-0.452453775802951,0.671824821543927
1772630521,"SR_const__LR_none","p03_sym_r2_const_none",3,2,"sym",9,-0.247792647746671,0.506380279356374,0.563757202701966
1772630521,"SR_const__LR_none","p03_sym_r2_const_none",3,2,"sym",10,-0.247792647746671,-0.506380279356374,0.563757202701966
1772630521,"SR_const__LR_none","p03_sym_r2_const_none",3,2,"sym",11,0.0648192927504146,0.508349514391223,0.512465383703578
1772630521,"SR_const__LR_none","p03_sym_r2_const_none",3,2,"sym",12,0.0648192927504146,-0.508349514391223,0.512465383703578
1772630521,"SR_const__LR_none","p03_Y_only_r1_const_none",3,1,"Y_only",1,1.09990396312814,0,1.09990396312814
1772630521,"SR_const__LR_none","p03_Y_only_r1_const_none",3,1,"Y_only",2,1,0,1
1772630521,"SR_const__LR_none","p03_Y_only_r1_const_none",3,1,"Y_only",3,0.999999999999999,0,0.999999999999999
1772630521,"SR_const__LR_none","p03_Y_only_r1_const_none",3,1,"Y_only",4,0.186976801448303,0.583684553648691,0.612901282791862
1772630521,"SR_const__LR_none","p03_Y_only_r1_const_none",3,1,"Y_only",5,0.186976801448303,-0.583684553648691,0.612901282791862
