"run_id","det_tag","cell_id","status","include","LRinclude","p","r","q_tag","qY","qK","qE","model_class","logLik","T_eff","T_eff_common","k_gamma","k_pi","k_det","k_sigma","k_total","ICOMP_pen","RICOMP_pen","ICOMP_flag","RICOMP_flag","ICOMP_stabilized","RICOMP_stabilized","AIC","BIC","HQ","AICc","stability_margin","unit_root_count","unstable_count","expected_unit_roots","unit_root_mismatch","fail_code","fail_msg","window_tag","window_start","window_end"
1772640372,"SR_none__LR_both","p03_K_only_r2_none_both","computed","none","both",3,2,"K_only",0,3,0,"VECM_ranked_qrestricted",448.217360020964,61,57,9,12,0,6,27,0.859897595174832,0.859897595174832,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-842.434720041927,-787.272335810394,-820.996737796048,-790.296789007444,-0.0572494927026241,1,1,1,0,NA,NA,"shaikh_window",1947,2011
1772640372,"SR_none__LR_both","p03_E_only_r0_none_both","computed","none","both",3,0,"E_only",0,0,3,"VAR_diff_r0",474.863901377384,61,57,9,0,0,6,15,1.17079350195798,1.17079350195798,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-919.727802754767,-889.082033737249,-907.817812618168,-908.020485681597,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772640372,"SR_none__LR_both","p03_E_only_r1_none_both","computed","none","both",3,1,"E_only",0,0,3,"VECM_ranked_qrestricted",440.709076621153,61,57,9,7,0,6,22,0.816312813219742,0.816312813219742,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-837.418153242306,-792.471025349946,-819.950167708627,-807.653447359953,0.170895324949907,2,0,2,0,NA,NA,"shaikh_window",1947,2011
1772640372,"SR_none__LR_both","p03_E_only_r2_none_both","computed","none","both",3,2,"E_only",0,0,3,"VECM_ranked_qrestricted",457.816328107234,61,57,9,12,0,6,27,0.764305097651004,0.764305097651004,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-861.632656214468,-806.470271982935,-840.194673968589,-809.494725179985,-0.104004290946289,1,1,1,0,NA,NA,"shaikh_window",1947,2011
1772640372,"SR_none__LR_both","p03_Y_short_r0_none_both","computed","none","both",3,0,"Y_short",1,3,3,"VAR_diff_r0",474.863901377384,61,57,21,0,0,6,27,1.17079350195798,1.17079350195798,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-895.727802754767,-840.565418523235,-874.289820508889,-843.589871720285,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772640372,"SR_none__LR_both","p03_Y_short_r1_none_both","computed","none","both",3,1,"Y_short",1,3,3,"VECM_ranked_qrestricted",472.601229110418,61,57,21,7,0,6,34,1.25152096410825,1.25152096410825,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-877.202458220836,-807.738715114461,-850.206480577878,-769.020640039018,0.141525136724629,2,0,2,0,NA,NA,"shaikh_window",1947,2011
1772640372,"SR_none__LR_both","p03_Y_short_r2_none_both","computed","none","both",3,2,"Y_short",1,3,3,"VECM_ranked_qrestricted",483.755288680984,61,57,21,12,0,6,39,0.947566976301523,0.947566976301523,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-889.510577361969,-809.831577916421,-858.544603006811,-705.981165597263,-0.0447259107493703,1,1,1,0,NA,NA,"shaikh_window",1947,2011
1772640372,"SR_none__LR_both","p03_K_short_r0_none_both","computed","none","both",3,0,"K_short",3,1,3,"VAR_diff_r0",474.863901377384,61,57,21,0,0,6,27,1.17079350195798,1.17079350195798,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-895.727802754767,-840.565418523235,-874.289820508889,-843.589871720285,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772640372,"SR_none__LR_both","p03_K_short_r1_none_both","computed","none","both",3,1,"K_short",3,1,3,"VECM_ranked_qrestricted",471.834214463442,61,57,21,7,0,6,34,1.14660746524525,1.14660746524525,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-875.668428926885,-806.20468582051,-848.672451283927,-767.486610745067,0.237517241191543,2,0,2,0,NA,NA,"shaikh_window",1947,2011
1772640372,"SR_none__LR_both","p03_K_short_r2_none_both","computed","none","both",3,2,"K_short",3,1,3,"VECM_ranked_qrestricted",478.966164004192,61,57,21,12,0,6,39,0.94955969953282,0.94955969953282,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-879.932328008385,-800.253328562837,-848.966353653227,-696.402916243679,-0.0235425147054051,1,1,1,0,NA,NA,"shaikh_window",1947,2011
1772640372,"SR_none__LR_both","p03_E_short_r0_none_both","computed","none","both",3,0,"E_short",3,3,1,"VAR_diff_r0",474.863901377384,61,57,21,0,0,6,27,1.17079350195798,1.17079350195798,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-895.727802754767,-840.565418523235,-874.289820508889,-843.589871720285,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772640372,"SR_none__LR_both","p03_E_short_r1_none_both","computed","none","both",3,1,"E_short",3,3,1,"VECM_ranked_qrestricted",474.764940411629,61,57,21,7,0,6,34,1.17071127296633,1.17071127296633,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-881.529880823258,-812.066137716883,-854.533903180299,-773.34806264144,0.0792572435280238,2,0,2,0,NA,NA,"shaikh_window",1947,2011
1772640372,"SR_none__LR_both","p03_E_short_r2_none_both","computed","none","both",3,2,"E_short",3,3,1,"VECM_ranked_qrestricted",485.474075333568,61,57,21,12,0,6,39,0.971078942161061,0.971078942161061,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-892.948150667136,-813.269151221589,-861.982176311978,-709.418738902431,-0.0938731691032473,1,1,1,0,NA,NA,"shaikh_window",1947,2011
