"run_id","det_tag","cell_id","p","r","q_tag","relation","alpha_lnY","alpha_lnK","alpha_e","beta_lnY","beta_lnK","beta_e"
1772630511,"SR_none__LR_both","p03_K_short_r2_none_both",3,2,"K_short",2,-0.175173851677347,-0.0807324539263275,-0.0568526566362743,0,1,4.16787394003788
1772630511,"SR_none__LR_both","p03_E_short_r1_none_both",3,1,"E_short",1,-0.0710291884996774,-0.00518909312752939,-0.0632982220750768,1,0.937248401595278,6.02920256157169
1772630511,"SR_none__LR_both","p03_E_short_r2_none_both",3,2,"E_short",1,0.21186530534429,0.192440287801084,-0.0697413877410745,1,5.55111512312578e-17,2.12286937322058
1772630511,"SR_none__LR_both","p03_E_short_r2_none_both",3,2,"E_short",2,-0.175173851677347,-0.0807324539263275,-0.0568526566362743,0,1,4.16787394003788
1772630511,"SR_none__LR_both","p04_sym_r1_none_both",4,1,"sym",1,-0.0613420331277874,-0.00226862543251349,-0.0590382349570852,1,1.38345397124259,8.91177049735842
1772630511,"SR_none__LR_both","p04_sym_r2_none_both",4,2,"sym",1,0.262960403304799,0.214042482947275,-0.0587508182673944,1,0,2.2611724296965
1772630511,"SR_none__LR_both","p04_sym_r2_none_both",4,2,"sym",2,-0.215233371957298,-0.0900955465210135,-0.0817922220388405,0,1,4.80724202315779
1772630511,"SR_none__LR_both","p04_Y_only_r1_none_both",4,1,"Y_only",1,-0.0613420331277874,-0.00226862543251349,-0.0590382349570852,1,1.38345397124259,8.91177049735842
1772630511,"SR_none__LR_both","p04_Y_only_r2_none_both",4,2,"Y_only",1,0.262960403304799,0.214042482947275,-0.0587508182673944,1,0,2.2611724296965
1772630511,"SR_none__LR_both","p04_Y_only_r2_none_both",4,2,"Y_only",2,-0.215233371957298,-0.0900955465210135,-0.0817922220388405,0,1,4.80724202315779
1772630511,"SR_none__LR_both","p04_K_only_r1_none_both",4,1,"K_only",1,-0.0613420331277874,-0.00226862543251349,-0.0590382349570852,1,1.38345397124259,8.91177049735842
1772630511,"SR_none__LR_both","p04_K_only_r2_none_both",4,2,"K_only",1,0.262960403304799,0.214042482947275,-0.0587508182673944,1,0,2.2611724296965
1772630511,"SR_none__LR_both","p04_K_only_r2_none_both",4,2,"K_only",2,-0.215233371957298,-0.0900955465210135,-0.0817922220388405,0,1,4.80724202315779
1772630511,"SR_none__LR_both","p04_E_only_r1_none_both",4,1,"E_only",1,-0.0613420331277874,-0.00226862543251349,-0.0590382349570852,1,1.38345397124259,8.91177049735842
1772630511,"SR_none__LR_both","p04_E_only_r2_none_both",4,2,"E_only",1,0.262960403304799,0.214042482947275,-0.0587508182673944,1,0,2.2611724296965
1772630511,"SR_none__LR_both","p04_E_only_r2_none_both",4,2,"E_only",2,-0.215233371957298,-0.0900955465210135,-0.0817922220388405,0,1,4.80724202315779
1772630511,"SR_none__LR_both","p04_Y_short_r1_none_both",4,1,"Y_short",1,-0.0613420331277874,-0.00226862543251349,-0.0590382349570852,1,1.38345397124259,8.91177049735842
1772630511,"SR_none__LR_both","p04_Y_short_r2_none_both",4,2,"Y_short",1,0.262960403304799,0.214042482947275,-0.0587508182673944,1,0,2.2611724296965
1772630511,"SR_none__LR_both","p04_Y_short_r2_none_both",4,2,"Y_short",2,-0.215233371957298,-0.0900955465210135,-0.0817922220388405,0,1,4.80724202315779
1772630511,"SR_none__LR_both","p04_K_short_r1_none_both",4,1,"K_short",1,-0.0613420331277874,-0.00226862543251349,-0.0590382349570852,1,1.38345397124259,8.91177049735842
1772630511,"SR_none__LR_both","p04_K_short_r2_none_both",4,2,"K_short",1,0.262960403304799,0.214042482947275,-0.0587508182673944,1,0,2.2611724296965
