"spec","theta1","theta2","theta_bar","w_H","adf","signs_ok"
"PRE_VECM_const",164.658481207664,-257.924119258069,1.65824723667842,0.634521818581511,-3.9262816846654,TRUE
"PRE_VECM_trend",-49.5656364399515,58.6052925051938,-12.5288660217238,NA,-3.9128468332368,FALSE
"PRE_DOLS_notrend",1.13518892952072,-0.29253871540992,0.95031331883897,0.462123207628395,-2.12569057647304,TRUE
"PRE_DOLS_trend",-2.86280742453106,-0.272529723488514,-3.0350379581487,NA,-2.00596585898214,FALSE
"POST_VECM_const",4.36768134666708,-5.54381485056025,0.960074785560986,0.607466417520553,-0.830610001498577,TRUE
"POST_VECM_trend",7.97239134105079,-9.96993777094093,1.84418787865623,0.699341510573216,-0.846777401067379,TRUE
"POST_DOLS_notrend",0.854692117744237,0.01881249219675,0.866255558004859,NA,-4.34166334833378,FALSE
"POST_DOLS_trend",0.575986421833713,0.0473333248409027,0.605080710267701,NA,-5.12743625301425,FALSE
