"year","sample_name","spec_id","omega_t","k_t","theta_t_hat"
1987,"Full sample","S2",0.637971431188591,16.5318824704261,0.873794564174524
1988,"Full sample","S2",0.635130978444682,16.5615133519252,0.87378011636292
1989,"Full sample","S2",0.640624353315478,16.5921030183203,0.873808058121631
1990,"Full sample","S2",0.644643570706082,16.6237807026318,0.873828501656831
1991,"Full sample","S2",0.640968458828616,16.6519001954748,0.873809808395997
1992,"Full sample","S2",0.648208483525974,16.6789868089355,0.873846634396028
1993,"Full sample","S2",0.64244868931149,16.707988688232,0.873817337509514
1994,"Full sample","S2",0.628488369808008,16.7388177384425,0.873746329087865
1995,"Full sample","S2",0.624660582765844,16.7748136524595,0.873726859252937
1996,"Full sample","S2",0.620922242011602,16.8135222092374,0.873707844381789
1997,"Full sample","S2",0.621030977666497,16.8551184580339,0.873708397459906
1998,"Full sample","S2",0.634609294105485,16.897567812815,0.873777462843313
1999,"Full sample","S2",0.640439844250045,16.9420301606472,0.873807119626097
2000,"Full sample","S2",0.652779358011841,16.9890505123507,0.873869883905662
2001,"Full sample","S2",0.654881386402621,17.0280124567426,0.873880575761121
2002,"Full sample","S2",0.638661211919941,17.0547025751214,0.873798072707477
2003,"Full sample","S2",0.626869045229268,17.0795866767198,0.873738092479638
2004,"Full sample","S2",0.613230053731544,17.1026330339584,0.873668718475777
2005,"Full sample","S2",0.597479837743853,17.1271376399097,0.873588605840988
2006,"Full sample","S2",0.587831471357126,17.1533004680607,0.873539529939219
2007,"Full sample","S2",0.593479839175833,17.1807855418751,0.873568260061306
2008,"Full sample","S2",0.595584591788177,17.2056255689161,0.873578965773372
2009,"Full sample","S2",0.593114751011546,17.2197358488201,0.873566403059802
2010,"Full sample","S2",0.57177005128177,17.2345372159274,0.873457834381413
2011,"Full sample","S2",0.57077261993538,17.2524199045283,0.873452760999991
2012,"Full sample","S2",0.568162965987683,17.274046020532,0.873439487134172
2013,"Full sample","S2",0.567108862532718,17.2947222206185,0.873434125493089
2014,"Full sample","S2",0.568582031539934,17.3192486795774,0.873441618688785
2015,"Full sample","S2",0.575109869197914,17.3430134231632,0.87347482218737
2016,"Full sample","S2",0.582943530383766,17.3651686814376,0.873514667687783
2017,"Full sample","S2",0.586156566953376,17.3879665418639,0.873531010627172
2018,"Full sample","S2",0.584943959084541,17.4133947847885,0.873524842761829
2019,"Full sample","S2",0.587441985101222,17.4369559075892,0.873537548838122
2020,"Full sample","S2",0.60484793205077,17.4559405836357,0.873626083260266
2021,"Full sample","S2",0.579714486970795,17.4740698810779,0.873498243330436
2022,"Full sample","S2",0.56475673366441,17.4936011578593,0.873422161514871
1932,"Full sample","S3",0.677734147194899,13.970089272113,0.928172903850669
1933,"Full sample","S3",0.664517937219731,14.0027927533324,0.928464777845134
1934,"Full sample","S3",0.622061999745903,14.0433990102709,0.929402397940649
1935,"Full sample","S3",0.616558357905585,14.0899690687937,0.929523943370925
1936,"Full sample","S3",0.61320426040215,14.1442869850469,0.929598017090848
1937,"Full sample","S3",0.629079145811021,14.2138198380133,0.929247427457007
1938,"Full sample","S3",0.633989364345709,14.2573365744225,0.929138987510902
1939,"Full sample","S3",0.630537992484756,14.3019020954451,0.929215209490829
1940,"Full sample","S3",0.607110693449235,14.3552866804615,0.92973259074929
1941,"Full sample","S3",0.594511097780444,14.4128181822523,0.930010847096867
1942,"Full sample","S3",0.604405412159509,14.4451344669669,0.929792335657828
1943,"Full sample","S3",0.621900080256822,14.4655214941134,0.929405973859021
1944,"Full sample","S3",0.627959009724536,14.4975732120151,0.929272165153708
1945,"Full sample","S3",0.638440192180252,14.5435146956026,0.929040692999753
1946,"Full sample","S3",0.663415069811751,14.602699144033,0.928489134170914
1947,"Full sample","S3",0.644483720777999,14.668344295017,0.928907224415658
1948,"Full sample","S3",0.624581372598025,14.7340211190663,0.929346758735516
1949,"Full sample","S3",0.622946489496739,14.7853997828012,0.92938286438624
1950,"Full sample","S3",0.609475288313768,14.8329185204504,0.929680369745712
1951,"Full sample","S3",0.618138626346099,14.887851893495,0.929489043860178
1952,"Full sample","S3",0.63357057934292,14.9418056906467,0.929148236187475
1953,"Full sample","S3",0.644071883964771,14.9981203761222,0.928916319644621
1954,"Full sample","S3",0.642039314043351,15.0474771545022,0.928961208028137
1955,"Full sample","S3",0.622858846487424,15.0950108189801,0.929384799942293
1956,"Full sample","S3",0.635535528362412,15.1498114579169,0.929104841180865
1957,"Full sample","S3",0.638957571161781,15.203851287101,0.929029266919941
1958,"Full sample","S3",0.640702916019947,15.2435941828108,0.928990721771488
1959,"Full sample","S3",0.628716570650273,15.2849119693692,0.929255434764749
1960,"Full sample","S3",0.638652100649948,15.3297835986338,0.929036013097449
1961,"Full sample","S3",0.635335355670866,15.3712556272847,0.929109261903838
1962,"Full sample","S3",0.628948763920103,15.4152851341648,0.929250306881848
1963,"Full sample","S3",0.621930029689577,15.4603002954347,0.929405312439402
1964,"Full sample","S3",0.619047357779893,15.509549449509,0.929468974939211
1965,"Full sample","S3",0.61236559273945,15.5682687346488,0.929616538685254
1966,"Full sample","S3",0.620003181239775,15.6331086462922,0.929447866012237
1967,"Full sample","S3",0.628388720851657,15.691243982835,0.929262675178641
1968,"Full sample","S3",0.627992500156573,15.7474129586695,0.929271425532728
1969,"Full sample","S3",0.641990534144692,15.8038446072792,0.928962285310043
1970,"Full sample","S3",0.653676971146293,15.8528197914117,0.928704195656872
1971,"Full sample","S3",0.64098353494678,15.8956753695696,0.928984524429947
1972,"Full sample","S3",0.641336309259143,15.9418763087787,0.92897673356949
1973,"Full sample","S3",0.64395880536602,15.9908775741573,0.928918816934114
1974,"Full sample","S3",0.654104621464026,16.0325872658012,0.928694751193844
1975,"Full sample","S3",0.6334561606626,16.0665597654989,0.929150763072061
1976,"Full sample","S3",0.630753371060034,16.1009405388784,0.92921045295282
1977,"Full sample","S3",0.630403843120234,16.1401805628058,0.929218172118614
1978,"Full sample","S3",0.636152526475711,16.1842749906232,0.929091215057774
1979,"Full sample","S3",0.649784944902043,16.2304462711521,0.928790149288708
1980,"Full sample","S3",0.654602937898175,16.2718085229664,0.928683746101733
1981,"Full sample","S3",0.637119794842787,16.3136465940243,0.929069853375223
1982,"Full sample","S3",0.637923812080797,16.3506612984686,0.929052097019708
1983,"Full sample","S3",0.62949324210345,16.3839958959026,0.929238282328472
1984,"Full sample","S3",0.623632973944295,16.424874216121,0.929367703689018
1985,"Full sample","S3",0.628950706261489,16.4663414169481,0.929250263986121
1986,"Full sample","S3",0.640257827171573,16.5014324609431,0.929000551356544
1987,"Full sample","S3",0.637971431188591,16.5318824704261,0.929051045373342
1988,"Full sample","S3",0.635130978444682,16.5615133519252,0.92911377548205
1989,"Full sample","S3",0.640624353315478,16.5921030183203,0.928992456793133
1990,"Full sample","S3",0.644643570706082,16.6237807026318,0.9289036942026
1991,"Full sample","S3",0.640968458828616,16.6519001954748,0.928984857379169
1992,"Full sample","S3",0.648208483525974,16.6789868089355,0.928824964722166
1993,"Full sample","S3",0.64244868931149,16.707988688232,0.928952167161279
1994,"Full sample","S3",0.628488369808008,16.7388177384425,0.929260474476701
1995,"Full sample","S3",0.624660582765844,16.7748136524595,0.929345009414937
1996,"Full sample","S3",0.620922242011602,16.8135222092374,0.92942756897253
1997,"Full sample","S3",0.621030977666497,16.8551184580339,0.92942516759498
1998,"Full sample","S3",0.634609294105485,16.897567812815,0.929125296643731
1999,"Full sample","S3",0.640439844250045,16.9420301606472,0.928996531592039
2000,"Full sample","S3",0.652779358011841,16.9890505123507,0.928724019035248
2001,"Full sample","S3",0.654881386402621,17.0280124567426,0.928677596692984
2002,"Full sample","S3",0.638661211919941,17.0547025751214,0.92903581187919
2003,"Full sample","S3",0.626869045229268,17.0795866767198,0.929296236524521
2004,"Full sample","S3",0.613230053731544,17.1026330339584,0.929597447456884
2005,"Full sample","S3",0.597479837743853,17.1271376399097,0.929945283823184
2006,"Full sample","S3",0.587831471357126,17.1533004680607,0.930158363612523
2007,"Full sample","S3",0.593479839175833,17.1807855418751,0.930033621974749
2008,"Full sample","S3",0.595584591788177,17.2056255689161,0.92998713946929
2009,"Full sample","S3",0.593114751011546,17.2197358488201,0.930041684781034
2010,"Full sample","S3",0.57177005128177,17.2345372159274,0.930513072779749
2011,"Full sample","S3",0.57077261993538,17.2524199045283,0.930535100597998
2012,"Full sample","S3",0.568162965987683,17.274046020532,0.930592733620122
2013,"Full sample","S3",0.567108862532718,17.2947222206185,0.930616013016148
2014,"Full sample","S3",0.568582031539934,17.3192486795774,0.930583478747741
2015,"Full sample","S3",0.575109869197914,17.3430134231632,0.930439314418025
2016,"Full sample","S3",0.582943530383766,17.3651686814376,0.930266311568804
2017,"Full sample","S3",0.586156566953376,17.3879665418639,0.930195353115534
2018,"Full sample","S3",0.584943959084541,17.4133947847885,0.930222133009547
2019,"Full sample","S3",0.587441985101222,17.4369559075892,0.930166965239579
2020,"Full sample","S3",0.60484793205077,17.4559405836357,0.929782562807023
2021,"Full sample","S3",0.579714486970795,17.4740698810779,0.93033762352594
2022,"Full sample","S3",0.56475673366441,17.4936011578593,0.930667958713862
1932,"Full sample","S4",0.677734147194899,13.970089272113,0.928172903850668
1933,"Full sample","S4",0.664517937219731,14.0027927533324,0.928464777845134
1934,"Full sample","S4",0.622061999745903,14.0433990102709,0.929402397940649
1935,"Full sample","S4",0.616558357905585,14.0899690687937,0.929523943370924
1936,"Full sample","S4",0.61320426040215,14.1442869850469,0.929598017090848
1937,"Full sample","S4",0.629079145811021,14.2138198380133,0.929247427457006
1938,"Full sample","S4",0.633989364345709,14.2573365744225,0.929138987510901
1939,"Full sample","S4",0.630537992484756,14.3019020954451,0.929215209490829
1940,"Full sample","S4",0.607110693449235,14.3552866804615,0.92973259074929
1941,"Full sample","S4",0.594511097780444,14.4128181822523,0.930010847096867
1942,"Full sample","S4",0.604405412159509,14.4451344669669,0.929792335657828
1943,"Full sample","S4",0.621900080256822,14.4655214941134,0.929405973859021
1944,"Full sample","S4",0.627959009724536,14.4975732120151,0.929272165153708
1945,"Full sample","S4",0.638440192180252,14.5435146956026,0.929040692999753
1946,"Full sample","S4",0.663415069811751,14.602699144033,0.928489134170914
1947,"Full sample","S4",0.644483720777999,14.668344295017,0.928907224415658
1948,"Full sample","S4",0.624581372598025,14.7340211190663,0.929346758735515
1949,"Full sample","S4",0.622946489496739,14.7853997828012,0.929382864386239
1950,"Full sample","S4",0.609475288313768,14.8329185204504,0.929680369745711
1951,"Full sample","S4",0.618138626346099,14.887851893495,0.929489043860177
1952,"Full sample","S4",0.63357057934292,14.9418056906467,0.929148236187475
1953,"Full sample","S4",0.644071883964771,14.9981203761222,0.92891631964462
1954,"Full sample","S4",0.642039314043351,15.0474771545022,0.928961208028137
1955,"Full sample","S4",0.622858846487424,15.0950108189801,0.929384799942292
1956,"Full sample","S4",0.635535528362412,15.1498114579169,0.929104841180864
1957,"Full sample","S4",0.638957571161781,15.203851287101,0.929029266919941
1958,"Full sample","S4",0.640702916019947,15.2435941828108,0.928990721771488
1959,"Full sample","S4",0.628716570650273,15.2849119693692,0.929255434764749
1960,"Full sample","S4",0.638652100649948,15.3297835986338,0.929036013097449
1961,"Full sample","S4",0.635335355670866,15.3712556272847,0.929109261903838
1962,"Full sample","S4",0.628948763920103,15.4152851341648,0.929250306881847
1963,"Full sample","S4",0.621930029689577,15.4603002954347,0.929405312439402
1964,"Full sample","S4",0.619047357779893,15.509549449509,0.92946897493921
1965,"Full sample","S4",0.61236559273945,15.5682687346488,0.929616538685254
1966,"Full sample","S4",0.620003181239775,15.6331086462922,0.929447866012236
1967,"Full sample","S4",0.628388720851657,15.691243982835,0.929262675178641
1968,"Full sample","S4",0.627992500156573,15.7474129586695,0.929271425532728
1969,"Full sample","S4",0.641990534144692,15.8038446072792,0.928962285310042
1970,"Full sample","S4",0.653676971146293,15.8528197914117,0.928704195656871
1971,"Full sample","S4",0.64098353494678,15.8956753695696,0.928984524429947
1972,"Full sample","S4",0.641336309259143,15.9418763087787,0.928976733569489
1973,"Full sample","S4",0.64395880536602,15.9908775741573,0.928918816934113
1974,"Full sample","S4",0.654104621464026,16.0325872658012,0.928694751193844
1975,"Full sample","S4",0.6334561606626,16.0665597654989,0.92915076307206
1976,"Full sample","S4",0.630753371060034,16.1009405388784,0.929210452952819
1977,"Full sample","S4",0.630403843120234,16.1401805628058,0.929218172118613
1978,"Full sample","S4",0.636152526475711,16.1842749906232,0.929091215057774
1979,"Full sample","S4",0.649784944902043,16.2304462711521,0.928790149288708
1980,"Full sample","S4",0.654602937898175,16.2718085229664,0.928683746101733
1981,"Full sample","S4",0.637119794842787,16.3136465940243,0.929069853375223
1982,"Full sample","S4",0.637923812080797,16.3506612984686,0.929052097019708
1983,"Full sample","S4",0.62949324210345,16.3839958959026,0.929238282328472
1984,"Full sample","S4",0.623632973944295,16.424874216121,0.929367703689018
1985,"Full sample","S4",0.628950706261489,16.4663414169481,0.92925026398612
1986,"Full sample","S4",0.640257827171573,16.5014324609431,0.929000551356544
1987,"Full sample","S4",0.637971431188591,16.5318824704261,0.929051045373341
1988,"Full sample","S4",0.635130978444682,16.5615133519252,0.92911377548205
1989,"Full sample","S4",0.640624353315478,16.5921030183203,0.928992456793133
1990,"Full sample","S4",0.644643570706082,16.6237807026318,0.9289036942026
1991,"Full sample","S4",0.640968458828616,16.6519001954748,0.928984857379169
1992,"Full sample","S4",0.648208483525974,16.6789868089355,0.928824964722165
1993,"Full sample","S4",0.64244868931149,16.707988688232,0.928952167161279
1994,"Full sample","S4",0.628488369808008,16.7388177384425,0.929260474476701
1995,"Full sample","S4",0.624660582765844,16.7748136524595,0.929345009414936
1996,"Full sample","S4",0.620922242011602,16.8135222092374,0.92942756897253
1997,"Full sample","S4",0.621030977666497,16.8551184580339,0.92942516759498
1998,"Full sample","S4",0.634609294105485,16.897567812815,0.92912529664373
1999,"Full sample","S4",0.640439844250045,16.9420301606472,0.928996531592038
2000,"Full sample","S4",0.652779358011841,16.9890505123507,0.928724019035248
2001,"Full sample","S4",0.654881386402621,17.0280124567426,0.928677596692984
2002,"Full sample","S4",0.638661211919941,17.0547025751214,0.929035811879189
2003,"Full sample","S4",0.626869045229268,17.0795866767198,0.929296236524521
2004,"Full sample","S4",0.613230053731544,17.1026330339584,0.929597447456884
2005,"Full sample","S4",0.597479837743853,17.1271376399097,0.929945283823184
2006,"Full sample","S4",0.587831471357126,17.1533004680607,0.930158363612522
2007,"Full sample","S4",0.593479839175833,17.1807855418751,0.930033621974749
2008,"Full sample","S4",0.595584591788177,17.2056255689161,0.929987139469289
2009,"Full sample","S4",0.593114751011546,17.2197358488201,0.930041684781033
2010,"Full sample","S4",0.57177005128177,17.2345372159274,0.930513072779749
2011,"Full sample","S4",0.57077261993538,17.2524199045283,0.930535100597998
2012,"Full sample","S4",0.568162965987683,17.274046020532,0.930592733620121
2013,"Full sample","S4",0.567108862532718,17.2947222206185,0.930616013016148
2014,"Full sample","S4",0.568582031539934,17.3192486795774,0.930583478747741
2015,"Full sample","S4",0.575109869197914,17.3430134231632,0.930439314418025
2016,"Full sample","S4",0.582943530383766,17.3651686814376,0.930266311568804
2017,"Full sample","S4",0.586156566953376,17.3879665418639,0.930195353115533
2018,"Full sample","S4",0.584943959084541,17.4133947847885,0.930222133009547
2019,"Full sample","S4",0.587441985101222,17.4369559075892,0.930166965239578
2020,"Full sample","S4",0.60484793205077,17.4559405836357,0.929782562807023
2021,"Full sample","S4",0.579714486970795,17.4740698810779,0.93033762352594
2022,"Full sample","S4",0.56475673366441,17.4936011578593,0.930667958713862
1977,"Post-1973","S1",0.630403843120234,16.1401805628058,0.857552052764571
1978,"Post-1973","S1",0.636152526475711,16.1842749906232,0.857614429754027
1979,"Post-1973","S1",0.649784944902043,16.2304462711521,0.857762350446099
1980,"Post-1973","S1",0.654602937898175,16.2718085229664,0.857814628833989
1981,"Post-1973","S1",0.637119794842787,16.3136465940243,0.857624925250997
1982,"Post-1973","S1",0.637923812080797,16.3506612984686,0.857633649366012
1983,"Post-1973","S1",0.62949324210345,16.3839958959026,0.857542172145565
1984,"Post-1973","S1",0.623632973944295,16.424874216121,0.857478584387714
1985,"Post-1973","S1",0.628950706261489,16.4663414169481,0.857536285275407
1986,"Post-1973","S1",0.640257827171573,16.5014324609431,0.857658974962449
1987,"Post-1973","S1",0.637971431188591,16.5318824704261,0.857634166064602
1988,"Post-1973","S1",0.635130978444682,16.5615133519252,0.85760334528706
1989,"Post-1973","S1",0.640624353315478,16.5921030183203,0.857662952011801
1990,"Post-1973","S1",0.644643570706082,16.6237807026318,0.857706563159831
1991,"Post-1973","S1",0.640968458828616,16.6519001954748,0.857666685782586
1992,"Post-1973","S1",0.648208483525974,16.6789868089355,0.857745244804937
1993,"Post-1973","S1",0.64244868931149,16.707988688232,0.857682747255364
1994,"Post-1973","S1",0.628488369808008,16.7388177384425,0.857531268621279
1995,"Post-1973","S1",0.624660582765844,16.7748136524595,0.857489734618238
1996,"Post-1973","S1",0.620922242011602,16.8135222092374,0.857449171166159
1997,"Post-1973","S1",0.621030977666497,16.8551184580339,0.857450351019419
1998,"Post-1973","S1",0.634609294105485,16.897567812815,0.8575976846694
1999,"Post-1973","S1",0.640439844250045,16.9420301606472,0.857660949967278
2000,"Post-1973","S1",0.652779358011841,16.9890505123507,0.857794841794713
2001,"Post-1973","S1",0.654881386402621,17.0280124567426,0.857817650183114
2002,"Post-1973","S1",0.638661211919941,17.0547025751214,0.857641650638503
2003,"Post-1973","S1",0.626869045229268,17.0795866767198,0.857513697886221
2004,"Post-1973","S1",0.613230053731544,17.1026330339584,0.857365705872009
2005,"Post-1973","S1",0.597479837743853,17.1271376399097,0.85719480568568
2006,"Post-1973","S1",0.587831471357126,17.1533004680607,0.857090114574489
2007,"Post-1973","S1",0.593479839175833,17.1807855418751,0.857151403074495
2008,"Post-1973","S1",0.595584591788177,17.2056255689161,0.85717424102249
2009,"Post-1973","S1",0.593114751011546,17.2197358488201,0.857147441628167
2010,"Post-1973","S1",0.57177005128177,17.2345372159274,0.856915837619447
2011,"Post-1973","S1",0.57077261993538,17.2524199045283,0.856905014834345
2012,"Post-1973","S1",0.568162965987683,17.274046020532,0.856876698375303
2013,"Post-1973","S1",0.567108862532718,17.2947222206185,0.856865260660607
2014,"Post-1973","S1",0.568582031539934,17.3192486795774,0.856881245511737
2015,"Post-1973","S1",0.575109869197914,17.3430134231632,0.856952076837031
2016,"Post-1973","S1",0.582943530383766,17.3651686814376,0.857037077205111
2017,"Post-1973","S1",0.586156566953376,17.3879665418639,0.857071940761831
2018,"Post-1973","S1",0.584943959084541,17.4133947847885,0.857058783170158
2019,"Post-1973","S1",0.587441985101222,17.4369559075892,0.857085888392844
2020,"Post-1973","S1",0.60484793205077,17.4559405836357,0.857274754347395
2021,"Post-1973","S1",0.579714486970795,17.4740698810779,0.85700203996363
2022,"Post-1973","S1",0.56475673366441,17.4936011578593,0.856839738517789
1977,"Post-1973","S2",0.630403843120234,16.1401805628058,0.857552052764572
1978,"Post-1973","S2",0.636152526475711,16.1842749906232,0.857614429754028
1979,"Post-1973","S2",0.649784944902043,16.2304462711521,0.857762350446099
1980,"Post-1973","S2",0.654602937898175,16.2718085229664,0.85781462883399
1981,"Post-1973","S2",0.637119794842787,16.3136465940243,0.857624925250997
1982,"Post-1973","S2",0.637923812080797,16.3506612984686,0.857633649366012
1983,"Post-1973","S2",0.62949324210345,16.3839958959026,0.857542172145565
1984,"Post-1973","S2",0.623632973944295,16.424874216121,0.857478584387714
1985,"Post-1973","S2",0.628950706261489,16.4663414169481,0.857536285275407
1986,"Post-1973","S2",0.640257827171573,16.5014324609431,0.857658974962449
1987,"Post-1973","S2",0.637971431188591,16.5318824704261,0.857634166064602
1988,"Post-1973","S2",0.635130978444682,16.5615133519252,0.85760334528706
1989,"Post-1973","S2",0.640624353315478,16.5921030183203,0.857662952011801
1990,"Post-1973","S2",0.644643570706082,16.6237807026318,0.857706563159832
1991,"Post-1973","S2",0.640968458828616,16.6519001954748,0.857666685782586
1992,"Post-1973","S2",0.648208483525974,16.6789868089355,0.857745244804937
1993,"Post-1973","S2",0.64244868931149,16.707988688232,0.857682747255364
1994,"Post-1973","S2",0.628488369808008,16.7388177384425,0.85753126862128
1995,"Post-1973","S2",0.624660582765844,16.7748136524595,0.857489734618239
1996,"Post-1973","S2",0.620922242011602,16.8135222092374,0.857449171166159
1997,"Post-1973","S2",0.621030977666497,16.8551184580339,0.857450351019419
1998,"Post-1973","S2",0.634609294105485,16.897567812815,0.8575976846694
1999,"Post-1973","S2",0.640439844250045,16.9420301606472,0.857660949967278
2000,"Post-1973","S2",0.652779358011841,16.9890505123507,0.857794841794713
2001,"Post-1973","S2",0.654881386402621,17.0280124567426,0.857817650183115
2002,"Post-1973","S2",0.638661211919941,17.0547025751214,0.857641650638503
2003,"Post-1973","S2",0.626869045229268,17.0795866767198,0.857513697886221
2004,"Post-1973","S2",0.613230053731544,17.1026330339584,0.857365705872009
2005,"Post-1973","S2",0.597479837743853,17.1271376399097,0.857194805685681
2006,"Post-1973","S2",0.587831471357126,17.1533004680607,0.857090114574489
2007,"Post-1973","S2",0.593479839175833,17.1807855418751,0.857151403074496
2008,"Post-1973","S2",0.595584591788177,17.2056255689161,0.85717424102249
2009,"Post-1973","S2",0.593114751011546,17.2197358488201,0.857147441628167
2010,"Post-1973","S2",0.57177005128177,17.2345372159274,0.856915837619447
2011,"Post-1973","S2",0.57077261993538,17.2524199045283,0.856905014834345
2012,"Post-1973","S2",0.568162965987683,17.274046020532,0.856876698375303
2013,"Post-1973","S2",0.567108862532718,17.2947222206185,0.856865260660608
2014,"Post-1973","S2",0.568582031539934,17.3192486795774,0.856881245511738
2015,"Post-1973","S2",0.575109869197914,17.3430134231632,0.856952076837031
2016,"Post-1973","S2",0.582943530383766,17.3651686814376,0.857037077205112
2017,"Post-1973","S2",0.586156566953376,17.3879665418639,0.857071940761831
2018,"Post-1973","S2",0.584943959084541,17.4133947847885,0.857058783170158
2019,"Post-1973","S2",0.587441985101222,17.4369559075892,0.857085888392844
2020,"Post-1973","S2",0.60484793205077,17.4559405836357,0.857274754347396
2021,"Post-1973","S2",0.579714486970795,17.4740698810779,0.857002039963631
2022,"Post-1973","S2",0.56475673366441,17.4936011578593,0.856839738517789
1977,"Post-1973","S3",0.630403843120234,16.1401805628058,0.934579837123882
1978,"Post-1973","S3",0.636152526475711,16.1842749906232,0.934795064679386
1979,"Post-1973","S3",0.649784944902043,16.2304462711521,0.935305454956963
1980,"Post-1973","S3",0.654602937898175,16.2718085229664,0.935485837975277
1981,"Post-1973","S3",0.637119794842787,16.3136465940243,0.934831278677147
1982,"Post-1973","S3",0.637923812080797,16.3506612984686,0.93486138064207
1983,"Post-1973","S3",0.62949324210345,16.3839958959026,0.934545744720672
1984,"Post-1973","S3",0.623632973944295,16.424874216121,0.934326339491249
1985,"Post-1973","S3",0.628950706261489,16.4663414169481,0.934525432475969
1986,"Post-1973","S3",0.640257827171573,16.5014324609431,0.934948764888415
1987,"Post-1973","S3",0.637971431188591,16.5318824704261,0.934863163475378
1988,"Post-1973","S3",0.635130978444682,16.5615133519252,0.934756818480743
1989,"Post-1973","S3",0.640624353315478,16.5921030183203,0.934962487426447
1990,"Post-1973","S3",0.644643570706082,16.6237807026318,0.935112964723687
1991,"Post-1973","S3",0.640968458828616,16.6519001954748,0.934975370548346
1992,"Post-1973","S3",0.648208483525974,16.6789868089355,0.935246433106683
1993,"Post-1973","S3",0.64244868931149,16.707988688232,0.935030789566704
1994,"Post-1973","S3",0.628488369808008,16.7388177384425,0.934508122852434
1995,"Post-1973","S3",0.624660582765844,16.7748136524595,0.934364812602568
1996,"Post-1973","S3",0.620922242011602,16.8135222092374,0.93422485117272
1997,"Post-1973","S3",0.621030977666497,16.8551184580339,0.93422892217607
1998,"Post-1973","S3",0.634609294105485,16.897567812815,0.93473728690488
1999,"Post-1973","S3",0.640439844250045,16.9420301606472,0.934955579508118
2000,"Post-1973","S3",0.652779358011841,16.9890505123507,0.935417564143352
2001,"Post-1973","S3",0.654881386402621,17.0280124567426,0.93549626293474
2002,"Post-1973","S3",0.638661211919941,17.0547025751214,0.934888988488074
2003,"Post-1973","S3",0.626869045229268,17.0795866767198,0.934447496227327
2004,"Post-1973","S3",0.613230053731544,17.1026330339584,0.933936859857558
2005,"Post-1973","S3",0.597479837743853,17.1271376399097,0.933347180399486
2006,"Post-1973","S3",0.587831471357126,17.1533004680607,0.932985950847672
2007,"Post-1973","S3",0.593479839175833,17.1807855418751,0.933197422644435
2008,"Post-1973","S3",0.595584591788177,17.2056255689161,0.933276223429186
2009,"Post-1973","S3",0.593114751011546,17.2197358488201,0.933183753943572
2010,"Post-1973","S3",0.57177005128177,17.2345372159274,0.932384620079045
2011,"Post-1973","S3",0.57077261993538,17.2524199045283,0.932347276795863
2012,"Post-1973","S3",0.568162965987683,17.274046020532,0.932249572781719
2013,"Post-1973","S3",0.567108862532718,17.2947222206185,0.932210107725839
2014,"Post-1973","S3",0.568582031539934,17.3192486795774,0.932265262366417
2015,"Post-1973","S3",0.575109869197914,17.3430134231632,0.932509661032159
2016,"Post-1973","S3",0.582943530383766,17.3651686814376,0.93280294901541
2017,"Post-1973","S3",0.586156566953376,17.3879665418639,0.932923243344365
2018,"Post-1973","S3",0.584943959084541,17.4133947847885,0.932877843970064
2019,"Post-1973","S3",0.587441985101222,17.4369559075892,0.932971368695624
2020,"Post-1973","S3",0.60484793205077,17.4559405836357,0.933623037813843
2021,"Post-1973","S3",0.579714486970795,17.4740698810779,0.932682055399009
2022,"Post-1973","S3",0.56475673366441,17.4936011578593,0.932122045309586
1977,"Post-1973","S4",0.630403843120234,16.1401805628058,0.934579837123882
1978,"Post-1973","S4",0.636152526475711,16.1842749906232,0.934795064679386
1979,"Post-1973","S4",0.649784944902043,16.2304462711521,0.935305454956963
1980,"Post-1973","S4",0.654602937898175,16.2718085229664,0.935485837975277
1981,"Post-1973","S4",0.637119794842787,16.3136465940243,0.934831278677146
1982,"Post-1973","S4",0.637923812080797,16.3506612984686,0.934861380642069
1983,"Post-1973","S4",0.62949324210345,16.3839958959026,0.934545744720672
1984,"Post-1973","S4",0.623632973944295,16.424874216121,0.934326339491248
1985,"Post-1973","S4",0.628950706261489,16.4663414169481,0.934525432475969
1986,"Post-1973","S4",0.640257827171573,16.5014324609431,0.934948764888415
1987,"Post-1973","S4",0.637971431188591,16.5318824704261,0.934863163475378
1988,"Post-1973","S4",0.635130978444682,16.5615133519252,0.934756818480743
1989,"Post-1973","S4",0.640624353315478,16.5921030183203,0.934962487426447
1990,"Post-1973","S4",0.644643570706082,16.6237807026318,0.935112964723687
1991,"Post-1973","S4",0.640968458828616,16.6519001954748,0.934975370548346
1992,"Post-1973","S4",0.648208483525974,16.6789868089355,0.935246433106682
1993,"Post-1973","S4",0.64244868931149,16.707988688232,0.935030789566704
1994,"Post-1973","S4",0.628488369808008,16.7388177384425,0.934508122852434
1995,"Post-1973","S4",0.624660582765844,16.7748136524595,0.934364812602568
1996,"Post-1973","S4",0.620922242011602,16.8135222092374,0.93422485117272
1997,"Post-1973","S4",0.621030977666497,16.8551184580339,0.93422892217607
1998,"Post-1973","S4",0.634609294105485,16.897567812815,0.93473728690488
1999,"Post-1973","S4",0.640439844250045,16.9420301606472,0.934955579508118
2000,"Post-1973","S4",0.652779358011841,16.9890505123507,0.935417564143352
2001,"Post-1973","S4",0.654881386402621,17.0280124567426,0.93549626293474
2002,"Post-1973","S4",0.638661211919941,17.0547025751214,0.934888988488074
2003,"Post-1973","S4",0.626869045229268,17.0795866767198,0.934447496227327
2004,"Post-1973","S4",0.613230053731544,17.1026330339584,0.933936859857558
