"country","stage","window_id","year_start","year_end","n_obs","spec_id","formula_label","architecture_layer","identification_role","estimator","estimator_role","estimator_kernel","bandwidth_selector","im_selector","dols_leads_lags","rhs_variable","estimate","std_error","t_stat","p_value","estimator_status","cell_status","classification","promotion_status","severe_collinearity_flag","neighborhood_reversal_count","rolling_proxy_reversal_count","composition_status","composition_basis","composition_tier","direct_sector_asset_split","tuning_metadata","implied_theta_mapping"
"US","S31_estimation_tables_tex","fordist_core",1945,1973,29,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","IM_OLS","robustness_check","ba","and","1","","const",1.77457167352779,0.118058106032842,15.0313412027305,2.45428902535533e-14,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","fordist_core",1945,1973,24,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","DOLS","fragility_stress_check","ba","3","","2","k_t",0.791923705809156,0.0282468484109767,28.0358252463102,3.99919498232072e-18,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","fordist_core",1945,1973,24,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","DOLS","fragility_stress_check","ba","3","","2","omega_k_t",0.0677132409019456,0.0479834408845854,1.41117934965973,0.172835896405695,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","fordist_core",1945,1973,29,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","FM_OLS","main_estimator","ba","and","","","omega_k_t",-0.0911274319814765,0.0140706598981247,-6.4764149401139,7.28696124624702e-07,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","fordist_core",1945,1973,29,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","FM_OLS","main_estimator","ba","and","","","const",1.82034175009358,0.0983827489597445,18.5026518301334,1.73099799835697e-16,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","fordist_core",1945,1973,29,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","FM_OLS","main_estimator","ba","and","","","k_t",0.896535271845096,0.0113461749640304,79.0165209585863,1.66587523445949e-32,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","fordist_core",1945,1973,24,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","DOLS","fragility_stress_check","ba","3","","2","const",1.49862067352256,0.098374215230381,15.2338767837991,7.98062302626196e-13,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","full_long_sample",1929,2024,96,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","FM_OLS","main_estimator","ba","and","","","const",1.27351841672726,0.342671288059725,3.71644331200953,0.000344865378054951,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,6,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","full_long_sample",1929,2024,96,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","IM_OLS","robustness_check","ba","and","1","","omega_k_t",0.0364052081345729,0.0720239311549272,0.505459887440237,0.614431738568431,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,6,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","full_long_sample",1929,2024,96,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","FM_OLS","main_estimator","ba","and","","","k_t",0.848081667086092,0.0308166502389342,27.5202418338971,1.77402351273635e-46,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,6,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","full_long_sample",1929,2024,96,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","IM_OLS","robustness_check","ba","and","1","","const",1.80814835503617,0.386318244445652,4.68046327356549,9.70882660625257e-06,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,6,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","full_long_sample",1929,2024,96,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","IM_OLS","robustness_check","ba","and","1","","k_t",0.815026476503657,0.0384479478050606,21.1981789154526,2.22031105610975e-37,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,6,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","full_long_sample",1929,2024,96,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","FM_OLS","main_estimator","ba","and","","","omega_k_t",0.0341705827670467,0.0560684438192275,0.609444108654368,0.543716174994699,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,6,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","full_long_sample",1929,2024,91,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","DOLS","fragility_stress_check","ba","3","","2","k_t",0.822291132613149,0.0337356661243624,24.3745337525535,6.68603304164242e-41,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,6,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","full_long_sample",1929,2024,91,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","DOLS","fragility_stress_check","ba","3","","2","omega_k_t",0.042822858877366,0.0403169176488288,1.06215607180997,0.291071066622723,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,6,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","full_long_sample",1929,2024,91,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","DOLS","fragility_stress_check","ba","3","","2","const",1.56554961761132,0.36505717191708,4.28850530285409,4.59539838280125e-05,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,6,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","post_1973",1974,2024,51,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","IM_OLS","robustness_check","ba","and","1","","omega_k_t",0.0407790465502884,0.0109285446587525,3.73142516443203,0.000503789431584232,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,5,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","post_1973",1974,2024,51,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","IM_OLS","robustness_check","ba","and","1","","k_t",0.815488011279129,0.00755501488830857,107.939960851844,5.94433455177006e-59,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,5,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","post_1973",1974,2024,51,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","FM_OLS","main_estimator","ba","and","","","omega_k_t",0.0155269933684394,0.00859075557654011,1.80740718672534,0.0769679023986429,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,5,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","post_1973",1974,2024,51,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","FM_OLS","main_estimator","ba","and","","","const",1.9774792824137,0.164905378421543,11.9915996757772,4.78911565099517e-16,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,5,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","post_1973",1974,2024,51,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","FM_OLS","main_estimator","ba","and","","","k_t",0.816411227009894,0.00650261420927034,125.551232279164,4.30906674549409e-62,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,5,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","post_1973",1974,2024,46,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","DOLS","fragility_stress_check","ba","3","","2","omega_k_t",0.0531484752009286,0.0178602935796874,2.97578956156547,0.00478104305458163,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,5,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","post_1973",1974,2024,46,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","DOLS","fragility_stress_check","ba","3","","2","const",1.15611311171441,0.294845155361608,3.92108566374954,0.000312082716387208,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,5,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","post_1973",1974,2024,46,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","DOLS","fragility_stress_check","ba","3","","2","k_t",0.839131837224903,0.0144873897146028,57.921534089684,1.92245295494239e-42,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,5,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","post_1973",1974,2024,51,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","IM_OLS","robustness_check","ba","and","1","","const",1.72776746893759,0.205120730844493,8.42317332735839,5.08888539567417e-11,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,5,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","pre_1974",1929,1973,45,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","FM_OLS","main_estimator","ba","and","","","const",0.100635546021863,0.683538520124408,0.147227322322006,0.88365708354473,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","pre_1974",1929,1973,45,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","FM_OLS","main_estimator","ba","and","","","k_t",1.10703971801559,0.0889815269246508,12.4412308518039,1.12631894916417e-15,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","pre_1974",1929,1973,45,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","FM_OLS","main_estimator","ba","and","","","omega_k_t",-0.247120713978802,0.120145174436862,-2.05685093169237,0.0459464928913131,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","pre_1974",1929,1973,45,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","IM_OLS","robustness_check","ba","and","1","","const",0.266960607695794,0.795225274495557,0.335704379950874,0.738765058942959,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","pre_1974",1929,1973,45,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","IM_OLS","robustness_check","ba","and","1","","k_t",1.20093864659288,0.112494376933019,10.6755437856947,1.53753016886679e-13,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","pre_1974",1929,1973,45,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","IM_OLS","robustness_check","ba","and","1","","omega_k_t",-0.412526556296867,0.170451994478746,-2.42019201686904,0.0199173804473727,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","pre_1974",1929,1973,40,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","DOLS","fragility_stress_check","ba","3","","2","const",0.668809807733137,0.631199522778037,1.05958541411687,0.296201580795322,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","pre_1974",1929,1973,40,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","DOLS","fragility_stress_check","ba","3","","2","k_t",0.977053816820178,0.158643702595247,6.1587935785448,3.82804028128093e-07,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","pre_1974",1929,1973,40,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","DOLS","fragility_stress_check","ba","3","","2","omega_k_t",-0.0804631745533696,0.224045657385508,-0.359137398565682,0.721533777199146,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","pre_1974_alt_1940_1973",1940,1973,34,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","IM_OLS","robustness_check","ba","and","1","","k_t",0.929267776169863,0.0287530399151836,32.3189401507124,1.92653298779245e-25,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
"US","S31_estimation_tables_tex","pre_1974_alt_1940_1973",1940,1973,34,"SPEC_B1_WAGE_BASELINE","y_t ~ k_t + omega_k_t","A00","aggregate_interaction_baseline","IM_OLS","robustness_check","ba","and","1","","omega_k_t",-0.189891349938374,0.0341542339802786,-5.55981873427527,4.31375314633845e-06,"ok","estimated","FRAGILE","not_promoted_fragility_flag",FALSE,4,1,"proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter.","theta_A00_t = beta_k + beta_omega_k * omega_t"
