"year","asset","deflator_or_price_source","deflator_index_1947_100","deflator_index_first_valid_100","deflator_growth_percent","price_status"
1926,"ME",0.175243989717178,15.9958788737569,126.945318927545,5.72721726515679,"RECOVERED_SFC_BASELINE_PRICE"
1927,"ME",0.183225105851279,16.7243772785496,132.726774455214,4.5542880797119,"RECOVERED_SFC_BASELINE_PRICE"
1928,"ME",0.191216837015222,17.4538445994909,138.51591942405,4.36170093984269,"RECOVERED_SFC_BASELINE_PRICE"
1929,"ME",0.19262019995476,17.5819404253906,139.532504108171,0.733911804757186,"RECOVERED_SFC_BASELINE_PRICE"
1930,"ME",0.189328078883266,17.2814429876049,137.147718415701,-1.70912556017864,"RECOVERED_SFC_BASELINE_PRICE"
1931,"ME",0.186916122457718,17.0612850073277,135.40051682451,-1.2739560026039,"RECOVERED_SFC_BASELINE_PRICE"
1932,"ME",0.188340889928834,17.1913345909284,136.432606776983,0.762249640310346,"RECOVERED_SFC_BASELINE_PRICE"
1933,"ME",0.214587127078197,19.5870323321785,155.445167213156,13.9354959824605,"RECOVERED_SFC_BASELINE_PRICE"
1934,"ME",0.245747237114414,22.4312573845565,178.01729714896,14.5209596029785,"RECOVERED_SFC_BASELINE_PRICE"
1935,"ME",0.264797719173704,24.1701427180785,191.817311201613,7.75206357678012,"RECOVERED_SFC_BASELINE_PRICE"
1936,"ME",0.303224462214825,27.6776497554996,219.653330905197,14.5117349050554,"RECOVERED_SFC_BASELINE_PRICE"
1937,"ME",0.33753685745016,30.8096083404342,244.508950566375,11.3158400825279,"RECOVERED_SFC_BASELINE_PRICE"
1938,"ME",0.370209546678964,33.7918982336699,268.176780550529,9.67973971068579,"RECOVERED_SFC_BASELINE_PRICE"
1939,"ME",0.406645590668492,37.1176987203855,294.570754073806,9.84200551184715,"RECOVERED_SFC_BASELINE_PRICE"
1940,"ME",0.458483669433521,41.8493624442707,332.121836151075,12.7477292154604,"RECOVERED_SFC_BASELINE_PRICE"
1941,"ME",0.537675013141453,49.0777709269039,389.487400582292,17.2724458879368,"RECOVERED_SFC_BASELINE_PRICE"
1942,"ME",0.595196934772763,54.3282430970771,431.155812141493,10.6982694425818,"RECOVERED_SFC_BASELINE_PRICE"
1943,"ME",0.656587524330709,59.9318386106366,475.626655239512,10.314332277498,"RECOVERED_SFC_BASELINE_PRICE"
1944,"ME",0.695315189234166,63.4668131216535,503.680660289401,5.89832481860419,"RECOVERED_SFC_BASELINE_PRICE"
1945,"ME",0.814024529826195,74.3023358483284,589.672739820654,17.0727380086113,"RECOVERED_SFC_BASELINE_PRICE"
1946,"ME",0.970962315133967,88.627265385428,703.35719336357,19.2792452263423,"RECOVERED_SFC_BASELINE_PRICE"
1947,"ME",1.09555711880693,100,793.612654418213,12.832094689048,"RECOVERED_SFC_BASELINE_PRICE"
1948,"ME",1.27089522825572,116.004469912051,920.626152912807,16.0044699120512,"RECOVERED_SFC_BASELINE_PRICE"
1949,"ME",1.31091520748717,119.65740398043,949.616299937017,3.14895975228238,"RECOVERED_SFC_BASELINE_PRICE"
1950,"ME",1.52154947904867,138.883628514563,1102.19805080676,16.0677266049308,"RECOVERED_SFC_BASELINE_PRICE"
1951,"ME",1.66204920723565,151.708129015275,1203.97490964633,9.23399009507241,"RECOVERED_SFC_BASELINE_PRICE"
1952,"ME",1.75164167021269,159.885928368595,1268.87496016721,5.39048197772987,"RECOVERED_SFC_BASELINE_PRICE"
1953,"ME",1.89487374369912,172.959831228394,1372.63110768892,8.1770190742858,"RECOVERED_SFC_BASELINE_PRICE"
1954,"ME",1.97837862872881,180.581970101502,1433.12136632324,4.40688385214912,"RECOVERED_SFC_BASELINE_PRICE"
1955,"ME",2.20645052513897,201.399861975413,1598.33479061769,11.5282228132794,"RECOVERED_SFC_BASELINE_PRICE"
1956,"ME",2.52481092686332,230.459086388198,1828.95247283334,14.4286218112368,"RECOVERED_SFC_BASELINE_PRICE"
1957,"ME",2.76646578559073,252.516800639608,2004.00528440794,9.57120615077614,"RECOVERED_SFC_BASELINE_PRICE"
1958,"ME",2.92915944180703,267.367113181365,2121.85924395998,5.88092059781464,"RECOVERED_SFC_BASELINE_PRICE"
1959,"ME",3.14490235778953,287.059643336018,2278.14165524243,7.36535242511094,"RECOVERED_SFC_BASELINE_PRICE"
1960,"ME",3.31711183671328,302.778538861181,2402.8887992649,5.4758291142874,"RECOVERED_SFC_BASELINE_PRICE"
1961,"ME",3.47387197431603,317.087253113658,2516.4445662571,4.72580200244541,"RECOVERED_SFC_BASELINE_PRICE"
1962,"ME",3.68728884522057,336.567467083419,2671.04200942887,6.14348693568535,"RECOVERED_SFC_BASELINE_PRICE"
1963,"ME",3.89492382466497,355.519922950852,2821.45109751584,5.63110155347701,"RECOVERED_SFC_BASELINE_PRICE"
1964,"ME",4.12167900285637,376.217627734911,2985.71070185626,5.82181291339901,"RECOVERED_SFC_BASELINE_PRICE"
1965,"ME",4.33471686694489,395.663246811397,3140.03359557721,5.1687155632664,"RECOVERED_SFC_BASELINE_PRICE"
1966,"ME",4.66579109862621,425.882961146498,3379.86107266961,7.63773602391385,"RECOVERED_SFC_BASELINE_PRICE"
1967,"ME",5.03555286166064,459.633986692031,3647.71348239488,7.92495324411978,"RECOVERED_SFC_BASELINE_PRICE"
1968,"ME",5.46754322156365,499.065099181487,3960.64378088909,8.57880697057259,"RECOVERED_SFC_BASELINE_PRICE"
1969,"ME",5.90662323377982,539.143339254842,4278.70976577934,8.03066376292126,"RECOVERED_SFC_BASELINE_PRICE"
1970,"ME",6.45177606178546,588.903668373904,4673.61403454837,9.22951755053421,"RECOVERED_SFC_BASELINE_PRICE"
1971,"ME",6.92884464603134,632.449420216164,5019.1986316301,7.3943760551704,"RECOVERED_SFC_BASELINE_PRICE"
1972,"ME",7.40321499541939,675.748883224048,5362.8286493558,6.8463123885994,"RECOVERED_SFC_BASELINE_PRICE"
1973,"ME",7.98874868830889,729.195087245537,5786.98448777652,7.90918125776151,"RECOVERED_SFC_BASELINE_PRICE"
1974,"ME",9.76980070965512,891.765526592945,7077.16406678083,22.2945055707248,"RECOVERED_SFC_BASELINE_PRICE"
1975,"ME",11.3959234238519,1040.194365791,8255.11411746265,16.6443795786924,"RECOVERED_SFC_BASELINE_PRICE"
1976,"ME",12.7426224526579,1163.1180368336,9230.65192613213,11.8173752026741,"RECOVERED_SFC_BASELINE_PRICE"
1977,"ME",14.291156757353,1304.46477979315,10352.3975648671,12.1523988523422,"RECOVERED_SFC_BASELINE_PRICE"
1978,"ME",16.0382162357921,1463.93245595974,11617.9532226319,12.2247590457659,"RECOVERED_SFC_BASELINE_PRICE"
1979,"ME",18.2693885494454,1667.58886741943,13234.1962755099,13.911598901342,"RECOVERED_SFC_BASELINE_PRICE"
1980,"ME",21.3587275848104,1949.57681513404,15472.0883125073,16.909920258162,"RECOVERED_SFC_BASELINE_PRICE"
1981,"ME",23.9208649718923,2183.44297720801,17328.0797691285,11.9957398066353,"RECOVERED_SFC_BASELINE_PRICE"
1982,"ME",25.8883549548797,2363.03105611438,18753.3134891561,8.2249951467025,"RECOVERED_SFC_BASELINE_PRICE"
1983,"ME",27.2834660373431,2490.37367098258,19763.9205952171,5.38895223313692,"RECOVERED_SFC_BASELINE_PRICE"
1984,"ME",28.8235459482314,2630.94871581141,20879.5419399328,5.64473703150611,"RECOVERED_SFC_BASELINE_PRICE"
1985,"ME",30.6058906046278,2793.63714399098,22170.65789324,6.18364117863078,"RECOVERED_SFC_BASELINE_PRICE"
1986,"ME",32.701767587741,2984.94410071047,23688.8941105482,6.84795293229041,"RECOVERED_SFC_BASELINE_PRICE"
1987,"ME",34.8660416807503,3182.49419242693,25256.6766372248,6.61821746241211,"RECOVERED_SFC_BASELINE_PRICE"
1988,"ME",37.5139836648723,3424.19240593547,27174.8242451313,7.59461601167058,"RECOVERED_SFC_BASELINE_PRICE"
1989,"ME",40.1218643421816,3662.23391308658,29063.9517686504,6.95175617872675,"RECOVERED_SFC_BASELINE_PRICE"
1990,"ME",43.1312078558487,3936.92004875281,31243.89570123,7.50050767332679,"RECOVERED_SFC_BASELINE_PRICE"
1991,"ME",45.4156645533622,4145.44013942607,32898.7375278173,5.29652845602774,"RECOVERED_SFC_BASELINE_PRICE"
1992,"ME",47.6907242254597,4353.1024906666,34546.7722257245,5.00941623219972,"RECOVERED_SFC_BASELINE_PRICE"
1993,"ME",50.1355101970137,4576.25707837229,36317.7552726717,5.12633433704254,"RECOVERED_SFC_BASELINE_PRICE"
1994,"ME",52.8223795046679,4821.50849078429,38264.1015167128,5.35921405226717,"RECOVERED_SFC_BASELINE_PRICE"
1995,"ME",55.4884273153212,5064.85936358558,40195.3648379009,5.04719370019616,"RECOVERED_SFC_BASELINE_PRICE"
1996,"ME",57.2334441544116,5224.14059220748,41459.4408243572,3.14483023491381,"RECOVERED_SFC_BASELINE_PRICE"
1997,"ME",58.0870338479469,5302.054347582,42077.7742465418,1.49141765998282,"RECOVERED_SFC_BASELINE_PRICE"
1998,"ME",58.6550204045369,5353.89888830376,42489.2190823347,0.977819866094051,"RECOVERED_SFC_BASELINE_PRICE"
1999,"ME",59.5718904757276,5437.58873481666,43153.3922947242,1.5631570236736,"RECOVERED_SFC_BASELINE_PRICE"
2000,"ME",60.6952109582979,5540.12291247721,43967.116503742,1.88565525384492,"RECOVERED_SFC_BASELINE_PRICE"
2001,"ME",61.2066231055583,5586.80346782948,44337.5792981703,0.842590608362461,"RECOVERED_SFC_BASELINE_PRICE"
2002,"ME",61.7821584036625,5639.33704076915,44754.4923808376,0.940315392194761,"RECOVERED_SFC_BASELINE_PRICE"
2003,"ME",62.2965193333916,5686.28675438055,45127.0912492707,0.832539592366538,"RECOVERED_SFC_BASELINE_PRICE"
2004,"ME",65.5660584935848,5984.72296588121,47495.5187891063,5.24834965930544,"RECOVERED_SFC_BASELINE_PRICE"
2005,"ME",67.6048534273354,6170.81960098599,48972.4052347443,3.10952797925176,"RECOVERED_SFC_BASELINE_PRICE"
2006,"ME",70.9684351285501,6477.83980499668,51408.9564253938,4.97535536384236,"RECOVERED_SFC_BASELINE_PRICE"
2007,"ME",72.9542616434327,6659.10160146469,52847.4729797897,2.79818275728574,"RECOVERED_SFC_BASELINE_PRICE"
2008,"ME",76.6875302292563,6999.86599628594,55551.8223388428,5.11727279767441,"RECOVERED_SFC_BASELINE_PRICE"
2009,"ME",78.44792241644,7160.55065224444,56827.0361022378,2.29553902951501,"RECOVERED_SFC_BASELINE_PRICE"
2010,"ME",81.6009440222882,7448.35140235794,59111.059274649,4.01925444132278,"RECOVERED_SFC_BASELINE_PRICE"
2011,"ME",85.689054593157,7821.50497880686,62072.4532777618,5.00988146626365,"RECOVERED_SFC_BASELINE_PRICE"
2012,"ME",88.862715290316,8111.18961894823,64371.4272398296,3.70369437756926,"RECOVERED_SFC_BASELINE_PRICE"
2013,"ME",91.0829664578685,8313.84917265277,65979.7591034163,2.49851825965355,"RECOVERED_SFC_BASELINE_PRICE"
2014,"ME",93.476171050928,8532.29552766033,67713.3770198716,2.62749961505318,"RECOVERED_SFC_BASELINE_PRICE"
2015,"ME",94.8262272656852,8655.5256351172,68691.3467467025,1.4442784718061,"RECOVERED_SFC_BASELINE_PRICE"
2016,"ME",96.9552622725813,8849.85918198097,70233.6023663932,2.24519636421993,"RECOVERED_SFC_BASELINE_PRICE"
2017,"ME",100,9127.77602220328,72439.1855791566,3.14035324752017,"RECOVERED_SFC_BASELINE_PRICE"
2018,"ME",103.902739684419,9484.00935932668,75266.2984218243,3.902739684419,"RECOVERED_SFC_BASELINE_PRICE"
2019,"ME",106.940693290466,9761.3069601451,77466.9672723173,2.92384360150088,"RECOVERED_SFC_BASELINE_PRICE"
2020,"ME",111.038458040315,10135.3417484281,80435.3546840577,3.83181053326342,"RECOVERED_SFC_BASELINE_PRICE"
2021,"ME",122.25545986162,11159.2045510833,88560.8594498102,10.1019070502874,"RECOVERED_SFC_BASELINE_PRICE"
2022,"ME",133.804976390773,12213.4185515117,96927.2351618587,9.44703536531277,"RECOVERED_SFC_BASELINE_PRICE"
2023,"ME",141.122048428844,12881.3044985301,102227.662554478,5.46846031847257,"RECOVERED_SFC_BASELINE_PRICE"
2024,"ME",147.176933412101,13433.9808382038,106613.771924104,4.29053082113526,"RECOVERED_SFC_BASELINE_PRICE"
1901,"NRC",0.0758610894248966,17.4486579822435,100,NA,"INITIALIZATION_SEED_PRICE"
1902,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1903,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1904,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1905,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1906,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1907,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1908,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1909,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1910,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1911,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1912,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1913,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1914,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1915,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1916,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1917,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1918,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1919,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1920,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1921,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1922,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1923,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1924,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1925,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1926,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1927,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1928,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1929,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1930,"NRC",0.0758610894248966,17.4486579822435,100,0,"INITIALIZATION_SEED_PRICE"
1931,"NRC",0.116764105542846,26.8566791970044,153.91830835549,53.9183083554895,"RECOVERED_SFC_BASELINE_PRICE"
1932,"NRC",0.114232598084447,26.2744122119668,150.581278163081,-2.16805279895719,"RECOVERED_SFC_BASELINE_PRICE"
1933,"NRC",0.119377001843782,27.4576662675003,157.362625225633,4.50344634158805,"RECOVERED_SFC_BASELINE_PRICE"
1934,"NRC",0.12523212411517,28.8043912714803,165.08084060558,4.90473221889932,"RECOVERED_SFC_BASELINE_PRICE"
1935,"NRC",0.129497571644909,29.7854783564648,170.703548586806,3.40603304453756,"RECOVERED_SFC_BASELINE_PRICE"
1936,"NRC",0.148710117903046,34.2045178293707,196.029504757206,14.8362212619856,"RECOVERED_SFC_BASELINE_PRICE"
1937,"NRC",0.156433383430738,35.980930740395,206.210304408572,5.19350373505004,"RECOVERED_SFC_BASELINE_PRICE"
1938,"NRC",0.159391706462826,36.6613687248639,210.109962394655,1.89110723504731,"RECOVERED_SFC_BASELINE_PRICE"
1939,"NRC",0.165555577632349,38.0791084475461,218.235170213646,3.86712163782534,"RECOVERED_SFC_BASELINE_PRICE"
1940,"NRC",0.18049368448457,41.5149926319495,237.926565322082,9.02301635852718,"RECOVERED_SFC_BASELINE_PRICE"
1941,"NRC",0.207772348008742,47.7893036608888,273.885267907257,15.1133617788738,"RECOVERED_SFC_BASELINE_PRICE"
1942,"NRC",0.232443724725271,53.4639178477043,306.407048049835,11.8742349273018,"RECOVERED_SFC_BASELINE_PRICE"
1943,"NRC",0.243388326685607,55.9812639312556,320.83420964652,4.70849534581826,"RECOVERED_SFC_BASELINE_PRICE"
1944,"NRC",0.256962483677061,59.10342872663,338.727647632133,5.57716024277047,"RECOVERED_SFC_BASELINE_PRICE"
1945,"NRC",0.287100202016506,66.035345255337,378.455152955243,11.7284507482115,"RECOVERED_SFC_BASELINE_PRICE"
1946,"NRC",0.35539191789692,81.742986714897,468.477213537465,23.7867181565019,"RECOVERED_SFC_BASELINE_PRICE"
1947,"NRC",0.434767473246916,100,573.109978439396,22.3346540404497,"RECOVERED_SFC_BASELINE_PRICE"
1948,"NRC",0.47034770849806,108.183738996256,620.011803236374,8.18373899625583,"RECOVERED_SFC_BASELINE_PRICE"
1949,"NRC",0.490379553494791,112.791223739107,646.417758052727,4.25894389082872,"RECOVERED_SFC_BASELINE_PRICE"
1950,"NRC",0.560823802401639,128.99396502993,739.277285171157,14.3652500200737,"RECOVERED_SFC_BASELINE_PRICE"
1951,"NRC",0.625218649735851,143.805295521906,824.162498160305,11.4821887121144,"RECOVERED_SFC_BASELINE_PRICE"
1952,"NRC",0.678903849572898,156.153321338124,894.930266253322,8.58662803160598,"RECOVERED_SFC_BASELINE_PRICE"
1953,"NRC",0.718341590135002,165.22431744268,946.917050072381,5.80903180721608,"RECOVERED_SFC_BASELINE_PRICE"
1954,"NRC",0.76191953671246,175.247594081111,1004.36144865382,6.06646575611308,"RECOVERED_SFC_BASELINE_PRICE"
1955,"NRC",0.867287858733593,199.483151822868,1143.25784840227,13.8293240879185,"RECOVERED_SFC_BASELINE_PRICE"
1956,"NRC",0.976349187707125,224.568130733329,1287.02236562754,12.5749862488312,"RECOVERED_SFC_BASELINE_PRICE"
1957,"NRC",1.07294057883293,246.784924092879,1414.34902526038,9.89311942304596,"RECOVERED_SFC_BASELINE_PRICE"
1958,"NRC",1.13371160155382,260.762745908077,1494.45731685175,5.6639690882968,"RECOVERED_SFC_BASELINE_PRICE"
1959,"NRC",1.22472755356771,281.697143629729,1614.43443912074,8.02813977462585,"RECOVERED_SFC_BASELINE_PRICE"
1960,"NRC",1.29627953061642,298.154671262684,1708.75417218962,5.84227707135963,"RECOVERED_SFC_BASELINE_PRICE"
1961,"NRC",1.38492461166763,318.54374967952,1825.60601510834,6.8384232688652,"RECOVERED_SFC_BASELINE_PRICE"
1962,"NRC",1.43918680800465,331.024489310703,1897.13437931769,3.91806137892815,"RECOVERED_SFC_BASELINE_PRICE"
1963,"NRC",1.48378833799085,341.283198328907,1955.92806436008,3.09907857257513,"RECOVERED_SFC_BASELINE_PRICE"
1964,"NRC",1.5590223333365,358.587619651825,2055.10142967292,5.07039942418754,"RECOVERED_SFC_BASELINE_PRICE"
1965,"NRC",1.64796160452499,379.044364155795,2172.34107368903,5.70481059101629,"RECOVERED_SFC_BASELINE_PRICE"
1966,"NRC",1.74833611571348,402.131305420945,2304.65463779604,6.09082826401298,"RECOVERED_SFC_BASELINE_PRICE"
1967,"NRC",1.8689325596406,429.869453131602,2463.62473016007,6.89778371808704,"RECOVERED_SFC_BASELINE_PRICE"
1968,"NRC",2.04700618977567,470.827813885958,2698.36118264849,9.52809287935537,"RECOVERED_SFC_BASELINE_PRICE"
1969,"NRC",2.24204918464737,515.689264402273,2955.46663203015,9.52820738138924,"RECOVERED_SFC_BASELINE_PRICE"
1970,"NRC",2.47001319198495,568.12281138202,3255.96852182079,10.1676630869021,"RECOVERED_SFC_BASELINE_PRICE"
1971,"NRC",2.75638895179917,633.991529130272,3633.4687159061,11.5940983936237,"RECOVERED_SFC_BASELINE_PRICE"
1972,"NRC",3.00648467929145,691.515548952759,3963.14461350823,9.07331047488911,"RECOVERED_SFC_BASELINE_PRICE"
1973,"NRC",3.42050012359035,786.742416134649,4508.89929148287,13.7707485140577,"RECOVERED_SFC_BASELINE_PRICE"
1974,"NRC",4.19365055990375,964.573207049016,5528.06529895081,22.6034324916749,"RECOVERED_SFC_BASELINE_PRICE"
1975,"NRC",4.57968374607208,1053.36393080886,6036.93379674704,9.20518246940417,"RECOVERED_SFC_BASELINE_PRICE"
1976,"NRC",5.05604509302659,1162.93085480089,6664.87277121447,10.4016210150554,"RECOVERED_SFC_BASELINE_PRICE"
1977,"NRC",5.63434180574433,1295.94372910791,7427.18282647707,11.4377285423213,"RECOVERED_SFC_BASELINE_PRICE"
1978,"NRC",6.41284134146282,1475.00485571532,8453.40001057012,13.8170448751404,"RECOVERED_SFC_BASELINE_PRICE"
1979,"NRC",7.38829705529856,1699.36748030425,9739.24459997778,15.2109753211707,"RECOVERED_SFC_BASELINE_PRICE"
1980,"NRC",8.40126051889065,1932.3571876591,11074.5318615652,13.7103781292285,"RECOVERED_SFC_BASELINE_PRICE"
1981,"NRC",9.58203662796191,2203.94514713846,12631.0295575814,14.0547493607207,"RECOVERED_SFC_BASELINE_PRICE"
1982,"NRC",10.1527886325211,2335.22267815906,13383.3941873093,5.95647905262274,"RECOVERED_SFC_BASELINE_PRICE"
1983,"NRC",10.4332649505633,2399.73447706332,13753.1177441004,2.76255448817074,"RECOVERED_SFC_BASELINE_PRICE"
1984,"NRC",11.0666353646514,2545.41474365686,14588.0258885651,6.07068273535892,"RECOVERED_SFC_BASELINE_PRICE"
1985,"NRC",11.5525129198162,2657.17047173288,15228.5091176463,4.39047225425688,"RECOVERED_SFC_BASELINE_PRICE"
1986,"NRC",11.9718615385912,2753.62401174663,15781.2939800232,3.62993421159205,"RECOVERED_SFC_BASELINE_PRICE"
1987,"NRC",12.7400419937449,2930.31166719997,16793.9085640969,6.41654977947644,"RECOVERED_SFC_BASELINE_PRICE"
1988,"NRC",13.7683840815737,3166.83858126486,18149.4679102975,8.07173232500878,"RECOVERED_SFC_BASELINE_PRICE"
1989,"NRC",14.7252798187235,3386.93226260756,19410.8467599872,6.94994947468395,"RECOVERED_SFC_BASELINE_PRICE"
1990,"NRC",15.5876760737109,3585.29030640207,20547.6565020107,5.85656955659916,"RECOVERED_SFC_BASELINE_PRICE"
1991,"NRC",16.0289282458385,3686.78183906717,21129.3146029854,2.83077586447787,"RECOVERED_SFC_BASELINE_PRICE"
1992,"NRC",16.860538402867,3878.05883382896,22225.5421464243,5.18818316654706,"RECOVERED_SFC_BASELINE_PRICE"
1993,"NRC",18.0449263421801,4150.47754318362,23786.8009528716,7.0246151754662,"RECOVERED_SFC_BASELINE_PRICE"
1994,"NRC",19.3498153622377,4450.61246595336,25506.9041440464,7.23133469936873,"RECOVERED_SFC_BASELINE_PRICE"
1995,"NRC",20.6668290519974,4753.53615983599,27242.9900607449,6.80633724459165,"RECOVERED_SFC_BASELINE_PRICE"
1996,"NRC",21.9950100521627,5059.02842452778,28993.7967130541,6.42663176253899,"RECOVERED_SFC_BASELINE_PRICE"
1997,"NRC",23.7098244033038,5453.44945569062,31254.2629997119,7.79637902903566,"RECOVERED_SFC_BASELINE_PRICE"
1998,"NRC",25.3451366943182,5829.5843764568,33409.929763018,6.89719275519616,"RECOVERED_SFC_BASELINE_PRICE"
1999,"NRC",26.9863558333319,6207.07791955854,35573.3829264985,6.47547953206196,"RECOVERED_SFC_BASELINE_PRICE"
2000,"NRC",29.2148822939041,6719.656849148,38511.0239193535,8.25797478672412,"RECOVERED_SFC_BASELINE_PRICE"
2001,"NRC",31.6160338317632,7271.94092871056,41676.2190886587,8.21893278125621,"RECOVERED_SFC_BASELINE_PRICE"
2002,"NRC",34.0416198197775,7829.84512745376,44873.6237217884,7.67201224834668,"RECOVERED_SFC_BASELINE_PRICE"
2003,"NRC",36.4425198466878,8382.07135748426,48038.4873496529,7.05283720228679,"RECOVERED_SFC_BASELINE_PRICE"
2004,"NRC",41.7609934464672,9605.36287008528,55049.2930737715,14.5941433856769,"RECOVERED_SFC_BASELINE_PRICE"
2005,"NRC",48.1040468501846,11064.3159413319,63410.6987058342,15.1889427914316,"RECOVERED_SFC_BASELINE_PRICE"
2006,"NRC",53.7355237780484,12359.6007255885,70834.1050536154,11.7068672941437,"RECOVERED_SFC_BASELINE_PRICE"
2007,"NRC",57.7869575820396,13291.4629400578,76174.7003900457,7.53958186157339,"RECOVERED_SFC_BASELINE_PRICE"
2008,"NRC",63.1640737681047,14528.2427170517,83262.8087033181,9.30506884435171,"RECOVERED_SFC_BASELINE_PRICE"
2009,"NRC",61.7118242962689,14194.213710468,81348.4551357048,-2.29917005854858,"RECOVERED_SFC_BASELINE_PRICE"
2010,"NRC",65.8692412984885,15150.45290913,86828.757400986,6.73682401975428,"RECOVERED_SFC_BASELINE_PRICE"
