window,ecdet,p,r,T,m,K,gate_ok,gate_T_eff,gate_min_eff,runtime_ok,runtime_reason,logLik,k_total,PIC,BIC,comparable_p,status,PIC_obs,BIC_obs,spec,basis
full,none,3,0,99,6,4,TRUE,96,45,TRUE,NA,NA,72,NA,NA,FALSE,missing,NA,NA,Q3,ortho
full,none,3,1,99,6,4,TRUE,96,45,TRUE,NA,514.0944177583455,84,-439.55597511976407,-642.1987681053854,FALSE,computed,-439.55597511976407,-642.1987681053854,Q3,ortho
full,none,3,2,99,6,4,TRUE,96,45,TRUE,NA,529.9977656534744,96,-387.27226228188954,-618.8640256940282,FALSE,computed,-387.27226228188954,-618.8640256940282,Q3,ortho
full,none,3,3,99,6,4,TRUE,96,45,TRUE,NA,543.0788090991211,108,-329.3439405450505,-589.8846743837066,FALSE,computed,-329.3439405450505,-589.8846743837066,Q3,ortho
full,none,3,4,99,6,4,TRUE,96,45,TRUE,NA,547.891811249044,120,-254.879536216764,-544.3692404819374,FALSE,computed,-254.879536216764,-544.3692404819374,Q3,ortho
full,none,3,5,99,6,4,TRUE,96,45,TRUE,NA,550.6212145284281,132,-176.24793414739975,-494.68660883909047,FALSE,computed,-176.24793414739975,-494.68660883909047,Q3,ortho
full,none,4,0,99,6,5,TRUE,95,50,TRUE,NA,NA,108,NA,NA,FALSE,missing,NA,NA,Q3,ortho
full,none,4,1,99,6,5,TRUE,95,50,TRUE,NA,540.6459723684493,120,-240.38785845557447,-529.8775627207478,FALSE,computed,-240.38785845557447,-529.8775627207478,Q3,ortho
full,none,4,2,99,6,5,TRUE,95,50,TRUE,NA,564.4324433096463,132,-203.87039170983599,-522.3090664015267,FALSE,computed,-203.87039170983599,-522.3090664015267,Q3,ortho
full,none,4,3,99,6,5,TRUE,95,50,TRUE,NA,577.0132553251156,144,-144.94160711264215,-492.3292522308502,FALSE,computed,-144.94160711264215,-492.3292522308502,Q3,ortho
full,none,4,4,99,6,5,TRUE,95,50,TRUE,NA,583.3499228409271,156,-73.5245335161328,-449.8611490608582,FALSE,computed,-73.5245335161328,-449.8611490608582,Q3,ortho
full,none,4,5,99,6,5,TRUE,95,50,TRUE,NA,585.8685605592427,168,5.528599675368241,-399.7569862958744,FALSE,computed,5.528599675368241,-399.7569862958744,Q3,ortho
full,none,5,0,99,6,6,TRUE,94,55,TRUE,NA,NA,144,NA,NA,FALSE,missing,NA,NA,Q3,ortho
full,none,5,1,99,6,6,TRUE,94,55,TRUE,NA,585.9040378128902,156,-78.6327634600591,-454.9693790047845,FALSE,computed,-78.6327634600591,-454.9693790047845,Q3,ortho
full,none,5,2,99,6,6,TRUE,94,55,TRUE,NA,604.1122748424093,168,-30.958828890964924,-436.2444148622076,FALSE,computed,-30.958828890964924,-436.2444148622076,Q3,ortho
full,none,5,3,99,6,6,TRUE,94,55,TRUE,NA,613.8885994740622,180,33.578930473861874,-400.65562592389824,FALSE,computed,33.578930473861874,-400.65562592389824,Q3,ortho
full,none,5,4,99,6,6,TRUE,94,55,TRUE,NA,620.778678636849,192,103.88918077642052,-359.29434604785683,FALSE,computed,103.88918077642052,-359.29434604785683,Q3,ortho
full,none,5,5,99,6,6,TRUE,94,55,TRUE,NA,623.7092825980884,204,182.11838148207448,-310.01411576872044,FALSE,computed,182.11838148207448,-310.01411576872044,Q3,ortho
full,none,6,0,99,6,7,TRUE,93,60,TRUE,NA,NA,180,NA,NA,FALSE,missing,NA,NA,Q3,ortho
full,none,6,1,99,6,7,TRUE,93,60,TRUE,NA,638.1237710461489,192,69.19899595782067,-393.9845308664567,FALSE,computed,69.19899595782067,-393.9845308664567,Q3,ortho
full,none,6,2,99,6,7,TRUE,93,60,TRUE,NA,654.7745503343855,204,119.98784600948034,-372.1446512413146,FALSE,computed,119.98784600948034,-372.1446512413146,Q3,ortho
full,none,6,3,99,6,7,TRUE,93,60,TRUE,NA,662.5578909676915,216,188.51157337100062,-332.56989430631154,FALSE,computed,188.51157337100062,-332.56989430631154,Q3,ortho
full,none,6,4,99,6,7,TRUE,93,60,TRUE,NA,668.8607459720434,228,259.996271990429,-290.0341661134005,FALSE,computed,259.996271990429,-290.0341661134005,Q3,ortho
full,none,6,5,99,6,7,TRUE,93,60,TRUE,NA,671.2511585429356,240,339.30585547677697,-239.67355305356978,FALSE,computed,339.30585547677697,-239.67355305356978,Q3,ortho
full,none,7,0,99,6,8,TRUE,92,65,TRUE,NA,NA,216,NA,NA,FALSE,missing,NA,NA,Q3,ortho
full,none,7,1,99,6,8,TRUE,92,65,TRUE,NA,695.1950430506199,228,207.32767783327608,-342.7027602705534,FALSE,computed,207.32767783327608,-342.7027602705534,Q3,ortho
full,none,7,2,99,6,8,TRUE,92,65,TRUE,NA,722.7138892814266,240,236.38039399979493,-342.5990145305518,FALSE,computed,236.38039399979493,-342.5990145305518,Q3,ortho
full,none,7,3,99,6,8,TRUE,92,65,TRUE,NA,736.5546428889166,252,292.78929541294747,-315.13908354391674,FALSE,computed,292.78929541294747,-315.13908354391674,Q3,ortho
full,none,7,4,99,6,8,TRUE,92,65,TRUE,NA,746.8669809607333,264,356.25502789744655,-280.6223214859349,FALSE,computed,356.25502789744655,-280.6223214859349,Q3,ortho
full,none,7,5,99,6,8,TRUE,92,65,TRUE,NA,751.5926005490675,276,430.89419734891044,-234.93212246098824,FALSE,computed,430.89419734891044,-234.93212246098824,Q3,ortho
full,const,1,0,99,6,2,TRUE,98,40,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q3,ortho
full,const,1,1,99,6,2,TRUE,98,40,TRUE,NA,454.8815644146174,13,-818.665186148758,-850.0265707774852,TRUE,computed,-818.665186148758,-850.0265707774852,Q3,ortho
full,const,1,2,99,6,2,TRUE,98,40,TRUE,NA,473.84933060213274,26,-765.5027758433118,-828.2255451007661,TRUE,computed,-765.5027758433118,-828.2255451007661,Q3,ortho
full,const,1,3,99,6,2,TRUE,98,40,TRUE,NA,487.6227028558832,39,-701.9515776703361,-796.0357315565174,TRUE,computed,-701.9515776703361,-796.0357315565174,Q3,ortho
full,const,1,4,99,6,2,TRUE,98,40,TRUE,NA,495.9551862538308,52,-627.5186017857544,-752.9641403006628,TRUE,computed,-627.5186017857544,-752.9641403006628,Q3,ortho
full,const,1,5,99,6,2,TRUE,98,40,TRUE,NA,499.80885777382923,65,-544.1280021452744,-700.9349252889101,TRUE,computed,-544.1280021452744,-700.9349252889101,Q3,ortho
full,const,2,0,99,6,3,TRUE,97,45,TRUE,NA,NA,36,NA,NA,TRUE,missing,NA,NA,Q3,ortho
full,const,2,1,99,6,3,TRUE,97,45,TRUE,NA,477.6564511543547,49,-611.9437337438354,-730.1520296521146,TRUE,computed,-611.9437337438354,-730.1520296521146,Q3,ortho
full,const,2,2,99,6,3,TRUE,97,45,TRUE,NA,494.3331597977601,62,-554.1992083501693,-703.7688888871756,TRUE,computed,-554.1992083501693,-703.7688888871756,Q3,ortho
full,const,2,3,99,6,3,TRUE,97,45,TRUE,NA,508.2388538786647,75,-490.91265383150187,-671.8437189972352,TRUE,computed,-490.91265383150187,-671.8437189972352,Q3,ortho
full,const,2,4,99,6,3,TRUE,97,45,TRUE,NA,517.2492442453952,88,-417.8354918844859,-630.1279416789464,TRUE,computed,-417.8354918844859,-630.1279416789464,Q3,ortho
full,const,2,5,99,6,3,TRUE,97,45,TRUE,NA,521.1243937808904,101,-334.4878482749996,-578.1416826981872,TRUE,computed,-334.4878482749996,-578.1416826981872,Q3,ortho
full,const,3,0,99,6,4,TRUE,96,50,TRUE,NA,NA,72,NA,NA,FALSE,missing,NA,NA,Q3,ortho
full,const,3,1,99,6,4,TRUE,96,50,TRUE,NA,506.78506066773906,85,-417.9297268862068,-622.9849340740379,FALSE,computed,-417.9297268862068,-622.9849340740379,Q3,ortho
full,const,3,2,99,6,4,TRUE,96,50,TRUE,NA,525.2099550105688,98,-363.6815728913896,-600.0981647079478,FALSE,computed,-363.6815728913896,-600.0981647079478,Q3,ortho
full,const,3,3,99,6,4,TRUE,96,50,TRUE,NA,538.3126942754789,111,-298.7891087407328,-566.5670851860182,FALSE,computed,-298.7891087407328,-566.5670851860182,Q3,ortho
full,const,3,4,99,6,4,TRUE,96,50,TRUE,NA,545.1089186871291,124,-221.28361488355642,-520.422975957569,FALSE,computed,-221.28361488355642,-520.422975957569,Q3,ortho
full,const,3,5,99,6,4,TRUE,96,50,TRUE,NA,548.6608796075762,137,-137.28959404397403,-467.7903397467137,FALSE,computed,-137.28959404397403,-467.7903397467137,Q3,ortho
full,const,4,0,99,6,5,TRUE,95,55,TRUE,NA,NA,108,NA,NA,FALSE,missing,NA,NA,Q3,ortho
full,const,4,1,99,6,5,TRUE,95,55,TRUE,NA,535.5303967674718,121,-223.14917320127495,-515.0512916686581,FALSE,computed,-223.14917320127495,-515.0512916686581,Q3,ortho
full,const,4,2,99,6,5,TRUE,95,55,TRUE,NA,559.4306589666307,134,-179.85175491911616,-503.11525801522646,FALSE,computed,-179.85175491911616,-503.11525801522646,Q3,ortho
full,const,4,3,99,6,5,TRUE,95,55,TRUE,NA,573.1308927896221,147,-116.15427988462216,-470.7791676094595,FALSE,computed,-116.15427988462216,-470.7791676094595,Q3,ortho
full,const,4,4,99,6,5,TRUE,95,55,TRUE,NA,580.726489580674,160,-40.247530786248944,-426.2338031398135,FALSE,computed,-40.247530786248944,-426.2338031398135,Q3,ortho
full,const,4,5,99,6,5,TRUE,95,55,TRUE,NA,584.2729184767231,173,43.75755410212946,-373.59010288016225,FALSE,computed,43.75755410212946,-373.59010288016225,Q3,ortho
full,const,5,0,99,6,6,TRUE,94,60,TRUE,NA,NA,144,NA,NA,FALSE,missing,NA,NA,Q3,ortho
full,const,5,1,99,6,6,TRUE,94,60,TRUE,NA,578.5012561446817,157,-56.81966607129766,-435.56869581823287,FALSE,computed,-56.81966607129766,-435.56869581823287,Q3,ortho
full,const,5,2,99,6,6,TRUE,94,60,TRUE,NA,596.7439411528678,170,-2.2070934071930424,-412.3175077828554,FALSE,computed,-2.2070934071930424,-412.3175077828554,Q3,ortho
full,const,5,3,99,6,6,TRUE,94,60,TRUE,NA,606.5218872561373,183,69.33495706674466,-372.1368419376448,FALSE,computed,69.33495706674466,-372.1368419376448,Q3,ortho
full,const,5,4,99,6,6,TRUE,94,60,TRUE,NA,615.2515351671807,196,142.97360392513474,-329.85957970798177,FALSE,computed,142.97360392513474,-329.85957970798177,Q3,ortho
full,const,5,5,99,6,6,TRUE,94,60,TRUE,NA,621.3751334655276,209,221.8243500089177,-282.37021825292595,FALSE,computed,221.8243500089177,-282.37021825292595,Q3,ortho
full,const,6,0,99,6,7,TRUE,93,65,TRUE,NA,NA,180,NA,NA,FALSE,missing,NA,NA,Q3,ortho
full,const,6,1,99,6,7,TRUE,93,65,TRUE,NA,624.4879858001864,193,103.47810050209023,-362.1178405243969,FALSE,computed,103.47810050209023,-362.1178405243969,Q3,ortho
full,const,6,2,99,6,7,TRUE,93,65,TRUE,NA,642.736144130859,206,158.0797265212218,-338.8775991339925,FALSE,computed,158.0797265212218,-338.8775991339925,Q3,ortho
full,const,6,3,99,6,7,TRUE,93,65,TRUE,NA,655.3282875806999,219,223.99338230201693,-304.3253279819246,FALSE,computed,223.99338230201693,-304.3253279819246,Q3,ortho
full,const,6,4,99,6,7,TRUE,93,65,TRUE,NA,663.0144213505774,232,299.71905744273863,-259.96103746993003,FALSE,computed,299.71905744273863,-259.96103746993003,Q3,ortho
full,const,6,5,99,6,7,TRUE,93,65,TRUE,NA,669.2615165406479,245,378.32280974307423,-212.71866979832134,FALSE,computed,378.32280974307423,-212.71866979832134,Q3,ortho
full,const,7,0,99,6,8,TRUE,92,70,TRUE,NA,NA,216,NA,NA,FALSE,missing,NA,NA,Q3,ortho
full,const,7,1,99,6,8,TRUE,92,70,TRUE,NA,681.0201638870074,229,242.68497021284543,-309.75788209319376,FALSE,computed,242.68497021284543,-309.75788209319376,Q3,ortho
full,const,7,2,99,6,8,TRUE,92,70,TRUE,NA,709.8201882647611,242,276.18286413781493,-307.6213727969514,FALSE,computed,276.18286413781493,-307.6213727969514,Q3,ortho
full,const,7,3,99,6,8,TRUE,92,70,TRUE,NA,733.1033511814536,255,320.7144809849067,-294.4511405785868,FALSE,computed,320.7144809849067,-294.4511405785868,Q3,ortho
full,const,7,4,99,6,8,TRUE,92,70,TRUE,NA,744.1720436896542,268,389.6750386489823,-256.8519675432383,FALSE,computed,389.6750386489823,-256.8519675432383,Q3,ortho
full,const,7,5,99,6,8,TRUE,92,70,TRUE,NA,749.743089231298,281,469.6308902461715,-208.25750057477626,FALSE,computed,469.6308902461715,-208.25750057477626,Q3,ortho
fordism,none,1,0,49,6,2,TRUE,48,35,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q3,ortho
fordism,none,1,1,49,6,2,TRUE,48,35,TRUE,NA,332.1322509675691,12,-600.8024412541715,-617.5626583578107,TRUE,computed,-600.8024412541715,-617.5626583578107,Q3,ortho
fordism,none,1,2,49,6,2,TRUE,48,35,TRUE,NA,359.34808200032035,24,-591.7720426387073,-625.2924768459857,TRUE,computed,-591.7720426387073,-625.2924768459857,Q3,ortho
fordism,none,1,3,49,6,2,TRUE,48,35,TRUE,NA,377.65909261517487,36,-564.9320031874496,-615.2126544983672,TRUE,computed,-564.9320031874496,-615.2126544983672,Q3,ortho
fordism,none,1,4,49,6,2,TRUE,48,35,TRUE,NA,384.50791362017077,48,-515.1675845164748,-582.2084529310315,TRUE,computed,-515.1675845164748,-582.2084529310315,Q3,ortho
fordism,none,1,5,49,6,2,TRUE,48,35,TRUE,NA,387.2844356351241,60,-457.2585678654147,-541.0596533836106,TRUE,computed,-457.2585678654147,-541.0596533836106,Q3,ortho
fordism,none,2,0,49,6,3,TRUE,47,40,TRUE,NA,NA,36,NA,NA,TRUE,missing,NA,NA,Q3,ortho
fordism,none,2,1,49,6,3,TRUE,47,40,TRUE,NA,371.0918808795437,48,-488.33551903522056,-555.3763874497773,TRUE,computed,-488.33551903522056,-555.3763874497773,Q3,ortho
fordism,none,2,2,49,6,3,TRUE,47,40,TRUE,NA,388.1379932668738,60,-458.9656831289141,-542.76676864711,TRUE,computed,-458.9656831289141,-542.76676864711,Q3,ortho
fordism,none,2,3,49,6,3,TRUE,47,40,TRUE,NA,402.05875959017163,72,-423.34515509454303,-523.9064577163781,TRUE,computed,-423.34515509454303,-523.9064577163781,Q3,ortho
fordism,none,2,4,49,6,3,TRUE,47,40,TRUE,NA,412.1609846480976,84,-380.0875445294283,-497.4090642549026,TRUE,computed,-380.0875445294283,-497.4090642549026,Q3,ortho
fordism,none,2,5,49,6,3,TRUE,47,40,TRUE,NA,414.01472487480817,96,-320.3329643018827,-454.4147011309962,TRUE,computed,-320.3329643018827,-454.4147011309962,Q3,ortho
fordism,none,3,0,49,6,4,TRUE,46,45,TRUE,NA,NA,72,NA,NA,FALSE,missing,NA,NA,Q3,ortho
fordism,none,3,1,49,6,4,TRUE,46,45,TRUE,NA,413.6601260185687,84,-383.0858272703705,-500.40734699584476,FALSE,computed,-383.0858272703705,-500.40734699584476,Q3,ortho
fordism,none,3,2,49,6,4,TRUE,46,45,TRUE,NA,441.9562640670614,96,-376.2160426863892,-510.29777951550267,FALSE,computed,-376.2160426863892,-510.29777951550267,Q3,ortho
fordism,none,3,3,49,6,4,TRUE,46,45,TRUE,NA,460.0008926648332,108,-348.8432392009661,-499.68519313371877,FALSE,computed,-348.8432392009661,-499.68519313371877,Q3,ortho
fordism,none,3,4,49,6,4,TRUE,46,45,TRUE,NA,472.95742780100557,120,-311.2942487923441,-478.89641982873593,FALSE,computed,-311.2942487923441,-478.89641982873593,Q3,ortho
fordism,none,3,5,49,6,4,TRUE,46,45,TRUE,NA,478.7151701129131,132,-259.3476727351924,-443.71006087522346,FALSE,computed,-259.3476727351924,-443.71006087522346,Q3,ortho
fordism,none,4,0,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,4,1,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,4,2,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,4,3,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,4,4,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,4,5,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,5,0,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,5,1,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,5,2,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,5,3,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,5,4,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,5,5,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,6,0,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,6,1,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,6,2,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,6,3,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,6,4,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,6,5,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,7,0,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,7,1,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,7,2,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,7,3,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,7,4,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,none,7,5,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,1,0,49,6,2,TRUE,48,40,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q3,ortho
fordism,const,1,1,49,6,2,TRUE,48,40,TRUE,NA,328.1284366587954,13,-587.5063075798769,-605.6632094421527,TRUE,computed,-587.5063075798769,-605.6632094421527,Q3,ortho
fordism,const,1,2,49,6,2,TRUE,48,40,TRUE,NA,355.9465455547449,26,-574.3919596340619,-610.7057633586135,TRUE,computed,-574.3919596340619,-610.7057633586135,Q3,ortho
fordism,const,1,3,49,6,2,TRUE,48,40,TRUE,NA,374.4180780144122,39,-542.5844588156826,-597.05516440251,TRUE,computed,-542.5844588156826,-597.05516440251,Q3,ortho
fordism,const,1,4,49,6,2,TRUE,48,40,TRUE,NA,382.3690017717889,52,-489.73574059272204,-562.3633480418251,TRUE,computed,-489.73574059272204,-562.3633480418251,Q3,ortho
fordism,const,1,5,49,6,2,TRUE,48,40,TRUE,NA,385.14626027975964,65,-426.5396918709497,-517.3242011823286,TRUE,computed,-426.5396918709497,-517.3242011823286,Q3,ortho
fordism,const,2,0,49,6,3,TRUE,47,45,TRUE,NA,NA,36,NA,NA,TRUE,missing,NA,NA,Q3,ortho
fordism,const,2,1,49,6,3,TRUE,47,45,TRUE,NA,367.4831558101811,49,-475.8295638397481,-544.2671170129414,TRUE,computed,-475.8295638397481,-544.2671170129414,Q3,ortho
fordism,const,2,2,49,6,3,TRUE,47,45,TRUE,NA,384.5304382009232,62,-441.17356288351846,-527.7680179189875,TRUE,computed,-441.17356288351846,-527.7680179189875,Q3,ortho
fordism,const,2,3,49,6,3,TRUE,47,45,TRUE,NA,399.29622458416964,75,-401.9545699122974,-506.7059268100423,TRUE,computed,-401.9545699122974,-506.7059268100423,Q3,ortho
fordism,const,2,4,49,6,3,TRUE,47,45,TRUE,NA,409.40987651042263,88,-353.43130802708947,-476.33956678711013,TRUE,computed,-353.43130802708947,-476.33956678711013,Q3,ortho
fordism,const,2,5,49,6,3,TRUE,47,45,TRUE,NA,412.4167597410885,101,-290.6945087507073,-431.75966937300376,TRUE,computed,-290.6945087507073,-431.75966937300376,Q3,ortho
fordism,const,3,0,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,3,1,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,3,2,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,3,3,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,3,4,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,3,5,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,4,0,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,4,1,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,4,2,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,4,3,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,4,4,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,4,5,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,5,0,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,5,1,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,5,2,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,5,3,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,5,4,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
fordism,const,5,5,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,ortho
