"window","ecdet","p","r","T","m","logdet","k_par","PIC","BIC","ecdet_label","reason"
"full","trend",1,3,99,4,-23.0102343921763,31,-21.5713584795079,119.438480961996,"Trend","Selected: min PIC within window; tie-break BIC then smallest p"
"ford","trend",7,3,49,4,-34.8510116357856,127,-24.7640488223152,459.410166224264,"Trend","Selected: min PIC within window; tie-break BIC then smallest p"
"post","trend",7,3,50,4,-33.3175657816928,127,-23.3810273479053,463.509355907682,"Trend","Selected: min PIC within window; tie-break BIC then smallest p"
