window,ecdet,p,r,T,m,K,gate_ok,gate_T_eff,gate_min_eff,runtime_ok,runtime_reason,logLik,k_total,PIC,BIC,comparable_p,status,PIC_obs,BIC_obs,spec,basis
fordism,const,2,3,49,4,3,TRUE,47,35,TRUE,NA,175.55169358644153,43,-123.69766973275239,-183.75511435412614,TRUE,computed,-123.69766973275239,-183.75511435412614,Q2,ortho
fordism,const,3,0,49,4,4,TRUE,46,40,TRUE,NA,NA,32,NA,NA,TRUE,missing,NA,NA,Q2,ortho
fordism,const,3,1,49,4,4,TRUE,46,40,TRUE,NA,170.38312055330684,41,-123.93753377997743,-181.20160888407798,TRUE,computed,-123.93753377997743,-181.20160888407798,Q2,ortho
fordism,const,3,2,49,4,4,TRUE,46,40,TRUE,NA,180.62565999563952,50,-96.82606715391779,-166.66030508574772,TRUE,computed,-96.82606715391779,-166.66030508574772,Q2,ortho
fordism,const,3,3,49,4,4,TRUE,46,40,TRUE,NA,184.15023262771805,59,-56.278666907349816,-138.68306766690915,TRUE,computed,-56.278666907349816,-138.68306766690915,Q2,ortho
fordism,const,4,0,49,4,5,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
fordism,const,4,1,49,4,5,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
fordism,const,4,2,49,4,5,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
fordism,const,4,3,49,4,5,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
fordism,const,5,0,49,4,6,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
fordism,const,5,1,49,4,6,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
fordism,const,5,2,49,4,6,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
fordism,const,5,3,49,4,6,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
fordism,const,6,0,49,4,7,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
fordism,const,6,1,49,4,7,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
fordism,const,6,2,49,4,7,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
fordism,const,6,3,49,4,7,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
fordism,const,7,0,49,4,8,FALSE,42,60,FALSE,gate_fail: T_eff=42 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
fordism,const,7,1,49,4,8,FALSE,42,60,FALSE,gate_fail: T_eff=42 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
fordism,const,7,2,49,4,8,FALSE,42,60,FALSE,gate_fail: T_eff=42 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
fordism,const,7,3,49,4,8,FALSE,42,60,FALSE,gate_fail: T_eff=42 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,1,0,50,4,2,TRUE,49,25,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,ortho
post_fordism,none,1,1,50,4,2,TRUE,49,25,TRUE,NA,146.42282494564736,8,-250.15594505513118,-261.54946584786956,TRUE,computed,-250.15594505513118,-261.54946584786956,Q2,ortho
post_fordism,none,1,2,50,4,2,TRUE,49,25,TRUE,NA,153.71364460474663,16,-222.04787953716618,-244.83492112264292,TRUE,computed,-222.04787953716618,-244.83492112264292,Q2,ortho
post_fordism,none,1,3,50,4,2,TRUE,49,25,TRUE,NA,160.16343049260198,24,-192.25774647671332,-226.43830885492844,TRUE,computed,-192.25774647671332,-226.43830885492844,Q2,ortho
post_fordism,none,2,0,50,4,3,TRUE,48,30,TRUE,NA,NA,16,NA,NA,TRUE,missing,NA,NA,Q2,ortho
