window,ecdet,p,r,T,m,K,gate_ok,gate_T_eff,gate_min_eff,runtime_ok,runtime_reason,logLik,k_total,PIC,BIC,comparable_p,status,PIC_obs,BIC_obs,spec,basis
full,none,3,0,99,6,4,TRUE,96,45,TRUE,NA,NA,72,NA,NA,FALSE,missing,NA,NA,Q3,raw
full,none,3,1,99,6,4,TRUE,96,45,TRUE,NA,-253.4522385592863,84,1095.5373375154995,892.8945445298781,FALSE,computed,1095.5373375154995,892.8945445298781,Q3,raw
full,none,3,2,99,6,4,TRUE,96,45,TRUE,NA,-237.54889066415637,96,1147.821050353372,916.2292869412333,FALSE,computed,1147.821050353372,916.2292869412333,Q3,raw
full,none,3,3,99,6,4,TRUE,96,45,TRUE,NA,-224.46784721850958,108,1205.749372090211,945.2086382515549,FALSE,computed,1205.749372090211,945.2086382515549,Q3,raw
full,none,3,4,99,6,4,TRUE,96,45,TRUE,NA,-219.65484506858738,120,1280.2137764184988,990.7240721533256,FALSE,computed,1280.2137764184988,990.7240721533256,Q3,raw
full,none,3,5,99,6,4,TRUE,96,45,TRUE,NA,-216.92544178920272,132,1358.845378487862,1040.4067037961713,FALSE,computed,1358.845378487862,1040.4067037961713,Q3,raw
full,none,4,0,99,6,5,TRUE,95,50,TRUE,NA,NA,108,NA,NA,FALSE,missing,NA,NA,Q3,raw
full,none,4,1,99,6,5,TRUE,95,50,TRUE,NA,-218.8212454616272,120,1278.5465772045786,989.0568729394051,FALSE,computed,1278.5465772045786,989.0568729394051,Q3,raw
full,none,4,2,99,6,5,TRUE,95,50,TRUE,NA,-195.03477452043072,132,1315.064043950318,996.6253692586272,FALSE,computed,1315.064043950318,996.6253692586272,Q3,raw
full,none,4,3,99,6,5,TRUE,95,50,TRUE,NA,-182.4539625049623,144,1373.9928285475135,1026.6051834293055,FALSE,computed,1373.9928285475135,1026.6051834293055,Q3,raw
full,none,4,4,99,6,5,TRUE,95,50,TRUE,NA,-176.11729498914934,156,1445.4099021440202,1069.0732865992945,FALSE,computed,1445.4099021440202,1069.0732865992945,Q3,raw
full,none,4,5,99,6,5,TRUE,95,50,TRUE,NA,-173.5986572708343,168,1524.4630353355224,1119.1774493642797,FALSE,computed,1524.4630353355224,1119.1774493642797,Q3,raw
full,none,5,0,99,6,6,TRUE,94,55,TRUE,NA,NA,144,NA,NA,FALSE,missing,NA,NA,Q3,raw
full,none,5,1,99,6,6,TRUE,94,55,TRUE,NA,-165.4837415296334,156,1424.1427952249883,1047.8061796802626,FALSE,computed,1424.1427952249883,1047.8061796802626,Q3,raw
full,none,5,2,99,6,6,TRUE,94,55,TRUE,NA,-147.27550450011606,168,1471.8167297940859,1066.5311438228432,FALSE,computed,1471.8167297940859,1066.5311438228432,Q3,raw
full,none,5,3,99,6,6,TRUE,94,55,TRUE,NA,-137.49917986846228,180,1536.3544891589108,1102.1199327611507,FALSE,computed,1536.3544891589108,1102.1199327611507,Q3,raw
full,none,5,4,99,6,6,TRUE,94,55,TRUE,NA,-130.60910070567354,192,1606.6647394614656,1143.4812126371883,FALSE,computed,1606.6647394614656,1143.4812126371883,Q3,raw
full,none,5,5,99,6,6,TRUE,94,55,TRUE,NA,-127.67849674443573,204,1684.8939401671228,1192.7614429163277,FALSE,computed,1684.8939401671228,1192.7614429163277,Q3,raw
full,none,6,0,99,6,7,TRUE,93,60,TRUE,NA,NA,180,NA,NA,FALSE,missing,NA,NA,Q3,raw
full,none,6,1,99,6,7,TRUE,93,60,TRUE,NA,-105.1845698088201,192,1555.8156776677588,1092.6321508434814,FALSE,computed,1555.8156776677588,1092.6321508434814,Q3,raw
full,none,6,2,99,6,7,TRUE,93,60,TRUE,NA,-88.53379052058416,204,1606.6045277194196,1114.4720304686248,FALSE,computed,1606.6045277194196,1114.4720304686248,Q3,raw
full,none,6,3,99,6,7,TRUE,93,60,TRUE,NA,-80.7504498872775,216,1675.1282550809385,1154.0467874036265,FALSE,computed,1675.1282550809385,1154.0467874036265,Q3,raw
full,none,6,4,99,6,7,TRUE,93,60,TRUE,NA,-74.44759488292566,228,1746.6129537003671,1196.5825155965376,FALSE,computed,1746.6129537003671,1196.5825155965376,Q3,raw
full,none,6,5,99,6,7,TRUE,93,60,TRUE,NA,-72.05718231203326,240,1825.9225371867146,1246.9431286563681,FALSE,computed,1825.9225371867146,1246.9431286563681,Q3,raw
full,none,7,0,99,6,8,TRUE,92,65,TRUE,NA,NA,216,NA,NA,FALSE,missing,NA,NA,Q3,raw
full,none,7,1,99,6,8,TRUE,92,65,TRUE,NA,-40.033859316795656,228,1677.7854825681072,1127.7550444642777,FALSE,computed,1677.7854825681072,1127.7550444642777,Q3,raw
full,none,7,2,99,6,8,TRUE,92,65,TRUE,NA,-12.515013085987313,240,1706.838198734623,1127.8587902042761,FALSE,computed,1706.838198734623,1127.8587902042761,Q3,raw
full,none,7,3,99,6,8,TRUE,92,65,TRUE,NA,1.3257405215017597,252,1763.2471001477772,1155.318721190913,FALSE,computed,1763.2471001477772,1155.318721190913,Q3,raw
full,none,7,4,99,6,8,TRUE,92,65,TRUE,NA,11.638078593316841,264,1826.7128326322793,1189.8354832488978,FALSE,computed,1826.7128326322793,1189.8354832488978,Q3,raw
full,none,7,5,99,6,8,TRUE,92,65,TRUE,NA,16.36369818165161,276,1901.3520020837423,1235.5256822738436,FALSE,computed,1901.3520020837423,1235.5256822738436,Q3,raw
full,const,1,0,99,6,2,TRUE,98,40,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q3,raw
full,const,1,1,99,6,2,TRUE,98,40,TRUE,NA,-328.8239688781218,13,748.7458804367203,717.3844958079932,TRUE,computed,748.7458804367203,717.3844958079932,Q3,raw
full,const,1,2,99,6,2,TRUE,98,40,TRUE,NA,-309.85620269060627,26,801.9082907421662,739.1855214847119,TRUE,computed,801.9082907421662,739.1855214847119,Q3,raw
full,const,1,3,99,6,2,TRUE,98,40,TRUE,NA,-296.08283043685617,39,865.4594889151426,771.3753350289613,TRUE,computed,865.4594889151426,771.3753350289613,Q3,raw
full,const,1,4,99,6,2,TRUE,98,40,TRUE,NA,-287.75034703890816,52,939.8924647997235,814.4469262848149,TRUE,computed,939.8924647997235,814.4469262848149,Q3,raw
full,const,1,5,99,6,2,TRUE,98,40,TRUE,NA,-283.8966755189103,65,1023.2830644402045,866.4761412965689,TRUE,computed,1023.2830644402045,866.4761412965689,Q3,raw
full,const,2,0,99,6,3,TRUE,97,45,TRUE,NA,NA,36,NA,NA,TRUE,missing,NA,NA,Q3,raw
full,const,2,1,99,6,3,TRUE,97,45,TRUE,NA,-297.9696436508307,49,939.3084558665354,821.1001599582562,TRUE,computed,939.3084558665354,821.1001599582562,Q3,raw
full,const,2,2,99,6,3,TRUE,97,45,TRUE,NA,-281.2929350074247,62,997.0529812602003,847.483300723194,TRUE,computed,997.0529812602003,847.483300723194,Q3,raw
full,const,2,3,99,6,3,TRUE,97,45,TRUE,NA,-267.38724092652046,75,1060.3395357788686,879.4084706131351,TRUE,computed,1060.3395357788686,879.4084706131351,Q3,raw
full,const,2,4,99,6,3,TRUE,97,45,TRUE,NA,-258.37685055979006,88,1133.4166977258847,921.124247931424,TRUE,computed,1133.4166977258847,921.124247931424,Q3,raw
full,const,2,5,99,6,3,TRUE,97,45,TRUE,NA,-254.50170102429442,101,1216.76434133537,973.1105069121825,TRUE,computed,1216.76434133537,973.1105069121825,Q3,raw
full,const,3,0,99,6,4,TRUE,96,50,TRUE,NA,NA,72,NA,NA,FALSE,missing,NA,NA,Q3,raw
full,const,3,1,99,6,4,TRUE,96,50,TRUE,NA,-260.76159564989206,85,1117.1635857490555,912.1083785612243,FALSE,computed,1117.1635857490555,912.1083785612243,Q3,raw
full,const,3,2,99,6,4,TRUE,96,50,TRUE,NA,-242.33670130706184,98,1171.4117397438717,934.9951479273135,FALSE,computed,1171.4117397438717,934.9951479273135,Q3,raw
full,const,3,3,99,6,4,TRUE,96,50,TRUE,NA,-229.23396204215445,111,1236.3042038945339,968.5262274492484,FALSE,computed,1236.3042038945339,968.5262274492484,Q3,raw
full,const,3,4,99,6,4,TRUE,96,50,TRUE,NA,-222.43773763050208,124,1313.809697751706,1014.6703366776933,FALSE,computed,1313.809697751706,1014.6703366776933,Q3,raw
full,const,3,5,99,6,4,TRUE,96,50,TRUE,NA,-218.88577671005467,137,1397.8037185912879,1067.302972888548,FALSE,computed,1397.8037185912879,1067.302972888548,Q3,raw
full,const,4,0,99,6,5,TRUE,95,55,TRUE,NA,NA,108,NA,NA,FALSE,missing,NA,NA,Q3,raw
full,const,4,1,99,6,5,TRUE,95,55,TRUE,NA,-223.93682106260536,121,1295.7852624588793,1003.8831439914961,FALSE,computed,1295.7852624588793,1003.8831439914961,Q3,raw
full,const,4,2,99,6,5,TRUE,95,55,TRUE,NA,-200.03655886344663,134,1339.0826807410385,1015.8191776449282,FALSE,computed,1339.0826807410385,1015.8191776449282,Q3,raw
full,const,4,3,99,6,5,TRUE,95,55,TRUE,NA,-186.33632504045468,147,1402.7801557755313,1048.155268050694,FALSE,computed,1402.7801557755313,1048.155268050694,Q3,raw
full,const,4,4,99,6,5,TRUE,95,55,TRUE,NA,-178.74072824940376,160,1478.6869048739065,1092.700632520342,FALSE,computed,1478.6869048739065,1092.700632520342,Q3,raw
full,const,4,5,99,6,5,TRUE,95,55,TRUE,NA,-175.1942993533537,173,1562.6919897622831,1145.3443327799914,FALSE,computed,1562.6919897622831,1145.3443327799914,Q3,raw
full,const,5,0,99,6,6,TRUE,94,60,TRUE,NA,NA,144,NA,NA,FALSE,missing,NA,NA,Q3,raw
full,const,5,1,99,6,6,TRUE,94,60,TRUE,NA,-172.88652319784194,157,1445.9558926137497,1067.2068628668144,FALSE,computed,1445.9558926137497,1067.2068628668144,Q3,raw
full,const,5,2,99,6,6,TRUE,94,60,TRUE,NA,-154.64383818965456,170,1500.5684652778518,1090.4580509021894,FALSE,computed,1500.5684652778518,1090.4580509021894,Q3,raw
full,const,5,3,99,6,6,TRUE,94,60,TRUE,NA,-144.86589208638526,183,1572.11051575179,1130.6387167474004,FALSE,computed,1572.11051575179,1130.6387167474004,Q3,raw
full,const,5,4,99,6,6,TRUE,94,60,TRUE,NA,-136.13624417534277,196,1645.7491626101817,1172.9159789770652,FALSE,computed,1645.7491626101817,1172.9159789770652,Q3,raw
full,const,5,5,99,6,6,TRUE,94,60,TRUE,NA,-130.01264587699544,209,1724.5999086939637,1220.40534043212,FALSE,computed,1724.5999086939637,1220.40534043212,Q3,raw
full,const,6,0,99,6,7,TRUE,93,65,TRUE,NA,NA,180,NA,NA,FALSE,missing,NA,NA,Q3,raw
full,const,6,1,99,6,7,TRUE,93,65,TRUE,NA,-118.82035505478339,193,1590.0947822120297,1124.4988411855427,FALSE,computed,1590.0947822120297,1124.4988411855427,Q3,raw
full,const,6,2,99,6,7,TRUE,93,65,TRUE,NA,-100.57219672411064,206,1644.696408231161,1147.7390825759467,FALSE,computed,1644.696408231161,1147.7390825759467,Q3,raw
full,const,6,3,99,6,7,TRUE,93,65,TRUE,NA,-87.98005327426884,219,1710.6100640119544,1182.2913537280128,FALSE,computed,1710.6100640119544,1182.2913537280128,Q3,raw
full,const,6,4,99,6,7,TRUE,93,65,TRUE,NA,-80.2939195043917,232,1786.335739152677,1226.6556442400083,FALSE,computed,1786.335739152677,1226.6556442400083,Q3,raw
full,const,6,5,99,6,7,TRUE,93,65,TRUE,NA,-74.04682431432155,245,1864.939491453013,1273.8980119116177,FALSE,computed,1864.939491453013,1273.8980119116177,Q3,raw
full,const,7,0,99,6,8,TRUE,92,70,TRUE,NA,NA,216,NA,NA,FALSE,missing,NA,NA,Q3,raw
full,const,7,1,99,6,8,TRUE,92,70,TRUE,NA,-54.20873848040826,229,1713.1427749476766,1160.6999226416374,FALSE,computed,1713.1427749476766,1160.6999226416374,Q3,raw
full,const,7,2,99,6,8,TRUE,92,70,TRUE,NA,-25.408714102653963,242,1746.6406688726452,1162.8364319378788,FALSE,computed,1746.6406688726452,1162.8364319378788,Q3,raw
full,const,7,3,99,6,8,TRUE,92,70,TRUE,NA,-2.125551185961462,255,1791.172285719737,1176.0066641562435,FALSE,computed,1791.172285719737,1176.0066641562435,Q3,raw
full,const,7,4,99,6,8,TRUE,92,70,TRUE,NA,8.943141322239445,268,1860.1328433838119,1213.6058371915913,FALSE,computed,1860.1328433838119,1213.6058371915913,Q3,raw
full,const,7,5,99,6,8,TRUE,92,70,TRUE,NA,14.514186863882848,281,1940.0886949810017,1262.200304160054,FALSE,computed,1940.0886949810017,1262.200304160054,Q3,raw
fordism,none,1,0,49,6,2,TRUE,48,35,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q3,raw
fordism,none,1,1,49,6,2,TRUE,48,35,TRUE,NA,-47.60135794746994,12,158.6647765759066,141.9045594722674,TRUE,computed,158.6647765759066,141.9045594722674,Q3,raw
fordism,none,1,2,49,6,2,TRUE,48,35,TRUE,NA,-20.385526914719996,24,167.69517519137338,134.17474098409502,TRUE,computed,167.69517519137338,134.17474098409502,Q3,raw
fordism,none,1,3,49,6,2,TRUE,48,35,TRUE,NA,-2.074516299867299,36,194.5352146426347,144.25456333171715,TRUE,computed,194.5352146426347,144.25456333171715,Q3,raw
fordism,none,1,4,49,6,2,TRUE,48,35,TRUE,NA,4.7743047051310485,48,244.29963331360472,177.25876489904797,TRUE,computed,244.29963331360472,177.25876489904797,Q3,raw
fordism,none,1,5,49,6,2,TRUE,48,35,TRUE,NA,7.5508267200846175,60,302.2086499646643,218.40756444646837,TRUE,computed,302.2086499646643,218.40756444646837,Q3,raw
fordism,none,2,0,49,6,3,TRUE,47,40,TRUE,NA,NA,36,NA,NA,TRUE,missing,NA,NA,Q3,raw
fordism,none,2,1,49,6,3,TRUE,47,40,TRUE,NA,-0.5622895479410932,48,254.972821819749,187.93195340519225,TRUE,computed,254.972821819749,187.93195340519225,Q3,raw
fordism,none,2,2,49,6,3,TRUE,47,40,TRUE,NA,16.4838228393888,60,284.3426577260559,200.54157220785999,TRUE,computed,284.3426577260559,200.54157220785999,Q3,raw
fordism,none,2,3,49,6,3,TRUE,47,40,TRUE,NA,30.40458916268838,72,319.96318576042347,219.40188313858835,TRUE,computed,319.96318576042347,219.40188313858835,Q3,raw
fordism,none,2,4,49,6,3,TRUE,47,40,TRUE,NA,40.506814220612995,84,363.2207963255409,245.89927660006663,TRUE,computed,363.2207963255409,245.89927660006663,Q3,raw
fordism,none,2,5,49,6,3,TRUE,47,40,TRUE,NA,42.36055444732434,96,422.9753765530849,288.89363972397143,TRUE,computed,422.9753765530849,288.89363972397143,Q3,raw
fordism,none,3,0,49,6,4,TRUE,46,45,TRUE,NA,NA,72,NA,NA,FALSE,missing,NA,NA,Q3,raw
fordism,none,3,1,49,6,4,TRUE,46,45,TRUE,NA,50.08539407863846,84,344.06363660949,226.7421168840157,FALSE,computed,344.06363660949,226.7421168840157,Q3,raw
fordism,none,3,2,49,6,4,TRUE,46,45,TRUE,NA,78.3815321271319,96,350.9334211934698,216.85168436435632,FALSE,computed,350.9334211934698,216.85168436435632,Q3,raw
fordism,none,3,3,49,6,4,TRUE,46,45,TRUE,NA,96.426160724903,108,378.3062246788943,227.46427074614164,FALSE,computed,378.3062246788943,227.46427074614164,Q3,raw
fordism,none,3,4,49,6,4,TRUE,46,45,TRUE,NA,109.38269586107748,120,415.8552150875121,248.25304405112024,FALSE,computed,415.8552150875121,248.25304405112024,Q3,raw
fordism,none,3,5,49,6,4,TRUE,46,45,TRUE,NA,115.14043817298668,132,467.8017911446604,283.43940300462936,FALSE,computed,467.8017911446604,283.43940300462936,Q3,raw
fordism,none,4,0,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,4,1,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,4,2,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,4,3,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,4,4,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,4,5,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,5,0,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,5,1,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,5,2,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,5,3,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,5,4,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,5,5,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,6,0,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,6,1,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,6,2,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,6,3,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,6,4,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,6,5,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,7,0,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,7,1,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,7,2,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,7,3,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,7,4,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,none,7,5,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,1,0,49,6,2,TRUE,48,40,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q3,raw
fordism,const,1,1,49,6,2,TRUE,48,40,TRUE,NA,-51.60517225624307,13,171.96091025020007,153.80400838792428,TRUE,computed,171.96091025020007,153.80400838792428,Q3,raw
fordism,const,1,2,49,6,2,TRUE,48,40,TRUE,NA,-23.787063360292347,26,185.07525819601256,148.76145447146098,TRUE,computed,185.07525819601256,148.76145447146098,Q3,raw
fordism,const,1,3,49,6,2,TRUE,48,40,TRUE,NA,-5.315530900626798,39,216.88275901439536,162.41205342756803,TRUE,computed,216.88275901439536,162.41205342756803,Q3,raw
fordism,const,1,4,49,6,2,TRUE,48,40,TRUE,NA,2.635392856749502,52,269.7314772373567,197.10386978825358,TRUE,computed,269.7314772373567,197.10386978825358,Q3,raw
fordism,const,1,5,49,6,2,TRUE,48,40,TRUE,NA,5.412651364722016,65,332.92752595912555,242.1430166477467,TRUE,computed,332.92752595912555,242.1430166477467,Q3,raw
fordism,const,2,0,49,6,3,TRUE,47,45,TRUE,NA,NA,36,NA,NA,TRUE,missing,NA,NA,Q3,raw
fordism,const,2,1,49,6,3,TRUE,47,45,TRUE,NA,-4.171014617302385,49,267.4787770152188,199.0412238420255,TRUE,computed,267.4787770152188,199.0412238420255,Q3,raw
fordism,const,2,2,49,6,3,TRUE,47,45,TRUE,NA,12.876267773439997,62,302.13477797144793,215.54032293597885,TRUE,computed,302.13477797144793,215.54032293597885,Q3,raw
fordism,const,2,3,49,6,3,TRUE,47,45,TRUE,NA,27.642054156683358,75,341.35377094267517,236.60241404493027,TRUE,computed,341.35377094267517,236.60241404493027,Q3,raw
fordism,const,2,4,49,6,3,TRUE,47,45,TRUE,NA,37.75570608293794,88,389.87703282787993,266.9687740678593,TRUE,computed,389.87703282787993,266.9687740678593,Q3,raw
fordism,const,2,5,49,6,3,TRUE,47,45,TRUE,NA,40.76258931360422,101,452.6138321042613,311.54867148196485,TRUE,computed,452.6138321042613,311.54867148196485,Q3,raw
fordism,const,3,0,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,3,1,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,3,2,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,3,3,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,3,4,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,3,5,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,4,0,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,4,1,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,4,2,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,4,3,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,4,4,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,4,5,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,5,0,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,5,1,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,5,2,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,5,3,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,5,4,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,5,5,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,6,0,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,6,1,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
fordism,const,6,2,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q3,raw
