window,ecdet,p,r,T,m,K,gate_ok,gate_T_eff,gate_min_eff,runtime_ok,runtime_reason,logLik,k_total,PIC,BIC,comparable_p,status,PIC_obs,BIC_obs,spec,basis
post_fordism,none,4,2,50,5,5,TRUE,46,45,TRUE,NA,618.1407276248887,95,-729.3412103203352,-864.6392697341034,TRUE,computed,-729.3412103203352,-864.6392697341034,Q2,raw
post_fordism,none,4,3,50,5,5,TRUE,46,45,TRUE,NA,628.8198229927914,105,-697.3372700109362,-846.8772304156274,TRUE,computed,-697.3372700109362,-846.8772304156274,Q2,raw
post_fordism,none,4,4,50,5,5,TRUE,46,45,TRUE,NA,633.3429992672143,115,-653.0214915145776,-816.8033529101917,TRUE,computed,-653.0214915145776,-816.8033529101917,Q2,raw
post_fordism,none,5,0,50,5,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,none,5,1,50,5,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,none,5,2,50,5,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,none,5,3,50,5,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,none,5,4,50,5,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,none,6,0,50,5,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,none,6,1,50,5,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,none,6,2,50,5,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,none,6,3,50,5,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,none,6,4,50,5,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,none,7,0,50,5,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,none,7,1,50,5,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,none,7,2,50,5,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,none,7,3,50,5,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,none,7,4,50,5,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,1,0,50,5,2,TRUE,49,35,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,raw
post_fordism,const,1,1,50,5,2,TRUE,49,35,TRUE,NA,546.6407583344698,11,-1034.5831725192147,-1050.24926360923,TRUE,computed,-1034.5831725192147,-1050.24926360923,Q2,raw
post_fordism,const,1,2,50,5,2,TRUE,49,35,TRUE,NA,561.4918919233971,22,-1005.5870955473446,-1036.9192777273752,TRUE,computed,-1005.5870955473446,-1036.9192777273752,Q2,raw
post_fordism,const,1,3,50,5,2,TRUE,49,35,TRUE,NA,569.9895092834631,33,-963.8839861177516,-1010.8822593877974,TRUE,computed,-963.8839861177516,-1010.8822593877974,Q2,raw
post_fordism,const,1,4,50,5,2,TRUE,49,35,TRUE,NA,575.8291170639743,44,-916.8648575290491,-979.5292218891102,TRUE,computed,-916.8648575290491,-979.5292218891102,Q2,raw
post_fordism,const,2,0,50,5,3,TRUE,48,40,TRUE,NA,NA,25,NA,NA,TRUE,missing,NA,NA,Q2,raw
post_fordism,const,2,1,50,5,3,TRUE,48,40,TRUE,NA,556.142564994008,36,-920.18145822528,-971.4523017926028,TRUE,computed,-920.18145822528,-971.4523017926028,Q2,raw
post_fordism,const,2,2,50,5,3,TRUE,48,40,TRUE,NA,567.3661582289556,47,-883.9303005454503,-950.8672352027883,TRUE,computed,-883.9303005454503,-950.8672352027883,Q2,raw
post_fordism,const,2,3,50,5,3,TRUE,48,40,TRUE,NA,577.8557497654234,58,-846.211139468661,-928.8141652160143,TRUE,computed,-846.211139468661,-928.8141652160143,Q2,raw
post_fordism,const,2,4,50,5,3,TRUE,48,40,TRUE,NA,582.1557887107581,69,-796.1128732096056,-894.3819900469741,TRUE,computed,-796.1128732096056,-894.3819900469741,Q2,raw
post_fordism,const,3,0,50,5,4,TRUE,47,45,TRUE,NA,NA,50,NA,NA,TRUE,missing,NA,NA,Q2,raw
post_fordism,const,3,1,50,5,4,TRUE,47,45,TRUE,NA,581.2786459289956,61,-837.0482924822443,-923.9238885268743,TRUE,computed,-837.0482924822443,-923.9238885268743,Q2,raw
post_fordism,const,3,2,50,5,4,TRUE,47,45,TRUE,NA,593.8843579557467,72,-803.5613723860216,-906.103059520667,TRUE,computed,-803.5613723860216,-906.103059520667,Q2,raw
post_fordism,const,3,3,50,5,4,TRUE,47,45,TRUE,NA,605.1852591510591,83,-767.4648306269214,-885.672608851582,TRUE,computed,-767.4648306269214,-885.672608851582,Q2,raw
post_fordism,const,3,4,50,5,4,TRUE,47,45,TRUE,NA,609.2095818067522,94,-716.8151317885828,-850.6890011032588,TRUE,computed,-716.8151317885828,-850.6890011032588,Q2,raw
post_fordism,const,4,0,50,5,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,4,1,50,5,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,4,2,50,5,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,4,3,50,5,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,4,4,50,5,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,5,0,50,5,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,5,1,50,5,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,5,2,50,5,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,5,3,50,5,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,5,4,50,5,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,6,0,50,5,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,6,1,50,5,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,6,2,50,5,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,6,3,50,5,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,6,4,50,5,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,7,0,50,5,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,7,1,50,5,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,7,2,50,5,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,7,3,50,5,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
post_fordism,const,7,4,50,5,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,raw
