window,ecdet,p,r,T,m,K,gate_ok,gate_T_eff,gate_min_eff,runtime_ok,runtime_reason,logLik,k_total,PIC,BIC,comparable_p,status,PIC_obs,BIC_obs,spec,basis
post_fordism,none,4,3,50,5,5,TRUE,46,45,TRUE,NA,627.7699981021751,105,-695.2376202297037,-844.7775806343949,TRUE,computed,-695.2376202297037,-844.7775806343949,Q2,ortho
post_fordism,none,4,4,50,5,5,TRUE,46,45,TRUE,NA,632.2931743766081,115,-650.9218417333653,-814.7037031289794,TRUE,computed,-650.9218417333653,-814.7037031289794,Q2,ortho
post_fordism,none,5,0,50,5,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,5,1,50,5,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,5,2,50,5,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,5,3,50,5,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,5,4,50,5,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,6,0,50,5,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,6,1,50,5,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,6,2,50,5,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,6,3,50,5,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,6,4,50,5,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,7,0,50,5,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,7,1,50,5,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,7,2,50,5,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,7,3,50,5,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,7,4,50,5,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,1,0,50,5,2,TRUE,49,35,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,ortho
post_fordism,const,1,1,50,5,2,TRUE,49,35,TRUE,NA,545.5209451178139,11,-1032.343546085903,-1048.0096371759182,TRUE,computed,-1032.343546085903,-1048.0096371759182,Q2,ortho
post_fordism,const,1,2,50,5,2,TRUE,49,35,TRUE,NA,560.3720787067355,22,-1003.3474691140212,-1034.6796512940518,TRUE,computed,-1003.3474691140212,-1034.6796512940518,Q2,ortho
post_fordism,const,1,3,50,5,2,TRUE,49,35,TRUE,NA,568.8696960668115,33,-961.6443596844483,-1008.642632954494,TRUE,computed,-961.6443596844483,-1008.642632954494,Q2,ortho
post_fordism,const,1,4,50,5,2,TRUE,49,35,TRUE,NA,574.7093038473163,44,-914.625231095733,-977.2895954557941,TRUE,computed,-914.625231095733,-977.2895954557941,Q2,ortho
post_fordism,const,2,0,50,5,3,TRUE,48,40,TRUE,NA,NA,25,NA,NA,TRUE,missing,NA,NA,Q2,ortho
post_fordism,const,2,1,50,5,3,TRUE,48,40,TRUE,NA,555.0460812193701,36,-917.9884906760042,-969.259334243327,TRUE,computed,-917.9884906760042,-969.259334243327,Q2,ortho
post_fordism,const,2,2,50,5,3,TRUE,48,40,TRUE,NA,566.2696744543051,47,-881.7373329961495,-948.6742676534874,TRUE,computed,-881.7373329961495,-948.6742676534874,Q2,ortho
post_fordism,const,2,3,50,5,3,TRUE,48,40,TRUE,NA,576.7592659907904,58,-844.018171919395,-926.6211976667482,TRUE,computed,-844.018171919395,-926.6211976667482,Q2,ortho
post_fordism,const,2,4,50,5,3,TRUE,48,40,TRUE,NA,581.0593049361192,69,-793.9199056603279,-892.1890224976964,TRUE,computed,-793.9199056603279,-892.1890224976964,Q2,ortho
post_fordism,const,3,0,50,5,4,TRUE,47,45,TRUE,NA,NA,50,NA,NA,TRUE,missing,NA,NA,Q2,ortho
post_fordism,const,3,1,50,5,4,TRUE,47,45,TRUE,NA,580.2054915963686,61,-834.9019838169902,-921.7775798616202,TRUE,computed,-834.9019838169902,-921.7775798616202,Q2,ortho
post_fordism,const,3,2,50,5,4,TRUE,47,45,TRUE,NA,592.8112036231203,72,-801.4150637207687,-903.956750855414,TRUE,computed,-801.4150637207687,-903.956750855414,Q2,ortho
post_fordism,const,3,3,50,5,4,TRUE,47,45,TRUE,NA,604.1121048184305,83,-765.3185219616641,-883.5263001863248,TRUE,computed,-765.3185219616641,-883.5263001863248,Q2,ortho
post_fordism,const,3,4,50,5,4,TRUE,47,45,TRUE,NA,608.136427474122,94,-714.6688231233223,-848.5426924379983,TRUE,computed,-714.6688231233223,-848.5426924379983,Q2,ortho
post_fordism,const,4,0,50,5,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,4,1,50,5,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,4,2,50,5,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,4,3,50,5,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,4,4,50,5,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,5,0,50,5,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,5,1,50,5,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,5,2,50,5,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,5,3,50,5,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,5,4,50,5,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,6,0,50,5,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,6,1,50,5,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,6,2,50,5,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,6,3,50,5,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,6,4,50,5,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,7,0,50,5,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,7,1,50,5,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,7,2,50,5,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,7,3,50,5,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,7,4,50,5,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho
