window,ecdet,p,r,T,m,K,gate_ok,gate_T_eff,gate_min_eff,runtime_ok,runtime_reason,logLik,k_total,PIC,BIC,comparable_p,status,PIC_obs,BIC_obs,spec,basis
full,none,3,5,99,6,4,TRUE,96,45,TRUE,NA,1413.9343721810935,132,-1902.8742494527305,-2221.3129241444212,TRUE,computed,-1902.8742494527305,-2221.3129241444212,Q3,raw
full,none,4,0,99,6,5,TRUE,95,50,TRUE,NA,NA,108,NA,NA,TRUE,missing,NA,NA,Q3,raw
full,none,4,1,99,6,5,TRUE,95,50,TRUE,NA,1394.8716230990303,120,-1948.8391599167367,-2238.32886418191,TRUE,computed,-1948.8391599167367,-2238.32886418191,Q3,raw
full,none,4,2,99,6,5,TRUE,95,50,TRUE,NA,1418.65809404051,132,-1912.3216931715633,-2230.760367863254,TRUE,computed,-1912.3216931715633,-2230.760367863254,Q3,raw
full,none,4,3,99,6,5,TRUE,95,50,TRUE,NA,1431.2389060559167,144,-1853.3929085742443,-2200.7805536924525,TRUE,computed,-1853.3929085742443,-2200.7805536924525,Q3,raw
full,none,4,4,99,6,5,TRUE,95,50,TRUE,NA,1437.57557357122,156,-1781.9758349767187,-2158.312450521444,TRUE,computed,-1781.9758349767187,-2158.312450521444,Q3,raw
full,none,4,5,99,6,5,TRUE,95,50,TRUE,NA,1440.094211289378,168,-1702.9227017849025,-2108.208287756145,TRUE,computed,-1702.9227017849025,-2108.208287756145,Q3,raw
full,none,5,0,99,6,6,TRUE,94,55,TRUE,NA,NA,144,NA,NA,TRUE,missing,NA,NA,Q3,raw
full,none,5,1,99,6,6,TRUE,94,55,TRUE,NA,1431.0421816208866,156,-1768.9090510760518,-2145.2456666207772,TRUE,computed,-1768.9090510760518,-2145.2456666207772,Q3,raw
full,none,5,2,99,6,6,TRUE,94,55,TRUE,NA,1449.2504186498509,168,-1721.235116505848,-2126.5207024770907,TRUE,computed,-1721.235116505848,-2126.5207024770907,Q3,raw
full,none,5,3,99,6,6,TRUE,94,55,TRUE,NA,1459.026743281805,180,-1656.6973571416238,-2090.931913539384,TRUE,computed,-1656.6973571416238,-2090.931913539384,Q3,raw
full,none,5,4,99,6,6,TRUE,94,55,TRUE,NA,1465.9168224451644,192,-1586.3871068402102,-2049.5706336644876,TRUE,computed,-1586.3871068402102,-2049.5706336644876,Q3,raw
full,none,5,5,99,6,6,TRUE,94,55,TRUE,NA,1468.8474264076733,204,-1508.1579061370953,-2000.2904033878904,TRUE,computed,-1508.1579061370953,-2000.2904033878904,Q3,raw
full,none,6,0,99,6,7,TRUE,93,60,TRUE,NA,NA,180,NA,NA,TRUE,missing,NA,NA,Q3,raw
full,none,6,1,99,6,7,TRUE,93,60,TRUE,NA,1474.1744079290347,192,-1602.902277807951,-2066.0858046322282,TRUE,computed,-1602.902277807951,-2066.0858046322282,Q3,raw
full,none,6,2,99,6,7,TRUE,93,60,TRUE,NA,1490.8251872175979,204,-1552.1134277569445,-2044.2459250077395,TRUE,computed,-1552.1134277569445,-2044.2459250077395,Q3,raw
full,none,6,3,99,6,7,TRUE,93,60,TRUE,NA,1498.6085278505218,216,-1483.58970039466,-2004.6711680719723,TRUE,computed,-1483.58970039466,-2004.6711680719723,Q3,raw
full,none,6,4,99,6,7,TRUE,93,60,TRUE,NA,1504.911382856662,228,-1412.105001778808,-1962.1354398826375,TRUE,computed,-1412.105001778808,-1962.1354398826375,Q3,raw
full,none,6,5,99,6,7,TRUE,93,60,TRUE,NA,1507.301795428133,240,-1332.7954182936176,-1911.7748268239643,TRUE,computed,-1332.7954182936176,-1911.7748268239643,Q3,raw
full,none,7,0,99,6,8,TRUE,92,65,TRUE,NA,NA,216,NA,NA,TRUE,missing,NA,NA,Q3,raw
full,none,7,1,99,6,8,TRUE,92,65,TRUE,NA,1522.1581730128967,228,-1446.5985820912774,-1996.629020195107,TRUE,computed,-1446.5985820912774,-1996.629020195107,Q3,raw
full,none,7,2,99,6,8,TRUE,92,65,TRUE,NA,1549.6770192431172,240,-1417.5458659235862,-1996.525274453933,TRUE,computed,-1417.5458659235862,-1996.525274453933,Q3,raw
full,none,7,3,99,6,8,TRUE,92,65,TRUE,NA,1563.517772851606,252,-1361.1369645124312,-1969.0653434692954,TRUE,computed,-1361.1369645124312,-1969.0653434692954,Q3,raw
full,none,7,4,99,6,8,TRUE,92,65,TRUE,NA,1573.8301109230706,264,-1297.6712320272281,-1934.5485814106096,TRUE,computed,-1297.6712320272281,-1934.5485814106096,Q3,raw
full,none,7,5,99,6,8,TRUE,92,65,TRUE,NA,1578.5557305120858,276,-1223.0320625771262,-1888.858382387025,TRUE,computed,-1223.0320625771262,-1888.858382387025,Q3,raw
full,const,1,0,99,6,2,TRUE,98,40,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q3,raw
full,const,1,1,99,6,2,TRUE,98,40,TRUE,NA,1336.369735913552,13,-2581.641529146627,-2613.002913775354,TRUE,computed,-2581.641529146627,-2613.002913775354,Q3,raw
full,const,1,2,99,6,2,TRUE,98,40,TRUE,NA,1355.3375020998883,26,-2528.479118838823,-2591.2018880962773,TRUE,computed,-2528.479118838823,-2591.2018880962773,Q3,raw
full,const,1,3,99,6,2,TRUE,98,40,TRUE,NA,1369.1108743546588,39,-2464.927920667887,-2559.0120745540685,TRUE,computed,-2464.927920667887,-2559.0120745540685,Q3,raw
full,const,1,4,99,6,2,TRUE,98,40,TRUE,NA,1377.4433577526142,52,-2390.4949447833214,-2515.94048329823,TRUE,computed,-2390.4949447833214,-2515.94048329823,Q3,raw
full,const,1,5,99,6,2,TRUE,98,40,TRUE,NA,1381.2970292730256,65,-2307.104345143667,-2463.911268287303,TRUE,computed,-2307.104345143667,-2463.911268287303,Q3,raw
full,const,2,0,99,6,3,TRUE,97,45,TRUE,NA,NA,36,NA,NA,TRUE,missing,NA,NA,Q3,raw
full,const,2,1,99,6,3,TRUE,97,45,TRUE,NA,1350.0571157294276,49,-2356.745062893981,-2474.95335880226,TRUE,computed,-2356.745062893981,-2474.95335880226,Q3,raw
full,const,2,2,99,6,3,TRUE,97,45,TRUE,NA,1366.7338243743204,62,-2299.00053750329,-2448.5702180402964,TRUE,computed,-2299.00053750329,-2448.5702180402964,Q3,raw
full,const,2,3,99,6,3,TRUE,97,45,TRUE,NA,1380.6395184551393,75,-2235.713982984451,-2416.6450481501843,TRUE,computed,-2235.713982984451,-2416.6450481501843,Q3,raw
full,const,2,4,99,6,3,TRUE,97,45,TRUE,NA,1389.649908821607,88,-2162.636821036909,-2374.92927083137,TRUE,computed,-2162.636821036909,-2374.92927083137,Q3,raw
full,const,2,5,99,6,3,TRUE,97,45,TRUE,NA,1393.525058355615,101,-2079.289177424449,-2322.9430118476366,TRUE,computed,-2079.289177424449,-2322.9430118476366,Q3,raw
full,const,3,0,99,6,4,TRUE,96,50,TRUE,NA,NA,72,NA,NA,TRUE,missing,NA,NA,Q3,raw
full,const,3,1,99,6,4,TRUE,96,50,TRUE,NA,1370.098218322248,85,-2144.5560421952246,-2349.6112493830556,TRUE,computed,-2144.5560421952246,-2349.6112493830556,Q3,raw
full,const,3,2,99,6,4,TRUE,96,50,TRUE,NA,1388.5231126641877,98,-2090.3078881986276,-2326.7244800151857,TRUE,computed,-2090.3078881986276,-2326.7244800151857,Q3,raw
full,const,3,3,99,6,4,TRUE,96,50,TRUE,NA,1401.6258519295848,111,-2025.4154240489447,-2293.19340049423,TRUE,computed,-2025.4154240489447,-2293.19340049423,Q3,raw
full,const,3,4,99,6,4,TRUE,96,50,TRUE,NA,1408.4220763403287,124,-1947.9099301899555,-2247.0492912639684,TRUE,computed,-1947.9099301899555,-2247.0492912639684,Q3,raw
full,const,3,5,99,6,4,TRUE,96,50,TRUE,NA,1411.9740372611798,137,-1863.9159093511812,-2194.4166550539207,TRUE,computed,-1863.9159093511812,-2194.4166550539207,Q3,raw
full,const,4,0,99,6,5,TRUE,95,55,TRUE,NA,NA,108,NA,NA,TRUE,missing,NA,NA,Q3,raw
full,const,4,1,99,6,5,TRUE,95,55,TRUE,NA,1389.7560474984678,121,-1931.600474663267,-2223.50259313065,TRUE,computed,-1931.600474663267,-2223.50259313065,Q3,raw
full,const,4,2,99,6,5,TRUE,95,55,TRUE,NA,1413.6563096982106,134,-1888.3030563822758,-2211.5665594783864,TRUE,computed,-1888.3030563822758,-2211.5665594783864,Q3,raw
full,const,4,3,99,6,5,TRUE,95,55,TRUE,NA,1427.3565435194062,147,-1824.6055813441903,-2179.2304690690275,TRUE,computed,-1824.6055813441903,-2179.2304690690275,Q3,raw
full,const,4,4,99,6,5,TRUE,95,55,TRUE,NA,1434.9521403127155,160,-1748.698832250332,-2134.6851046038964,TRUE,computed,-1748.698832250332,-2134.6851046038964,Q3,raw
full,const,4,5,99,6,5,TRUE,95,55,TRUE,NA,1438.4985692093749,173,-1664.693747363174,-2082.0414043454657,TRUE,computed,-1664.693747363174,-2082.0414043454657,Q3,raw
full,const,5,0,99,6,6,TRUE,94,60,TRUE,NA,NA,144,NA,NA,TRUE,missing,NA,NA,Q3,raw
full,const,5,1,99,6,6,TRUE,94,60,TRUE,NA,1423.63939994996,157,-1747.0959536818543,-2125.8449834287894,TRUE,computed,-1747.0959536818543,-2125.8449834287894,Q3,raw
full,const,5,2,99,6,6,TRUE,94,60,TRUE,NA,1441.8820849586828,170,-1692.483381018823,-2102.5937953944854,TRUE,computed,-1692.483381018823,-2102.5937953944854,Q3,raw
full,const,5,3,99,6,6,TRUE,94,60,TRUE,NA,1451.66003106384,183,-1620.9413305486607,-2062.41312955305,TRUE,computed,-1620.9413305486607,-2062.41312955305,Q3,raw
full,const,5,4,99,6,6,TRUE,94,60,TRUE,NA,1460.3896789735418,196,-1547.3026836875874,-2020.135867320704,TRUE,computed,-1547.3026836875874,-2020.135867320704,Q3,raw
full,const,5,5,99,6,6,TRUE,94,60,TRUE,NA,1466.5132772735444,209,-1468.451937607116,-1972.6465058689596,TRUE,computed,-1468.451937607116,-1972.6465058689596,Q3,raw
full,const,6,0,99,6,7,TRUE,93,65,TRUE,NA,NA,180,NA,NA,TRUE,missing,NA,NA,Q3,raw
full,const,6,1,99,6,7,TRUE,93,65,TRUE,NA,1460.5386226842757,193,-1568.6231732660883,-2034.2191142925753,TRUE,computed,-1568.6231732660883,-2034.2191142925753,Q3,raw
full,const,6,2,99,6,7,TRUE,93,65,TRUE,NA,1478.786781014304,206,-1514.0215472456684,-2010.9788729008828,TRUE,computed,-1514.0215472456684,-2010.9788729008828,Q3,raw
full,const,6,3,99,6,7,TRUE,93,65,TRUE,NA,1491.3789244648026,219,-1448.1078914661884,-1976.42660175013,TRUE,computed,-1448.1078914661884,-1976.42660175013,Q3,raw
full,const,6,4,99,6,7,TRUE,93,65,TRUE,NA,1499.0650582344983,232,-1372.3822163251032,-1932.0623112377718,TRUE,computed,-1372.3822163251032,-1932.0623112377718,Q3,raw
full,const,6,5,99,6,7,TRUE,93,65,TRUE,NA,1505.312153425416,245,-1293.778464026462,-1884.8199435678575,TRUE,computed,-1293.778464026462,-1884.8199435678575,Q3,raw
full,const,7,0,99,6,8,TRUE,92,70,TRUE,NA,NA,216,NA,NA,TRUE,missing,NA,NA,Q3,raw
full,const,7,1,99,6,8,TRUE,92,70,TRUE,NA,1507.9832938489785,229,-1411.241289711097,-1963.684142017136,TRUE,computed,-1411.241289711097,-1963.684142017136,Q3,raw
full,const,7,2,99,6,8,TRUE,92,70,TRUE,NA,1536.7833182264303,242,-1377.7433957855235,-1961.5476327202898,TRUE,computed,-1377.7433957855235,-1961.5476327202898,Q3,raw
full,const,7,3,99,6,8,TRUE,92,70,TRUE,NA,1560.066481142425,255,-1333.211778937036,-1948.3774005005293,TRUE,computed,-1333.211778937036,-1948.3774005005293,Q3,raw
full,const,7,4,99,6,8,TRUE,92,70,TRUE,NA,1571.1351736519753,268,-1264.2512212756599,-1910.7782274678805,TRUE,computed,-1264.2512212756599,-1910.7782274678805,Q3,raw
full,const,7,5,99,6,8,TRUE,92,70,TRUE,NA,1576.7062191934747,281,-1184.295369678182,-1862.1837604991297,TRUE,computed,-1184.295369678182,-1862.1837604991297,Q3,raw
fordism,none,1,0,49,6,2,TRUE,48,35,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q3,raw
fordism,none,1,1,49,6,2,TRUE,48,35,TRUE,NA,759.2450763327804,12,-1455.028091984594,-1471.7883090882333,TRUE,computed,-1455.028091984594,-1471.7883090882333,Q3,raw
fordism,none,1,2,49,6,2,TRUE,48,35,TRUE,NA,786.4609073652399,24,-1445.9976933685464,-1479.5181275758248,TRUE,computed,-1445.9976933685464,-1479.5181275758248,Q3,raw
fordism,none,1,3,49,6,2,TRUE,48,35,TRUE,NA,804.7719179812669,36,-1419.1576539196337,-1469.4383052305514,TRUE,computed,-1419.1576539196337,-1469.4383052305514,Q3,raw
fordism,none,1,4,49,6,2,TRUE,48,35,TRUE,NA,811.6207389850192,48,-1369.3932352461716,-1436.4341036607284,TRUE,computed,-1369.3932352461716,-1436.4341036607284,Q3,raw
fordism,none,1,5,49,6,2,TRUE,48,35,TRUE,NA,814.3972610008752,60,-1311.484218596917,-1395.285304115113,TRUE,computed,-1311.484218596917,-1395.285304115113,Q3,raw
fordism,none,2,0,49,6,3,TRUE,47,40,TRUE,NA,NA,36,NA,NA,TRUE,missing,NA,NA,Q3,raw
fordism,none,2,1,49,6,3,TRUE,47,40,TRUE,NA,789.1171993219717,48,-1324.3861559200766,-1391.4270243346334,TRUE,computed,-1324.3861559200766,-1391.4270243346334,Q3,raw
fordism,none,2,2,49,6,3,TRUE,47,40,TRUE,NA,806.1633117087318,60,-1295.01632001263,-1378.8174055308261,TRUE,computed,-1295.01632001263,-1378.8174055308261,Q3,raw
fordism,none,2,3,49,6,3,TRUE,47,40,TRUE,NA,820.0840780332217,72,-1259.395791980643,-1359.9570946024783,TRUE,computed,-1259.395791980643,-1359.9570946024783,Q3,raw
fordism,none,2,4,49,6,3,TRUE,47,40,TRUE,NA,830.1863030898751,84,-1216.1381814129832,-1333.4597011384576,TRUE,computed,-1216.1381814129832,-1333.4597011384576,Q3,raw
fordism,none,2,5,49,6,3,TRUE,47,40,TRUE,NA,832.0400433180796,96,-1156.3836011884255,-1290.4653380175391,TRUE,computed,-1156.3836011884255,-1290.4653380175391,Q3,raw
fordism,none,3,0,49,6,4,TRUE,46,45,TRUE,NA,NA,72,NA,NA,TRUE,missing,NA,NA,Q3,raw
fordism,none,3,1,49,6,4,TRUE,46,45,TRUE,NA,822.59793753867325,84,-1200.9614503105795,-1318.282970036054,TRUE,computed,-1200.9614503105795,-1318.282970036054,Q3,raw
fordism,none,3,2,49,6,4,TRUE,46,45,TRUE,NA,850.8940755865808,96,-1194.091665725428,-1328.1734025545416,TRUE,computed,-1194.091665725428,-1328.1734025545416,Q3,raw
fordism,none,3,3,49,6,4,TRUE,46,45,TRUE,NA,868.9387041850179,108,-1166.7188622413355,-1317.5608161740881,TRUE,computed,-1166.7188622413355,-1317.5608161740881,Q3,raw
fordism,none,3,4,49,6,4,TRUE,46,45,TRUE,NA,881.8952393217104,120,-1129.1698718337539,-1296.7720428701455,TRUE,computed,-1129.1698718337539,-1296.7720428701455,Q3,raw
fordism,none,3,5,49,6,4,TRUE,46,45,TRUE,NA,887.6529816332345,132,-1077.2232957758351,-1261.5856839158664,TRUE,computed,-1077.2232957758351,-1261.5856839158664,Q3,raw
fordism,none,4,0,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,4,1,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,4,2,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,4,3,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,4,4,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,4,5,49,6,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,5,0,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,5,1,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,5,2,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,5,3,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,5,4,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,5,5,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,6,0,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,6,1,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,6,2,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,6,3,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,6,4,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,6,5,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,7,0,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,7,1,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,7,2,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,7,3,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,7,4,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,none,7,5,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,1,0,49,6,2,TRUE,48,40,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q3,raw
fordism,const,1,1,49,6,2,TRUE,48,40,TRUE,NA,755.2412620242301,13,-1441.7319583107462,-1459.888860173022,TRUE,computed,-1441.7319583107462,-1459.888860173022,Q3,raw
fordism,const,1,2,49,6,2,TRUE,48,40,TRUE,NA,783.0593709202072,26,-1428.6176103649866,-1464.9314140895383,TRUE,computed,-1428.6176103649866,-1464.9314140895383,Q3,raw
fordism,const,1,3,49,6,2,TRUE,48,40,TRUE,NA,801.5309033797394,39,-1396.810109546337,-1451.2808151331642,TRUE,computed,-1396.810109546337,-1451.2808151331642,Q3,raw
fordism,const,1,4,49,6,2,TRUE,48,40,TRUE,NA,809.4818271369916,52,-1343.9613913231274,-1416.5889987722305,TRUE,computed,-1343.9613913231274,-1416.5889987722305,Q3,raw
fordism,const,1,5,49,6,2,TRUE,48,40,TRUE,NA,812.2590856448123,65,-1280.7653426010552,-1371.549851912434,TRUE,computed,-1280.7653426010552,-1371.549851912434,Q3,raw
fordism,const,2,0,49,6,3,TRUE,47,45,TRUE,NA,NA,36,NA,NA,TRUE,missing,NA,NA,Q3,raw
fordism,const,2,1,49,6,3,TRUE,47,45,TRUE,NA,785.5084742535886,49,-1311.880200726563,-1380.3177538997566,TRUE,computed,-1311.880200726563,-1380.3177538997566,Q3,raw
fordism,const,2,2,49,6,3,TRUE,47,45,TRUE,NA,802.5557566430957,62,-1277.2241997678634,-1363.8186548033327,TRUE,computed,-1277.2241997678634,-1363.8186548033327,Q3,raw
fordism,const,2,3,49,6,3,TRUE,47,45,TRUE,NA,817.321543027165,75,-1238.0052067982883,-1342.756563696033,TRUE,computed,-1238.0052067982883,-1342.756563696033,Q3,raw
fordism,const,2,4,49,6,3,TRUE,47,45,TRUE,NA,827.4351949532336,88,-1189.4819449127112,-1312.390203672732,TRUE,computed,-1189.4819449127112,-1312.390203672732,Q3,raw
fordism,const,2,5,49,6,3,TRUE,47,45,TRUE,NA,830.4420781840602,101,-1126.7451456366507,-1267.810306258947,TRUE,computed,-1126.7451456366507,-1267.810306258947,Q3,raw
fordism,const,3,0,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,3,1,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,3,2,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,3,3,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,3,4,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,3,5,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,4,0,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,4,1,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,4,2,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,4,3,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,4,4,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,4,5,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,5,0,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,5,1,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,5,2,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
