"source_variable_id","display_name","family_id","concept_group_id","growth_measure","growth_method","reporting_tier","window_id","window_type","window_start","window_end","n_valid_growth_observations","mean_growth","median_growth","standard_deviation_growth","variance_growth","minimum_growth","minimum_growth_year","maximum_growth","maximum_growth_year","q10_growth","q25_growth","q75_growth","q90_growth","interquartile_range_growth","mean_absolute_growth","positive_growth_years","negative_growth_years","zero_growth_years","first_valid_growth_year","last_valid_growth_year","cumulative_window_growth","compound_annual_growth_rate","cumulative_growth_valid","cumulative_growth_reason","descriptive_profile_class","short_window_flag","distributional_interpretation_allowed","testing_prohibited","estimation_prohibited"
"DLOG_N_TOT","DLOG_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_GROWTH_APPROXIMATION","EXISTING_FROZEN_GROWTH_SERIES","TIER_A_CORE","volcker_transition_1979_1982","TRANSITION",1979,1982,4,-0.208790008728865,-0.139050071372182,0.274595110542966,0.0754024747341038,-0.586028199610666,1982,0.0289683074395697,1979,-0.480111163694481,-0.321235609820203,-0.0266044702808443,0.00673919635140412,0.294631139539359,0.22327416244865,1,3,0,1979,1982,-0.833675589716909,-0.209073660943904,TRUE,"","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"DLOG_N_TOT","DLOG_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_GROWTH_APPROXIMATION","EXISTING_FROZEN_GROWTH_SERIES","TIER_A_CORE","mature_post_volcker_pre_gfc_1983_2008","NESTED",1983,2008,26,-1.13633672910535,-1.08232004610986,0.636187003641281,0.404733903602072,-2.12055449953183,2004,0.103950061649982,2000,-1.90173508381637,-1.66284060434014,-0.618442201957059,-0.296677009636426,1.04439840238308,1.14433288769381,1,25,0,1983,2008,-25.7443527069618,-1.13830386168323,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"DLOG_N_TOT","DLOG_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_GROWTH_APPROXIMATION","EXISTING_FROZEN_GROWTH_SERIES","TIER_A_CORE","gfc_transition_2008_2009","TRANSITION",2008,2009,2,-1.87853277617407,-1.87853277617407,1.37210995252359,1.88268572181428,-2.84876102813705,2009,-0.90830452421109,2008,-2.65471537774445,-2.36364690215556,-1.39341865019258,-1.10235017460369,0.97022825196298,1.87853277617407,0,2,0,2008,2009,-3.7311901270456,-1.88332971764972,TRUE,"","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"DLOG_N_TOT","DLOG_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_GROWTH_APPROXIMATION","EXISTING_FROZEN_GROWTH_SERIES","TIER_A_CORE","post_gfc_2009_2025","STRUCTURAL",2009,2025,16,-1.89849463993033,-1.71656611241637,0.660761086767889,0.436605213786682,-2.88383527167859,2021,-0.910998002959928,2014,-2.84186530792532,-2.49014107123964,-1.43000265324025,-1.17033543228225,1.06013841799938,1.89849463993033,0,16,0,2009,2024,-26.4364289371576,-1.90058326715954,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"DLOG_N_TOT","DLOG_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_GROWTH_APPROXIMATION","EXISTING_FROZEN_GROWTH_SERIES","TIER_A_CORE","post_gfc_pre_covid_2009_2019","NESTED",2009,2019,11,-1.76120561569736,-1.65715770810166,0.65694798285996,0.43158065218377,-2.84876102813705,2009,-0.910998002959928,2014,-2.83496958771359,-2.07246583187608,-1.34464921451886,-1.08106473011276,0.727816617357215,1.76120561569736,0,11,0,2009,2019,-17.7727219648716,-1.76320750076852,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"DLOG_N_TOT","DLOG_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_GROWTH_APPROXIMATION","EXISTING_FROZEN_GROWTH_SERIES","TIER_A_CORE","covid_transition_2020_2021","TRANSITION",2020,2021,2,-2.73191764284206,-2.73191764284206,0.214843971064182,0.0461579319026273,-2.88383527167859,2021,-2.58000001400553,2020,-2.85345174591128,-2.80787645726032,-2.65595882842379,-2.61038353977284,0.15191762883653,2.73191764284206,0,2,0,2020,2021,-5.38943233527093,-2.73203627877827,TRUE,"","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"DLOG_N_TOT","DLOG_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_GROWTH_APPROXIMATION","EXISTING_FROZEN_GROWTH_SERIES","TIER_A_CORE","post_covid_configuration_2022_2025","NESTED",2022,2025,3,-1.84627239351004,-1.63171232194124,0.539635720884142,0.291206711254147,-2.46018809031767,2022,-1.44691676827122,2024,-2.29449293664238,-2.04595020612946,-1.53931454510623,-1.48387587900522,0.506635661023225,1.84627239351004,0,3,0,2022,2024,-5.440048433691,-1.84726317126405,TRUE,"","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"DLOG_N_TOT","DLOG_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_GROWTH_APPROXIMATION","EXISTING_FROZEN_GROWTH_SERIES","TIER_A_CORE","extended_fordist_bridge_1940_1978","BRIDGE",1940,1978,39,-1.85810025869518,-1.86266949386429,1.78699270596821,3.19334293118359,-5.25252569554517,1943,1.20655465414821,1966,-4.22821808217946,-3.28039433348568,-0.225606328469219,0.565227780474941,3.05478800501647,2.06258565279273,8,31,0,1940,1978,-52.1827630169898,-1.87397249911089,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_G_TOT","GROWTH_ARITH_G_TOT","capital","GROSS_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","global_available_variable_specific_1901_2025","GLOBAL",1902,2025,123,2.60891764772059,-0.929570211913243,13.8141910654838,190.831874793693,-5.37810966142562,1960,123.675995552925,1902,-3.61918370529056,-2.01739336036431,0.73669811397999,9.79060118294644,2.7540914743443,5.18405588736516,36,87,0,1902,2024,1021.16734751539,1.98443777241408,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_G_TOT","GROWTH_ARITH_G_TOT","capital","GROSS_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","pre_1974_variable_start_1973","STRUCTURAL",1902,1973,72,5.20993835638689,-0.0719567888832342,17.6369594549253,311.062338814678,-5.37810966142562,1960,123.675995552925,1902,-3.81831559210026,-3.24134511533062,6.56920395214391,13.4613030680674,9.81054906747453,8.0863918684024,35,37,0,1902,1973,1835.85136347171,4.20132043075203,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_G_TOT","GROWTH_ARITH_G_TOT","capital","GROSS_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","pre_fordist_variable_start_1946","NESTED",1902,1946,45,9.41734890513943,5.80137908123631,21.245569139164,451.374208046998,-4.3104030307916,1943,123.675995552925,1902,-3.72232160752881,-3.01870920071844,10.6432601193841,23.0063014492135,13.6619693201025,11.6993476527622,29,16,0,1902,1946,3079.97925111921,7.99091137564427,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_G_TOT","GROWTH_ARITH_G_TOT","capital","GROSS_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","pre_fordist_consolidation_1940_1946","NESTED",1940,1946,7,-3.35213521444206,-3.34218448424668,0.872928466701939,0.762004107978599,-4.3104030307916,1943,-1.67597299177852,1946,-4.16022371169811,-3.93992911429155,-3.12826388284726,-2.48161471714247,0.81166523144429,3.35213521444206,0,7,0,1940,1946,-21.2518979732254,-3.35549712285278,TRUE,"","LIMITED_DESCRIPTIVE_PROFILE","yes","yes","yes","yes"
"GROWTH_ARITH_G_TOT","GROWTH_ARITH_G_TOT","capital","GROSS_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","fordist_core_1947_1973","NESTED",1947,1973,27,-1.80241255820067,-1.84328646556343,1.96786177090095,3.87247994937343,-5.37810966142562,1960,0.874623132330453,1973,-4.59882177654387,-3.35043948570291,-0.0719567888832342,0.570150212960531,3.27848269681968,2.0647988944694,6,21,0,1947,1973,-39.1237737544867,-1.82145709839893,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_G_TOT","GROWTH_ARITH_G_TOT","capital","GROSS_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","post_1974_1974_2025","STRUCTURAL_UMBRELLA",1974,2025,51,-1.06311158804359,-1.07431919961235,0.652483050005419,0.425734130544374,-2.40423222817991,2021,0.599984315359177,1974,-1.99098157728279,-1.50367995162596,-0.547788056993815,-0.246683480915393,0.955891894632149,1.08664038472434,1,50,0,1974,2024,-42.0840169513469,-1.06522079828781,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_G_TOT","GROWTH_ARITH_G_TOT","capital","GROSS_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","post_fordist_pre_gfc_1974_2008","STRUCTURAL",1974,2008,35,-0.784414936306769,-0.752938749422851,0.525431701064519,0.276078472483554,-1.66705666121235,1988,0.599984315359177,1974,-1.48843189663278,-1.24683116354078,-0.405713295149864,-0.180260353136027,0.841117868390916,0.818699754327294,1,34,0,1974,2008,-24.1266067894007,-0.785765491366075,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_G_TOT","GROWTH_ARITH_G_TOT","capital","GROSS_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","fordist_aftermath_1974_1978","TRANSITION",1974,1978,5,-0.189563621949956,-0.208874020271924,0.492476921974493,0.242533518677471,-0.696534935320124,1977,0.599984315359177,1974,-0.612551463876073,-0.486576256709996,-0.155817212806911,0.297663704092742,0.330759043903085,0.429557348093626,1,4,0,1974,1978,-0.94904346543444,-0.190533370323165,TRUE,"","LIMITED_DESCRIPTIVE_PROFILE","yes","yes","yes","yes"
"GROWTH_ARITH_G_TOT","GROWTH_ARITH_G_TOT","capital","GROSS_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","volcker_transition_1979_1982","TRANSITION",1979,1982,4,-0.354156638489747,-0.295139516285476,0.220321853166641,0.048541718982783,-0.66516294634261,1982,-0.161184575045429,1979,-0.568692727936494,-0.423987400327321,-0.225308754447902,-0.186834246806418,0.198678645879419,0.354156638489747,0,4,0,1979,1982,-1.40984238786679,-0.354339499155687,TRUE,"","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"GROWTH_ARITH_G_TOT","GROWTH_ARITH_G_TOT","capital","GROSS_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","mature_post_volcker_pre_gfc_1983_2008","NESTED",1983,2008,26,-0.965003004116468,-0.945103112513859,0.443317776965671,0.196530651373784,-1.66705666121235,1988,-0.133038519521462,2000,-1.50367995162596,-1.34617751355742,-0.612579626657086,-0.405713295149864,0.733597886900339,0.965003004116468,0,26,0,1983,2008,-22.3042484011339,-0.965956710183324,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_G_TOT","GROWTH_ARITH_G_TOT","capital","GROSS_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","gfc_transition_2008_2009","TRANSITION",2008,2009,2,-1.32436044538519,-1.32436044538519,1.01167264568889,1.02348154203517,-2.03972103349274,2009,-0.608999857277635,2008,-1.89664891587123,-1.68204073943896,-0.966680151331411,-0.752071974899146,0.715360588107553,1.32436044538519,0,2,0,2008,2009,-2.63629899258754,-1.32695352457569,TRUE,"","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"GROWTH_ARITH_G_TOT","GROWTH_ARITH_G_TOT","capital","GROSS_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","post_gfc_2009_2025","STRUCTURAL",2009,2025,16,-1.67276051371789,-1.77787553426433,0.464383148735222,0.215651708829239,-2.40423222817991,2021,-0.929570211913243,2018,-2.18026412400366,-2.04192643008609,-1.21211684390495,-1.08776028724866,0.82980958618114,1.67276051371789,0,16,0,2009,2024,-23.6675986166882,-1.67378812096115,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_G_TOT","GROWTH_ARITH_G_TOT","capital","GROSS_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","post_gfc_pre_covid_2009_2019","NESTED",2009,2019,11,-1.61810046366114,-1.75760222463007,0.437964879738595,0.191813235884442,-2.25889290136096,2010,-0.929570211913243,2018,-2.04854261986613,-1.94525781798403,-1.2109949289823,-1.13977609505385,0.73426288900172,1.61810046366114,0,11,0,2009,2019,-16.435036930967,-1.61898627795972,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_G_TOT","GROWTH_ARITH_G_TOT","capital","GROSS_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","covid_transition_2020_2021","TRANSITION",2020,2021,2,-2.19760690273135,-2.19760690273135,0.292212337579108,0.0853880502334467,-2.40423222817991,2021,-1.99098157728279,2020,-2.3629071630902,-2.30091956545563,-2.09429424000707,-2.0323066423725,0.20662532544856,2.19760690273135,0,2,0,2020,2021,-4.34734598472455,-2.19782516974613,TRUE,"","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"GROWTH_ARITH_G_TOT","GROWTH_ARITH_G_TOT","capital","GROSS_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","post_covid_configuration_2022_2025","NESTED",2022,2025,3,-1.52328310458366,-1.43246948766116,0.538717152094248,0.290216169960537,-2.10163534664635,2022,-1.03574447944347,2024,-1.96780217484931,-1.76705241715376,-1.23410698355231,-1.11508948108701,0.53294543360144,1.52328310458366,0,3,0,2022,2024,-4.50345154677754,-1.52426634578912,TRUE,"","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"GROWTH_ARITH_G_TOT","GROWTH_ARITH_G_TOT","capital","GROSS_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","extended_fordist_bridge_1940_1978","BRIDGE",1940,1978,39,-1.87379240210929,-1.84328646556343,1.8907379500472,3.5748899957487,-5.37810966142562,1960,0.874623132330453,1973,-4.34988696629022,-3.35562186824463,-0.124659151299228,0.565466030121447,3.23096271694541,2.08621290749324,7,32,0,1940,1978,-52.5160879854065,-1.89157126195473,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_N_TOT","GROWTH_ARITH_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","global_available_variable_specific_1901_2025","GLOBAL",1902,2025,123,2.19285364138258,-1.01672400500779,13.234905329917,175.162719091865,-5.11696438128759,1943,119.271537761675,1902,-3.87260365120807,-2.23313916423168,0.665541722660834,8.92516801118726,2.89868088689252,4.98293217718981,39,84,0,1902,2024,617.637202387271,1.61517672065097,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_N_TOT","GROWTH_ARITH_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","pre_1974_variable_start_1973","STRUCTURAL",1902,1973,72,4.62229960723874,-0.0505245268665167,16.9149301442539,286.11486178499,-5.11696438128759,1943,119.271537761675,1902,-4.27342300818427,-3.00382289836243,5.62933339881405,11.7984782804425,8.63315629717648,7.62971714713101,36,36,0,1902,1973,1256.04036399625,3.68740574194593,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_N_TOT","GROWTH_ARITH_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","pre_fordist_variable_start_1946","NESTED",1902,1946,45,8.33246470489687,4.84836690009275,20.554206282398,422.47539589937,-5.11696438128759,1943,119.271537761675,1902,-4.48873449252754,-3.39566781356587,9.50166586756153,21.2079334003275,12.8973336811274,11.097544873085,29,16,0,1902,1946,1981.80711903171,6.97903536940705,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_N_TOT","GROWTH_ARITH_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","pre_fordist_consolidation_1940_1946","NESTED",1940,1946,7,-3.73993517554657,-3.54835239559949,1.07572660821135,1.1571877356139,-5.11696438128759,1943,-1.84542901597174,1946,-4.75624379160324,-4.48491463109836,-3.34948558688524,-2.72015362251146,1.13542904421312,3.73993517554657,0,7,0,1940,1946,-23.4472348704348,-3.74506985138678,TRUE,"","LIMITED_DESCRIPTIVE_PROFILE","yes","yes","yes","yes"
"GROWTH_ARITH_N_TOT","GROWTH_ARITH_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","fordist_core_1947_1973","NESTED",1947,1973,27,-1.56130888885815,-1.67316749901875,1.68018727134249,2.82302926678132,-4.27477646808345,1960,1.21386288784972,1966,-4.00520615612823,-2.84591236763232,-0.0505245268665167,0.601937184517502,2.7953878407658,1.85000427054099,7,20,0,1947,1973,-34.8623437973939,-1.57512008002185,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_N_TOT","GROWTH_ARITH_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","post_1974_1974_2025","STRUCTURAL_UMBRELLA",1974,2025,51,-1.23695242806142,-1.25170630010221,0.784799778624578,0.615910692529187,-2.84264960088814,2021,0.105248072780514,1974,-2.28944509149543,-1.75513569175786,-0.617243925168753,-0.232700245448616,1.13789176658911,1.24629457256696,3,48,0,1974,2024,-47.0784777915908,-1.24001255947694,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_N_TOT","GROWTH_ARITH_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","post_fordist_pre_gfc_1974_2008","STRUCTURAL",1974,2008,35,-0.943637081169998,-0.909613748507292,0.662053387820845,0.438314688325058,-2.09822883040587,2004,0.105248072780514,1974,-1.81791301652247,-1.50997335668646,-0.426774134129809,-0.0921294526103716,1.08319922255665,0.957249920306644,3,32,0,1974,2008,-28.2943714762472,-0.945787429701861,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_N_TOT","GROWTH_ARITH_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","fordist_aftermath_1974_1978","TRANSITION",1974,1978,5,-0.57332932519757,-0.83811043307899,0.511367094217232,0.261496305048176,-1.0441545285221,1976,0.105248072780514,1974,-0.997286288194765,-0.926983927703762,-0.162645809463511,-0.00190948011709612,0.764338118240251,0.615428554309775,1,4,0,1974,1978,-2.83909724962594,-0.574379905154887,TRUE,"","LIMITED_DESCRIPTIVE_PROFILE","yes","yes","yes","yes"
"GROWTH_ARITH_N_TOT","GROWTH_ARITH_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","volcker_transition_1979_1982","TRANSITION",1979,1982,4,-0.208290173399533,-0.138909396745114,0.273805667513574,0.0749695435625536,-0.584314403766838,1982,0.0289725036589323,1979,-0.478830156271371,-0.320603785028172,-0.0265957851164761,0.00674518814876897,0.294007999911695,0.222776425229,1,3,0,1979,1982,-0.831682261887212,-0.20857219400835,TRUE,"","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"GROWTH_ARITH_N_TOT","GROWTH_ARITH_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","mature_post_volcker_pre_gfc_1983_2008","NESTED",1983,2008,26,-1.12798040466784,-1.07645645232936,0.629275205249995,0.395987283942423,-2.09822883040587,2004,0.104004108451851,2000,-1.88375482323971,-1.64909002566511,-0.616533776739485,-0.29623052015947,1.03255624892563,1.1359807207026,1,25,0,1983,2008,-25.5801552770026,-1.12990480910499,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_N_TOT","GROWTH_ARITH_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","gfc_transition_2008_2009","TRANSITION",2008,2009,2,-1.85637915906783,-1.85637915906783,1.34659613596846,1.81332115340517,-2.80856641833073,2009,-0.904191899804936,2008,-2.61812896647815,-2.33247278869928,-1.38028552943638,-1.09462935165752,0.952187259262897,1.85637915906783,0,2,0,2008,2009,-3.68736348808048,-1.86099831773326,TRUE,"","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"GROWTH_ARITH_N_TOT","GROWTH_ARITH_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","post_gfc_2009_2025","STRUCTURAL",2009,2025,16,-1.87857974938639,-1.70189970987484,0.647800332746936,0.419645271107041,-2.84264960088814,2021,-0.906860988391014,2014,-2.80186390682537,-2.45937968809858,-1.41982667845714,-1.16347426301482,1.03955300964144,1.87857974938639,0,16,0,2009,2024,-26.1961392739501,-1.88058673636893,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_N_TOT","GROWTH_ARITH_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","post_gfc_pre_covid_2009_2019","NESTED",2009,2019,11,-1.74386187536706,-1.64350238389105,0.644319503355847,0.415147622404725,-2.80856641833073,2009,-0.906860988391014,2014,-2.79516139532001,-2.05084724628979,-1.33561351307171,-1.07524222592742,0.715233733218075,1.74386187536706,0,11,0,2009,2019,-17.6121834762939,-1.74578703989505,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"GROWTH_ARITH_N_TOT","GROWTH_ARITH_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","covid_transition_2020_2021","TRANSITION",2020,2021,2,-2.6948260015348,-2.6948260015348,0.209054139044307,0.0437036330515566,-2.84264960088814,2021,-2.54700240218145,2020,-2.81308488101747,-2.76873780121147,-2.62091420185812,-2.57656712205212,0.147823599353345,2.6948260015348,0,2,0,2020,2021,-5.31724964944936,-2.69493828656669,TRUE,"","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"GROWTH_ARITH_N_TOT","GROWTH_ARITH_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","post_covid_configuration_2022_2025","NESTED",2022,2025,3,-1.82838111935834,-1.61847200885615,0.529048982827162,0.279892826230455,-2.43017211673762,2022,-1.43649923248126,2024,-2.26783209516133,-2.02432206279689,-1.52748562066871,-1.47289378775624,0.49683644212818,1.82838111935834,0,3,0,2022,2024,-5.3882179597376,-1.82933319287717,TRUE,"","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"GROWTH_ARITH_N_TOT","GROWTH_ARITH_N_TOT","capital","NET_CAPITAL_GROWTH","PERCENT_CHANGE","EXISTING_FROZEN_DIFFERENCE_SERIES","TIER_A_CORE","extended_fordist_bridge_1940_1978","BRIDGE",1940,1978,39,-1.82568032958933,-1.84542901597174,1.75294849394637,3.07282842242886,-5.11696438128759,1943,1.21386288784972,1966,-4.14005190691847,-3.22714297393874,-0.22533670464974,0.566828494082526,3.001806269289,2.03094370012774,8,31,0,1940,1978,-51.5510297085261,-1.84094400032961,TRUE,"","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"L1_LOG_G_TOT","L1_LOG_G_TOT","capital","TOTAL_GROSS_PRODUCTIVE_CAPITAL_LAG","NOT_INTERPRETABLE","NOT_CONSTRUCTED","TIER_A_CORE","global_available_variable_specific_1901_2025","GLOBAL",1902,2025,0,,,,,,,,,,,,,,,0,0,0,,,,,FALSE,"INCOMPATIBLE_OR_INSUFFICIENT_GROWTH_MEASURE","NO_COVERAGE","yes","no","yes","yes"
"L1_LOG_G_TOT","L1_LOG_G_TOT","capital","TOTAL_GROSS_PRODUCTIVE_CAPITAL_LAG","NOT_INTERPRETABLE","NOT_CONSTRUCTED","TIER_A_CORE","pre_1974_variable_start_1973","STRUCTURAL",1902,1973,0,,,,,,,,,,,,,,,0,0,0,,,,,FALSE,"INCOMPATIBLE_OR_INSUFFICIENT_GROWTH_MEASURE","NO_COVERAGE","yes","no","yes","yes"
"L1_LOG_G_TOT","L1_LOG_G_TOT","capital","TOTAL_GROSS_PRODUCTIVE_CAPITAL_LAG","NOT_INTERPRETABLE","NOT_CONSTRUCTED","TIER_A_CORE","pre_fordist_variable_start_1946","NESTED",1902,1946,0,,,,,,,,,,,,,,,0,0,0,,,,,FALSE,"INCOMPATIBLE_OR_INSUFFICIENT_GROWTH_MEASURE","NO_COVERAGE","yes","no","yes","yes"
"L1_LOG_G_TOT","L1_LOG_G_TOT","capital","TOTAL_GROSS_PRODUCTIVE_CAPITAL_LAG","NOT_INTERPRETABLE","NOT_CONSTRUCTED","TIER_A_CORE","pre_fordist_consolidation_1940_1946","NESTED",1940,1946,0,,,,,,,,,,,,,,,0,0,0,,,,,FALSE,"INCOMPATIBLE_OR_INSUFFICIENT_GROWTH_MEASURE","NO_COVERAGE","yes","no","yes","yes"
"L1_LOG_G_TOT","L1_LOG_G_TOT","capital","TOTAL_GROSS_PRODUCTIVE_CAPITAL_LAG","NOT_INTERPRETABLE","NOT_CONSTRUCTED","TIER_A_CORE","fordist_core_1947_1973","NESTED",1947,1973,0,,,,,,,,,,,,,,,0,0,0,,,,,FALSE,"INCOMPATIBLE_OR_INSUFFICIENT_GROWTH_MEASURE","NO_COVERAGE","yes","no","yes","yes"
