"variable_id","display_name","family_id","concept","concept_group_id","unit","transformation","representation_type","S30_analytical_role","S30_contract_status","reporting_tier","window_id","window_type","parent_window","window_start","window_end","calendar_years_in_window","first_observed_year","last_observed_year","n_observed","n_missing","missing_share","coverage_share","leading_missing_count","trailing_missing_count","internal_missing_count","internal_gap_count","longest_internal_gap","mean","median","standard_deviation","variance","minimum","minimum_year","maximum","maximum_year","range","q01","q05","q10","q25","q75","q90","q95","q99","interquartile_range","median_absolute_deviation","coefficient_of_variation","skewness","excess_kurtosis","first_value","last_value","absolute_change","relative_change","annualized_change","endpoint_change_method","endpoint_change_valid","endpoint_change_reason","n_valid_annual_changes","mean_annual_change","median_annual_change","standard_deviation_annual_change","mean_absolute_annual_change","largest_annual_increase","largest_annual_increase_year","largest_annual_decrease","largest_annual_decrease_year","descriptive_profile_class","short_window_flag","distributional_interpretation_allowed","time_profile_interpretation_allowed","testing_prohibited","estimation_prohibited","diagnostic_note"
"DLOG_G_TOT","DLOG_G_TOT","capital","conditional_secondary","GROSS_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","pre_1974_variable_start_1973","STRUCTURAL","global_available_variable_specific_1901_2025",1902,1973,72,1902,1973,72,0,0,1,0,0,0,0,0,0.041154615331039,-0.000719836421591679,0.12852058320709,0.0165175403078906,-0.0552813377710137,1960,0.805028370326129,1902,0.860309708097143,-0.051465308084744,-0.0449899636886635,-0.0389312382197836,-0.0329504038995312,0.0636237627448901,0.126291422073569,0.223072990584322,0.574126816192714,0.0965741666444214,0.0381515823092755,3.12287169186974,3.60541610901644,16.6364517868347,0.805028370326129,0.00870820460823296,-0.796320165717896,-98.9182735752896,-0.0112157769819422,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",72,4.1154615331039,-0.0719836421591679,12.852058320709,7.04371096784463,80.5028370326129,1902,-5.52813377710137,1960,"FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes","yes",""
"DLOG_G_TOT","DLOG_G_TOT","capital","conditional_secondary","GROSS_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","pre_fordist_variable_start_1946","NESTED","pre_1974_variable_start_1973",1902,1946,45,1902,1946,45,0,0,1,0,0,0,0,0,0.0768768836657681,0.05639336814545,0.151441969845552,0.0229346702307012,-0.0440605980439273,1943,0.805028370326129,1902,0.849088968370056,-0.042911176191505,-0.0405866385710532,-0.0379336871451422,-0.0306521044460517,0.101140966944637,0.207004701987912,0.281702372077084,0.661934449454717,0.131793071390689,0.070123507407839,1.96992857441992,2.8694852175434,10.2347988073218,0.805028370326129,-0.0169017633894413,-0.82193013371557,-102.099523943808,-0.0186802303117175,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",45,7.68768836657681,5.639336814545,15.1441969845552,10.0100897518794,80.5028370326129,1902,-4.40605980439273,1943,"FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes","yes",""
"DLOG_G_TOT","DLOG_G_TOT","capital","conditional_secondary","GROSS_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","pre_fordist_consolidation_1940_1946","NESTED","pre_fordist_variable_start_1946",1940,1946,7,1940,1946,7,0,0,1,0,0,0,0,0,-0.0341308585457278,-0.0339931194980245,0.00899791680499638,0.0000809625068296363,-0.0440605980439273,1943,-0.0169017633894413,1946,0.027158834654486,-0.0439038587004152,-0.0432769013263666,-0.042493204608806,-0.0401972343720356,-0.0317830300723152,-0.0251519680234075,-0.0210268657064244,-0.0177267838528379,0.00841420429972035,0.0049530735939882,0.263629958002409,0.720799213433934,-0.790315783716324,-0.0339931194980245,-0.0169017633894413,0.0170913561085832,-50.278869256399,0.00284855935143053,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",7,-3.41308585457278,-3.39931194980245,0.899791680499638,3.41308585457278,-1.69017633894413,1946,-4.40605980439273,1943,"LIMITED_DESCRIPTIVE_PROFILE","yes","yes","yes","yes","yes",""
"DLOG_G_TOT","DLOG_G_TOT","capital","conditional_secondary","GROSS_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","fordist_core_1947_1973","NESTED","pre_1974_variable_start_1973",1947,1973,27,1947,1973,27,0,0,1,0,0,0,0,0,-0.0183824985601762,-0.0186048668464522,0.0200865599076106,0.00040346988892203,-0.0552813377710137,1960,0.00870820460823296,1973,0.0639895423792467,-0.0538839184492811,-0.0494879737802595,-0.0470799398591112,-0.0340785460893791,-0.000719836421591679,0.00568530357533135,0.00783484689239699,0.00870508272276105,0.0333587096677874,0.0177470483559432,1.09270020295968,-0.21904378971796,-1.34085755774887,-0.0154523095849051,0.00870820460823296,0.0241605141931381,-156.355359439211,0.000929250545889925,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",27,-1.83824985601762,-1.86048668464522,2.00865599076106,2.09974632778664,0.870820460823296,1973,-5.52813377710137,1960,"FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes","yes",""
"DLOG_G_TOT","DLOG_G_TOT","capital","conditional_secondary","GROSS_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","post_1974_1974_2025","STRUCTURAL_UMBRELLA","global_available_variable_specific_1901_2025",1974,2025,52,1974,2024,51,1,0.0192307692307692,0.980769230769231,0,1,0,0,0,-0.010709348897205,-0.0108013167550673,0.00659467503899524,0.0000434897388699469,-0.0243360565028929,2021,0.00598191576659346,1974,0.0303179722694864,-0.0235920118685371,-0.0209692518690599,-0.0201106868299306,-0.0151510073724382,-0.00549312858946216,-0.00246988245920576,-0.00158626675607643,0.00232532241165728,0.00965787878297599,0.00469269850662708,0.615786739445606,0.0106402146541798,-0.578126269573838,0.00598191576659346,-0.0104114563975912,-0.0163933721641847,-274.048863337978,-0.000327867443283693,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",51,-1.0709348897205,-1.08013167550673,0.659467503899524,1.09439338292282,0.598191576659346,1974,-2.43360565028929,2021,"FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes","yes",""
"DLOG_G_TOT","DLOG_G_TOT","capital","conditional_secondary","GROSS_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","post_fordist_pre_gfc_1974_2008","STRUCTURAL","post_1974_1974_2025",1974,2008,35,1974,2008,35,0,0,1,0,0,0,0,0,-0.00788868896082044,-0.00755787642513539,0.00529296155620939,0.0000280154420355105,-0.0168110843704738,1988,0.00598191576659346,1974,0.0227930001370673,-0.0163937297929752,-0.0153744274651,-0.0149962023634316,-0.0125466976617421,-0.00406538581548688,-0.0018042575679992,-0.00149095242151738,0.00349543228523684,0.00848131184625522,0.00411600445709581,0.670955792844304,0.199541939906225,-0.522843725973164,0.00598191576659346,-0.00610861824844022,-0.0120905340150337,-202.118092042592,-0.000355603941618638,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",35,-0.788868896082044,-0.755787642513539,0.529296155620939,0.823051271891149,0.598191576659346,1974,-1.68110843704738,1988,"FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes","yes",""
"DLOG_G_TOT","DLOG_G_TOT","capital","conditional_secondary","GROSS_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","fordist_aftermath_1974_1978","TRANSITION","post_fordist_pre_gfc_1974_2008",1974,1978,5,1974,1978,5,0,0,1,0,0,0,0,0,-0.00190715116043379,-0.00209092466291239,0.00492565730145177,0.0000242620998513452,-0.00698972063460346,1977,0.00598191576659346,1974,0.0129716364011969,-0.00690523736643869,-0.00656730429377959,-0.00614488795295572,-0.0048776389304841,-0.00155938734076244,0.0029653945236511,0.00447365514512228,0.00568026364229922,0.00331825158972166,0.00278671426757171,2.58273041153771,0.558167722805779,-1.43075206929253,0.00598191576659346,-0.00155938734076244,-0.0075413031073559,-126.068360064028,-0.00188532577683897,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",5,-0.190715116043379,-0.209092466291239,0.492565730145177,0.429991746707117,0.598191576659346,1974,-0.698972063460346,1977,"LIMITED_DESCRIPTIVE_PROFILE","yes","yes","yes","yes","yes","DESCRIPTIVE TRANSITION WINDOW; NOT ELIGIBLE FOR TESTING OR ESTIMATION."
"DLOG_G_TOT","DLOG_G_TOT","capital","conditional_secondary","GROSS_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","volcker_transition_1979_1982","TRANSITION","post_fordist_pre_gfc_1974_2008",1979,1982,4,1979,1982,4,0,0,1,0,0,0,0,0,-0.00354968768498676,-0.00295587721362267,0.00221270480346524,0.00000489606254727816,-0.00667385014131128,1982,-0.00161314617139041,1979,0.00506070396992087,-0.00657689079611313,-0.00618905341532053,-0.00570425668932977,-0.0042498665113575,-0.00225569838725192,-0.00187016705773501,-0.00174165661456271,-0.00163884826002487,0.00199416812410558,0.000914362898324585,0.62335196778685,,,-0.00161314617139041,-0.00667385014131128,-0.00506070396992087,313.716392207591,-0.00168690132330696,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",4,-0.354968768498676,-0.295587721362267,0.221270480346524,0.354968768498676,-0.161314617139041,1979,-0.667385014131128,1982,"EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes","yes","DESCRIPTIVE TRANSITION WINDOW; NOT ELIGIBLE FOR TESTING OR ESTIMATION."
"DLOG_G_TOT","DLOG_G_TOT","capital","conditional_secondary","GROSS_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","mature_post_volcker_pre_gfc_1983_2008","NESTED","post_fordist_pre_gfc_1974_2008",1983,2008,26,1983,2008,26,0,0,1,0,0,0,0,0,-0.00970652334948459,-0.00949597559757187,0.00447512758748291,0.0000200267669242506,-0.0168110843704738,1988,-0.00133127094327889,2000,0.0154798134271949,-0.016504206004666,-0.0155088768207632,-0.0151510073724382,-0.0135532734927244,-0.00614463788064512,-0.00406538581548688,-0.00374689653535665,-0.00191090825332462,0.00740863561207928,0.00384567714857553,0.461043303184403,0.120648462554861,-1.34651103328802,-0.0118498693702982,-0.00610861824844022,0.00574125112185798,-48.4499106483695,0.000229650044874319,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",26,-0.970652334948459,-0.949597559757187,0.447512758748291,0.970652334948459,-0.133127094327889,2000,-1.68110843704738,1988,"FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes","yes",""
"DLOG_G_TOT","DLOG_G_TOT","capital","conditional_secondary","GROSS_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","gfc_transition_2008_2009","TRANSITION","post_1974_1974_2025",2008,2009,2,2008,2009,2,0,0,1,0,0,0,0,0,-0.0133583621986286,-0.0133583621986286,0.0102526862180887,0.000105117574686586,-0.020608106148817,2009,-0.00610861824844022,2008,0.0144994879003768,-0.0204631112698132,-0.0198831317537982,-0.0191581573587793,-0.0169832341737228,-0.00973349022353442,-0.0075585670384779,-0.00683359264345906,-0.00625361312744399,0.00724974395018839,0.00724974395018839,0.767510722170812,,,-0.00610861824844022,-0.020608106148817,-0.0144994879003768,237.361172538145,-0.0144994879003768,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",2,-1.33583621986286,-1.33583621986286,1.02526862180887,1.33583621986286,-0.610861824844022,2008,-2.0608106148817,2009,"EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes","yes","DESCRIPTIVE TRANSITION WINDOW; NOT ELIGIBLE FOR TESTING OR ESTIMATION."
"DLOG_G_TOT","DLOG_G_TOT","capital","conditional_secondary","GROSS_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","post_gfc_2009_2025","STRUCTURAL","post_1974_1974_2025",2009,2025,17,2009,2024,16,1,0.0588235294117647,0.941176470588235,0,1,0,0,0,-0.0168795425080461,-0.0179387172465422,0.00472127807894133,0.0000222904666986919,-0.0243360565028929,2021,-0.00933917678619167,2018,0.0149968797167012,-0.0241128431125862,-0.0232199895513592,-0.0220441540405805,-0.0206306203343978,-0.0121952290691416,-0.0109373348202321,-0.0101433864947413,-0.0095000187279016,0.00843539126525613,0.0034060285429689,0.279704149368432,0.131827085749768,-1.47734971899758,-0.020608106148817,-0.0104114563975912,0.0101966497512258,-49.4788297264819,0.00067977665008172,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",16,-1.68795425080461,-1.79387172465422,0.472127807894133,1.68795425080461,-0.933917678619167,2018,-2.43360565028929,2021,"FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes","yes",""
"DLOG_G_TOT","DLOG_G_TOT","capital","conditional_secondary","GROSS_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","post_gfc_pre_covid_2009_2019","NESTED","post_gfc_2009_2025",2009,2019,11,2009,2019,11,0,0,1,0,0,0,0,0,-0.0163223505263911,-0.0177323145645367,0.00445017577650241,0.0000198040644417689,-0.0228479672341813,2010,-0.00933917678619167,2018,0.0135087904479896,-0.0226329867998772,-0.0217730650626606,-0.02069816289114,-0.0196447336221048,-0.0121838723911179,-0.0114632132428731,-0.0104011950145324,-0.00955158043185981,0.00746086123098695,0.0029658483266033,0.27264307118678,0.139196799008863,-1.58936243373134,-0.020608106148817,-0.0114632132428731,0.0091448929059439,-44.3752222543208,0.00091448929059439,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",11,-1.63223505263911,-1.77323145645367,0.445017577650241,1.63223505263911,-0.933917678619167,2018,-2.28479672341813,2010,"FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes","yes",""
"DLOG_G_TOT","DLOG_G_TOT","capital","conditional_secondary","GROSS_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","covid_transition_2020_2021","TRANSITION","post_gfc_2009_2025",2020,2021,2,2020,2021,2,0,0,1,0,0,0,0,0,-0.0222233716664118,-0.0222233716664118,0.00298778754877163,0.00000892687443659477,-0.0243360565028929,2021,-0.0201106868299306,2020,0.0042253696729623,-0.0242938028061633,-0.0241247880192448,-0.0239135195355967,-0.0232797140846523,-0.0211670292481712,-0.0205332237972268,-0.0203219553135787,-0.0201529405266602,0.00211268483648115,0.00211268483648115,0.134443485606972,,,-0.0201106868299306,-0.0243360565028929,-0.0042253696729623,21.0105687025751,-0.0042253696729623,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",2,-2.22233716664118,-2.22233716664118,0.298778754877163,2.22233716664118,-2.01106868299306,2020,-2.43360565028929,2021,"EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes","yes","DESCRIPTIVE TRANSITION WINDOW; NOT ELIGIBLE FOR TESTING OR ESTIMATION."
"DLOG_G_TOT","DLOG_G_TOT","capital","conditional_secondary","GROSS_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","post_covid_configuration_2022_2025","NESTED","post_gfc_2009_2025",2022,2025,4,2022,2024,3,1,0.25,0.75,0,1,0,0,0,-0.0153600270018709,-0.0144282837610419,0.00547423909823776,0.000029967293704675,-0.0212403408469797,2022,-0.0104114563975912,2024,0.0108288844493885,-0.0211040997052609,-0.0205591351383859,-0.0198779294297921,-0.0178343123040108,-0.0124198700793165,-0.0112148218702813,-0.0108131391339363,-0.0104917929448602,0.00541444222469425,0.0040168273634507,0.356395148105597,,,-0.0212403408469797,-0.0104114563975912,0.0108288844493885,-50.9826303042982,0.00541444222469425,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",3,-1.53600270018709,-1.44282837610419,0.547423909823776,1.53600270018709,-1.04114563975912,2024,-2.12403408469797,2022,"EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes","yes","Short-window evidence; endpoint and annual-change reading only."
"DLOG_G_TOT","DLOG_G_TOT","capital","conditional_secondary","GROSS_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","extended_fordist_bridge_1940_1978","BRIDGE","global_available_variable_specific_1901_2025",1940,1978,39,1940,1978,39,0,0,1,0,0,0,0,0,-0.0190969032499236,-0.0186048668464522,0.0192943932538773,0.000372273611035264,-0.0552813377710137,1960,0.00870820460823296,1973,0.0639895423792467,-0.0532389556854046,-0.048650625196694,-0.0444736494415878,-0.0341321589780677,-0.00124741781701765,0.00563872838610351,0.00625334392557591,0.00870364185254324,0.03288474116105,0.0170454795056898,1.01034146748135,-0.131090567308321,-1.38657323512742,-0.0339931194980245,-0.00155938734076244,0.0324337321572621,-95.4126383109586,0.00085351926729637,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",39,-1.90969032499236,-1.86048668464522,1.92943932538773,2.12140283502011,0.870820460823296,1973,-5.52813377710137,1960,"FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes","yes",""
"DLOG_N_TOT","DLOG_N_TOT","capital","conditional_secondary","NET_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","global_available_variable_specific_1901_2025","GLOBAL","",1902,2025,124,1902,2024,123,1,0.00806451612903226,0.991935483870968,0,1,0,0,0,0.0160227151723929,-0.0102192794671829,0.0977991082142467,0.00956466556750194,-0.0525252569554517,1943,0.785140674244252,1902,0.837665931199704,-0.0508170001739994,-0.0448628157902477,-0.039495889722447,-0.0225846784708903,0.00663331150088808,0.0854908834304048,0.120194978177878,0.420095684420323,0.0292179899717784,0.0146418597324783,6.10377873924603,5.03163710058048,32.3606738087393,0.785140674244252,-0.0144691676827122,-0.799609841926964,-101.842875825614,-0.00655417903218823,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",123,1.60227151723929,-1.02192794671829,9.77991082142467,4.4339524994717,78.5140674244252,1902,-5.25252569554517,1943,"FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes","yes",""
"DLOG_N_TOT","DLOG_N_TOT","capital","conditional_secondary","NET_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","pre_1974_variable_start_1973","STRUCTURAL","global_available_variable_specific_1901_2025",1902,1973,72,1902,1973,72,0,0,1,0,0,0,0,0,0.0362104729031682,-0.000506087849679204,0.124071648820256,0.015393774040977,-0.0525252569554517,1943,0.785140674244252,1902,0.837665931199704,-0.0517594665326553,-0.046186454945915,-0.0436742154701715,-0.0304990034778374,0.0547620374749966,0.111527736485093,0.206466544529925,0.555265667755386,0.085261040952834,0.0404241872855327,3.42640233260805,3.73480109048726,17.7297058239905,0.785140674244252,0.00629800600829,-0.778842668235962,-99.1978499885575,-0.0109696150455769,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",72,3.62104729031682,-0.0506087849679204,12.4071648820256,6.68422120781676,78.5140674244252,1902,-5.25252569554517,1943,"FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes","yes",""
"DLOG_N_TOT","DLOG_N_TOT","capital","conditional_secondary","NET_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","pre_fordist_variable_start_1946","NESTED","pre_1974_variable_start_1973",1902,1946,45,1902,1946,45,0,0,1,0,0,0,0,0,0.0674626981497671,0.0473449956552514,0.148337425521015,0.0220039918102026,-0.0525252569554517,1943,0.785140674244252,1902,0.837665931199704,-0.05205068260893,-0.0481094050898229,-0.045926025944005,-0.0345465991247451,0.0907695765551289,0.19228191739381,0.261656664952445,0.642682923744109,0.125316175679874,0.0659716905938943,2.19880659370762,2.90336032090903,10.508934745455,0.785140674244252,-0.0186266949386429,-0.803767369182895,-102.372402239455,-0.0182674402087022,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",45,6.74626981497671,4.73449956552514,14.8337425521015,9.56961433941148,78.5140674244252,1902,-5.25252569554517,1943,"FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes","yes",""
"DLOG_N_TOT","DLOG_N_TOT","capital","conditional_secondary","NET_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","pre_fordist_consolidation_1940_1946","NESTED","pre_fordist_variable_start_1946",1940,1946,7,1940,1946,7,0,0,1,0,0,0,0,0,-0.0381699918087617,-0.0361283643105033,0.0111472151573631,0.000124260405764547,-0.0525252569554517,1943,-0.0186266949386429,1946,0.0338985620168088,-0.052146282371512,-0.0506303840357532,-0.0487355111160546,-0.0458860411537518,-0.0340687720746154,-0.0276052449901485,-0.0231159699643957,-0.0195245499437935,0.0118172690791365,0.0094347041072104,0.292041329566237,0.385166188068692,-1.18532606534026,-0.0361283643105033,-0.0186266949386429,0.0175016693718604,-48.4430161892834,0.00291694489531007,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",7,-3.81699918087617,-3.61283643105033,1.11472151573631,3.81699918087617,-1.86266949386429,1946,-5.25252569554517,1943,"LIMITED_DESCRIPTIVE_PROFILE","yes","yes","yes","yes","yes",""
"DLOG_N_TOT","DLOG_N_TOT","capital","conditional_secondary","NET_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","fordist_core_1947_1973","NESTED","pre_1974_variable_start_1973",1947,1973,27,1947,1973,27,0,0,1,0,0,0,0,0,-0.0158765691744965,-0.0168732306612682,0.0170723880948111,0.000291466435259849,-0.0436883534807748,1960,0.0120655465414821,1966,0.0557539000222569,-0.0432313473666062,-0.0417115489155659,-0.0408762617918335,-0.0288721050902954,-0.000506087849679204,0.006001298453387,0.00676743369792732,0.0107403448590031,0.0283660172406162,0.0140629358812418,1.07531973105597,-0.0234585271789262,-1.32732993353866,-0.0165349057375757,0.00629800600829,0.0228329117458657,-138.089155803155,0.000878188913302527,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",27,-1.58765691744965,-1.68732306612682,1.70723880948111,1.87523265515889,1.20655465414821,1966,-4.36883534807748,1960,"FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes","yes",""
"DLOG_N_TOT","DLOG_N_TOT","capital","conditional_secondary","NET_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","post_1974_1974_2025","STRUCTURAL_UMBRELLA","global_available_variable_specific_1901_2025",1974,2025,52,1974,2024,51,1,0.0192307692307692,0.980769230769231,0,1,0,0,0,-0.0124776486828192,-0.0125960613445173,0.00795255193490689,0.0000632430822773913,-0.0288383527167859,2021,0.00105192725827408,1974,0.02989027997506,-0.0286629814990782,-0.0270748480085956,-0.0231605989106782,-0.0177072096567592,-0.00619156760958361,-0.00232971413223382,-0.000080802110407063,0.00104571393738695,0.0115156420471756,0.0054659905922598,0.637343792653574,-0.195053236591184,-0.730090126991139,0.00105192725827408,-0.0144691676827122,-0.0155210949409863,-1475.49127745317,-0.000310421898819726,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",51,-1.24776486828192,-1.25960613445173,0.795255193490689,1.25710255827867,0.105192725827408,1974,-2.88383527167859,2021,"FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes","yes",""
"DLOG_N_TOT","DLOG_N_TOT","capital","conditional_secondary","NET_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","post_fordist_pre_gfc_1974_2008","STRUCTURAL","post_1974_1974_2025",1974,2008,35,1974,2008,35,0,0,1,0,0,0,0,0,-0.00950288401242655,-0.0091377599382767,0.00668625597886448,0.000044706019014901,-0.0212055449953183,2004,0.00105192725827408,1974,0.0222574722535924,-0.0211006127031128,-0.0199181591187582,-0.0183464278346662,-0.0152149544939917,-0.00427731611478599,-0.00092188526254446,0.000514628337026932,0.00104770220007083,0.0109376383792057,0.00580062670221437,0.703602818904358,-0.114323715564914,-1.22343742773233,0.00105192725827408,-0.0090830452421109,-0.010134972500385,-963.467047808387,-0.000298087426481911,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",35,-0.950288401242655,-0.91377599382767,0.668625597886448,0.963894749523624,0.105192725827408,1974,-2.12055449953183,2004,"FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes","yes",""
"DLOG_N_TOT","DLOG_N_TOT","capital","conditional_secondary","NET_CAPITAL_GROWTH","log_difference","growth_or_log_difference","EXISTING_GROWTH_OR_LOG_DIFFERENCE","conditional_secondary","CONDITIONAL_SECONDARY","TIER_A_CORE","fordist_aftermath_1974_1978","TRANSITION","post_fordist_pre_gfc_1974_2008",1974,1978,5,1974,1978,5,0,0,1,0,0,0,0,0,-0.00576035810367656,-0.00841642326525616,0.00513790689316594,0.0000263980872428421,-0.010496440682072,1976,0.00105192725827408,1974,0.0115483679403461,-0.0104491059194204,-0.0102597668688141,-0.0100230930555561,-0.00931307161578232,-0.00162778221354642,-0.0000199565304541209,0.00051598536390998,0.00094473887940126,0.0076852894022359,0.00208001741681584,0.89194227176374,0.319845013976443,-2.09379098872544,0.00105192725827408,-0.00162778221354642,-0.0026797094718205,-254.742849445422,-0.000669927367955125,"ANNUALIZED_ABSOLUTE_ENDPOINT_CHANGE",TRUE,"",5,-0.576035810367656,-0.841642326525616,0.513790689316594,0.61811290069862,0.105192725827408,1974,-1.0496440682072,1976,"LIMITED_DESCRIPTIVE_PROFILE","yes","yes","yes","yes","yes","DESCRIPTIVE TRANSITION WINDOW; NOT ELIGIBLE FOR TESTING OR ESTIMATION."
