sheet,variable_code,variable_label,category,unit,country_code,country_name,year,value
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1840,0.5892228245659128
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1841,0.563958455245531
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1842,0.5591526624169442
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1843,0.5126985904673471
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1844,0.3936076858790545
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1845,0.4693875974178156
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1846,0.4769617213908406
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1847,0.4677201182638042
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1848,0.46368568060925947
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1849,0.5741498544043736
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1850,0.6025854194929464
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1851,0.5991929280735228
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1852,0.6166657822045415
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1853,0.48191445464426147
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1854,0.4751068172513263
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1855,0.6347760959339763
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1856,0.5429466967297655
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1857,0.5071566183733272
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1858,0.4704514345963203
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1859,0.48522742068075786
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1860,0.5806424322111979
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1861,0.539335866057149
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1862,0.6441613665495054
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1863,0.5066743748576878
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1864,0.679649121637665
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1865,0.5317916158222986
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1866,0.5383869792105153
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1867,0.6443383858140918
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1868,0.6272451126468926
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1869,0.4870933576462157
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1870,0.4814360752239364
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1871,0.5416111936686002
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1872,0.5052860961458464
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1873,0.48674285744554563
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1874,0.49315997688728513
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1875,0.3952942336038553
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1876,0.38461744917476826
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1877,0.31419433325816604
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1878,0.29772371614376075
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1879,0.3407212400212709
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1880,0.2979794517237867
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1881,0.3011324715184246
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1882,0.2976238861463294
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1883,0.34194537645811984
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1884,0.24340472307458788
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1885,0.28245802644521295
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1886,0.2725257528595487
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1887,0.2834859972749592
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1888,0.2922369608729577
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1889,0.25562231006494923
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1890,0.26970189925101234
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1891,0.27036219226828406
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1892,0.2622853297291893
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1893,0.3320243270685411
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1894,0.33824675177875657
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1895,0.23538427956213104
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1896,0.2667498423137126
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1897,0.21217641463435946
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1898,0.2628115782234489
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1899,0.2493302025200698
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1900,0.1989242030933332
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1901,0.19528921847191225
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1902,0.22081931520113066
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1903,0.2302163954220171
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1904,0.2298818875340844
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1905,0.2604530709891762
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1906,0.23829316584107219
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1907,0.2434720033121524
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1908,0.30439019197977846
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1909,0.2199936946975608
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1910,0.21672821648679402
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1911,0.2175314428798023
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1912,0.2329744495509907
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1913,0.23189751631788452
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1914,0.19943054886576586
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1915,0.2633932481238967
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1916,0.3025940338598231
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1917,0.3221534002066412
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1918,0.2704739059901911
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1919,0.12880915994787367
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1920,0.3271968613211421
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1921,0.3027816314198961
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1922,0.20077718285942778
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1923,0.2566850688708222
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1924,0.2899039143962988
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1925,0.24210933961361097
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1926,0.21042254401926883
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1927,0.224602284346928
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1928,0.2007997353416548
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1929,0.22454035253900728
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1930,0.1450024895999084
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1931,0.1301635374238884
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1932,0.15300609588458272
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1933,0.16739823138637633
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1934,0.18745703467923244
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1935,0.18325248678599126
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1936,0.1926284013165519
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1937,0.27156753345807305
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1938,0.180128520081307
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1939,0.1752627917982199
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1940,0.16958898483447013
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1941,0.16524390299269803
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1942,0.15739976358925167
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1943,0.150997810667774
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1944,0.14460224124194215
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1945,0.11755639218949852
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1946,0.10854256574353575
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1947,0.10432823652910359
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1948,0.09862623421685227
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1949,0.06936784697660553
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1950,0.08117703991600649
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1951,0.0840197171881283
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1952,0.10150230024058729
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1953,0.07854725678637658
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1954,0.052853620030377586
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1955,0.08215803912605427
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1956,0.13322137837384052
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1957,0.10423433542060048
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1958,0.08126842618215413
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1959,0.09930379958244394
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1960,0.08082024349027853
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1961,0.06727518634106974
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1962,0.07136961417992954
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1963,0.06311894878908572
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1964,0.07665005153560046
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1965,0.09204038298594902
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1966,0.09033659549238948
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1967,0.09386784117287333
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1968,0.10689390463454364
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1969,0.10168994899967412
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1970,0.10227382882433132
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1971,0.06143891136571254
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1972,0.040695098690429726
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1973,0.0465473416420224
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1974,0.08052655134712644
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1975,0.096452742483953
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1976,0.11253467558399749
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1977,0.07549554857609266
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1978,0.06315892198616244
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1979,0.07889722235387374
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1980,0.0706633336425854
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1981,0.04550856841165127
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1982,0.08268170725627386
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1983,0.10922136183168968
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1984,0.10145045238239767
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1985,0.1370440980203358
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1986,0.15390846017343474
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1987,0.16657574301213424
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1988,0.1920076849402797
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1989,0.18830976982611378
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1990,0.17017564504756946
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1991,0.15344049265757811
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1992,0.14333623405402152
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1993,0.11398375550726902
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1994,0.12912105386125095
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1995,0.14785874571303728
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1996,0.13307868425821348
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1997,0.1319379107745671
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1998,0.12277515012194115
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,1999,0.14124483536872218
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2000,0.1470116256835734
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2001,0.1517999204265787
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2002,0.15595256154620007
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2003,0.16216018148829695
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2004,0.21304833391379285
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2005,0.21088160212540952
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2006,0.2520741112361595
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2007,0.24749886883656363
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2008,0.1743620730639784
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2009,0.19744814349064072
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2010,0.20056007052198377
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2011,0.17808665195202672
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2012,0.15710718483065464
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2013,0.14914056482140176
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2014,0.16069553601331948
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2015,0.15447498273887444
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2016,0.14902532921508088
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2017,0.15268151625916376
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2018,0.1496450646297292
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2019,0.14466594082290296
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2020,0.19364074991968389
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2021,0.18588862599210487
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2022,0.14732873483640432
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2023,0.14056114328967825
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2024,0.1439449390630413
B2a,trade_primary_net_gdp,Data series on net trade balance (primary commodities) (% GDP),Trade in goods,% GDP,CL,Chile,2025,0.14225304117635978
B2b,trade_primary_exports_gdp,Data series on exports in primary commodities (% GDP),Trade in goods,% GDP,CL,Chile,1800,0.6928293749932478
B2b,trade_primary_exports_gdp,Data series on exports in primary commodities (% GDP),Trade in goods,% GDP,CL,Chile,1801,0.7145198471626839
B2b,trade_primary_exports_gdp,Data series on exports in primary commodities (% GDP),Trade in goods,% GDP,CL,Chile,1802,0.6165860277349748
B2b,trade_primary_exports_gdp,Data series on exports in primary commodities (% GDP),Trade in goods,% GDP,CL,Chile,1803,0.6798302499867424
B2b,trade_primary_exports_gdp,Data series on exports in primary commodities (% GDP),Trade in goods,% GDP,CL,Chile,1804,0.6629865481067739
B2b,trade_primary_exports_gdp,Data series on exports in primary commodities (% GDP),Trade in goods,% GDP,CL,Chile,1805,0.6958559799787906
B2b,trade_primary_exports_gdp,Data series on exports in primary commodities (% GDP),Trade in goods,% GDP,CL,Chile,1806,0.651968066621199
B2b,trade_primary_exports_gdp,Data series on exports in primary commodities (% GDP),Trade in goods,% GDP,CL,Chile,1807,0.6799863903052433
B2b,trade_primary_exports_gdp,Data series on exports in primary commodities (% GDP),Trade in goods,% GDP,CL,Chile,1808,0.6666944857892878
B2b,trade_primary_exports_gdp,Data series on exports in primary commodities (% GDP),Trade in goods,% GDP,CL,Chile,1809,0.645030885722445
B2b,trade_primary_exports_gdp,Data series on exports in primary commodities (% GDP),Trade in goods,% GDP,CL,Chile,1810,0.6275538547328017
B2b,trade_primary_exports_gdp,Data series on exports in primary commodities (% GDP),Trade in goods,% GDP,CL,Chile,1811,0.679125824967113
B2b,trade_primary_exports_gdp,Data series on exports in primary commodities (% GDP),Trade in goods,% GDP,CL,Chile,1812,0.6710174363113132
B2b,trade_primary_exports_gdp,Data series on exports in primary commodities (% GDP),Trade in goods,% GDP,CL,Chile,1813,0.638323094142344
B2b,trade_primary_exports_gdp,Data series on exports in primary commodities (% GDP),Trade in goods,% GDP,CL,Chile,1814,0.6368235518363969
B2b,trade_primary_exports_gdp,Data series on exports in primary commodities (% GDP),Trade in goods,% GDP,CL,Chile,1815,0.6142010780196989
B2b,trade_primary_exports_gdp,Data series on exports in primary commodities (% GDP),Trade in goods,% GDP,CL,Chile,1816,0.5372553230897056
