"model_id","estimator","term","estimate","std_error","t_statistic","p_value","n_obs","r_squared","adj_r_squared","residual_sd","coefficient_status","warning_flags"
"S32C_periodized__post_1973_full","IM_OLS","q_omegaCORP_h1_Kcap__post_1973_full",3.15060605798659,2.00427264788744,1.57194484558147,0.122532536905686,51,0.981520042890192,0.980750044677283,0.054720160061954,"preliminary_not_promoted",""
"S32C_periodized__post_1973_full","DOLS","(Intercept)",18.5195423632536,12.9983895193,1.42475668510748,0.160697341062041,51,0.989423666033234,0.988982985451285,0.0423065031046912,"preliminary_not_promoted",""
"S32C_periodized__post_1973_full","DOLS","k_Kcap",-0.26019002705504,0.940714436013521,-0.276587683885932,0.783284257646124,51,0.989423666033234,0.988982985451285,0.0423065031046912,"preliminary_not_promoted",""
"S32C_periodized__post_1973_full","DOLS","q_omegaCORP_h1_Kcap__post_1973_full",1.33291831517799,1.50104704169982,0.887992366760581,0.378973082799913,51,0.989423666033234,0.988982985451285,0.0423065031046912,"preliminary_not_promoted",""
"S32C_periodized__fordist_core","OLS_diagnostic","(Intercept)",-168.70831870019,43.6029642389748,-3.86919379553073,0.000656974588274351,29,0.977344967273254,0.975602272448119,0.0576812770423883,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__fordist_core","OLS_diagnostic","k_Kcap",15.6801952597805,3.74431203069173,4.18773732831333,0.000286101786524096,29,0.977344967273254,0.975602272448119,0.0576812770423883,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__fordist_core","OLS_diagnostic","q_omegaCORP_h1_Kcap__fordist_core",-23.8376508512914,5.9478519576766,-4.00777474303565,0.000458121034714386,29,0.977344967273254,0.975602272448119,0.0576812770423883,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__fordist_core","FM_OLS_Newey_West","(Intercept)",-203.837373837829,69.2640511452025,-2.94290285462096,0.00675745784817181,29,0.977590682108109,0.975866888424118,0.0585037235669945,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__fordist_core","FM_OLS_Newey_West","k_Kcap",18.6963650737889,5.94883180252455,3.14286328718432,0.00414927965371142,29,0.977590682108109,0.975866888424118,0.0585037235669945,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__fordist_core","FM_OLS_Newey_West","q_omegaCORP_h1_Kcap__fordist_core",-28.623115286231,9.46156651047151,-3.02519833840967,0.00553571801590743,29,0.977590682108109,0.975866888424118,0.0585037235669945,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__fordist_core","IM_OLS","(Intercept)",-222.958595935211,88.1908307636847,-2.52813806157069,0.0178790701658369,29,0.975981256899277,0.974133661276145,0.0605681527121263,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__fordist_core","IM_OLS","k_Kcap",20.3365374032541,7.57575097682138,2.68442527552389,0.0124758159899989,29,0.975981256899277,0.974133661276145,0.0605681527121263,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__fordist_core","IM_OLS","q_omegaCORP_h1_Kcap__fordist_core",-31.1882137852021,12.0593030235359,-2.5862368434007,0.0156566667214554,29,0.975981256899277,0.974133661276145,0.0605681527121263,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__fordist_core","DOLS","(Intercept)",-346.124225261437,113.243113685269,-3.05647040245998,0.00512922167709752,29,0.991647082478669,0.991004550361644,0.0372386880930282,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__fordist_core","DOLS","k_Kcap",30.9157757798076,9.72814672557296,3.17797178146352,0.00380471757287068,29,0.991647082478669,0.991004550361644,0.0372386880930282,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__fordist_core","DOLS","q_omegaCORP_h1_Kcap__fordist_core",-48.0339391708058,15.4885450617016,-3.10125573315333,0.0045964412126064,29,0.991647082478669,0.991004550361644,0.0372386880930282,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__bridge_1940_1978","OLS_diagnostic","(Intercept)",-266.643998239277,33.9283633542613,-7.85902919793468,2.53661719628519e-09,39,0.981869244709555,0.980861980526752,0.064837294624868,"preliminary_not_promoted",""
"S32C_periodized__bridge_1940_1978","OLS_diagnostic","k_Kcap",24.5664179240933,2.97100365933039,8.26872691554683,7.68666716590309e-10,39,0.981869244709555,0.980861980526752,0.064837294624868,"preliminary_not_promoted",""
"S32C_periodized__bridge_1940_1978","OLS_diagnostic","q_omegaCORP_h1_Kcap__bridge_1940_1978",-38.0070063897151,4.70241757228595,-8.08243968245446,1.31970395224545e-09,39,0.981869244709555,0.980861980526752,0.064837294624868,"preliminary_not_promoted",""
"S32C_periodized__bridge_1940_1978","FM_OLS_Newey_West","(Intercept)",-296.687654081732,39.868845336923,-7.44159133715784,8.72432607258926e-09,39,0.98152514384304,0.980498762945431,0.0663780818460148,"preliminary_not_promoted",""
"S32C_periodized__bridge_1940_1978","FM_OLS_Newey_West","k_Kcap",27.1965465659741,3.49101856767149,7.79043308959374,3.10360558525517e-09,39,0.98152514384304,0.980498762945431,0.0663780818460148,"preliminary_not_promoted",""
"S32C_periodized__bridge_1940_1978","FM_OLS_Newey_West","q_omegaCORP_h1_Kcap__bridge_1940_1978",-42.1627849075012,5.52383602144281,-7.63288134257258,4.94218636097517e-09,39,0.98152514384304,0.980498762945431,0.0663780818460148,"preliminary_not_promoted",""
