swing_id,avg_r_diag,avg_g_K,avg_chi,chi_start,chi_end,avg_accounting_wedge,wedge_start,wedge_end,avg_nu_level,delta_chi,delta_accounting_wedge
1,0.08990639564919373,-0.0011226614574830762,0.2563345478280011,0.2386321717704044,0.27403692388559775,1.0313129563912757,1.03636064352091,1.0262652692616414,-0.999999261496571,0.03540475211519334,-0.010095374259268652
2,0.1045579411252371,0.027389715029640757,0.3376685760897451,0.372158200705705,0.20519011413161448,1.077332664258604,0.8837854994299396,1.2600589426531932,-0.999999348135409,-0.1669680865740905,0.3762734432232536
3,0.1056306960151452,0.04384037546629216,0.34868468663967295,0.20852391431221715,0.4943750371724879,1.1027372628442538,1.3675837872761267,1.0614263643315716,-0.9999995501759539,0.2858511228602707,-0.30615742294455517
4,0.10081364675789764,0.03708952001375465,0.36656578913164234,0.42791776081328065,0.34201974205659746,0.982771357150948,1.0208220621453905,0.974182128389405,-0.9999996625421048,-0.08589801875668318,-0.04663993375598552
5,0.10644961250615412,0.023608777317039475,0.344268230150399,0.30748869630227454,0.2878010423471267,0.8245681008613679,1.012001774313535,0.6934030242721309,-0.9999997172646954,-0.01968765395514782,-0.31859875004140414
