"state_id","window_id","rho","bic","n","rank_gate"
"CORP_GVA","full_long_sample",0.59,-462.322567871671,91,"PASS"
"CORP_GVA","full_long_sample",0.6,-462.382295771488,91,"PASS"
"CORP_GVA","full_long_sample",0.61,-462.445879740581,91,"PASS"
"CORP_GVA","full_long_sample",0.62,-462.513602409047,91,"PASS"
"CORP_GVA","full_long_sample",0.63,-462.585764728793,91,"PASS"
"CORP_GVA","full_long_sample",0.64,-462.662686519265,91,"PASS"
"CORP_GVA","full_long_sample",0.65,-462.74470687709,91,"PASS"
"CORP_GVA","full_long_sample",0.66,-462.832184406261,91,"PASS"
"CORP_GVA","full_long_sample",0.67,-462.925497215469,91,"PASS"
"CORP_GVA","full_long_sample",0.68,-463.025042616678,91,"PASS"
"CORP_GVA","full_long_sample",0.69,-463.131236443269,91,"PASS"
"CORP_GVA","full_long_sample",0.7,-463.244511885926,91,"PASS"
"CORP_GVA","full_long_sample",0.71,-463.365317718747,91,"PASS"
"CORP_GVA","full_long_sample",0.72,-463.49411575466,91,"PASS"
"CORP_GVA","full_long_sample",0.73,-463.631377326124,91,"PASS"
"CORP_GVA","full_long_sample",0.74,-463.777578531356,91,"PASS"
"CORP_GVA","full_long_sample",0.75,-463.933193915198,91,"PASS"
"CORP_GVA","full_long_sample",0.76,-464.098688165522,91,"PASS"
"CORP_GVA","full_long_sample",0.77,-464.274505301914,91,"PASS"
"CORP_GVA","full_long_sample",0.78,-464.461054722709,91,"PASS"
"CORP_GVA","full_long_sample",0.79,-464.658693385099,91,"PASS"
"CORP_GVA","full_long_sample",0.8,-464.867703380291,91,"PASS"
"CORP_GVA","full_long_sample",0.81,-465.08826435357,91,"PASS"
"CORP_GVA","full_long_sample",0.82,-465.320420842416,91,"PASS"
"CORP_GVA","full_long_sample",0.83,-465.56404609561,91,"PASS"
"CORP_GVA","full_long_sample",0.84,-465.81880705256,91,"PASS"
"CORP_GVA","full_long_sample",0.85,-466.08414119843,91,"PASS"
"CORP_GVA","full_long_sample",0.86,-466.359267101802,91,"PASS"
"CORP_GVA","full_long_sample",0.87,-466.643270019692,91,"PASS"
"CORP_GVA","full_long_sample",0.88,-466.935337455765,91,"PASS"
"CORP_GVA","full_long_sample",0.89,-467.235275624688,91,"PASS"
"CORP_GVA","full_long_sample",0.9,-467.544530609713,91,"PASS"
"CORP_GVA","full_long_sample",0.91,-467.868092361108,91,"PASS"
"CORP_GVA","full_long_sample",0.92,-468.21792124094,91,"PASS"
"CORP_GVA","full_long_sample",0.93,-468.618989056057,91,"PASS"
"CORP_GVA","full_long_sample",0.94,-469.119792274028,91,"PASS"
"CORP_GVA","full_long_sample",0.95,-469.810264152946,91,"PASS"
"CORP_GVA","full_long_sample",0.96,-470.850123544551,91,"PASS"
"CORP_GVA","full_long_sample",0.97,-472.502593318427,91,"PASS"
"CORP_GVA","full_long_sample",0.98,-475.127526141992,91,"PASS"
"CORP_GVA","pre_1974_full",0,-184.201767205438,40,"PASS"
"CORP_GVA","pre_1974_full",0.01,-184.267763176906,40,"PASS"
"CORP_GVA","pre_1974_full",0.02,-184.335627245299,40,"PASS"
"CORP_GVA","pre_1974_full",0.03,-184.405377365853,40,"PASS"
"CORP_GVA","pre_1974_full",0.04,-184.47703178858,40,"PASS"
"CORP_GVA","pre_1974_full",0.05,-184.550609118259,40,"PASS"
"CORP_GVA","pre_1974_full",0.06,-184.626128376699,40,"PASS"
"CORP_GVA","pre_1974_full",0.07,-184.703609067516,40,"PASS"
"CORP_GVA","pre_1974_full",0.08,-184.783071243716,40,"PASS"
"CORP_GVA","pre_1974_full",0.09,-184.864535578495,40,"PASS"
"CORP_GVA","pre_1974_full",0.1,-184.948023439754,40,"PASS"
"CORP_GVA","pre_1974_full",0.11,-185.033556968985,40,"PASS"
"CORP_GVA","pre_1974_full",0.12,-185.121159165331,40,"PASS"
"CORP_GVA","pre_1974_full",0.13,-185.210853975832,40,"PASS"
"CORP_GVA","pre_1974_full",0.14,-185.302666393092,40,"PASS"
"CORP_GVA","pre_1974_full",0.15,-185.396622561871,40,"PASS"
"CORP_GVA","pre_1974_full",0.16,-185.492749896435,40,"PASS"
"CORP_GVA","pre_1974_full",0.17,-185.591077210825,40,"PASS"
"CORP_GVA","pre_1974_full",0.18,-185.691634864643,40,"PASS"
"CORP_GVA","pre_1974_full",0.19,-185.794454927412,40,"PASS"
"CORP_GVA","pre_1974_full",0.2,-185.89957136508,40,"PASS"
"CORP_GVA","pre_1974_full",0.21,-186.007020252854,40,"PASS"
"CORP_GVA","pre_1974_full",0.22,-186.116840019181,40,"PASS"
"CORP_GVA","pre_1974_full",0.23,-186.229071726449,40,"PASS"
"CORP_GVA","pre_1974_full",0.24,-186.343759394785,40,"PASS"
"CORP_GVA","pre_1974_full",0.25,-186.460950376231,40,"PASS"
"CORP_GVA","pre_1974_full",0.26,-186.580695787536,40,"PASS"
"CORP_GVA","pre_1974_full",0.27,-186.703051010926,40,"PASS"
"CORP_GVA","pre_1974_full",0.28,-186.828076273316,40,"PASS"
"CORP_GVA","pre_1974_full",0.29,-186.955837315746,40,"PASS"
"CORP_GVA","pre_1974_full",0.3,-187.086406166147,40,"PASS"
"CORP_GVA","pre_1974_full",0.31,-187.219862029986,40,"PASS"
"CORP_GVA","pre_1974_full",0.32,-187.356292314916,40,"PASS"
"CORP_GVA","pre_1974_full",0.33,-187.495793807114,40,"PASS"
"CORP_GVA","pre_1974_full",0.34,-187.638474018733,40,"PASS"
"CORP_GVA","pre_1974_full",0.35,-187.784452727585,40,"PASS"
"CORP_GVA","pre_1974_full",0.36,-187.933863731957,40,"PASS"
"CORP_GVA","pre_1974_full",0.37,-188.086856845197,40,"PASS"
"CORP_GVA","pre_1974_full",0.38,-188.243600156395,40,"PASS"
"CORP_GVA","pre_1974_full",0.39,-188.404282585066,40,"PASS"
"CORP_GVA","pre_1974_full",0.4,-188.569116759107,40,"PASS"
"CORP_GVA","pre_1974_full",0.41,-188.738342246365,40,"PASS"
"CORP_GVA","pre_1974_full",0.42,-188.912229170829,40,"PASS"
"CORP_GVA","pre_1974_full",0.43,-189.091082244456,40,"PASS"
"CORP_GVA","pre_1974_full",0.44,-189.275245244982,40,"PASS"
"CORP_GVA","pre_1974_full",0.45,-189.465105968226,40,"PASS"
"CORP_GVA","pre_1974_full",0.46,-189.661101680331,40,"PASS"
"CORP_GVA","pre_1974_full",0.47,-189.863725090555,40,"PASS"
"CORP_GVA","pre_1974_full",0.48,-190.073530858277,40,"PASS"
"CORP_GVA","pre_1974_full",0.49,-190.291142638269,40,"PASS"
"CORP_GVA","pre_1974_full",0.5,-190.517260655418,40,"PASS"
"CORP_GVA","pre_1974_full",0.51,-190.752669783219,40,"PASS"
"CORP_GVA","pre_1974_full",0.52,-190.998248078757,40,"PASS"
"CORP_GVA","pre_1974_full",0.53,-191.254975699542,40,"PASS"
"CORP_GVA","pre_1974_full",0.54,-191.52394409361,40,"PASS"
"CORP_GVA","pre_1974_full",0.55,-191.806365312473,40,"PASS"
"CORP_GVA","pre_1974_full",0.56,-192.103581245885,40,"PASS"
"CORP_GVA","pre_1974_full",0.57,-192.417072516626,40,"PASS"
"CORP_GVA","pre_1974_full",0.58,-192.7484667018,40,"PASS"
"CORP_GVA","pre_1974_full",0.59,-193.09954546333,40,"PASS"
"CORP_GVA","pre_1974_full",0.6,-193.472250074128,40,"PASS"
"CORP_GVA","pre_1974_full",0.61,-193.868684717575,40,"PASS"
"CORP_GVA","pre_1974_full",0.62,-194.291116817297,40,"PASS"
"CORP_GVA","pre_1974_full",0.63,-194.741973523607,40,"PASS"
"CORP_GVA","pre_1974_full",0.64,-195.223833345627,40,"PASS"
"CORP_GVA","pre_1974_full",0.65,-195.739411779579,40,"PASS"
"CORP_GVA","pre_1974_full",0.66,-196.291539651802,40,"PASS"
"CORP_GVA","pre_1974_full",0.67,-196.883132781237,40,"PASS"
"CORP_GVA","pre_1974_full",0.68,-197.517151485747,40,"PASS"
"CORP_GVA","pre_1974_full",0.69,-198.196548429966,40,"PASS"
"CORP_GVA","pre_1974_full",0.7,-198.924203365228,40,"PASS"
"CORP_GVA","pre_1974_full",0.71,-199.702843476027,40,"PASS"
"CORP_GVA","pre_1974_full",0.72,-200.534948359621,40,"PASS"
"CORP_GVA","pre_1974_full",0.73,-201.422639167001,40,"PASS"
"CORP_GVA","pre_1974_full",0.74,-202.367552166759,40,"PASS"
"CORP_GVA","pre_1974_full",0.75,-203.370697995365,40,"PASS"
"CORP_GVA","pre_1974_full",0.76,-204.432309149358,40,"PASS"
"CORP_GVA","pre_1974_full",0.77,-205.551679846024,40,"PASS"
"CORP_GVA","pre_1974_full",0.78,-206.727004160425,40,"PASS"
"CORP_GVA","pre_1974_full",0.79,-207.955220174015,40,"PASS"
"CORP_GVA","pre_1974_full",0.8,-209.231869432091,40,"PASS"
"CORP_GVA","pre_1974_full",0.81,-210.55098177639,40,"PASS"
"CORP_GVA","pre_1974_full",0.82,-211.904994767963,40,"PASS"
"CORP_GVA","pre_1974_full",0.83,-213.284713228861,40,"PASS"
"CORP_GVA","pre_1974_full",0.84,-214.679306244962,40,"PASS"
"CORP_GVA","pre_1974_full",0.85,-216.076324217443,40,"PASS"
"CORP_GVA","pre_1974_full",0.86,-217.461695099773,40,"PASS"
"CORP_GVA","pre_1974_full",0.87,-218.819625747242,40,"PASS"
"CORP_GVA","pre_1974_full",0.88,-220.132294292193,40,"PASS"
"CORP_GVA","pre_1974_full",0.89,-221.379186446862,40,"PASS"
"CORP_GVA","pre_1974_full",0.9,-222.535940693081,40,"PASS"
"CORP_GVA","pre_1974_full",0.91,-223.572705994901,40,"PASS"
"CORP_GVA","pre_1974_full",0.92,-224.452412136212,40,"PASS"
"CORP_GVA","pre_1974_full",0.93,-225.130116843407,40,"PASS"
"CORP_GVA","pre_1974_full",0.94,-225.555565968489,40,"PASS"
"CORP_GVA","pre_1974_full",0.95,-225.681467481784,40,"PASS"
"CORP_GVA","pre_1974_full",0.96,-225.477978473653,40,"PASS"
"CORP_GVA","pre_1974_full",0.97,-224.94591388116,40,"PASS"
"CORP_GVA","pre_1974_full",0.98,-224.105919086585,40,"PASS"
"CORP_GVA","post_1973_full",0,-296.203259155439,48,"PASS"
"CORP_GVA","post_1973_full",0.01,-296.286296632391,48,"PASS"
"CORP_GVA","post_1973_full",0.02,-296.371771927965,48,"PASS"
"CORP_GVA","post_1973_full",0.03,-296.459772141131,48,"PASS"
"CORP_GVA","post_1973_full",0.04,-296.550387792999,48,"PASS"
"CORP_GVA","post_1973_full",0.05,-296.643712942267,48,"PASS"
"CORP_GVA","post_1973_full",0.06,-296.739845302525,48,"PASS"
"CORP_GVA","post_1973_full",0.07,-296.838886361386,48,"PASS"
"CORP_GVA","post_1973_full",0.08,-296.940941501413,48,"PASS"
"CORP_GVA","post_1973_full",0.09,-297.046120122741,48,"PASS"
"CORP_GVA","post_1973_full",0.1,-297.154535767313,48,"PASS"
"CORP_GVA","post_1973_full",0.11,-297.266306244562,48,"PASS"
"CORP_GVA","post_1973_full",0.12,-297.381553758364,48,"PASS"
"CORP_GVA","post_1973_full",0.13,-297.50040503502,48,"PASS"
"CORP_GVA","post_1973_full",0.14,-297.622991451978,48,"PASS"
"CORP_GVA","post_1973_full",0.15,-297.749449166952,48,"PASS"
"CORP_GVA","post_1973_full",0.16,-297.879919247007,48,"PASS"
"CORP_GVA","post_1973_full",0.17,-298.014547797129,48,"PASS"
"CORP_GVA","post_1973_full",0.18,-298.153486087685,48,"PASS"
"CORP_GVA","post_1973_full",0.19,-298.296890680107,48,"PASS"
"CORP_GVA","post_1973_full",0.2,-298.444923550014,48,"PASS"
"CORP_GVA","post_1973_full",0.21,-298.597752206861,48,"PASS"
"CORP_GVA","post_1973_full",0.22,-298.755549809071,48,"PASS"
"CORP_GVA","post_1973_full",0.23,-298.918495273474,48,"PASS"
"CORP_GVA","post_1973_full",0.24,-299.086773377667,48,"PASS"
"CORP_GVA","post_1973_full",0.25,-299.260574853756,48,"PASS"
"CORP_GVA","post_1973_full",0.26,-299.440096471708,48,"PASS"
"CORP_GVA","post_1973_full",0.27,-299.625541110311,48,"PASS"
"CORP_GVA","post_1973_full",0.28,-299.817117813455,48,"PASS"
"CORP_GVA","post_1973_full",0.29,-300.015041829186,48,"PASS"
"CORP_GVA","post_1973_full",0.3,-300.219534628605,48,"PASS"
"CORP_GVA","post_1973_full",0.31,-300.430823901354,48,"PASS"
"CORP_GVA","post_1973_full",0.32,-300.649143523994,48,"PASS"
"CORP_GVA","post_1973_full",0.33,-300.874733497144,48,"PASS"
"CORP_GVA","post_1973_full",0.34,-301.107839846718,48,"PASS"
"CORP_GVA","post_1973_full",0.35,-301.348714484075,48,"PASS"
"CORP_GVA","post_1973_full",0.36,-301.597615019254,48,"PASS"
"CORP_GVA","post_1973_full",0.37,-301.854804520823,48,"PASS"
"CORP_GVA","post_1973_full",0.38,-302.120551215121,48,"PASS"
"CORP_GVA","post_1973_full",0.39,-302.395128116897,48,"PASS"
"CORP_GVA","post_1973_full",0.4,-302.678812582492,48,"PASS"
"CORP_GVA","post_1973_full",0.41,-302.971885775773,48,"PASS"
"CORP_GVA","post_1973_full",0.42,-303.274632036101,48,"PASS"
"CORP_GVA","post_1973_full",0.43,-303.587338136521,48,"PASS"
"CORP_GVA","post_1973_full",0.44,-303.91029241933,48,"PASS"
"CORP_GVA","post_1973_full",0.45,-304.243783795015,48,"PASS"
"CORP_GVA","post_1973_full",0.46,-304.588100589428,48,"PASS"
"CORP_GVA","post_1973_full",0.47,-304.943529222866,48,"PASS"
"CORP_GVA","post_1973_full",0.48,-305.310352703602,48,"PASS"
"CORP_GVA","post_1973_full",0.49,-305.688848917224,48,"PASS"
"CORP_GVA","post_1973_full",0.5,-306.079288692145,48,"PASS"
"CORP_GVA","post_1973_full",0.51,-306.481933620626,48,"PASS"
"CORP_GVA","post_1973_full",0.52,-306.897033613876,48,"PASS"
"CORP_GVA","post_1973_full",0.53,-307.324824169205,48,"PASS"
"CORP_GVA","post_1973_full",0.54,-307.765523326831,48,"PASS"
"CORP_GVA","post_1973_full",0.55,-308.219328294042,48,"PASS"
"CORP_GVA","post_1973_full",0.56,-308.686411714828,48,"PASS"
"CORP_GVA","post_1973_full",0.57,-309.166917564155,48,"PASS"
"CORP_GVA","post_1973_full",0.58,-309.660956647727,48,"PASS"
"CORP_GVA","post_1973_full",0.59,-310.168601690567,48,"PASS"
"CORP_GVA","post_1973_full",0.6,-310.68988200114,48,"PASS"
"CORP_GVA","post_1973_full",0.61,-311.224777702266,48,"PASS"
"CORP_GVA","post_1973_full",0.62,-311.773213525734,48,"PASS"
"CORP_GVA","post_1973_full",0.63,-312.335052174687,48,"PASS"
"CORP_GVA","post_1973_full",0.64,-312.910087266382,48,"PASS"
"CORP_GVA","post_1973_full",0.65,-313.498035878246,48,"PASS"
"CORP_GVA","post_1973_full",0.66,-314.098530732028,48,"PASS"
"CORP_GVA","post_1973_full",0.67,-314.711112064612,48,"PASS"
"CORP_GVA","post_1973_full",0.68,-315.335219249468,48,"PASS"
"CORP_GVA","post_1973_full",0.69,-315.970182249867,48,"PASS"
"CORP_GVA","post_1973_full",0.7,-316.6152130037,48,"PASS"
"CORP_GVA","post_1973_full",0.71,-317.269396859915,48,"PASS"
"CORP_GVA","post_1973_full",0.72,-317.93168420822,48,"PASS"
"CORP_GVA","post_1973_full",0.73,-318.600882466874,48,"PASS"
"CORP_GVA","post_1973_full",0.74,-319.275648618732,48,"PASS"
"CORP_GVA","post_1973_full",0.75,-319.954482514248,48,"PASS"
"CORP_GVA","post_1973_full",0.76,-320.635721194163,48,"PASS"
"CORP_GVA","post_1973_full",0.77,-321.317534527611,48,"PASS"
"CORP_GVA","post_1973_full",0.78,-321.997922518887,48,"PASS"
"CORP_GVA","post_1973_full",0.79,-322.674714715859,48,"PASS"
"CORP_GVA","post_1973_full",0.8,-323.345572264966,48,"PASS"
"CORP_GVA","post_1973_full",0.81,-324.007993313737,48,"PASS"
"CORP_GVA","post_1973_full",0.82,-324.659322673296,48,"PASS"
"CORP_GVA","post_1973_full",0.83,-325.296766928262,48,"PASS"
"CORP_GVA","post_1973_full",0.84,-325.917416517804,48,"PASS"
"CORP_GVA","post_1973_full",0.85,-326.518276690605,48,"PASS"
"CORP_GVA","post_1973_full",0.86,-327.096309617527,48,"PASS"
"CORP_GVA","post_1973_full",0.87,-327.648490279911,48,"PASS"
"CORP_GVA","post_1973_full",0.88,-328.171879045168,48,"PASS"
"CORP_GVA","post_1973_full",0.89,-328.663714360052,48,"PASS"
"CORP_GVA","post_1973_full",0.9,-329.121530791634,48,"PASS"
"CORP_GVA","post_1973_full",0.91,-329.543313851531,48,"PASS"
"CORP_GVA","post_1973_full",0.92,-329.927721736306,48,"PASS"
"CORP_GVA","post_1973_full",0.93,-330.274454530045,48,"PASS"
"CORP_GVA","post_1973_full",0.94,-330.584975971763,48,"PASS"
"CORP_GVA","post_1973_full",0.95,-330.864075996283,48,"PASS"
"CORP_GVA","post_1973_full",0.96,-331.123334179161,48,"PASS"
"CORP_GVA","post_1973_full",0.97,-331.388401773519,48,"PASS"
"CORP_GVA","post_1973_full",0.98,-331.711569469745,48,"PASS"
"CORP_NVA","full_long_sample",0,-467.509974176517,91,"PASS"
"CORP_NVA","full_long_sample",0.01,-467.594093008107,91,"PASS"
"CORP_NVA","full_long_sample",0.02,-467.68078300041,91,"PASS"
"CORP_NVA","full_long_sample",0.03,-467.770150974788,91,"PASS"
"CORP_NVA","full_long_sample",0.04,-467.862307535784,91,"PASS"
"CORP_NVA","full_long_sample",0.05,-467.957367168762,91,"PASS"
"CORP_NVA","full_long_sample",0.06,-468.055448337863,91,"PASS"
"CORP_NVA","full_long_sample",0.07,-468.156673584045,91,"PASS"
"CORP_NVA","full_long_sample",0.08,-468.261169622955,91,"PASS"
"CORP_NVA","full_long_sample",0.09,-468.369067442365,91,"PASS"
"CORP_NVA","full_long_sample",0.1,-468.480502398851,91,"PASS"
"CORP_NVA","full_long_sample",0.11,-468.595614313362,91,"PASS"
"CORP_NVA","full_long_sample",0.12,-468.714547565286,91,"PASS"
"CORP_NVA","full_long_sample",0.13,-468.837451184543,91,"PASS"
"CORP_NVA","full_long_sample",0.14,-468.964478941198,91,"PASS"
"CORP_NVA","full_long_sample",0.15,-469.095789431975,91,"PASS"
"CORP_NVA","full_long_sample",0.16,-469.231546163005,91,"PASS"
"CORP_NVA","full_long_sample",0.17,-469.371917628003,91,"PASS"
"CORP_NVA","full_long_sample",0.18,-469.517077380973,91,"PASS"
"CORP_NVA","full_long_sample",0.19,-469.667204102397,91,"PASS"
"CORP_NVA","full_long_sample",0.2,-469.822481657719,91,"PASS"
"CORP_NVA","full_long_sample",0.21,-469.983099146741,91,"PASS"
"CORP_NVA","full_long_sample",0.22,-470.149250942383,91,"PASS"
"CORP_NVA","full_long_sample",0.23,-470.321136717003,91,"PASS"
"CORP_NVA","full_long_sample",0.24,-470.49896145425,91,"PASS"
"CORP_NVA","full_long_sample",0.25,-470.682935444127,91,"PASS"
"CORP_NVA","full_long_sample",0.26,-470.873274258649,91,"PASS"
"CORP_NVA","full_long_sample",0.27,-471.070198705126,91,"PASS"
"CORP_NVA","full_long_sample",0.28,-471.273934753712,91,"PASS"
"CORP_NVA","full_long_sample",0.29,-471.484713435485,91,"PASS"
"CORP_NVA","full_long_sample",0.3,-471.702770706815,91,"PASS"
"CORP_NVA","full_long_sample",0.31,-471.928347275328,91,"PASS"
"CORP_NVA","full_long_sample",0.32,-472.161688382193,91,"PASS"
"CORP_NVA","full_long_sample",0.33,-472.403043534914,91,"PASS"
"CORP_NVA","full_long_sample",0.34,-472.65266618414,91,"PASS"
"CORP_NVA","full_long_sample",0.35,-472.910813337361,91,"PASS"
"CORP_NVA","full_long_sample",0.36,-473.177745101606,91,"PASS"
"CORP_NVA","full_long_sample",0.37,-473.453724146492,91,"PASS"
"CORP_NVA","full_long_sample",0.38,-473.739015078143,91,"PASS"
"CORP_NVA","full_long_sample",0.39,-474.033883713597,91,"PASS"
"CORP_NVA","full_long_sample",0.4,-474.338596244392,91,"PASS"
"CORP_NVA","full_long_sample",0.41,-474.653418276992,91,"PASS"
"CORP_NVA","full_long_sample",0.42,-474.978613736643,91,"PASS"
"CORP_NVA","full_long_sample",0.43,-475.314443620074,91,"PASS"
"CORP_NVA","full_long_sample",0.44,-475.661164581216,91,"PASS"
"CORP_NVA","full_long_sample",0.45,-476.019027332705,91,"PASS"
"CORP_NVA","full_long_sample",0.46,-476.388274844462,91,"PASS"
"CORP_NVA","full_long_sample",0.47,-476.769140318908,91,"PASS"
"CORP_NVA","full_long_sample",0.48,-477.161844920509,91,"PASS"
"CORP_NVA","full_long_sample",0.49,-477.566595235127,91,"PASS"
"CORP_NVA","full_long_sample",0.5,-477.983580432139,91,"PASS"
"CORP_NVA","full_long_sample",0.51,-478.4129690993,91,"PASS"
"CORP_NVA","full_long_sample",0.52,-478.854905716792,91,"PASS"
"CORP_NVA","full_long_sample",0.53,-479.309506732656,91,"PASS"
"CORP_NVA","full_long_sample",0.54,-479.776856196684,91,"PASS"
"CORP_NVA","full_long_sample",0.55,-480.257000903661,91,"PASS"
"CORP_NVA","full_long_sample",0.56,-480.749944989285,91,"PASS"
"CORP_NVA","full_long_sample",0.57,-481.255643912991,91,"PASS"
"CORP_NVA","full_long_sample",0.58,-481.773997750811,91,"PASS"
"CORP_NVA","full_long_sample",0.59,-482.304843708112,91,"PASS"
"CORP_NVA","full_long_sample",0.6,-482.847947746128,91,"PASS"
"CORP_NVA","full_long_sample",0.61,-483.402995197332,91,"PASS"
"CORP_NVA","full_long_sample",0.62,-483.969580222715,91,"PASS"
"CORP_NVA","full_long_sample",0.63,-484.547193938666,91,"PASS"
"CORP_NVA","full_long_sample",0.64,-485.135211012695,91,"PASS"
"CORP_NVA","full_long_sample",0.65,-485.732874496166,91,"PASS"
"CORP_NVA","full_long_sample",0.66,-486.339278629719,91,"PASS"
"CORP_NVA","full_long_sample",0.67,-486.953349325472,91,"PASS"
"CORP_NVA","full_long_sample",0.68,-487.573822002977,91,"PASS"
"CORP_NVA","full_long_sample",0.69,-488.199216439203,91,"PASS"
"CORP_NVA","full_long_sample",0.7,-488.827808295379,91,"PASS"
"CORP_NVA","full_long_sample",0.71,-489.457597018502,91,"PASS"
"CORP_NVA","full_long_sample",0.72,-490.086269901608,91,"PASS"
"CORP_NVA","full_long_sample",0.73,-490.711162250982,91,"PASS"
"CORP_NVA","full_long_sample",0.74,-491.329213886846,91,"PASS"
"CORP_NVA","full_long_sample",0.75,-491.936922644817,91,"PASS"
"CORP_NVA","full_long_sample",0.76,-492.530296210907,91,"PASS"
"CORP_NVA","full_long_sample",0.77,-493.104804589211,91,"PASS"
"CORP_NVA","full_long_sample",0.78,-493.655336856616,91,"PASS"
"CORP_NVA","full_long_sample",0.79,-494.176167694203,91,"PASS"
"CORP_NVA","full_long_sample",0.8,-494.660941577889,91,"PASS"
"CORP_NVA","full_long_sample",0.81,-495.102685494156,91,"PASS"
"CORP_NVA","full_long_sample",0.82,-495.493864559743,91,"PASS"
"CORP_NVA","full_long_sample",0.83,-495.826498745795,91,"PASS"
"CORP_NVA","full_long_sample",0.84,-496.092362574604,91,"PASS"
"CORP_NVA","full_long_sample",0.85,-496.283292397826,91,"PASS"
"CORP_NVA","full_long_sample",0.86,-496.391626584955,91,"PASS"
"CORP_NVA","full_long_sample",0.87,-496.410801370334,91,"PASS"
"CORP_NVA","full_long_sample",0.88,-496.336118165616,91,"PASS"
"CORP_NVA","full_long_sample",0.89,-496.165686818594,91,"PASS"
"CORP_NVA","full_long_sample",0.9,-495.90153594147,91,"PASS"
"CORP_NVA","full_long_sample",0.91,-495.550872595365,91,"PASS"
"CORP_NVA","full_long_sample",0.92,-495.127481934442,91,"PASS"
"CORP_NVA","full_long_sample",0.93,-494.653302044205,91,"PASS"
"CORP_NVA","full_long_sample",0.94,-494.160310247273,91,"PASS"
"CORP_NVA","full_long_sample",0.95,-493.693009369827,91,"PASS"
"CORP_NVA","full_long_sample",0.96,-493.311883653839,91,"PASS"
"CORP_NVA","full_long_sample",0.97,-493.0976873345,91,"PASS"
"CORP_NVA","full_long_sample",0.98,-493.153751689487,91,"PASS"
"CORP_NVA","pre_1974_full",0,-214.614194713953,40,"PASS"
"CORP_NVA","pre_1974_full",0.01,-214.774986224815,40,"PASS"
"CORP_NVA","pre_1974_full",0.02,-214.941208118334,40,"PASS"
"CORP_NVA","pre_1974_full",0.03,-215.112996685743,40,"PASS"
"CORP_NVA","pre_1974_full",0.04,-215.290487783402,40,"PASS"
"CORP_NVA","pre_1974_full",0.05,-215.473816712325,40,"PASS"
"CORP_NVA","pre_1974_full",0.06,-215.663118080288,40,"PASS"
"CORP_NVA","pre_1974_full",0.07,-215.858525645896,40,"PASS"
"CORP_NVA","pre_1974_full",0.08,-216.060172143935,40,"PASS"
"CORP_NVA","pre_1974_full",0.09,-216.268189091323,40,"PASS"
"CORP_NVA","pre_1974_full",0.1,-216.482706572919,40,"PASS"
"CORP_NVA","pre_1974_full",0.11,-216.703853006365,40,"PASS"
"CORP_NVA","pre_1974_full",0.12,-216.931754885139,40,"PASS"
"CORP_NVA","pre_1974_full",0.13,-217.166536498823,40,"PASS"
"CORP_NVA","pre_1974_full",0.14,-217.408319629556,40,"PASS"
"CORP_NVA","pre_1974_full",0.15,-217.657223223497,40,"PASS"
"CORP_NVA","pre_1974_full",0.16,-217.913363035979,40,"PASS"
"CORP_NVA","pre_1974_full",0.17,-218.176851248896,40,"PASS"
"CORP_NVA","pre_1974_full",0.18,-218.447796058668,40,"PASS"
"CORP_NVA","pre_1974_full",0.19,-218.726301232954,40,"PASS"
"CORP_NVA","pre_1974_full",0.2,-219.012465634031,40,"PASS"
"CORP_NVA","pre_1974_full",0.21,-219.306382706565,40,"PASS"
"CORP_NVA","pre_1974_full",0.22,-219.608139927218,40,"PASS"
"CORP_NVA","pre_1974_full",0.23,-219.917818213288,40,"PASS"
"CORP_NVA","pre_1974_full",0.24,-220.235491287327,40,"PASS"
"CORP_NVA","pre_1974_full",0.25,-220.561224994404,40,"PASS"
"CORP_NVA","pre_1974_full",0.26,-220.895076568467,40,"PASS"
"CORP_NVA","pre_1974_full",0.27,-221.237093844021,40,"PASS"
"CORP_NVA","pre_1974_full",0.28,-221.587314409199,40,"PASS"
"CORP_NVA","pre_1974_full",0.29,-221.945764696193,40,"PASS"
"CORP_NVA","pre_1974_full",0.3,-222.31245900503,40,"PASS"
"CORP_NVA","pre_1974_full",0.31,-222.687398456792,40,"PASS"
"CORP_NVA","pre_1974_full",0.32,-223.070569872668,40,"PASS"
"CORP_NVA","pre_1974_full",0.33,-223.461944575741,40,"PASS"
"CORP_NVA","pre_1974_full",0.34,-223.861477113131,40,"PASS"
"CORP_NVA","pre_1974_full",0.35,-224.269103897175,40,"PASS"
"CORP_NVA","pre_1974_full",0.36,-224.684741765765,40,"PASS"
"CORP_NVA","pre_1974_full",0.37,-225.10828646378,40,"PASS"
"CORP_NVA","pre_1974_full",0.38,-225.539611049939,40,"PASS"
"CORP_NVA","pre_1974_full",0.39,-225.978564236283,40,"PASS"
"CORP_NVA","pre_1974_full",0.4,-226.42496867111,40,"PASS"
"CORP_NVA","pre_1974_full",0.41,-226.878619180432,40,"PASS"
"CORP_NVA","pre_1974_full",0.42,-227.339280988072,40,"PASS"
"CORP_NVA","pre_1974_full",0.43,-227.806687940382,40,"PASS"
"CORP_NVA","pre_1974_full",0.44,-228.2805407682,40,"PASS"
"CORP_NVA","pre_1974_full",0.45,-228.76050542615,40,"PASS"
"CORP_NVA","pre_1974_full",0.46,-229.246211557543,40,"PASS"
