"stage_id","derived_variable_id","year","s30b_interface_value","s29a_source_value","copy_residual","copy_status"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1940,0.220551974737206,0.220551974737206,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1941,0.256963924587383,0.256963924587383,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1942,0.267517231642044,0.267517231642044,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1943,0.264993145990404,0.264993145990404,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1944,0.254031091081986,0.254031091081986,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1945,0.223552983081033,0.223552983081033,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1946,0.178898934626259,0.178898934626259,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1947,0.202066793808489,0.202066793808489,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1948,0.225533466231258,0.225533466231258,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1949,0.212627632097712,0.212627632097712,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1950,0.234251996225831,0.234251996225831,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1951,0.232100461943352,0.232100461943352,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1952,0.209837759757608,0.209837759757608,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1953,0.198732962180841,0.198732962180841,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1954,0.197141896435777,0.197141896435777,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1955,0.224326299984195,0.224326299984195,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1956,0.205227977042483,0.205227977042483,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1957,0.194967992327081,0.194967992327081,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1958,0.181022551118329,0.181022551118329,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1959,0.203194716022975,0.203194716022975,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1960,0.187957979633146,0.187957979633146,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1961,0.189884632569436,0.189884632569436,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1962,0.201610542748028,0.201610542748028,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1963,0.211152765678377,0.211152765678377,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1964,0.216547781121801,0.216547781121801,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1965,0.228797000928989,0.228797000928989,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1966,0.226769955676237,0.226769955676237,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1967,0.2129037330341,0.2129037330341,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1968,0.208377623948908,0.208377623948908,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1969,0.189359880752124,0.189359880752124,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1970,0.165286295582423,0.165286295582423,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1971,0.176482068797268,0.176482068797268,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1972,0.182168081447185,0.182168081447185,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1973,0.181686160154519,0.181686160154519,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1974,0.164207696140016,0.164207696140016,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1975,0.178786828510567,0.178786828510567,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1976,0.189338616724342,0.189338616724342,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1977,0.194004775132262,0.194004775132262,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1978,0.19202464250086,0.19202464250086,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1979,0.177422485018179,0.177422485018179,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1980,0.162423755167493,0.162423755167493,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1981,0.175310884798104,0.175310884798104,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1982,0.165402337691703,0.165402337691703,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1983,0.176121532600973,0.176121532600973,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1984,0.192002457052933,0.192002457052933,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1985,0.185259413512486,0.185259413512486,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1986,0.16967306075588,0.16967306075588,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1987,0.175498545862752,0.175498545862752,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1988,0.181484099108482,0.181484099108482,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1989,0.173130993961106,0.173130993961106,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1990,0.165703373333483,0.165703373333483,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1991,0.160570591887041,0.160570591887041,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1992,0.152732170278327,0.152732170278327,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1993,0.158733483767292,0.158733483767292,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1994,0.175396065839469,0.175396065839469,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1995,0.181053498643716,0.181053498643716,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1996,0.187806504850633,0.187806504850633,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1997,0.190122102521682,0.190122102521682,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1998,0.175508361077839,0.175508361077839,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",1999,0.168091342615446,0.168091342615446,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2000,0.152124039062836,0.152124039062836,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2001,0.141805921773149,0.141805921773149,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2002,0.15427681339015,0.15427681339015,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2003,0.168877676403383,0.168877676403383,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2004,0.187177470535935,0.187177470535935,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2005,0.204437753348291,0.204437753348291,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2006,0.214975765790582,0.214975765790582,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2007,0.204788678144225,0.204788678144225,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2008,0.195731500141583,0.195731500141583,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2009,0.187587368589782,0.187587368589782,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2010,0.22046564601266,0.22046564601266,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2011,0.222582619150379,0.222582619150379,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2012,0.228720752469119,0.228720752469119,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2013,0.22908385854008,0.22908385854008,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2014,0.228220917962736,0.228220917962736,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2015,0.222547106391588,0.222547106391588,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2016,0.211475743703331,0.211475743703331,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2017,0.20679309555175,0.20679309555175,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2018,0.209594893906876,0.209594893906876,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2019,0.203813722781407,0.203813722781407,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2020,0.218068268718017,0.218068268718017,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2021,0.249183554688528,0.249183554688528,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2022,0.239328367384811,0.239328367384811,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2023,0.239630252739014,0.239630252739014,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2024,0.235212596326268,0.235212596326268,0,"PASS"
"S30B_INCOME_DISTRIBUTION_FAMILY_CLOSURE","NFC_NET_OPERATING_SURPLUS_SHARE_NVA",2025,0.229984423126808,0.229984423126808,0,"PASS"
