"run_id","det_tag","cell_id","status","include","LRinclude","p","r","q_tag","qY","qK","qE","model_class","logLik","T_eff","T_eff_common","k_gamma","k_pi","k_det","k_sigma","k_total","ICOMP_pen","RICOMP_pen","ICOMP_flag","RICOMP_flag","ICOMP_stabilized","RICOMP_stabilized","AIC","BIC","HQ","AICc","stability_margin","unit_root_count","unstable_count","expected_unit_roots","unit_root_mismatch","fail_code","fail_msg","window_tag","window_start","window_end"
1772573661,"SR_none__LR_none","p01_sym_r0_none_none","computed","none","none",1,0,"sym",1,1,1,"VAR_diff_r0",453.025192939489,63,57,9,0,0,6,15,1.58625325469279,1.58625325469279,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-876.050385878978,-845.40461686146,-864.140395742379,-864.343068805807,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772573661,"SR_none__LR_none","p01_sym_r1_none_none","computed","none","none",1,1,"sym",1,1,1,"VECM_ranked_qrestricted",473.904786287089,63,57,9,5,0,6,20,0.965452185848577,0.965452185848577,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-907.809572574178,-866.948547217487,-891.929585725379,-884.476239240845,0.0230707568063999,2,0,2,0,NA,NA,"shaikh_window",1947,2011
1772573661,"SR_none__LR_none","p01_sym_r2_none_none","computed","none","none",1,2,"sym",1,1,1,"VECM_ranked_qrestricted",476.903907726183,63,57,9,8,0,6,23,1.02789871212653,1.02789871212653,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-907.807815452365,-860.817636292171,-889.545830576247,-874.35326999782,0.0230468047925217,1,0,1,0,NA,NA,"shaikh_window",1947,2011
1772573661,"SR_none__LR_none","p01_Y_only_r0_none_none","computed","none","none",1,0,"Y_only",1,0,0,"VAR_diff_r0",453.025192939489,63,57,3,0,0,6,9,1.58625325469279,1.58625325469279,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-888.050385878978,-869.662924468467,-880.904391797019,-884.220598644936,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772573661,"SR_none__LR_none","p01_Y_only_r1_none_none","computed","none","none",1,1,"Y_only",1,0,0,"VECM_ranked_qrestricted",458.189651803831,63,57,3,5,0,6,14,1.04974898246544,1.04974898246544,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-888.379303607662,-859.776585857978,-877.263312813503,-878.379303607662,-0.0452158019454143,2,1,2,0,NA,NA,"shaikh_window",1947,2011
1772573661,"SR_none__LR_none","p01_Y_only_r2_none_none","computed","none","none",1,2,"Y_only",1,0,0,"VECM_ranked_qrestricted",460.106636349944,63,57,3,8,0,6,17,1.05528070385122,1.05528070385122,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-886.213272699889,-851.481401146701,-872.71528387841,-870.520965007581,-0.035927486988574,1,1,1,0,NA,NA,"shaikh_window",1947,2011
1772573661,"SR_none__LR_none","p01_K_only_r0_none_none","computed","none","none",1,0,"K_only",0,1,0,"VAR_diff_r0",453.025192939489,63,57,3,0,0,6,9,1.58625325469279,1.58625325469279,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-888.050385878978,-869.662924468467,-880.904391797019,-884.220598644936,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772573661,"SR_none__LR_none","p01_K_only_r1_none_none","computed","none","none",1,1,"K_only",0,1,0,"VECM_ranked_qrestricted",454.241669816159,63,57,3,5,0,6,14,0.9156803614176,0.9156803614176,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-880.483339632319,-851.880621882635,-869.367348838159,-870.483339632319,0.0310263032704522,2,0,2,0,NA,NA,"shaikh_window",1947,2011
1772573661,"SR_none__LR_none","p01_K_only_r2_none_none","computed","none","none",1,2,"K_only",0,1,0,"VECM_ranked_qrestricted",458.486556045229,63,57,3,8,0,6,17,0.98335912911207,0.98335912911207,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-882.973112090459,-848.241240537271,-869.475123268979,-867.280804398151,0.0182357742334397,1,0,1,0,NA,NA,"shaikh_window",1947,2011
1772573661,"SR_none__LR_none","p01_E_only_r0_none_none","computed","none","none",1,0,"E_only",0,0,1,"VAR_diff_r0",453.025192939489,63,57,3,0,0,6,9,1.58625325469279,1.58625325469279,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-888.050385878978,-869.662924468467,-880.904391797019,-884.220598644936,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772573661,"SR_none__LR_none","p01_E_only_r1_none_none","computed","none","none",1,1,"E_only",0,0,1,"VECM_ranked_qrestricted",452.798726486333,63,57,3,5,0,6,14,0.826070504366729,0.826070504366729,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-877.597452972666,-848.994735222982,-866.481462178506,-867.597452972666,-0.0481088324012457,2,1,2,0,NA,NA,"shaikh_window",1947,2011
1772573661,"SR_none__LR_none","p01_E_only_r2_none_none","computed","none","none",1,2,"E_only",0,0,1,"VECM_ranked_qrestricted",456.094545033346,63,57,3,8,0,6,17,0.882544988133059,0.882544988133059,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-878.189090066692,-843.457218513504,-864.691101245213,-862.496782374384,-0.0587756234606269,1,1,1,0,NA,NA,"shaikh_window",1947,2011
1772573661,"SR_none__LR_none","p01_Y_short_r0_none_none","computed","none","none",1,0,"Y_short",1,1,1,"VAR_diff_r0",453.025192939489,63,57,9,0,0,6,15,1.58625325469279,1.58625325469279,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-876.050385878978,-845.40461686146,-864.140395742379,-864.343068805807,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772573661,"SR_none__LR_none","p01_Y_short_r1_none_none","computed","none","none",1,1,"Y_short",1,1,1,"VECM_ranked_qrestricted",473.904786287089,63,57,9,5,0,6,20,0.965452185848577,0.965452185848577,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-907.809572574178,-866.948547217487,-891.929585725379,-884.476239240845,0.0230707568063999,2,0,2,0,NA,NA,"shaikh_window",1947,2011
1772573661,"SR_none__LR_none","p01_Y_short_r2_none_none","computed","none","none",1,2,"Y_short",1,1,1,"VECM_ranked_qrestricted",476.903907726183,63,57,9,8,0,6,23,1.02789871212653,1.02789871212653,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-907.807815452365,-860.817636292171,-889.545830576247,-874.35326999782,0.0230468047925217,1,0,1,0,NA,NA,"shaikh_window",1947,2011
1772573661,"SR_none__LR_none","p01_K_short_r0_none_none","computed","none","none",1,0,"K_short",1,1,1,"VAR_diff_r0",453.025192939489,63,57,9,0,0,6,15,1.58625325469279,1.58625325469279,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-876.050385878978,-845.40461686146,-864.140395742379,-864.343068805807,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772573661,"SR_none__LR_none","p01_K_short_r1_none_none","computed","none","none",1,1,"K_short",1,1,1,"VECM_ranked_qrestricted",473.904786287089,63,57,9,5,0,6,20,0.965452185848577,0.965452185848577,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-907.809572574178,-866.948547217487,-891.929585725379,-884.476239240845,0.0230707568063999,2,0,2,0,NA,NA,"shaikh_window",1947,2011
1772573661,"SR_none__LR_none","p01_K_short_r2_none_none","computed","none","none",1,2,"K_short",1,1,1,"VECM_ranked_qrestricted",476.903907726183,63,57,9,8,0,6,23,1.02789871212653,1.02789871212653,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-907.807815452365,-860.817636292171,-889.545830576247,-874.35326999782,0.0230468047925217,1,0,1,0,NA,NA,"shaikh_window",1947,2011
