"run_id","det_tag","cell_id","p","r","q_tag","relation","alpha_lnY","alpha_lnK","alpha_e","beta_lnY","beta_lnK","beta_e"
1772640361,"SR_none__LR_none","p01_sym_r1_none_none",1,1,"sym",1,0.167764805072107,0.125799645728656,0.0459458028505201,1,-0.876420695428746,-0.528425274456361
1772640361,"SR_none__LR_none","p01_sym_r2_none_none",1,2,"sym",1,0.156759941631626,0.119228400695148,0.068464505630431,1,0,-39.8841720992923
1772640361,"SR_none__LR_none","p01_sym_r2_none_none",1,2,"sym",2,-0.1387003261256,-0.105278061306481,-0.0573176604465638,0,1,-44.9050861419732
1772640361,"SR_none__LR_none","p01_Y_only_r1_none_none",1,1,"Y_only",1,0.167764805072107,0.125799645728656,0.0459458028505201,1,-0.876420695428746,-0.528425274456361
1772640361,"SR_none__LR_none","p01_Y_only_r2_none_none",1,2,"Y_only",1,0.156759941631626,0.119228400695148,0.068464505630431,1,0,-39.8841720992923
1772640361,"SR_none__LR_none","p01_Y_only_r2_none_none",1,2,"Y_only",2,-0.1387003261256,-0.105278061306481,-0.0573176604465638,0,1,-44.9050861419732
1772640361,"SR_none__LR_none","p01_K_only_r1_none_none",1,1,"K_only",1,0.167764805072107,0.125799645728656,0.0459458028505201,1,-0.876420695428746,-0.528425274456361
1772640361,"SR_none__LR_none","p01_K_only_r2_none_none",1,2,"K_only",1,0.156759941631626,0.119228400695148,0.068464505630431,1,0,-39.8841720992923
1772640361,"SR_none__LR_none","p01_K_only_r2_none_none",1,2,"K_only",2,-0.1387003261256,-0.105278061306481,-0.0573176604465638,0,1,-44.9050861419732
1772640361,"SR_none__LR_none","p01_E_only_r1_none_none",1,1,"E_only",1,0.167764805072107,0.125799645728656,0.0459458028505201,1,-0.876420695428746,-0.528425274456361
1772640361,"SR_none__LR_none","p01_E_only_r2_none_none",1,2,"E_only",1,0.156759941631626,0.119228400695148,0.068464505630431,1,0,-39.8841720992923
1772640361,"SR_none__LR_none","p01_E_only_r2_none_none",1,2,"E_only",2,-0.1387003261256,-0.105278061306481,-0.0573176604465638,0,1,-44.9050861419732
1772640361,"SR_none__LR_none","p01_Y_short_r1_none_none",1,1,"Y_short",1,0.167764805072107,0.125799645728656,0.0459458028505201,1,-0.876420695428746,-0.528425274456361
