"run_id","det_tag","cell_id","status","include","LRinclude","p","r","q_tag","qY","qK","qE","model_class","logLik","T_eff","T_eff_common","k_gamma","k_pi","k_det","k_sigma","k_total","ICOMP_pen","RICOMP_pen","ICOMP_flag","RICOMP_flag","ICOMP_stabilized","RICOMP_stabilized","AIC","BIC","HQ","AICc","stability_margin","unit_root_count","unstable_count","expected_unit_roots","unit_root_mismatch","fail_code","fail_msg","window_tag","window_start","window_end","dBIC","dAIC","dHQ","eta","IC_eta"
1772573712,"SR_const__LR_trend","p01_sym_r0_const_trend","computed","const","trend",1,0,"sym",1,1,1,"VAR_diff_r0",466.119789522594,63,57,9,0,3,6,18,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-896.239579045189,-859.464656224167,-881.94759088127,-878.239579045189,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,31.9872822252651,31.9872822252651,31.9872822252651,1,-859.464656224167
1772573712,"SR_const__LR_trend","p01_sym_r0_const_trend","computed","const","trend",1,0,"sym",1,1,1,"VAR_diff_r0",466.119789522594,63,57,9,0,3,6,18,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-896.239579045189,-859.464656224167,-881.94759088127,-878.239579045189,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,31.9872822252651,31.9872822252651,31.9872822252651,1.5,-859.464656224167
1772573712,"SR_const__LR_trend","p01_sym_r0_const_trend","computed","const","trend",1,0,"sym",1,1,1,"VAR_diff_r0",466.119789522594,63,57,9,0,3,6,18,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-896.239579045189,-859.464656224167,-881.94759088127,-878.239579045189,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,31.9872822252651,31.9872822252651,31.9872822252651,2,-859.464656224167
1772573712,"SR_const__LR_trend","p01_sym_r0_const_trend","computed","const","trend",1,0,"sym",1,1,1,"VAR_diff_r0",466.119789522594,63,57,9,0,3,6,18,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-896.239579045189,-859.464656224167,-881.94759088127,-878.239579045189,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,31.9872822252651,31.9872822252651,31.9872822252651,3,-859.464656224167
1772573712,"SR_const__LR_trend","p01_sym_r0_const_trend","computed","const","trend",1,0,"sym",1,1,1,"VAR_diff_r0",466.119789522594,63,57,9,0,3,6,18,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-896.239579045189,-859.464656224167,-881.94759088127,-878.239579045189,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,31.9872822252651,31.9872822252651,31.9872822252651,4,-859.464656224167
1772573712,"SR_const__LR_trend","p01_sym_r0_const_trend","computed","const","trend",1,0,"sym",1,1,1,"VAR_diff_r0",466.119789522594,63,57,9,0,3,6,18,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-896.239579045189,-859.464656224167,-881.94759088127,-878.239579045189,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,31.9872822252651,31.9872822252651,31.9872822252651,6,-859.464656224167
1772573712,"SR_const__LR_trend","p01_sym_r0_const_trend","computed","const","trend",1,0,"sym",1,1,1,"VAR_diff_r0",466.119789522594,63,57,9,0,3,6,18,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-896.239579045189,-859.464656224167,-881.94759088127,-878.239579045189,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,31.9872822252651,31.9872822252651,31.9872822252651,8,-859.464656224167
1772573712,"SR_const__LR_trend","p01_sym_r1_const_trend","computed","const","trend",1,1,"sym",1,1,1,"VECM_ranked_qrestricted",471.128009654286,63,57,9,6,3,6,24,0.988028918804602,0.988028918804602,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-894.256019308572,-845.222788880543,-875.200035090014,-856.756019308572,0.277073674717037,2,0,2,0,NA,NA,"shaikh_window",1947,2011,46.2291495688889,33.9708419618815,38.7348380165212,1,-845.222788880543
1772573712,"SR_const__LR_trend","p01_sym_r1_const_trend","computed","const","trend",1,1,"sym",1,1,1,"VECM_ranked_qrestricted",471.128009654286,63,57,9,6,3,6,24,0.988028918804602,0.988028918804602,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-894.256019308572,-845.222788880543,-875.200035090014,-856.756019308572,0.277073674717037,2,0,2,0,NA,NA,"shaikh_window",1947,2011,46.2291495688889,33.9708419618815,38.7348380165212,1.5,-833.09363507704
1772573712,"SR_const__LR_trend","p01_sym_r1_const_trend","computed","const","trend",1,1,"sym",1,1,1,"VECM_ranked_qrestricted",471.128009654286,63,57,9,6,3,6,24,0.988028918804602,0.988028918804602,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-894.256019308572,-845.222788880543,-875.200035090014,-856.756019308572,0.277073674717037,2,0,2,0,NA,NA,"shaikh_window",1947,2011,46.2291495688889,33.9708419618815,38.7348380165212,2,-820.964481273536
1772573712,"SR_const__LR_trend","p01_sym_r1_const_trend","computed","const","trend",1,1,"sym",1,1,1,"VECM_ranked_qrestricted",471.128009654286,63,57,9,6,3,6,24,0.988028918804602,0.988028918804602,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-894.256019308572,-845.222788880543,-875.200035090014,-856.756019308572,0.277073674717037,2,0,2,0,NA,NA,"shaikh_window",1947,2011,46.2291495688889,33.9708419618815,38.7348380165212,3,-796.706173666529
1772573712,"SR_const__LR_trend","p01_sym_r1_const_trend","computed","const","trend",1,1,"sym",1,1,1,"VECM_ranked_qrestricted",471.128009654286,63,57,9,6,3,6,24,0.988028918804602,0.988028918804602,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-894.256019308572,-845.222788880543,-875.200035090014,-856.756019308572,0.277073674717037,2,0,2,0,NA,NA,"shaikh_window",1947,2011,46.2291495688889,33.9708419618815,38.7348380165212,4,-772.447866059521
1772573712,"SR_const__LR_trend","p01_sym_r1_const_trend","computed","const","trend",1,1,"sym",1,1,1,"VECM_ranked_qrestricted",471.128009654286,63,57,9,6,3,6,24,0.988028918804602,0.988028918804602,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-894.256019308572,-845.222788880543,-875.200035090014,-856.756019308572,0.277073674717037,2,0,2,0,NA,NA,"shaikh_window",1947,2011,46.2291495688889,33.9708419618815,38.7348380165212,6,-723.931250845507
1772573712,"SR_const__LR_trend","p01_sym_r1_const_trend","computed","const","trend",1,1,"sym",1,1,1,"VECM_ranked_qrestricted",471.128009654286,63,57,9,6,3,6,24,0.988028918804602,0.988028918804602,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-894.256019308572,-845.222788880543,-875.200035090014,-856.756019308572,0.277073674717037,2,0,2,0,NA,NA,"shaikh_window",1947,2011,46.2291495688889,33.9708419618815,38.7348380165212,8,-675.414635631492
1772573712,"SR_const__LR_trend","p01_sym_r2_const_trend","computed","const","trend",1,2,"sym",1,1,1,"VECM_ranked_qrestricted",476.526672721,63,57,9,10,3,6,28,0.978203591025199,0.978203591025199,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-897.053345442,-839.847909942632,-874.821363853681,-839.053345442,0.051626456582976,1,0,1,0,NA,NA,"shaikh_window",1947,2011,51.6040285068,31.1735158284545,39.1135092528539,1,-839.847909942632
1772573712,"SR_const__LR_trend","p01_sym_r2_const_trend","computed","const","trend",1,2,"sym",1,1,1,"VECM_ranked_qrestricted",476.526672721,63,57,9,10,3,6,28,0.978203591025199,0.978203591025199,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-897.053345442,-839.847909942632,-874.821363853681,-839.053345442,0.051626456582976,1,0,1,0,NA,NA,"shaikh_window",1947,2011,51.6040285068,31.1735158284545,39.1135092528539,1.5,-819.632653603459
1772573712,"SR_const__LR_trend","p01_sym_r2_const_trend","computed","const","trend",1,2,"sym",1,1,1,"VECM_ranked_qrestricted",476.526672721,63,57,9,10,3,6,28,0.978203591025199,0.978203591025199,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-897.053345442,-839.847909942632,-874.821363853681,-839.053345442,0.051626456582976,1,0,1,0,NA,NA,"shaikh_window",1947,2011,51.6040285068,31.1735158284545,39.1135092528539,2,-799.417397264287
1772573712,"SR_const__LR_trend","p01_sym_r2_const_trend","computed","const","trend",1,2,"sym",1,1,1,"VECM_ranked_qrestricted",476.526672721,63,57,9,10,3,6,28,0.978203591025199,0.978203591025199,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-897.053345442,-839.847909942632,-874.821363853681,-839.053345442,0.051626456582976,1,0,1,0,NA,NA,"shaikh_window",1947,2011,51.6040285068,31.1735158284545,39.1135092528539,3,-758.986884585941
1772573712,"SR_const__LR_trend","p01_sym_r2_const_trend","computed","const","trend",1,2,"sym",1,1,1,"VECM_ranked_qrestricted",476.526672721,63,57,9,10,3,6,28,0.978203591025199,0.978203591025199,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-897.053345442,-839.847909942632,-874.821363853681,-839.053345442,0.051626456582976,1,0,1,0,NA,NA,"shaikh_window",1947,2011,51.6040285068,31.1735158284545,39.1135092528539,4,-718.556371907596
1772573712,"SR_const__LR_trend","p01_sym_r2_const_trend","computed","const","trend",1,2,"sym",1,1,1,"VECM_ranked_qrestricted",476.526672721,63,57,9,10,3,6,28,0.978203591025199,0.978203591025199,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-897.053345442,-839.847909942632,-874.821363853681,-839.053345442,0.051626456582976,1,0,1,0,NA,NA,"shaikh_window",1947,2011,51.6040285068,31.1735158284545,39.1135092528539,6,-637.695346550905
1772573712,"SR_const__LR_trend","p01_sym_r2_const_trend","computed","const","trend",1,2,"sym",1,1,1,"VECM_ranked_qrestricted",476.526672721,63,57,9,10,3,6,28,0.978203591025199,0.978203591025199,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-897.053345442,-839.847909942632,-874.821363853681,-839.053345442,0.051626456582976,1,0,1,0,NA,NA,"shaikh_window",1947,2011,51.6040285068,31.1735158284545,39.1135092528539,8,-556.834321194214
1772573712,"SR_const__LR_trend","p01_Y_only_r0_const_trend","computed","const","trend",1,0,"Y_only",1,0,0,"VAR_diff_r0",466.119789522594,63,57,3,0,3,6,12,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-908.239579045189,-883.722963831174,-898.71158693591,-901.14866995428,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,7.72897461825778,19.9872822252651,15.2232861706253,1,-883.722963831174
1772573712,"SR_const__LR_trend","p01_Y_only_r0_const_trend","computed","const","trend",1,0,"Y_only",1,0,0,"VAR_diff_r0",466.119789522594,63,57,3,0,3,6,12,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-908.239579045189,-883.722963831174,-898.71158693591,-901.14866995428,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,7.72897461825778,19.9872822252651,15.2232861706253,1.5,-883.722963831174
1772573712,"SR_const__LR_trend","p01_Y_only_r0_const_trend","computed","const","trend",1,0,"Y_only",1,0,0,"VAR_diff_r0",466.119789522594,63,57,3,0,3,6,12,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-908.239579045189,-883.722963831174,-898.71158693591,-901.14866995428,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,7.72897461825778,19.9872822252651,15.2232861706253,2,-883.722963831174
1772573712,"SR_const__LR_trend","p01_Y_only_r0_const_trend","computed","const","trend",1,0,"Y_only",1,0,0,"VAR_diff_r0",466.119789522594,63,57,3,0,3,6,12,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-908.239579045189,-883.722963831174,-898.71158693591,-901.14866995428,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,7.72897461825778,19.9872822252651,15.2232861706253,3,-883.722963831174
1772573712,"SR_const__LR_trend","p01_Y_only_r0_const_trend","computed","const","trend",1,0,"Y_only",1,0,0,"VAR_diff_r0",466.119789522594,63,57,3,0,3,6,12,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-908.239579045189,-883.722963831174,-898.71158693591,-901.14866995428,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,7.72897461825778,19.9872822252651,15.2232861706253,4,-883.722963831174
1772573712,"SR_const__LR_trend","p01_Y_only_r0_const_trend","computed","const","trend",1,0,"Y_only",1,0,0,"VAR_diff_r0",466.119789522594,63,57,3,0,3,6,12,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-908.239579045189,-883.722963831174,-898.71158693591,-901.14866995428,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,7.72897461825778,19.9872822252651,15.2232861706253,6,-883.722963831174
1772573712,"SR_const__LR_trend","p01_Y_only_r0_const_trend","computed","const","trend",1,0,"Y_only",1,0,0,"VAR_diff_r0",466.119789522594,63,57,3,0,3,6,12,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-908.239579045189,-883.722963831174,-898.71158693591,-901.14866995428,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,7.72897461825778,19.9872822252651,15.2232861706253,8,-883.722963831174
1772573712,"SR_const__LR_trend","p01_Y_only_r1_const_trend","computed","const","trend",1,1,"Y_only",1,0,0,"VECM_ranked_qrestricted",456.129749307986,63,57,3,6,3,6,18,0.98357727958247,0.98357727958247,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-876.259498615971,-839.484575794949,-861.967510452052,-858.259498615971,0.276493727871105,2,0,2,0,NA,NA,"shaikh_window",1947,2011,51.9673626544827,51.9673626544826,51.9673626544826,1,-839.484575794949
1772573712,"SR_const__LR_trend","p01_Y_only_r1_const_trend","computed","const","trend",1,1,"Y_only",1,0,0,"VECM_ranked_qrestricted",456.129749307986,63,57,3,6,3,6,18,0.98357727958247,0.98357727958247,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-876.259498615971,-839.484575794949,-861.967510452052,-858.259498615971,0.276493727871105,2,0,2,0,NA,NA,"shaikh_window",1947,2011,51.9673626544827,51.9673626544826,51.9673626544826,1.5,-827.355421991446
1772573712,"SR_const__LR_trend","p01_Y_only_r1_const_trend","computed","const","trend",1,1,"Y_only",1,0,0,"VECM_ranked_qrestricted",456.129749307986,63,57,3,6,3,6,18,0.98357727958247,0.98357727958247,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-876.259498615971,-839.484575794949,-861.967510452052,-858.259498615971,0.276493727871105,2,0,2,0,NA,NA,"shaikh_window",1947,2011,51.9673626544827,51.9673626544826,51.9673626544826,2,-815.226268187942
1772573712,"SR_const__LR_trend","p01_Y_only_r1_const_trend","computed","const","trend",1,1,"Y_only",1,0,0,"VECM_ranked_qrestricted",456.129749307986,63,57,3,6,3,6,18,0.98357727958247,0.98357727958247,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-876.259498615971,-839.484575794949,-861.967510452052,-858.259498615971,0.276493727871105,2,0,2,0,NA,NA,"shaikh_window",1947,2011,51.9673626544827,51.9673626544826,51.9673626544826,3,-790.967960580935
1772573712,"SR_const__LR_trend","p01_Y_only_r1_const_trend","computed","const","trend",1,1,"Y_only",1,0,0,"VECM_ranked_qrestricted",456.129749307986,63,57,3,6,3,6,18,0.98357727958247,0.98357727958247,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-876.259498615971,-839.484575794949,-861.967510452052,-858.259498615971,0.276493727871105,2,0,2,0,NA,NA,"shaikh_window",1947,2011,51.9673626544827,51.9673626544826,51.9673626544826,4,-766.709652973928
1772573712,"SR_const__LR_trend","p01_Y_only_r1_const_trend","computed","const","trend",1,1,"Y_only",1,0,0,"VECM_ranked_qrestricted",456.129749307986,63,57,3,6,3,6,18,0.98357727958247,0.98357727958247,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-876.259498615971,-839.484575794949,-861.967510452052,-858.259498615971,0.276493727871105,2,0,2,0,NA,NA,"shaikh_window",1947,2011,51.9673626544827,51.9673626544826,51.9673626544826,6,-718.193037759913
1772573712,"SR_const__LR_trend","p01_Y_only_r1_const_trend","computed","const","trend",1,1,"Y_only",1,0,0,"VECM_ranked_qrestricted",456.129749307986,63,57,3,6,3,6,18,0.98357727958247,0.98357727958247,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-876.259498615971,-839.484575794949,-861.967510452052,-858.259498615971,0.276493727871105,2,0,2,0,NA,NA,"shaikh_window",1947,2011,51.9673626544827,51.9673626544826,51.9673626544826,8,-669.676422545898
1772573712,"SR_const__LR_trend","p01_Y_only_r2_const_trend","computed","const","trend",1,2,"Y_only",1,0,0,"VECM_ranked_qrestricted",461.590788728418,63,57,3,10,3,6,22,1.03428126071941,1.03428126071941,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-879.181577456837,-834.234449564477,-861.713591923158,-849.416871574484,-0.0627705142810457,1,1,1,0,NA,NA,"shaikh_window",1947,2011,57.2174888849556,49.0452838136174,52.2212811833772,1,-834.234449564477
1772573712,"SR_const__LR_trend","p01_Y_only_r2_const_trend","computed","const","trend",1,2,"Y_only",1,0,0,"VECM_ranked_qrestricted",461.590788728418,63,57,3,10,3,6,22,1.03428126071941,1.03428126071941,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-879.181577456837,-834.234449564477,-861.713591923158,-849.416871574484,-0.0627705142810457,1,1,1,0,NA,NA,"shaikh_window",1947,2011,57.2174888849556,49.0452838136174,52.2212811833772,1.5,-814.019193225304
1772573712,"SR_const__LR_trend","p01_Y_only_r2_const_trend","computed","const","trend",1,2,"Y_only",1,0,0,"VECM_ranked_qrestricted",461.590788728418,63,57,3,10,3,6,22,1.03428126071941,1.03428126071941,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-879.181577456837,-834.234449564477,-861.713591923158,-849.416871574484,-0.0627705142810457,1,1,1,0,NA,NA,"shaikh_window",1947,2011,57.2174888849556,49.0452838136174,52.2212811833772,2,-793.803936886131
1772573712,"SR_const__LR_trend","p01_Y_only_r2_const_trend","computed","const","trend",1,2,"Y_only",1,0,0,"VECM_ranked_qrestricted",461.590788728418,63,57,3,10,3,6,22,1.03428126071941,1.03428126071941,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-879.181577456837,-834.234449564477,-861.713591923158,-849.416871574484,-0.0627705142810457,1,1,1,0,NA,NA,"shaikh_window",1947,2011,57.2174888849556,49.0452838136174,52.2212811833772,3,-753.373424207786
1772573712,"SR_const__LR_trend","p01_Y_only_r2_const_trend","computed","const","trend",1,2,"Y_only",1,0,0,"VECM_ranked_qrestricted",461.590788728418,63,57,3,10,3,6,22,1.03428126071941,1.03428126071941,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-879.181577456837,-834.234449564477,-861.713591923158,-849.416871574484,-0.0627705142810457,1,1,1,0,NA,NA,"shaikh_window",1947,2011,57.2174888849556,49.0452838136174,52.2212811833772,4,-712.94291152944
1772573712,"SR_const__LR_trend","p01_Y_only_r2_const_trend","computed","const","trend",1,2,"Y_only",1,0,0,"VECM_ranked_qrestricted",461.590788728418,63,57,3,10,3,6,22,1.03428126071941,1.03428126071941,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-879.181577456837,-834.234449564477,-861.713591923158,-849.416871574484,-0.0627705142810457,1,1,1,0,NA,NA,"shaikh_window",1947,2011,57.2174888849556,49.0452838136174,52.2212811833772,6,-632.081886172749
1772573712,"SR_const__LR_trend","p01_Y_only_r2_const_trend","computed","const","trend",1,2,"Y_only",1,0,0,"VECM_ranked_qrestricted",461.590788728418,63,57,3,10,3,6,22,1.03428126071941,1.03428126071941,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-879.181577456837,-834.234449564477,-861.713591923158,-849.416871574484,-0.0627705142810457,1,1,1,0,NA,NA,"shaikh_window",1947,2011,57.2174888849556,49.0452838136174,52.2212811833772,8,-551.220860816058
1772573712,"SR_const__LR_trend","p01_K_only_r0_const_trend","computed","const","trend",1,0,"K_only",0,1,0,"VAR_diff_r0",466.119789522594,63,57,3,0,3,6,12,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-908.239579045189,-883.722963831174,-898.71158693591,-901.14866995428,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,7.72897461825778,19.9872822252651,15.2232861706253,1,-883.722963831174
1772573712,"SR_const__LR_trend","p01_K_only_r0_const_trend","computed","const","trend",1,0,"K_only",0,1,0,"VAR_diff_r0",466.119789522594,63,57,3,0,3,6,12,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-908.239579045189,-883.722963831174,-898.71158693591,-901.14866995428,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,7.72897461825778,19.9872822252651,15.2232861706253,1.5,-883.722963831174
1772573712,"SR_const__LR_trend","p01_K_only_r0_const_trend","computed","const","trend",1,0,"K_only",0,1,0,"VAR_diff_r0",466.119789522594,63,57,3,0,3,6,12,1.15477549618766,1.15477549618766,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-908.239579045189,-883.722963831174,-898.71158693591,-901.14866995428,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011,7.72897461825778,19.9872822252651,15.2232861706253,2,-883.722963831174
